model,drop out,methods,reward,run,test,cifar100,tinyimagenet,lsun resize,isun,places365,lsun cropped,textures,svhn
confidnet,do0,Energy global,rew2.2,1,0.0508888888888888,0.539316147125445,0.539316147125445,0.539316147125445,0.51096353123032,0.539316147125445,0.539316147125445,0.3976872091383444,0.7529357320529878
confidnet,do0,NNGuide class avg,rew2.2,1,0.0508888888888888,0.539316147125445,0.539316147125445,0.539316147125445,0.51096353123032,0.539316147125445,0.539316147125445,0.3976872091383444,0.7529357320529878
confidnet,do0,NNGuide class pred,rew2.2,1,0.0508888888888888,0.539316147125445,0.539316147125445,0.539316147125445,0.51096353123032,0.539316147125445,0.539316147125445,0.3976872091383444,0.7529357320529878
confidnet,do0,NNGuide global,rew2.2,1,0.0508888888888888,0.539316147125445,0.539316147125445,0.539316147125445,0.51096353123032,0.539316147125445,0.539316147125445,0.3976872091383444,0.7529357320529878
confidnet,do0,NeCo,rew2.2,1,0.0508888888888888,0.539316147125445,0.9294421474138896,0.9289180934429168,0.8813602328300476,0.925744652748108,0.5393141387073679,0.3976872091383444,0.9469897747039796
confidnet,do0,MLS class pred,rew2.2,1,0.0508888888888888,0.539316147125445,0.9299421707789104,0.9258833974599838,0.9240013808012008,0.8944414854049683,0.5393140359759884,0.3976872091383444,0.8250463008880615
confidnet,do0,MLS global,rew2.2,1,0.0508888888888888,0.895311176776886,0.932709002494812,0.931592896580696,0.9262534737586976,0.9424434304237366,0.9288961291313172,0.3976872091383444,0.8398392796516418
confidnet,do0,NNGuide,rew2.2,1,0.0508888888888888,0.539316147125445,0.539316147125445,0.539316147125445,0.51096353123032,0.539316147125445,0.539316147125445,0.3976872091383444,0.7529357320529878
confidnet,do0,GradNorm,rew2.2,1,0.0508888888888888,0.539316147125445,0.539316147125445,0.539316147125445,0.51096353123032,0.539316147125445,0.539316147125445,0.3976872091383444,0.7529357320529878
confidnet,do0,GradNorm class avg,rew2.2,1,0.0508888888888888,0.539316147125445,0.539316147125445,0.539316147125445,0.51096353123032,0.539316147125445,0.539316147125445,0.3976872091383444,0.7529357320529878
confidnet,do0,GradNorm class pred,rew2.2,1,0.0508888888888888,0.539316147125445,0.539316147125445,0.539316147125445,0.51096353123032,0.539316147125445,0.539316147125445,0.3976872091383444,0.7529357320529878
confidnet,do0,GradNorm global,rew2.2,1,0.0508888888888888,0.539316147125445,0.539316147125445,0.539316147125445,0.51096353123032,0.539316147125445,0.539316147125445,0.3976872091383444,0.7529357320529878
