model,drop out,methods,reward,run,test,cifar100,tinyimagenet,lsun resize,isun,places365,lsun cropped,textures,svhn
confidnet,do1,MCD-EMaha class pred,rew2.2,1,0.118922189517283,0.125876876612714,0.0230997829148087,0.0175053060506566,0.0163883808682947,0.1054217694652908,0.0735865242399342,0.117710462053369,0.0573074606984253
confidnet,do1,MCD-EMaha,rew2.2,1,0.1226116809632079,0.1297474724372507,0.0240260502229523,0.0179494254221388,0.0168376834786447,0.1063957434333958,0.0778327855382087,0.1247217848685901,0.0607821341591858
confidnet,do1,MCD-EMaha class avg,rew2.2,1,0.1689479521098991,0.1645504105090312,0.028480609011969,0.0172967753283302,0.0198606337469321,0.1355030898217636,0.12329716516023,0.1493603859080917,0.1224579048249752
confidnet,do1,MCD-KPCA RecError class avg,rew2.2,1,0.1744855431360702,0.1702517651888341,0.1371316475005867,0.1422207375703564,0.1341156237354228,0.212930868902439,0.0702856438549125,0.119119742295437,0.0731060349883567
confidnet,do1,MCD-EResidual,rew2.2,1,0.238309695678443,0.2418809934318555,0.0719623386528983,0.0535689493433395,0.0526208475885663,0.1752989915572232,0.2211435027585397,0.2573959375600408,0.2955807528148815
confidnet,do1,MCD-Maha class pred,rew2.2,1,0.2476915524533341,0.2621393384940182,0.1044318352499413,0.1300688613977486,0.1168780251312532,0.2582084896810507,0.2225478635990139,0.2641886390081734,0.2038652995879394
confidnet,do1,MCD-EViM,rew2.2,1,0.2922730109390403,0.3010231175228712,0.1125045998591879,0.0938892061444652,0.0913744540968357,0.2283337183395872,0.3080773623664749,0.3288375286012641,0.4073673206649237
confidnet,do1,MCD-Maha class avg,rew2.2,1,0.2935620100884027,0.2973564215341309,0.1205774994132832,0.1419654901500938,0.1268353842475076,0.2899789165103189,0.2552776558281488,0.2958696073465429,0.2576173740481199
confidnet,do1,MCD-Maha,rew2.2,1,0.2973174607275733,0.301463406052076,0.1229638993194086,0.1427772045028142,0.1283873127112008,0.2915985283771107,0.2613706773095434,0.3038494327987777,0.2642541677667933
confidnet,do1,MCD-Residual,rew2.2,1,0.300086007806786,0.3088206427398545,0.1313663752640225,0.1212661643996247,0.1126483332545025,0.252718075750469,0.2935562683413546,0.3140202336009022,0.3579929996775366
confidnet,do1,MCD-pNML global,rew2.2,1,0.3265209866998442,0.4945974372507624,0.7048612004224362,0.8323442190431519,0.8220824202101104,0.6364555933395872,0.6228925812888837,0.4342159178146679,0.1855610582930073
confidnet,do1,MCD-PCA RecError class avg,rew2.2,1,0.408977307056317,0.3851840253342716,0.350323779629195,0.3659792155253283,0.3543281252463462,0.3692593046435272,0.294248526822397,0.3324696396178347,0.3090646335243586
confidnet,do1,MCD-EpNML class avg,rew2.2,1,0.5411815167186059,0.5338162737508796,0.5432325451771884,0.5391277263133208,0.5443816579164499,0.5293268468574108,0.5183252259654889,0.5327611001183559,0.562773138008547
confidnet,do1,MCD-EpNML class pred,rew2.2,1,0.5481748060228321,0.5607675287356322,0.586337367988735,0.5736855534709193,0.5811276546265787,0.532398446294559,0.5788791935673201,0.5898390760429739,0.6234152968286053
confidnet,do1,MCD-EpNML,rew2.2,1,0.5495542351019176,0.5654099695050434,0.5881939040131424,0.5713312675891182,0.5810559777381872,0.5315395872420263,0.5891441307665218,0.59839328682275,0.6395983360854536
confidnet,do1,MCD-pNML class pred,rew2.2,1,0.555418640887843,0.5984095531315974,0.6052749647969959,0.6398033184803001,0.6320370793720865,0.5979057164634146,0.5846719157178073,0.5855145981849894,0.5729553356684874
confidnet,do1,MCD-EpNML global,rew2.2,1,0.5597272295449487,0.5505206427398545,0.5611185813189392,0.5606512195121951,0.5657534580436302,0.5437006097560976,0.5354380971945064,0.5519574763350792,0.574204633210552
confidnet,do1,MCD-pNML,rew2.2,1,0.6579800934906351,0.6858214051137697,0.6942778514433232,0.7137546376641652,0.7026172148033698,0.6869189727954972,0.6746824275149665,0.6600237709669827,0.691233550400951
confidnet,do1,MCD-pNML class avg,rew2.2,1,0.7145345740452189,0.6827532488857613,0.6706688160056324,0.6776055640243901,0.6693828141012503,0.6781451981707317,0.620673606057049,0.6525330780740692,0.7080252482679317
confidnet,do1,MCD-KPCA ERecError global,rew2.2,1,0.7347898845676855,0.6682927163969035,0.7478844168035673,0.628418955206379,0.6619101026902318,0.5121662582082551,0.6986125308134759,0.8091192286994919,0.9500478555104444
