model,drop out,methods,reward,run,test,cifar100,cifar10,lsun resize,isun,places365,lsun cropped,textures,svhn
confidnet,do1,MSR,rew2.2,1,0.0293571415614605,0.1133021499985455,0.1133021499985455,0.1212314344135846,0.096780312422368,0.1455913979921629,0.0778784627097527,0.0842293322233309,0.2293428468736823
confidnet,do1,MSR class pred,rew2.2,1,0.0295671520071709,0.1212729236073625,0.1212729236073625,0.1293198151403578,0.1034543422985958,0.1543733989273723,0.0823716644098411,0.091334312983552,0.2349350125554298
confidnet,do1,MSR global,rew2.2,1,0.030517539445569,0.1133874388984247,0.1133874388984247,0.1213125027335541,0.0966663712262532,0.1452944290455683,0.0779927745434444,0.0839792533858932,0.2290422983305933
confidnet,do1,MSR class,rew2.2,1,0.0318721156509199,0.1130984949454226,0.1130984949454226,0.1208010002587479,0.0958737073574975,0.1455108128674658,0.0770260594144286,0.0847379174989516,0.2274038191144905
confidnet,do1,MSR class avg,rew2.2,1,0.0370635965254074,0.1201678201471481,0.1201678201471481,0.1386490382382093,0.1069233129528433,0.1424337066405119,0.0915637191807527,0.0748261114189739,0.2475977586467251
confidnet,do1,Confidence,rew2.2,1,0.0551870764144179,0.0555993102770435,0.0555993102770435,0.0535001961205602,0.0334677192335384,0.0963179408367793,0.0403042976943092,0.0634144510543108,0.1529591432511726
confidnet,do0,Confidence,rew2.2,1,0.0588808473573169,0.0873171371836989,0.0873171371836989,0.0379662304270882,0.0288628638243552,0.0826467649762132,0.0634667643291947,0.0924560046696672,0.1917784081388843
confidnet,do0,MSR class avg,rew2.2,1,0.0602709188452754,0.1728246370048033,0.1728246370048033,0.1140508030777338,0.1004567944684439,0.1482990496950234,0.1839032129028907,0.1342991060429474,0.2983499313918956
confidnet,do0,MSR,rew2.2,1,0.066386014058962,0.1599404779368885,0.1599404779368885,0.0990130294950795,0.0925303302321527,0.153181612401908,0.1504909534475592,0.1455430547599095,0.2868200893728359
confidnet,do0,MSR global,rew2.2,1,0.0666698908396285,0.1600625116932981,0.1600625116932981,0.0992355953778975,0.0926625598066674,0.1531826041522768,0.1506468929158826,0.1459110842333151,0.2880067281500839
confidnet,do0,MSR class,rew2.2,1,0.0671889062832548,0.1601811661222238,0.1601811661222238,0.1000737790454213,0.093391551571308,0.1527508039923502,0.1489001164580503,0.1461923873656526,0.2845430801182165
