model,drop out,methods,reward,run,test,cifar100,cifar10,lsun resize,isun,places365,lsun cropped,textures,svhn
confidnet,do0,GEN global,rew2.2,1,135.44204594123747,328.29759725540976,328.29759725540976,304.02592611657616,280.560924526723,335.26653093225264,319.3093827269817,253.41686560318388,566.8890466254055
confidnet,do0,GEN,rew2.2,1,135.49507897927347,328.22489597183414,328.22489597183414,303.9185112478118,280.478755596978,335.22090134155627,319.169228078361,253.152949294716,566.503131540931
confidnet,do0,GEN class,rew2.2,1,135.59320284027166,328.2709225750481,328.2709225750481,304.2522332901541,280.83410286273386,335.18398634956435,318.6517110827542,253.3596516200023,565.6011451771858
confidnet,do0,MSR global,rew2.2,1,135.61755076396125,331.3813281126664,331.3813281126664,306.8096003173508,282.82655772961743,335.93427768258965,325.87068572019695,254.4034791072668,570.4355211066312
confidnet,do0,MSR,rew2.2,1,135.6709552998784,331.308956909653,331.308956909653,306.70758637062465,282.7523035030628,335.89682291445666,325.7447443354206,254.1409944931092,570.0749830708127
confidnet,do0,MSR class,rew2.2,1,135.7854486175347,331.5529031832982,331.5529031832982,307.25700002124944,283.25606890041774,335.873144481617,325.4624191642216,254.46893795587312,569.413466093396
confidnet,do0,PCE global,rew2.2,1,136.28189785399528,330.89979605505937,330.89979605505937,305.8422994248729,281.7787328164016,335.2943046919623,325.93578493224254,254.41796176060484,570.6166191918128
confidnet,do0,PCE,rew2.2,1,136.33162459085645,330.8322912014244,330.8322912014244,305.7442254349718,281.7081643340973,335.254509137813,325.81278335955665,254.14860021249223,570.2687164019183
confidnet,do0,GEN class pred,rew2.2,1,136.4189335818131,330.48665800471423,330.48665800471423,307.9005716521747,284.01241105920315,336.9492123818956,322.3964096556268,259.62249953306343,569.4813867592916
confidnet,do0,PCE class,rew2.2,1,136.4355083932945,331.0857284761912,331.0857284761912,306.30601809500024,282.22740238420744,335.2368231785252,325.5296200598277,254.47476711670663,569.6192153690517
confidnet,do0,MSR class pred,rew2.2,1,136.6608537335802,332.994339538446,332.994339538446,309.1130845888545,284.7512990694848,336.8890681078573,328.79934467835983,260.32447076664977,572.9546665095494
confidnet,do0,fDBD class avg,rew2.2,1,136.75380869992335,318.4551074546448,318.4551074546448,301.2417219517544,279.48940664813057,338.16055877409394,292.7093346395299,231.50827073537465,542.8107488880335
confidnet,do0,fDBD global,rew2.2,1,137.07615499182916,319.4061063528383,319.4061063528383,295.1160758567452,272.3362989518,330.8724480095094,294.99882728081195,225.18972461330765,546.0675623638962
confidnet,do0,CTM class pred,rew2.2,1,137.0919442097915,319.9461742515872,319.9461742515872,290.5199740598572,268.05996336071786,326.5615075568847,289.54707396218816,231.3867653593748,543.9341847705493
confidnet,do0,PCE class pred,rew2.2,1,137.10221760550564,332.42526499901294,332.42526499901294,308.0564127437891,283.6896430184567,336.2565979222335,328.6179073629276,259.9197530571849,572.9144424738422
confidnet,do0,CTM global,rew2.2,1,137.11393823911848,317.0953389309972,317.0953389309972,287.2159453379931,264.37627200715025,323.91013597985807,288.5425065663049,223.94043064060855,542.4494560103705
confidnet,do0,CTM class,rew2.2,1,137.13999584335318,319.89561556959507,319.89561556959507,290.4381975504175,267.9772067883144,326.51692049824953,289.4698458806684,231.3858940999872,543.9309280083811
confidnet,do0,Confidence,rew2.2,1,137.47262757810918,330.14350324272164,330.14350324272164,304.0428427838116,279.31807447457606,335.0694249859837,318.9860612726534,255.83433235421663,568.1087412616035
confidnet,do0,REN global,rew2.2,1,137.8203561145864,324.7796528053141,324.7796528053141,299.76173437040865,276.5322214295781,334.1202249454748,312.86561047354525,253.30915081667985,563.9162064439475
confidnet,do0,REN,rew2.2,1,137.88500335623715,324.7188120305029,324.7188120305029,299.67328109021275,276.4683887874792,334.0859703548988,312.7271828969012,253.06493724762507,563.5447380614943
confidnet,do0,REN class,rew2.2,1,137.90867887543413,324.08519819989505,324.08519819989505,299.6444708604119,276.6393263353177,334.2786957417135,311.1975306776437,252.8790010918905,561.53890948777
confidnet,do0,CTM,rew2.2,1,138.07144847571746,319.0291719241464,319.0291719241464,287.7124753475288,265.0532400585158,324.51743025055805,289.68488908274776,225.29238044052525,544.2873118114262
