model,drop out,methods,reward,test,cifar100,cifar10,lsun resize,isun,places365,lsun cropped,textures,svhn
confidnet,do1,MCD-EMSR,rew2.2,0.0737576914181547,0.2594819236418741,0.2588286844266465,0.2909217679079946,0.2805666195126574,0.2680349936875087,0.2294143464783252,0.1563517478687278,0.4448618382320497
confidnet,do1,MCD-MSR global,rew2.2,0.0804879456890994,0.2594068529173702,0.2649783406203582,0.2908831231833907,0.2594218399884913,0.2536990835545545,0.1789883698398451,0.2280136260140176,0.5181744520683158
confidnet,do1,MCD-MSR class avg,rew2.2,0.0819706581737524,0.2691298536838158,0.2589094780065457,0.3092301704998428,0.2627729231138932,0.2397012501655133,0.1830876285679146,0.2059038244597707,0.5310662797755288
confidnet,do1,MCD-MSR class,rew2.2,0.0897477911327656,0.2612588126388689,0.266025730708239,0.2924912826802834,0.2721814384785679,0.2495763952101151,0.1745473340346441,0.2221087896806262,0.5084062451821306
confidnet,do1,MCD-MSR,rew2.2,0.0957533133151597,0.1870135038654283,0.1836487982369899,0.2260538189429518,0.1986504227459208,0.1696667153362039,0.1445867297315285,0.1411586213526477,0.4023567334177179
confidnet,do1,MCD-MSR class pred,rew2.2,0.100298815918325,0.2694902442679768,0.2759683216193391,0.2965113550277456,0.2624848231374276,0.2537420617861383,0.1841685962974612,0.2360148774141894,0.5205091376541009
confidnet,do1,MCD-CTM global,rew2.2,0.1765117155244717,0.3269881035286245,0.3245572898617427,0.3428559243865093,0.3311380636322792,0.3249214996697662,0.3220433690747181,0.2601655836353141,0.3941193954277087
confidnet,do1,MCD-CTM,rew2.2,0.1806259631016932,0.3256610126066245,0.3212962028063404,0.3410205264271982,0.3312101142843782,0.3210804620532176,0.3192640799361015,0.26234748922989,0.3906093432295597
confidnet,do1,MCD-Confidence,rew2.2,0.1917402861649508,0.1307604448361831,0.0946798759971988,0.1994732572622826,0.215448431573905,0.0981839324620928,0.2059521202084629,0.0746856983876068,0.241423787520482
confidnet,do1,MCD-CTM class avg,rew2.2,0.194440864504741,0.3115067997395466,0.3121009745215112,0.3559967587404798,0.3430379196367364,0.3042253312880246,0.3305648524318997,0.2475640038699161,0.3819596075411041
confidnet,do1,MCD-ECTM,rew2.2,0.2009875148334758,0.3301290530988816,0.3304844787262468,0.3626136439753339,0.3545931210822385,0.3245784066448705,0.3456340199741332,0.2725034989941288,0.3866626445872491
confidnet,do1,MCD-fDBD class avg,rew2.2,0.2210194268904694,0.363841993493128,0.3630918645980318,0.3743735847588368,0.3634783725161173,0.3602364974048657,0.3555527818068544,0.3067804920512277,0.4167111297288248
confidnet,do1,MCD-CTM class pred,rew2.2,0.234988622367382,0.3361699747760872,0.3326619359949074,0.347188895023104,0.3433325787706537,0.3343755948413973,0.3284375942521006,0.2674327837463547,0.4046863685377309
confidnet,do1,MCD-CTM class,rew2.2,0.2417572066187858,0.3357228801631536,0.3335919498790413,0.3459986588514808,0.3441558426817497,0.3349774453743958,0.328033227014215,0.2691710545706205,0.404402143409168
confidnet,do1,MCD-fDBD global,rew2.2,0.3272412075415513,0.3340053469661733,0.3335893603187365,0.3916173141380275,0.3911225497261289,0.3217597185127218,0.363242214461005,0.3191362459716492,0.3844726309521508
confidnet,do1,MCD-fDBD,rew2.2,0.3295975340349465,0.3340005589242633,0.3357462599941584,0.3967898162802675,0.394773003287486,0.3232906906421368,0.3672233900139267,0.3237076553643919,0.3927412452403365
confidnet,do1,MCD-fDBD class pred,rew2.2,0.3335399305257552,0.3358417286067456,0.3366265627004767,0.3950737516524869,0.3939312208542782,0.3247603164655025,0.3655975944252424,0.3217640515896889,0.3907447088728932
confidnet,do1,MCD-EEnergy,rew2.2,0.3432222222222222,0.6289703754953142,0.628654051675363,0.6290495061961376,0.6019424023740474,0.6293266205160478,0.628456510809452,0.4893709327548806,0.8156155027101545
confidnet,do1,MCD-EMLS,rew2.2,0.3432222222222222,0.6289703754953142,0.628654051675363,0.6290495061961376,0.6019424023740474,0.6293266205160478,0.628456510809452,0.4893701067870712,0.8156155027101545
confidnet,do1,MCD-NNGuide class pred,rew2.2,0.3432222222222222,0.6289703754953142,0.628654051675363,0.6290495061961376,0.6019424023740474,0.6293266205160478,0.628456510809452,0.4893709327548806,0.8156155027101545
