dataset,n_methods,spearman_r,spearman_p,kendall_tau,kendall_p,actual_best,predicted_best,top1_hit,top3_jaccard,regret,norm_regret,clique_hit,actual_top3,predicted_top3
cifar10,22,0.3901750423489555,0.07262429782338553,0.2987012987012987,0.05442008959458163,pNML,KPCA RecError global,False,0.2,0.8404641878988741,0.005626819760837031,False,pNML|PCA RecError global|ViM,KPCA RecError global|ViM|fDBD
cifar100,22,0.3304151501427924,0.133130146746568,0.26030430005647975,0.0905413812499062,ViM,KPCA RecError global,False,0.0,0.5472893253313487,0.0031865786604731642,True,ViM|fDBD|CTM,KPCA RecError global|NeCo|CTMmeanOC
supercifar100,22,0.12425868894258861,0.5816699965705685,0.09544491002070925,0.5348620291663183,KPCA RecError global,PE,False,0.0,12.223158343647412,0.0603535877104563,False,KPCA RecError global|CTMmeanOC|CTMmean,PE|GE|MLS
tinyimagenet,22,0.360350197933507,0.09947164302860861,0.2689811100583624,0.08029670533806374,GE,KPCA RecError global,False,0.0,5.101993077738825,0.029058036202609498,False,GE|PE|MLS,KPCA RecError global|GradNorm|fDBD
