dataset,n_methods,spearman_r,spearman_p,kendall_tau,kendall_p,actual_best,predicted_best,top1_hit,top3_jaccard,regret,norm_regret,clique_hit,actual_top3,predicted_top3
cifar10,22,0.7662337662337665,3.213226251313809e-05,0.5930735930735931,4.7784020793807914e-05,pNML,ViM,False,0.2,0.2778781365914256,0.0019384287904081541,False,pNML|ViM|PCA RecError global,ViM|Maha|CTMmean
cifar100,22,0.32467532467532473,0.14041381301499203,0.1948051948051948,0.21747455727039447,ViM,MSR,False,0.0,5.538345293509536,0.03381701878787695,False,ViM|Maha|NeCo,MSR|PE|GE
supercifar100,22,-0.37323546019198195,0.087099314410892,-0.2727272727272727,0.08028526277549888,ViM,PE,False,0.0,10.011811390506665,0.05035596720781901,False,ViM|Residual|pNML,PE|GE|MLS
tinyimagenet,22,-0.5335968379446642,0.010541342209162448,-0.41991341991341985,0.00575927662516516,PE,ViM,False,0.0,17.11723501602694,0.10130181693781064,False,PE|GE|GradNorm,ViM|pNML|Residual
