dataset,n_methods,spearman_r,spearman_p,kendall_tau,kendall_p,actual_best,predicted_best,top1_hit,top3_jaccard,regret,norm_regret,clique_hit,actual_top3,predicted_top3
cifar10,22,0.4767015157615672,0.024892294374495236,0.3123651600677757,0.042249052915103696,Energy,CTM,False,0.2,3.462479220241079,0.021570050411173058,False,Energy|NNGuide|NeCo,CTM|fDBD|Energy
cifar100,22,0.6301217296492452,0.001671374208363495,0.5054574194288021,0.0010571132839612668,fDBD,CTM,False,0.2,3.2014083493912437,0.01517489520086974,False,fDBD|Energy|NeCo,CTM|NNGuide|fDBD
supercifar100,22,0.35819214756171225,0.10166402354346811,0.2652198981205249,0.08517046332353245,CTM,Energy,False,0.2,3.699284649957235,0.014597650625444684,False,CTM|KPCA RecError global|fDBD,Energy|CTM|NNGuide
tinyimagenet,22,0.5392433653303219,0.009602482028270258,0.4112554112554112,0.006938579333071466,CTM,Energy,False,0.2,13.017670408761575,0.058456780078736885,False,CTM|CTMmeanOC|CTMmean,Energy|CTM|KPCA RecError global
