dataset,n_methods,spearman_r,spearman_p,kendall_tau,kendall_p,actual_best,predicted_best,top1_hit,top3_jaccard,regret,norm_regret,clique_hit,actual_top3,predicted_top3
cifar10,22,0.45793337097684933,0.03210157635968212,0.33333333333333337,0.030888793762969845,CTM,PCE,False,0.2,1.6175578879269779,0.009963385193642166,False,CTM|Confidence|PE,PCE|PE|MSR
cifar100,22,0.11462450592885377,0.6115002138101081,0.06493506493506493,0.6964081768655271,CTMmeanOC,GradNorm,False,0.2,6.271195698570239,0.02996935978610059,False,CTMmeanOC|CTMmean|fDBD,GradNorm|PCA RecError global|CTMmeanOC
supercifar100,22,-0.0016939582156973462,0.9940306425107956,0.004329004329004329,1.0,ViM,NNGuide,False,0.0,7.262429022789746,0.02904528781734381,False,ViM|Maha|Residual,NNGuide|Energy|MLS
tinyimagenet,22,0.5889328063241107,0.0039297192541944736,0.4285714285714286,0.004759574331351777,CTM,CTMmean,False,0.2,1.285820281223181,0.0057644854238840205,False,CTM|CTMmeanOC|CTMmean,CTMmean|MLS|NeCo
