dataset,n_methods,spearman_r,spearman_p,kendall_tau,kendall_p,actual_best,predicted_best,top1_hit,top3_jaccard,regret,norm_regret,clique_hit,actual_top3,predicted_top3
cifar10,22,0.3784241890524289,0.08245506145552299,0.2863347300621277,0.06263076554702922,Confidence,CTM,False,0.2,11.05083869970943,0.06948868018655695,False,Confidence|Energy|PE,CTM|Energy|REN
cifar100,22,0.7562835658823917,4.659430175970247e-05,0.5900230801280207,0.00012482865523928653,fDBD,CTM,False,0.2,1.649981509808697,0.00805201934345588,False,fDBD|CTM|NNGuide,CTM|CTMmeanOC|REN
supercifar100,22,0.5992657680367569,0.0032051410739220927,0.4772245501035462,0.00191565654432275,CTM,Energy,False,0.2,-6.064691194776685,-0.023430003292739938,True,CTM|Energy|REN,Energy|NNGuide|NeCo
tinyimagenet,22,0.37164644238283323,0.08855978656697405,0.2516274900545971,0.10181227401537592,CTM,PE,False,0.2,8.569036000532918,0.04057018706770854,False,CTM|CTMmeanOC|fDBD,PE|NeCo|fDBD
