dataset,n_methods,spearman_r,spearman_p,kendall_tau,kendall_p,actual_best,predicted_best,top1_hit,top3_jaccard,regret,norm_regret,clique_hit,actual_top3,predicted_top3
cifar10,22,0.5278983418320903,0.011563828318292663,0.4044434703606647,0.009207901182984923,Maha,Energy,False,0.2,2.6855478049968724,0.021473940894225142,False,Maha|PE|Energy,Energy|fDBD|NeCo
cifar100,22,0.4437538166762854,0.038569937821596186,0.3224469744632013,0.03664518573099902,fDBD,CTMmean,False,0.5,0.04976013359041076,0.00029134345737885436,False,fDBD|CTMmean|NNGuide,CTMmean|fDBD|CTM
supercifar100,22,0.380898695770037,0.08030657338078652,0.2701582759016011,0.08005612368554531,Energy,CTMmeanOC,False,0.2,-7.439754139265034,-0.03232777728854605,False,Energy|GE|Maha,CTMmeanOC|NNGuide|Maha
tinyimagenet,22,0.7715334958889821,2.616813051348029e-05,0.5639926501223728,0.0002452314458160329,CTM,NNGuide,False,0.5,5.930837411971936,0.017056298178956434,False,CTM|CTMmeanOC|CTMmean,NNGuide|CTMmean|CTMmeanOC
