dataset,n_methods,spearman_r,spearman_p,kendall_tau,kendall_p,actual_best,predicted_best,top1_hit,top3_jaccard,regret,norm_regret,clique_hit,actual_top3,predicted_top3
cifar10,22,0.7357425183512141,9.526457164774288e-05,0.567099567099567,0.00011392861392019773,Energy,Confidence,False,0.5,3.6660097471913105,0.029266426663969513,False,Energy|NeCo|MLS,Confidence|Energy|NeCo
cifar100,22,-0.313382269904009,0.155560751936561,-0.2121212121212121,0.17796763426213033,fDBD,NNGuide,False,0.0,5.218206428764347,0.030809124034919262,False,fDBD|CTMmean|CTMmeanOC,NNGuide|GradNorm|pNML
supercifar100,22,0.016374929418407683,0.9423421025261127,-0.021645021645021644,0.9112884689584274,ViM,MLS,False,0.0,12.35387448341163,0.056074201049669044,False,ViM|KPCA RecError global|CTM,MLS|Energy|NeCo
tinyimagenet,22,-0.22642574816487862,0.3109282051884679,-0.12554112554112554,0.4343099494437716,CTM,GradNorm,False,0.0,48.00248969664182,0.13803224052461938,False,CTM|KPCA RecError global|CTMmeanOC,GradNorm|Energy|pNML
