dataset,n_methods,spearman_r,spearman_p,kendall_tau,kendall_p,actual_best,predicted_best,top1_hit,top3_jaccard,regret,norm_regret,clique_hit,actual_top3,predicted_top3
cifar10,22,0.5618294748729532,0.006505942387462352,0.3593073593073593,0.01944737175151256,Energy,PE,False,0.2,4.876288192063157,0.030868241961186895,False,Energy|NeCo|MLS,PE|NNGuide|Energy
cifar100,22,0.25014116318464147,0.2615456789659446,0.1515151515151515,0.34184283041857333,fDBD,MLS,False,0.0,5.032710280282771,0.024559960391037677,False,fDBD|CTM|CTMmeanOC,MLS|NeCo|Energy
supercifar100,22,0.5087521174477697,0.015609360752437032,0.3246753246753246,0.035775933011400106,Energy,MLS,False,0.2,1.115099089565831,0.004411372601119294,False,Energy|GE|PE,MLS|NeCo|Energy
tinyimagenet,22,-0.15866741953698477,0.4806470518262417,-0.14285714285714285,0.3711989339777388,CTM,Energy,False,0.0,11.872757893498004,0.05621169157404299,False,CTM|CTMmeanOC|fDBD,Energy|GE|GradNorm
