dataset,n_methods,spearman_r,spearman_p,kendall_tau,kendall_p,actual_best,predicted_best,top1_hit,top3_jaccard,regret,norm_regret,clique_hit,actual_top3,predicted_top3
cifar10,22,0.611518915866742,0.002494527477685149,0.4805194805194805,0.0013759591555648288,Energy,NNGuide,False,0.2,0.056819804246259764,0.0003623654091115715,True,Energy|NNGuide|NeCo,NNGuide|CTMmean|KPCA RecError global
cifar100,22,0.7583286278938454,4.32295178422619e-05,0.5757575757575758,8.587081751041965e-05,NeCo,NNGuide,False,0.2,1.099198825464157,0.005372165182942375,True,NeCo|Energy|MLS,NNGuide|NeCo|GE
supercifar100,22,0.4952004517221909,0.01911357045414896,0.35064935064935066,0.022775270000007175,Energy,Energy,True,0.5,0.0,0.0,True,Energy|GradNorm|CTM,Energy|GradNorm|PCA RecError global
tinyimagenet,22,-0.04121964991530209,0.8554817672242458,-0.0303030303030303,0.8672669832921104,CTM,CTM,True,0.2,0.0,0.0,True,CTM|CTMmeanOC|CTMmean,CTM|fDBD|pNML
