dataset,n_methods,spearman_r,spearman_p,kendall_tau,kendall_p,actual_best,predicted_best,top1_hit,top3_jaccard,regret,norm_regret,clique_hit,actual_top3,predicted_top3
cifar10,22,0.7483761947678633,6.184878805212655e-05,0.6160535101336687,6.183438709128264e-05,Energy,CTM,False,0.2,5.682786297259469,0.0362416803228535,False,Energy|NNGuide|NeCo,CTM|REN|Energy
cifar100,22,0.4411183457461896,0.03987736093285867,0.3731028300809543,0.015266832602074749,fDBD,CTM,False,0.2,1.961318164496788,0.009489338635917,False,fDBD|NeCo|Energy,CTM|NNGuide|Energy
supercifar100,22,0.37955381349736156,0.08146899909513426,0.2863347300621277,0.06263076554702922,CTM,Energy,False,0.2,-2.484492633086205,-0.009691854838145166,False,CTM|Energy|REN,Energy|NNGuide|fDBD
tinyimagenet,22,0.24795256566271093,0.2658799767869258,0.1648593900357705,0.2837435768081261,CTM,Energy,False,0.2,14.627307692535311,0.0693858165116928,False,CTM|CTMmeanOC|CTMmean,Energy|CTM|GEN
