dataset,n_methods,spearman_r,spearman_p,kendall_tau,kendall_p,actual_best,predicted_best,top1_hit,top3_jaccard,regret,norm_regret,clique_hit,actual_top3,predicted_top3
cifar10,22,0.4985883681535856,0.018183244400840178,0.3939393939393939,0.00994337285340617,pNML,ViM,False,0.2,0.2778781365914256,0.0019384287904081541,False,pNML|ViM|PCA RecError global,ViM|Maha|fDBD
cifar100,22,0.30095990965556185,0.1735037777241618,0.1948051948051948,0.21747455727039447,ViM,ViM,True,0.2,0.0,0.0,False,ViM|Maha|NeCo,ViM|pNML|PCA RecError global
supercifar100,22,-0.22253601565172684,0.31953513463046,-0.1648593900357705,0.2837435768081261,ViM,GE,False,0.0,9.888555892383692,0.04973603445243879,False,ViM|Residual|Maha,GE|PE|MLS
tinyimagenet,22,-0.14624505928853757,0.5160696210616289,-0.07359307359307359,0.6555978590524786,PE,ViM,False,0.0,17.11723501602694,0.10130181693781064,False,PE|GE|GradNorm,ViM|Maha|Residual
