dataset,n_methods,spearman_r,spearman_p,kendall_tau,kendall_p,actual_best,predicted_best,top1_hit,top3_jaccard,regret,norm_regret,clique_hit,actual_top3,predicted_top3
cifar10,22,0.453416149068323,0.034061468904497176,0.33333333333333337,0.030888793762969845,Energy,NNGuide,False,0.2,0.02270508637555224,0.00018033771797271153,False,Energy|NNGuide|MLS,NNGuide|pNML|NeCo
cifar100,22,-0.06041784302653869,0.7894023352862747,-0.0303030303030303,0.8672669832921104,fDBD,ViM,False,0.2,6.381929718210387,0.03741400321925683,False,fDBD|CTMmeanOC|CTMmean,ViM|NNGuide|CTMmeanOC
supercifar100,22,0.36645962732919257,0.09345377564913733,0.18614718614718614,0.23937855648715442,ViM,KPCA RecError global,False,0.2,2.0361351271969,0.009259693697967772,False,ViM|fDBD|KPCA RecError global,KPCA RecError global|CTM|CTMmeanOC
tinyimagenet,22,-0.059288537549407126,0.7932554520311476,-0.047619047619047616,0.7805448221723992,CTM,Energy,False,0.2,14.091055302691416,0.040557070434632095,False,CTM|CTMmeanOC|CTMmean,Energy|GradNorm|CTM
