dataset,n_methods,spearman_r,spearman_p,kendall_tau,kendall_p,actual_best,predicted_best,top1_hit,top3_jaccard,regret,norm_regret,clique_hit,actual_top3,predicted_top3
cifar10,22,0.5245623941276115,0.012199099804568877,0.36796536796536794,0.016542352747196835,pNML,CTMmean,False,0.0,1.5355983119046641,0.010280669956603544,False,pNML|ViM|PCA RecError global,CTMmean|KPCA RecError global|Maha
cifar100,22,0.4274421230942971,0.04722786578939319,0.25541125541125537,0.10236227652840134,ViM,Energy,False,0.0,2.7718877086244333,0.016139248132023692,False,ViM|fDBD|KPCA RecError global,Energy|MLS|GE
supercifar100,22,0.10897797854319595,0.6292681723906853,0.06493506493506493,0.6964081768655271,KPCA RecError global,PE,False,0.0,12.223158343647412,0.0603535877104563,False,KPCA RecError global|CTMmeanOC|CTMmean,PE|CTM|fDBD
tinyimagenet,22,0.15979672501411638,0.47748871428994594,0.10822510822510822,0.5030535233842987,GE,KPCA RecError global,False,0.0,5.101993077738825,0.029058036202609498,False,GE|PE|MLS,KPCA RecError global|CTMmeanOC|CTMmean
