nc_metric,bin,ood_set,clip_fid,n_models,n_methods_input,n_methods_used,n_blocks_used,friedman_stat,friedman_p,significant,top_clique,top_clique_size
var_collapse,mid,places365,0.5321273594354652,27,22,22,6,42.719367588932755,0.0034130108315026117,True,"CTM, CTMmean, CTMmeanOC, Energy, GEN, KPCA RecError global, MLS, MSR, Maha, NNGuide, NeCo, PCE, PE, REN, ViM, fDBD",16
var_collapse,mid,textures,0.5468303877588535,27,22,22,6,86.6482213438735,6.071917044064767e-10,True,"CTM, CTMmean, CTMmeanOC, Confidence, KPCA RecError global, NNGuide, ViM",7
var_collapse,mid,svhn,0.6846676149471842,27,22,22,6,80.03162055335963,7.977136296624616e-09,True,"CTMmean, CTMmeanOC, Confidence, PE, REN",5
var_collapse,high,cifar100,0.19080717366812822,10,22,22,2,35.739130434782595,0.023386660847147703,True,"CTM, Energy, MLS, NNGuide, NeCo, PE, REN",7
var_collapse,high,cifar10,0.2171741844853313,20,22,22,5,99.5549407114625,3.4591581955623345e-12,True,"Confidence, GradNorm, NNGuide",3
var_collapse,high,tinyimagenet,0.25916467614357813,30,22,22,7,80.7052512704687,6.153312856118373e-09,True,"CTM, Energy, GE, MLS, NNGuide, NeCo, PE",7
var_collapse,high,isun,0.40957509267432773,30,22,22,7,60.045736871823806,1.2569699120612194e-05,True,"CTM, Energy, GE, MLS, NNGuide, NeCo, PE, pNML",8
var_collapse,high,lsun resize,0.44339047660145725,30,22,22,7,61.32636928289105,8.027915233283296e-06,True,"CTM, Energy, GE, MLS, NNGuide, NeCo, PE",7
var_collapse,high,lsun cropped,0.452894850417105,30,22,22,7,98.4037267080746,5.5220309712943845e-12,True,"Energy, GE, Maha, PE, Residual",5
var_collapse,high,places365,0.5321273594354652,30,22,22,7,78.44212309429702,1.4681616655774404e-08,True,"Maha, Residual, ViM",3
var_collapse,high,textures,0.5468303877588535,30,22,22,7,93.13212874082444,4.62617003984454e-11,True,"CTM, Maha, ViM",3
var_collapse,high,svhn,0.6846676149471842,30,22,22,7,56.56973461321286,4.160220285011038e-05,True,"CTM, CTMmean, CTMmeanOC, Confidence, GEN, KPCA RecError global, Maha, REN, Residual, ViM, fDBD, pNML",12
cdnv_score,low,cifar100,0.19080717366812822,25,22,22,5,85.08853754940714,1.1198347954306548e-09,True,"CTM, Energy, MLS, NNGuide, NeCo, REN",6
cdnv_score,low,cifar10,0.2171741844853313,8,22,22,2,41.40711462450591,0.004991335963820527,True,"Confidence, GradNorm, NNGuide",3
cdnv_score,low,tinyimagenet,0.25916467614357813,33,22,22,7,87.79277244494642,3.867674524221804e-10,True,"CTM, Confidence, Energy, GE, NNGuide, PE",6
cdnv_score,low,isun,0.40957509267432773,33,22,22,7,74.77639751552795,5.9105718367594455e-08,True,"CTM, Confidence, Energy, GE, NNGuide, PE",6
cdnv_score,low,lsun resize,0.44339047660145725,33,22,22,7,75.44042913608132,4.599600465454763e-08,True,"CTM, Confidence, Energy, GE, MLS, Maha, NNGuide, PE",8
cdnv_score,low,lsun cropped,0.452894850417105,33,22,22,7,83.92377188029366,1.7653353806867844e-09,True,"CTM, Confidence, GE, Maha, PCE, PE, ViM",7
cdnv_score,low,places365,0.5321273594354652,33,22,22,7,101.32411067193675,1.681854504397128e-12,True,"Maha, Residual, ViM",3
cdnv_score,low,textures,0.5468303877588535,33,22,22,7,86.5527950310559,6.304150209643436e-10,True,"CTM, Maha, ViM",3
cdnv_score,low,svhn,0.6846676149471842,33,22,22,7,52.97176736307176,0.00013881399774356014,True,"CTM, CTMmean, CTMmeanOC, Confidence, GE, GEN, MSR, PCE, PE, REN",10
cdnv_score,mid,cifar100,0.19080717366812822,4,22,22,2,40.814229249011845,0.005911240493406338,True,"CTM, CTMmeanOC, NNGuide, fDBD",4
cdnv_score,mid,cifar10,0.2171741844853313,20,22,22,6,76.86166007905138,2.68305663650824e-08,True,"CTM, CTMmeanOC, Confidence, GEN, MLS, MSR, NNGuide, NeCo, PCE, PE, REN",11
cdnv_score,mid,tinyimagenet,0.25916467614357813,16,22,22,4,49.74308300395256,0.00039605281519734245,True,"CTM, Energy, GE, GradNorm, MLS, NNGuide, NeCo, PCE, PE, ViM",10
cdnv_score,mid,isun,0.40957509267432773,20,22,22,6,39.936758893280626,0.007569558395584257,True,"CTM, CTMmean, Energy, GE, MLS, NNGuide, NeCo, PCE, PE, fDBD",10
cdnv_score,mid,lsun resize,0.44339047660145725,20,22,22,6,42.37154150197625,0.0037776335589503477,True,"CTM, Energy, GE, MLS, NNGuide, NeCo, PE",7
cdnv_score,mid,lsun cropped,0.452894850417105,20,22,22,6,29.920948616600754,0.09358807606580538,False,,0
cdnv_score,mid,places365,0.5321273594354652,20,22,22,6,45.96837944664031,0.0012902398366092624,True,"CTM, CTMmean, CTMmeanOC, Energy, KPCA RecError global, MLS, Maha, PCE, PE, REN, fDBD",11
cdnv_score,mid,textures,0.5468303877588535,20,22,22,6,51.36758893280631,0.0002346665611550289,True,"CTM, CTMmean, CTMmeanOC, KPCA RecError global, Maha, REN, ViM, fDBD",8
cdnv_score,mid,svhn,0.6846676149471842,20,22,22,6,49.415019762845816,0.0004397408477217135,True,"CTM, CTMmean, CTMmeanOC, KPCA RecError global, Maha, REN, Residual, ViM, fDBD, pNML",10
cdnv_score,high,cifar100,0.19080717366812822,6,22,22,3,61.27667984189719,8.169376631938381e-06,True,"CTM, CTMmean, CTMmeanOC",3
cdnv_score,high,cifar10,0.2171741844853313,22,22,22,7,106.08074534161494,2.3874772387664563e-13,True,"CTMmeanOC, GEN, MSR, NNGuide, PCE, PE, REN, fDBD",8
cdnv_score,high,tinyimagenet,0.25916467614357813,16,22,22,4,50.97628458498019,0.0002664049265163641,True,"CTM, CTMmean, CTMmeanOC, Confidence, GradNorm, KPCA RecError global, NNGuide, NeCo, PE, fDBD",10
cdnv_score,high,isun,0.40957509267432773,22,22,22,7,98.52569169960475,5.255373974235717e-12,True,"CTM, CTMmean, CTMmeanOC, NNGuide, fDBD",5
cdnv_score,high,lsun resize,0.44339047660145725,22,22,22,7,98.76962168266516,4.759871413135265e-12,True,"CTM, CTMmean, CTMmeanOC, NNGuide, fDBD",5
cdnv_score,high,lsun cropped,0.452894850417105,22,22,22,7,103.95990965556189,5.714631204272549e-13,True,"CTMmean, CTMmeanOC, Confidence, KPCA RecError global, NNGuide, REN, fDBD",7
cdnv_score,high,places365,0.5321273594354652,22,22,22,7,126.31338226990408,4.903072044042016e-17,True,"CTMmeanOC, GEN, REN, fDBD",4
cdnv_score,high,textures,0.5468303877588535,22,22,22,7,125.01242236024848,8.531436845906931e-17,True,"CTMmean, CTMmeanOC, fDBD",3
cdnv_score,high,svhn,0.6846676149471842,22,22,22,7,114.08977978543203,8.566786960861892e-15,True,"CTMmean, CTMmeanOC, NNGuide, REN, fDBD",5
bias_collapse,low,cifar100,0.19080717366812822,29,22,22,7,96.73009599096554,1.0875451548628174e-11,True,"CTM, Energy, MLS, NNGuide, REN",5
bias_collapse,low,cifar10,0.2171741844853313,4,22,22,2,41.07509881422925,0.005488370429737174,True,"CTM, CTMmeanOC, NNGuide",3
bias_collapse,low,tinyimagenet,0.25916467614357813,25,22,22,5,83.51383399209487,2.0711992092804145e-09,True,"CTM, Confidence, Energy, GE, PE",5
bias_collapse,low,isun,0.40957509267432773,29,22,22,7,80.59006211180133,6.432889109882632e-09,True,"CTM, Confidence, Energy, GE, NNGuide, PE",6
bias_collapse,low,lsun resize,0.44339047660145725,29,22,22,7,79.32298136645966,1.0474888912607614e-08,True,"CTM, Confidence, Energy, GE, MLS, NNGuide, PE",7
bias_collapse,low,lsun cropped,0.452894850417105,29,22,22,7,93.41671372106157,4.1275700836947274e-11,True,"CTM, Confidence, GE, PE",4
bias_collapse,low,places365,0.5321273594354652,29,22,22,7,78.63184641445514,1.3653180590942395e-08,True,"CTM, Energy, MLS, Maha, NNGuide",5
bias_collapse,low,textures,0.5468303877588535,29,22,22,7,88.08413325804634,3.4473157992468925e-10,True,"CTM, NNGuide",2
bias_collapse,low,svhn,0.6846676149471842,29,22,22,7,92.35968379446649,6.301852577576794e-11,True,"CTM, CTMmeanOC, Confidence, GE, GEN, MSR, PCE, PE, REN",9
bias_collapse,mid,cifar100,0.19080717366812822,6,22,22,3,61.086956521739125,8.732358604715381e-06,True,"CTM, CTMmeanOC",2
bias_collapse,mid,cifar10,0.2171741844853313,18,22,22,6,76.48221343873513,3.099264228722629e-08,True,"CTM, CTMmeanOC, Confidence, MLS, NNGuide, PCE",6
bias_collapse,mid,tinyimagenet,0.25916467614357813,12,22,22,3,36.217391304347814,0.020666999660586598,True,"CTM, Energy, GE, GEN, MLS, Maha, NNGuide, NeCo, PCE, PE, REN, ViM, pNML",13
bias_collapse,mid,isun,0.40957509267432773,18,22,22,6,41.415019762845816,0.004980036313096701,True,"CTM, CTMmean, CTMmeanOC, Energy, GE, GEN, KPCA RecError global, MLS, NNGuide, PE, REN, fDBD",12
bias_collapse,mid,lsun resize,0.44339047660145725,18,22,22,6,37.20948616600788,0.01592536600107834,True,"CTM, CTMmean, CTMmeanOC, Energy, GE, GEN, KPCA RecError global, MLS, NNGuide, PE, REN, fDBD",12
bias_collapse,mid,lsun cropped,0.452894850417105,18,22,22,6,27.826086956521692,0.145153014779607,False,,0
bias_collapse,mid,places365,0.5321273594354652,18,22,22,6,48.3478260869565,0.0006164802645991647,True,"CTM, CTMmean, CTMmeanOC, Energy, GEN, KPCA RecError global, MLS, Maha, NNGuide, PCE, PE, REN, ViM, fDBD",14
bias_collapse,mid,textures,0.5468303877588535,18,22,22,6,52.05533596837944,0.00018754973779998857,True,"CTM, CTMmean, CTMmeanOC, GEN, KPCA RecError global, REN, fDBD",7
bias_collapse,mid,svhn,0.6846676149471842,18,22,22,6,51.18577075098813,0.0002489289511782196,True,"CTM, CTMmean, CTMmeanOC, Confidence, GEN, KPCA RecError global, REN, ViM, fDBD",9
bias_collapse,high,cifar10,0.2171741844853313,28,22,22,7,114.89610389610391,6.1122757816939194e-15,True,"GEN, MSR, PCE, PE, REN",5
bias_collapse,high,tinyimagenet,0.25916467614357813,28,22,22,7,57.05081874647101,3.531609864809437e-05,True,"CTM, CTMmean, NNGuide, NeCo",4
bias_collapse,high,isun,0.40957509267432773,28,22,22,7,47.39525691699612,0.0008306366422472781,True,"CTM, CTMmean, CTMmeanOC, GE, MLS, NNGuide, NeCo, PE, ViM, fDBD",10
bias_collapse,high,lsun resize,0.44339047660145725,28,22,22,7,51.84697910784871,0.00020075772480192982,True,"CTM, CTMmean, CTMmeanOC, NNGuide, NeCo, ViM, fDBD",7
bias_collapse,high,lsun cropped,0.452894850417105,28,22,22,7,59.341050254093716,1.6060361080618088e-05,True,"CTMmeanOC, Confidence, GradNorm, KPCA RecError global, NNGuide, fDBD",6
bias_collapse,high,places365,0.5321273594354652,28,22,22,7,78.97063805759467,1.199103630596375e-08,True,"CTMmeanOC, REN, fDBD",3
bias_collapse,high,textures,0.5468303877588535,28,22,22,7,84.16092603049128,1.6093087552472768e-09,True,"CTM, CTMmean, CTMmeanOC, ViM, fDBD",5
bias_collapse,high,svhn,0.6846676149471842,28,22,22,7,55.539808018068925,5.8955099338812384e-05,True,"CTMmean, CTMmeanOC, NNGuide, REN, fDBD",5
equiangular_uc,low,cifar100,0.19080717366812822,29,22,22,7,95.64596273291932,1.6845973887166316e-11,True,"CTM, Energy, MLS, NNGuide, REN",5
equiangular_uc,low,cifar10,0.2171741844853313,4,22,22,2,41.739130434782595,0.0045370027105094135,True,"CTM, CTMmeanOC",2
equiangular_uc,low,tinyimagenet,0.25916467614357813,25,22,22,5,83.51383399209487,2.0711992092804145e-09,True,"CTM, Confidence, Energy, GE, PE",5
equiangular_uc,low,isun,0.40957509267432773,29,22,22,7,79.31620553359687,1.0502172088763424e-08,True,"CTM, Confidence, Energy, GE, NNGuide, PE",6
equiangular_uc,low,lsun resize,0.44339047660145725,29,22,22,7,78.23207227555054,1.5909882859979754e-08,True,"CTM, Confidence, Energy, GE, MLS, NNGuide, PE",7
equiangular_uc,low,lsun cropped,0.452894850417105,29,22,22,7,93.8977978543196,3.4032026674065433e-11,True,"CTM, Confidence, GE, PE",4
equiangular_uc,low,places365,0.5321273594354652,29,22,22,7,78.99096555618303,1.1897941627016342e-08,True,"CTM, Energy, MLS, Maha, NNGuide",5
equiangular_uc,low,textures,0.5468303877588535,29,22,22,7,89.08695652173913,2.3183135997972844e-10,True,"CTM, NNGuide",2
equiangular_uc,low,svhn,0.6846676149471842,29,22,22,7,96.03896103896102,1.4376754185002112e-11,True,"CTM, CTMmeanOC, Confidence, GE, GEN, MSR, PCE, PE, REN",9
equiangular_uc,mid,cifar100,0.19080717366812822,6,22,22,3,61.18181818181819,8.44626549201448e-06,True,"CTM, CTMmeanOC",2
equiangular_uc,mid,cifar10,0.2171741844853313,18,22,22,6,80.58498023715413,6.4455090894205785e-09,True,"CTM, CTMmeanOC, NNGuide, PCE, REN",5
equiangular_uc,mid,tinyimagenet,0.25916467614357813,12,22,22,3,42.399209486166,0.0037473287238637748,True,"CTM, Energy, GE, MLS, Maha, NNGuide, NeCo, PE, REN, ViM, pNML",11
equiangular_uc,mid,isun,0.40957509267432773,18,22,22,6,37.391304347826065,0.015173539955237889,True,"CTM, CTMmean, CTMmeanOC, Energy, GE, GEN, MLS, NNGuide, NeCo, PCE, PE, REN, fDBD",13
equiangular_uc,mid,lsun resize,0.44339047660145725,18,22,22,6,36.21343873517782,0.020688238873143066,True,"CTM, CTMmean, CTMmeanOC, Energy, GE, KPCA RecError global, MLS, MSR, NNGuide, NeCo, PCE, PE, REN, fDBD",14
equiangular_uc,mid,lsun cropped,0.452894850417105,18,22,22,6,27.841897233201564,0.14469256674368602,False,,0
equiangular_uc,mid,places365,0.5321273594354652,18,22,22,6,49.320158102766754,0.0004532185671814408,True,"CTM, CTMmean, CTMmeanOC, GEN, KPCA RecError global, MLS, NNGuide, PCE, PE, REN, ViM, fDBD",12
equiangular_uc,mid,textures,0.5468303877588535,18,22,22,6,52.086956521739125,0.00018562049567814797,True,"CTM, CTMmean, CTMmeanOC, GEN, KPCA RecError global, REN, fDBD",7
equiangular_uc,mid,svhn,0.6846676149471842,18,22,22,6,51.53359683794463,0.00022233893754645937,True,"CTM, CTMmean, CTMmeanOC, GEN, KPCA RecError global, REN, ViM, fDBD",8
equiangular_uc,high,cifar10,0.2171741844853313,28,22,22,7,113.31055900621118,1.186635578137564e-14,True,"GEN, MLS, MSR, NeCo, PCE, PE, REN",7
equiangular_uc,high,tinyimagenet,0.25916467614357813,28,22,22,7,63.44042913608132,3.7985847203808743e-06,True,"CTM, CTMmean, NNGuide, NeCo",4
equiangular_uc,high,isun,0.40957509267432773,28,22,22,7,50.4511575381141,0.000315600898287338,True,"CTM, CTMmean, CTMmeanOC, NNGuide, fDBD",5
equiangular_uc,high,lsun resize,0.44339047660145725,28,22,22,7,56.35968379446649,4.4678192730148553e-05,True,"CTM, CTMmean, CTMmeanOC, NNGuide, ViM, fDBD",6
equiangular_uc,high,lsun cropped,0.452894850417105,28,22,22,7,58.710897797854386,1.997491978814145e-05,True,"CTMmeanOC, Confidence, GradNorm, KPCA RecError global, NNGuide, fDBD",6
equiangular_uc,high,places365,0.5321273594354652,28,22,22,7,77.18181818181824,2.375275868358852e-08,True,"CTMmeanOC, REN, fDBD",3
equiangular_uc,high,textures,0.5468303877588535,28,22,22,7,86.36307171089788,6.792366021726272e-10,True,"CTM, CTMmean, CTMmeanOC, Confidence, ViM, fDBD",6
equiangular_uc,high,svhn,0.6846676149471842,28,22,22,7,52.61942405420666,0.000155886495561426,True,"CTMmean, CTMmeanOC, Confidence, NNGuide, REN, fDBD",6
equiangular_wc,low,cifar100,0.19080717366812822,15,22,22,6,104.8458498023715,3.9704764150622166e-13,True,"CTM, CTMmeanOC, NNGuide",3
equiangular_wc,low,cifar10,0.2171741844853313,14,22,22,6,106.41106719367588,2.0833345186282788e-13,True,"CTM, CTMmean, CTMmeanOC, GEN, NNGuide, REN, fDBD",7
equiangular_wc,low,tinyimagenet,0.25916467614357813,9,22,22,2,31.399209486166,0.06726590403343134,False,,0
equiangular_wc,low,isun,0.40957509267432773,19,22,22,7,107.11067193675888,1.5606066213018009e-13,True,"CTM, CTMmean, CTMmeanOC, NNGuide, fDBD",5
equiangular_wc,low,lsun resize,0.44339047660145725,19,22,22,7,100.99209486166012,1.9259938364909186e-12,True,"CTM, CTMmean, CTMmeanOC, NNGuide, fDBD",5
equiangular_wc,low,lsun cropped,0.452894850417105,19,22,22,7,101.14793901750431,1.807294609935305e-12,True,"CTM, CTMmean, CTMmeanOC, KPCA RecError global, NNGuide, fDBD",6
equiangular_wc,low,places365,0.5321273594354652,19,22,22,7,100.3009599096556,2.5530365289292963e-12,True,"CTM, CTMmean, CTMmeanOC, NNGuide, REN, fDBD",6
equiangular_wc,low,textures,0.5468303877588535,19,22,22,7,114.48277809147373,7.26746612501666e-15,True,"CTM, CTMmean, CTMmeanOC, NNGuide, fDBD",5
equiangular_wc,low,svhn,0.6846676149471842,19,22,22,7,112.63975155279502,1.570292111464236e-14,True,"CTM, CTMmean, CTMmeanOC, fDBD",4
equiangular_wc,mid,cifar100,0.19080717366812822,10,22,22,2,35.739130434782595,0.023386660847147703,True,"CTM, Energy, MLS, NNGuide, NeCo, PE, REN",7
equiangular_wc,mid,cifar10,0.2171741844853313,16,22,22,4,75.60474308300394,4.322396546396198e-08,True,"GEN, MSR, PCE, PE, REN",5
equiangular_wc,mid,tinyimagenet,0.25916467614357813,26,22,22,6,60.26086956521738,1.166084979881884e-05,True,"CTM, CTMmean, Confidence, NNGuide, fDBD",5
equiangular_wc,mid,isun,0.40957509267432773,26,22,22,6,53.541501976284565,0.00011498379133114617,True,"CTM, CTMmean, CTMmeanOC, Confidence, MLS, NNGuide, PE, ViM, fDBD",9
equiangular_wc,mid,lsun resize,0.44339047660145725,26,22,22,6,56.798418972332,3.848850822382705e-05,True,"CTM, CTMmean, Confidence, MLS, NNGuide, PE, ViM, fDBD",8
equiangular_wc,mid,lsun cropped,0.452894850417105,26,22,22,6,61.84980237154144,6.676385851586459e-06,True,"CTMmeanOC, Confidence, GradNorm, NNGuide, PCE, PE",6
equiangular_wc,mid,places365,0.5321273594354652,26,22,22,6,56.45059288537544,4.332057051655296e-05,True,"CTM, CTMmean, CTMmeanOC, GEN, MLS, MSR, NNGuide, NeCo, PCE, PE, REN, fDBD",12
equiangular_wc,mid,textures,0.5468303877588535,26,22,22,6,91.71541501976282,8.151363851549347e-11,True,"CTM, CTMmean, CTMmeanOC, Confidence, NNGuide, ViM, fDBD",7
equiangular_wc,mid,svhn,0.6846676149471842,26,22,22,6,74.72727272727269,6.021083479526477e-08,True,"CTMmean, CTMmeanOC, Confidence, NNGuide, PE, REN",6
equiangular_wc,high,cifar100,0.19080717366812822,10,22,22,2,39.865612648221344,0.007721591750185494,True,"CTM, Energy, MLS, NNGuide, REN, ViM",6
equiangular_wc,high,cifar10,0.2171741844853313,20,22,22,5,99.5549407114625,3.4591581955623345e-12,True,"Confidence, GradNorm, NNGuide",3
equiangular_wc,high,tinyimagenet,0.25916467614357813,30,22,22,7,75.54206662902322,4.426128304876961e-08,True,"CTM, Energy, GE, MLS, NNGuide, PE",6
equiangular_wc,high,isun,0.40957509267432773,30,22,22,7,56.474872953133854,4.2964848448305323e-05,True,"CTM, Energy, GE, MLS, Maha, NNGuide, NeCo, PE, ViM, pNML",10
equiangular_wc,high,lsun resize,0.44339047660145725,30,22,22,7,56.76623376623377,3.891254787796168e-05,True,"CTM, Energy, GE, MLS, Maha, NNGuide, NeCo, PE, ViM, pNML",10
equiangular_wc,high,lsun cropped,0.452894850417105,30,22,22,7,87.6504799548278,4.091078286145207e-10,True,"Energy, GE, Maha, PE, Residual, ViM",6
equiangular_wc,high,places365,0.5321273594354652,30,22,22,7,86.31564088085827,6.920170466628219e-10,True,"Maha, Residual, ViM",3
equiangular_wc,high,textures,0.5468303877588535,30,22,22,7,102.20496894409939,1.1732990863624598e-12,True,"CTM, Maha, ViM",3
equiangular_wc,high,svhn,0.6846676149471842,30,22,22,7,66.68605307735743,1.1821319252636794e-06,True,"CTM, CTMmean, CTMmeanOC, GEN, KPCA RecError global, Maha, REN, Residual, ViM, fDBD, pNML",11
equinorm_uc,low,cifar100,0.19080717366812822,25,22,22,5,85.08853754940714,1.1198347954306548e-09,True,"CTM, Energy, MLS, NNGuide, NeCo, REN",6
equinorm_uc,low,cifar10,0.2171741844853313,8,22,22,2,38.490118577075094,0.01128515164640299,True,"Confidence, GradNorm, MLS, NNGuide, PE",5
equinorm_uc,low,tinyimagenet,0.25916467614357813,33,22,22,7,95.46979107848676,1.8085559020092835e-11,True,"CTM, Confidence, Energy, GE, MLS, NNGuide, PE",7
equinorm_uc,low,isun,0.40957509267432773,33,22,22,7,80.36645962732928,7.0120109622598394e-09,True,"CTM, Confidence, Energy, GE, MLS, NNGuide, PE",7
equinorm_uc,low,lsun resize,0.44339047660145725,33,22,22,7,81.51835121400347,4.4944059675976066e-09,True,"CTM, Confidence, Energy, GE, MLS, NNGuide, PE",7
equinorm_uc,low,lsun cropped,0.452894850417105,33,22,22,7,86.21400338791648,7.202127469778909e-10,True,"CTM, Confidence, GE, Maha, PCE, PE, ViM",7
equinorm_uc,low,places365,0.5321273594354652,33,22,22,7,95.49011857707512,1.7938025481596827e-11,True,"CTM, Maha, Residual, ViM",4
equinorm_uc,low,textures,0.5468303877588535,33,22,22,7,85.15697346132129,1.0902268977888942e-09,True,"CTM, Maha, ViM",3
equinorm_uc,low,svhn,0.6846676149471842,33,22,22,7,55.99378881987582,5.0575127195228996e-05,True,"CTM, CTMmean, CTMmeanOC, Confidence, GE, GEN, MSR, PCE, PE, REN",10
equinorm_uc,mid,cifar100,0.19080717366812822,6,22,22,3,61.27667984189719,8.169376631938381e-06,True,"CTM, CTMmean, CTMmeanOC",3
equinorm_uc,mid,cifar10,0.2171741844853313,18,22,22,6,76.86956521739125,2.675001790455135e-08,True,"CTM, CTMmeanOC, Confidence, MLS, NNGuide, PCE",6
equinorm_uc,mid,tinyimagenet,0.25916467614357813,12,22,22,3,41.62450592885375,0.004689247914590796,True,"CTM, Energy, GE, MLS, Maha, NNGuide, NeCo, PCE, PE, REN, Residual, ViM",12
equinorm_uc,mid,isun,0.40957509267432773,18,22,22,6,28.67984189723319,0.12190247171778126,False,,0
equinorm_uc,mid,lsun resize,0.44339047660145725,18,22,22,6,29.193675889328006,0.10942879628653955,False,,0
equinorm_uc,mid,lsun cropped,0.452894850417105,18,22,22,6,26.996047430830004,0.17098404532216663,False,,0
equinorm_uc,mid,places365,0.5321273594354652,18,22,22,6,45.60474308300394,0.001441698956965945,True,"CTM, CTMmean, CTMmeanOC, Energy, GEN, GradNorm, MLS, Maha, NNGuide, NeCo, PCE, PE, REN, ViM, fDBD",15
equinorm_uc,mid,textures,0.5468303877588535,18,22,22,6,50.37944664031619,0.0003229670572126156,True,"CTM, CTMmean, CTMmeanOC, GEN, KPCA RecError global, REN, fDBD",7
equinorm_uc,mid,svhn,0.6846676149471842,18,22,22,6,51.17786561264819,0.0002495677537525283,True,"CTM, CTMmean, CTMmeanOC, GEN, KPCA RecError global, REN, fDBD, pNML",8
equinorm_uc,high,cifar100,0.19080717366812822,4,22,22,2,40.814229249011845,0.005911240493406338,True,"CTM, CTMmeanOC, NNGuide, fDBD",4
equinorm_uc,high,cifar10,0.2171741844853313,24,22,22,7,110.11236589497457,4.4988021620362105e-14,True,"GEN, MSR, PCE, PE, REN, fDBD",6
equinorm_uc,high,tinyimagenet,0.25916467614357813,20,22,22,5,63.11857707509887,4.259646670315818e-06,True,"CTM, CTMmean, CTMmeanOC, GradNorm, NNGuide, NeCo, fDBD",7
equinorm_uc,high,isun,0.40957509267432773,24,22,22,7,89.94071146245062,1.6522975847469862e-10,True,"CTM, CTMmean, CTMmeanOC, NNGuide, fDBD",5
equinorm_uc,high,lsun resize,0.44339047660145725,24,22,22,7,91.2077922077923,9.980514829557745e-11,True,"CTM, CTMmean, CTMmeanOC, NNGuide, fDBD",5
equinorm_uc,high,lsun cropped,0.452894850417105,24,22,22,7,94.58215697346134,2.5851972598853283e-11,True,"CTMmean, CTMmeanOC, Confidence, GEN, GradNorm, KPCA RecError global, NNGuide, REN, fDBD",9
equinorm_uc,high,places365,0.5321273594354652,24,22,22,7,117.74195369847553,1.8501227194219587e-15,True,"CTMmeanOC, GEN, PCE, REN, fDBD",5
equinorm_uc,high,textures,0.5468303877588535,24,22,22,7,120.00508187464709,7.125491551174233e-16,True,"CTMmean, CTMmeanOC, fDBD",3
equinorm_uc,high,svhn,0.6846676149471842,24,22,22,7,99.78599661208364,3.148747083764189e-12,True,"CTMmean, CTMmeanOC, Confidence, NNGuide, REN, fDBD",6
equinorm_wc,low,cifar100,0.19080717366812822,29,22,22,7,95.67984189723325,1.6617459844689493e-11,True,"CTM, Energy, MLS, NNGuide, REN",5
equinorm_wc,low,cifar10,0.2171741844853313,4,22,22,2,40.766798418972314,0.005991348600972481,True,"CTM, CTMmean, CTMmeanOC, fDBD",4
