nc_metric,bin,ood_set,clip_fid,method,avg_rank
cdnv_score,mid,isun,0.40957509267432773,GEN,16.0
cdnv_score,mid,isun,0.40957509267432773,PCE,16.0
cdnv_score,mid,isun,0.40957509267432773,MSR,17.833333333333332
cdnv_score,mid,lsun resize,0.44339047660145725,CTM,5.5
cdnv_score,mid,lsun resize,0.44339047660145725,pNML,5.666666666666667
cdnv_score,mid,lsun resize,0.44339047660145725,NNGuide,5.833333333333333
cdnv_score,mid,lsun resize,0.44339047660145725,Energy,6.333333333333333
cdnv_score,mid,lsun resize,0.44339047660145725,KPCA RecError global,6.5
cdnv_score,mid,lsun resize,0.44339047660145725,GE,7.5
cdnv_score,mid,lsun resize,0.44339047660145725,NeCo,8.0
cdnv_score,mid,lsun resize,0.44339047660145725,MLS,9.166666666666666
cdnv_score,mid,lsun resize,0.44339047660145725,CTMmean,10.833333333333334
cdnv_score,mid,lsun resize,0.44339047660145725,ViM,11.0
cdnv_score,mid,lsun resize,0.44339047660145725,CTMmeanOC,12.166666666666666
cdnv_score,mid,lsun resize,0.44339047660145725,PCA RecError global,12.5
cdnv_score,mid,lsun resize,0.44339047660145725,REN,13.333333333333334
cdnv_score,mid,lsun resize,0.44339047660145725,fDBD,13.333333333333334
cdnv_score,mid,lsun resize,0.44339047660145725,GradNorm,13.5
cdnv_score,mid,lsun resize,0.44339047660145725,Maha,14.0
cdnv_score,mid,lsun resize,0.44339047660145725,PE,14.0
cdnv_score,mid,lsun resize,0.44339047660145725,Residual,14.333333333333334
cdnv_score,mid,lsun resize,0.44339047660145725,Confidence,16.5
cdnv_score,mid,lsun resize,0.44339047660145725,PCE,16.666666666666668
cdnv_score,mid,lsun resize,0.44339047660145725,GEN,17.333333333333332
cdnv_score,mid,lsun resize,0.44339047660145725,MSR,19.0
cdnv_score,mid,lsun cropped,0.452894850417105,Energy,1.0
cdnv_score,mid,lsun cropped,0.452894850417105,GradNorm,3.1666666666666665
cdnv_score,mid,lsun cropped,0.452894850417105,NeCo,5.166666666666667
cdnv_score,mid,lsun cropped,0.452894850417105,MLS,5.166666666666667
cdnv_score,mid,lsun cropped,0.452894850417105,KPCA RecError global,5.666666666666667
cdnv_score,mid,lsun cropped,0.452894850417105,NNGuide,7.666666666666667
cdnv_score,mid,lsun cropped,0.452894850417105,GE,8.166666666666666
cdnv_score,mid,lsun cropped,0.452894850417105,fDBD,9.333333333333334
cdnv_score,mid,lsun cropped,0.452894850417105,CTMmeanOC,11.5
cdnv_score,mid,lsun cropped,0.452894850417105,CTMmean,11.5
cdnv_score,mid,lsun cropped,0.452894850417105,CTM,11.666666666666666
cdnv_score,mid,lsun cropped,0.452894850417105,REN,12.166666666666666
cdnv_score,mid,lsun cropped,0.452894850417105,Confidence,13.166666666666666
cdnv_score,mid,lsun cropped,0.452894850417105,PE,13.5
cdnv_score,mid,lsun cropped,0.452894850417105,GEN,13.5
cdnv_score,mid,lsun cropped,0.452894850417105,PCE,14.0
cdnv_score,mid,lsun cropped,0.452894850417105,pNML,14.666666666666666
cdnv_score,mid,lsun cropped,0.452894850417105,PCA RecError global,15.0
cdnv_score,mid,lsun cropped,0.452894850417105,MSR,15.5
cdnv_score,mid,lsun cropped,0.452894850417105,ViM,18.5
cdnv_score,mid,lsun cropped,0.452894850417105,Maha,21.5
cdnv_score,mid,lsun cropped,0.452894850417105,Residual,21.5
cdnv_score,mid,places365,0.5321273594354652,fDBD,1.5
cdnv_score,mid,places365,0.5321273594354652,REN,4.833333333333333
cdnv_score,mid,places365,0.5321273594354652,GEN,5.0
cdnv_score,mid,places365,0.5321273594354652,PCE,5.833333333333333
cdnv_score,mid,places365,0.5321273594354652,NNGuide,6.5
cdnv_score,mid,places365,0.5321273594354652,MSR,6.833333333333333
cdnv_score,mid,places365,0.5321273594354652,PE,8.5
cdnv_score,mid,places365,0.5321273594354652,Confidence,10.0
cdnv_score,mid,places365,0.5321273594354652,NeCo,10.666666666666666
cdnv_score,mid,places365,0.5321273594354652,CTM,11.333333333333334
cdnv_score,mid,places365,0.5321273594354652,CTMmeanOC,11.5
cdnv_score,mid,places365,0.5321273594354652,CTMmean,11.5
cdnv_score,mid,places365,0.5321273594354652,MLS,11.833333333333334
cdnv_score,mid,places365,0.5321273594354652,Energy,12.0
cdnv_score,mid,places365,0.5321273594354652,pNML,12.333333333333334
cdnv_score,mid,places365,0.5321273594354652,GradNorm,13.5
cdnv_score,mid,places365,0.5321273594354652,GE,14.166666666666666
cdnv_score,mid,places365,0.5321273594354652,KPCA RecError global,14.666666666666666
cdnv_score,mid,places365,0.5321273594354652,ViM,18.166666666666668
cdnv_score,mid,places365,0.5321273594354652,PCA RecError global,19.666666666666668
cdnv_score,mid,places365,0.5321273594354652,Maha,21.333333333333332
cdnv_score,mid,places365,0.5321273594354652,Residual,21.333333333333332
cdnv_score,mid,textures,0.5468303877588535,fDBD,2.3333333333333335
cdnv_score,mid,textures,0.5468303877588535,CTM,2.5
cdnv_score,mid,textures,0.5468303877588535,ViM,3.0
cdnv_score,mid,textures,0.5468303877588535,KPCA RecError global,3.5
cdnv_score,mid,textures,0.5468303877588535,CTMmean,4.833333333333333
cdnv_score,mid,textures,0.5468303877588535,CTMmeanOC,5.666666666666667
cdnv_score,mid,textures,0.5468303877588535,REN,10.5
cdnv_score,mid,textures,0.5468303877588535,PE,10.666666666666666
cdnv_score,mid,textures,0.5468303877588535,NeCo,11.166666666666666
cdnv_score,mid,textures,0.5468303877588535,NNGuide,12.0
cdnv_score,mid,textures,0.5468303877588535,PCE,12.166666666666666
cdnv_score,mid,textures,0.5468303877588535,pNML,12.666666666666666
cdnv_score,mid,textures,0.5468303877588535,MLS,12.833333333333334
cdnv_score,mid,textures,0.5468303877588535,GEN,13.0
cdnv_score,mid,textures,0.5468303877588535,PCA RecError global,13.833333333333334
cdnv_score,mid,textures,0.5468303877588535,MSR,14.166666666666666
cdnv_score,mid,textures,0.5468303877588535,GE,15.5
cdnv_score,mid,textures,0.5468303877588535,Confidence,16.166666666666668
cdnv_score,mid,textures,0.5468303877588535,Energy,16.666666666666668
cdnv_score,mid,textures,0.5468303877588535,Residual,19.166666666666668
cdnv_score,mid,textures,0.5468303877588535,Maha,20.0
cdnv_score,mid,textures,0.5468303877588535,GradNorm,20.666666666666668
cdnv_score,mid,svhn,0.6846676149471842,fDBD,3.3333333333333335
cdnv_score,mid,svhn,0.6846676149471842,CTM,4.5
cdnv_score,mid,svhn,0.6846676149471842,KPCA RecError global,4.833333333333333
cdnv_score,mid,svhn,0.6846676149471842,REN,5.166666666666667
cdnv_score,mid,svhn,0.6846676149471842,CTMmean,5.833333333333333
cdnv_score,mid,svhn,0.6846676149471842,ViM,6.833333333333333
cdnv_score,mid,svhn,0.6846676149471842,CTMmeanOC,7.166666666666667
cdnv_score,mid,svhn,0.6846676149471842,GEN,8.0
cdnv_score,mid,svhn,0.6846676149471842,PCE,11.166666666666666
cdnv_score,mid,svhn,0.6846676149471842,NNGuide,11.166666666666666
cdnv_score,mid,svhn,0.6846676149471842,MSR,11.833333333333334
cdnv_score,mid,svhn,0.6846676149471842,PE,12.166666666666666
cdnv_score,mid,svhn,0.6846676149471842,NeCo,13.666666666666666
cdnv_score,mid,svhn,0.6846676149471842,Energy,14.5
cdnv_score,mid,svhn,0.6846676149471842,pNML,14.666666666666666
cdnv_score,mid,svhn,0.6846676149471842,MLS,15.0
cdnv_score,mid,svhn,0.6846676149471842,Maha,15.5
cdnv_score,mid,svhn,0.6846676149471842,Confidence,15.666666666666666
cdnv_score,mid,svhn,0.6846676149471842,PCA RecError global,16.833333333333332
cdnv_score,mid,svhn,0.6846676149471842,Residual,17.166666666666668
cdnv_score,mid,svhn,0.6846676149471842,GE,17.666666666666668
cdnv_score,mid,svhn,0.6846676149471842,GradNorm,20.333333333333332
cdnv_score,high,cifar100,0.19080717366812822,CTM,1.0
cdnv_score,high,cifar100,0.19080717366812822,fDBD,2.4
cdnv_score,high,cifar100,0.19080717366812822,CTMmeanOC,3.2
cdnv_score,high,cifar100,0.19080717366812822,CTMmean,4.2
cdnv_score,high,cifar100,0.19080717366812822,NNGuide,4.6
cdnv_score,high,cifar100,0.19080717366812822,REN,6.0
cdnv_score,high,cifar100,0.19080717366812822,GEN,7.0
cdnv_score,high,cifar100,0.19080717366812822,Confidence,8.8
cdnv_score,high,cifar100,0.19080717366812822,MSR,9.0
cdnv_score,high,cifar100,0.19080717366812822,PCE,9.8
cdnv_score,high,cifar100,0.19080717366812822,PE,11.2
cdnv_score,high,cifar100,0.19080717366812822,MLS,12.2
cdnv_score,high,cifar100,0.19080717366812822,KPCA RecError global,12.4
cdnv_score,high,cifar100,0.19080717366812822,NeCo,13.2
cdnv_score,high,cifar100,0.19080717366812822,GE,15.2
cdnv_score,high,cifar100,0.19080717366812822,Energy,15.8
cdnv_score,high,cifar100,0.19080717366812822,GradNorm,17.6
cdnv_score,high,cifar100,0.19080717366812822,ViM,17.6
cdnv_score,high,cifar100,0.19080717366812822,PCA RecError global,19.0
cdnv_score,high,cifar100,0.19080717366812822,pNML,19.8
cdnv_score,high,cifar100,0.19080717366812822,Maha,21.0
cdnv_score,high,cifar100,0.19080717366812822,Residual,22.0
cdnv_score,high,cifar10,0.2171741844853313,fDBD,4.571428571428571
cdnv_score,high,cifar10,0.2171741844853313,CTM,4.714285714285714
cdnv_score,high,cifar10,0.2171741844853313,GEN,5.428571428571429
cdnv_score,high,cifar10,0.2171741844853313,REN,5.714285714285714
cdnv_score,high,cifar10,0.2171741844853313,CTMmeanOC,5.857142857142857
cdnv_score,high,cifar10,0.2171741844853313,CTMmean,6.857142857142857
cdnv_score,high,cifar10,0.2171741844853313,NNGuide,6.857142857142857
cdnv_score,high,cifar10,0.2171741844853313,MSR,8.0
cdnv_score,high,cifar10,0.2171741844853313,PCE,8.0
cdnv_score,high,cifar10,0.2171741844853313,PE,9.714285714285714
cdnv_score,high,cifar10,0.2171741844853313,Confidence,10.285714285714286
cdnv_score,high,cifar10,0.2171741844853313,KPCA RecError global,10.571428571428571
cdnv_score,high,cifar10,0.2171741844853313,MLS,11.857142857142858
cdnv_score,high,cifar10,0.2171741844853313,NeCo,12.0
cdnv_score,high,cifar10,0.2171741844853313,GE,13.285714285714286
cdnv_score,high,cifar10,0.2171741844853313,Energy,14.0
cdnv_score,high,cifar10,0.2171741844853313,GradNorm,16.285714285714285
cdnv_score,high,cifar10,0.2171741844853313,ViM,17.714285714285715
cdnv_score,high,cifar10,0.2171741844853313,PCA RecError global,19.0
cdnv_score,high,cifar10,0.2171741844853313,pNML,19.285714285714285
cdnv_score,high,cifar10,0.2171741844853313,Maha,21.0
cdnv_score,high,cifar10,0.2171741844853313,Residual,22.0
cdnv_score,high,tinyimagenet,0.25916467614357813,ViM,4.0
cdnv_score,high,tinyimagenet,0.25916467614357813,CTM,5.0
cdnv_score,high,tinyimagenet,0.25916467614357813,Energy,5.0
cdnv_score,high,tinyimagenet,0.25916467614357813,KPCA RecError global,5.5
cdnv_score,high,tinyimagenet,0.25916467614357813,NeCo,7.0
cdnv_score,high,tinyimagenet,0.25916467614357813,PCA RecError global,8.0
cdnv_score,high,tinyimagenet,0.25916467614357813,CTMmeanOC,8.0
cdnv_score,high,tinyimagenet,0.25916467614357813,NNGuide,8.0
cdnv_score,high,tinyimagenet,0.25916467614357813,pNML,8.0
cdnv_score,high,tinyimagenet,0.25916467614357813,CTMmean,8.0
cdnv_score,high,tinyimagenet,0.25916467614357813,MLS,8.5
cdnv_score,high,tinyimagenet,0.25916467614357813,GE,8.5
cdnv_score,high,tinyimagenet,0.25916467614357813,fDBD,10.0
cdnv_score,high,tinyimagenet,0.25916467614357813,GradNorm,12.0
cdnv_score,high,tinyimagenet,0.25916467614357813,Confidence,14.5
cdnv_score,high,tinyimagenet,0.25916467614357813,REN,16.0
cdnv_score,high,tinyimagenet,0.25916467614357813,GEN,17.5
cdnv_score,high,tinyimagenet,0.25916467614357813,PE,18.0
cdnv_score,high,tinyimagenet,0.25916467614357813,PCE,18.5
cdnv_score,high,tinyimagenet,0.25916467614357813,MSR,20.0
cdnv_score,high,tinyimagenet,0.25916467614357813,Maha,21.0
cdnv_score,high,tinyimagenet,0.25916467614357813,Residual,22.0
cdnv_score,high,isun,0.40957509267432773,CTM,2.142857142857143
cdnv_score,high,isun,0.40957509267432773,CTMmean,4.571428571428571
cdnv_score,high,isun,0.40957509267432773,fDBD,4.571428571428571
cdnv_score,high,isun,0.40957509267432773,CTMmeanOC,4.714285714285714
cdnv_score,high,isun,0.40957509267432773,NNGuide,5.428571428571429
cdnv_score,high,isun,0.40957509267432773,REN,8.0
cdnv_score,high,isun,0.40957509267432773,KPCA RecError global,8.285714285714286
cdnv_score,high,isun,0.40957509267432773,NeCo,9.428571428571429
cdnv_score,high,isun,0.40957509267432773,GEN,10.285714285714286
cdnv_score,high,isun,0.40957509267432773,MLS,11.571428571428571
cdnv_score,high,isun,0.40957509267432773,Confidence,12.428571428571429
cdnv_score,high,isun,0.40957509267432773,PCE,12.571428571428571
cdnv_score,high,isun,0.40957509267432773,ViM,12.714285714285714
cdnv_score,high,isun,0.40957509267432773,Energy,13.0
cdnv_score,high,isun,0.40957509267432773,PE,13.857142857142858
cdnv_score,high,isun,0.40957509267432773,GE,14.0
cdnv_score,high,isun,0.40957509267432773,MSR,14.0
cdnv_score,high,isun,0.40957509267432773,PCA RecError global,15.285714285714286
cdnv_score,high,isun,0.40957509267432773,pNML,15.571428571428571
cdnv_score,high,isun,0.40957509267432773,GradNorm,17.571428571428573
cdnv_score,high,isun,0.40957509267432773,Maha,21.0
cdnv_score,high,isun,0.40957509267432773,Residual,22.0
cdnv_score,high,lsun resize,0.44339047660145725,CTM,2.0
cdnv_score,high,lsun resize,0.44339047660145725,CTMmean,4.428571428571429
cdnv_score,high,lsun resize,0.44339047660145725,CTMmeanOC,4.571428571428571
cdnv_score,high,lsun resize,0.44339047660145725,fDBD,5.285714285714286
cdnv_score,high,lsun resize,0.44339047660145725,NNGuide,5.714285714285714
cdnv_score,high,lsun resize,0.44339047660145725,KPCA RecError global,7.571428571428571
cdnv_score,high,lsun resize,0.44339047660145725,REN,8.142857142857142
cdnv_score,high,lsun resize,0.44339047660145725,NeCo,9.142857142857142
cdnv_score,high,lsun resize,0.44339047660145725,GEN,9.857142857142858
cdnv_score,high,lsun resize,0.44339047660145725,MLS,11.857142857142858
cdnv_score,high,lsun resize,0.44339047660145725,Confidence,12.142857142857142
cdnv_score,high,lsun resize,0.44339047660145725,Energy,12.571428571428571
cdnv_score,high,lsun resize,0.44339047660145725,PCE,13.0
cdnv_score,high,lsun resize,0.44339047660145725,ViM,13.142857142857142
cdnv_score,high,lsun resize,0.44339047660145725,MSR,13.857142857142858
cdnv_score,high,lsun resize,0.44339047660145725,GE,14.0
cdnv_score,high,lsun resize,0.44339047660145725,PE,14.428571428571429
cdnv_score,high,lsun resize,0.44339047660145725,pNML,15.285714285714286
cdnv_score,high,lsun resize,0.44339047660145725,PCA RecError global,15.571428571428571
cdnv_score,high,lsun resize,0.44339047660145725,GradNorm,17.571428571428573
cdnv_score,high,lsun resize,0.44339047660145725,Maha,20.857142857142858
cdnv_score,high,lsun resize,0.44339047660145725,Residual,22.0
cdnv_score,high,lsun cropped,0.452894850417105,CTMmeanOC,4.285714285714286
cdnv_score,high,lsun cropped,0.452894850417105,CTMmean,5.0
cdnv_score,high,lsun cropped,0.452894850417105,KPCA RecError global,5.714285714285714
cdnv_score,high,lsun cropped,0.452894850417105,NNGuide,5.857142857142857
cdnv_score,high,lsun cropped,0.452894850417105,fDBD,6.285714285714286
cdnv_score,high,lsun cropped,0.452894850417105,CTM,6.428571428571429
cdnv_score,high,lsun cropped,0.452894850417105,Confidence,8.571428571428571
cdnv_score,high,lsun cropped,0.452894850417105,REN,9.428571428571429
cdnv_score,high,lsun cropped,0.452894850417105,GEN,9.714285714285714
cdnv_score,high,lsun cropped,0.452894850417105,MLS,10.285714285714286
cdnv_score,high,lsun cropped,0.452894850417105,NeCo,11.0
cdnv_score,high,lsun cropped,0.452894850417105,MSR,12.142857142857142
cdnv_score,high,lsun cropped,0.452894850417105,Energy,12.571428571428571
cdnv_score,high,lsun cropped,0.452894850417105,PCE,12.571428571428571
cdnv_score,high,lsun cropped,0.452894850417105,GE,13.0
cdnv_score,high,lsun cropped,0.452894850417105,PE,13.857142857142858
cdnv_score,high,lsun cropped,0.452894850417105,GradNorm,15.142857142857142
cdnv_score,high,lsun cropped,0.452894850417105,ViM,15.142857142857142
cdnv_score,high,lsun cropped,0.452894850417105,PCA RecError global,16.428571428571427
cdnv_score,high,lsun cropped,0.452894850417105,pNML,16.571428571428573
cdnv_score,high,lsun cropped,0.452894850417105,Maha,21.0
cdnv_score,high,lsun cropped,0.452894850417105,Residual,22.0
cdnv_score,high,places365,0.5321273594354652,fDBD,3.7142857142857144
cdnv_score,high,places365,0.5321273594354652,NNGuide,4.571428571428571
cdnv_score,high,places365,0.5321273594354652,REN,4.857142857142857
cdnv_score,high,places365,0.5321273594354652,CTM,4.857142857142857
cdnv_score,high,places365,0.5321273594354652,GEN,6.571428571428571
cdnv_score,high,places365,0.5321273594354652,CTMmean,7.0
cdnv_score,high,places365,0.5321273594354652,CTMmeanOC,7.142857142857143
cdnv_score,high,places365,0.5321273594354652,PCE,8.0
cdnv_score,high,places365,0.5321273594354652,NeCo,8.142857142857142
cdnv_score,high,places365,0.5321273594354652,MLS,8.857142857142858
cdnv_score,high,places365,0.5321273594354652,PE,9.142857142857142
cdnv_score,high,places365,0.5321273594354652,MSR,9.571428571428571
cdnv_score,high,places365,0.5321273594354652,Confidence,12.428571428571429
cdnv_score,high,places365,0.5321273594354652,Energy,13.0
cdnv_score,high,places365,0.5321273594354652,GE,14.285714285714286
cdnv_score,high,places365,0.5321273594354652,GradNorm,14.571428571428571
cdnv_score,high,places365,0.5321273594354652,KPCA RecError global,17.0
cdnv_score,high,places365,0.5321273594354652,PCA RecError global,18.428571428571427
cdnv_score,high,places365,0.5321273594354652,pNML,18.857142857142858
cdnv_score,high,places365,0.5321273594354652,ViM,19.0
cdnv_score,high,places365,0.5321273594354652,Maha,21.0
cdnv_score,high,places365,0.5321273594354652,Residual,22.0
cdnv_score,high,textures,0.5468303877588535,CTMmean,2.142857142857143
cdnv_score,high,textures,0.5468303877588535,fDBD,2.4285714285714284
cdnv_score,high,textures,0.5468303877588535,CTMmeanOC,2.857142857142857
cdnv_score,high,textures,0.5468303877588535,CTM,4.142857142857143
cdnv_score,high,textures,0.5468303877588535,REN,7.428571428571429
cdnv_score,high,textures,0.5468303877588535,GEN,7.571428571428571
cdnv_score,high,textures,0.5468303877588535,NNGuide,8.857142857142858
cdnv_score,high,textures,0.5468303877588535,MSR,9.857142857142858
cdnv_score,high,textures,0.5468303877588535,PCE,10.142857142857142
cdnv_score,high,textures,0.5468303877588535,Confidence,11.0
cdnv_score,high,textures,0.5468303877588535,PE,12.0
cdnv_score,high,textures,0.5468303877588535,KPCA RecError global,12.285714285714286
cdnv_score,high,textures,0.5468303877588535,NeCo,12.571428571428571
cdnv_score,high,textures,0.5468303877588535,ViM,13.285714285714286
cdnv_score,high,textures,0.5468303877588535,MLS,13.285714285714286
cdnv_score,high,textures,0.5468303877588535,Energy,14.571428571428571
cdnv_score,high,textures,0.5468303877588535,PCA RecError global,15.0
cdnv_score,high,textures,0.5468303877588535,GE,15.285714285714286
cdnv_score,high,textures,0.5468303877588535,pNML,16.428571428571427
cdnv_score,high,textures,0.5468303877588535,GradNorm,18.857142857142858
cdnv_score,high,textures,0.5468303877588535,Maha,21.0
cdnv_score,high,textures,0.5468303877588535,Residual,22.0
cdnv_score,high,svhn,0.6846676149471842,CTM,2.142857142857143
cdnv_score,high,svhn,0.6846676149471842,fDBD,3.4285714285714284
cdnv_score,high,svhn,0.6846676149471842,CTMmean,5.571428571428571
cdnv_score,high,svhn,0.6846676149471842,CTMmeanOC,5.857142857142857
cdnv_score,high,svhn,0.6846676149471842,GEN,5.857142857142857
cdnv_score,high,svhn,0.6846676149471842,REN,6.142857142857143
cdnv_score,high,svhn,0.6846676149471842,KPCA RecError global,7.428571428571429
cdnv_score,high,svhn,0.6846676149471842,MSR,8.285714285714286
cdnv_score,high,svhn,0.6846676149471842,PCE,9.0
cdnv_score,high,svhn,0.6846676149471842,NNGuide,9.428571428571429
cdnv_score,high,svhn,0.6846676149471842,PE,10.142857142857142
cdnv_score,high,svhn,0.6846676149471842,Confidence,11.571428571428571
cdnv_score,high,svhn,0.6846676149471842,MLS,13.285714285714286
cdnv_score,high,svhn,0.6846676149471842,NeCo,13.714285714285714
cdnv_score,high,svhn,0.6846676149471842,ViM,13.857142857142858
cdnv_score,high,svhn,0.6846676149471842,Energy,14.857142857142858
cdnv_score,high,svhn,0.6846676149471842,GE,15.285714285714286
cdnv_score,high,svhn,0.6846676149471842,PCA RecError global,17.714285714285715
cdnv_score,high,svhn,0.6846676149471842,pNML,17.857142857142858
cdnv_score,high,svhn,0.6846676149471842,GradNorm,18.571428571428573
cdnv_score,high,svhn,0.6846676149471842,Maha,21.0
cdnv_score,high,svhn,0.6846676149471842,Residual,22.0
bias_collapse,low,cifar100,0.19080717366812822,NNGuide,1.75
bias_collapse,low,cifar100,0.19080717366812822,NeCo,1.75
bias_collapse,low,cifar100,0.19080717366812822,MLS,3.0
bias_collapse,low,cifar100,0.19080717366812822,Energy,3.5
bias_collapse,low,cifar100,0.19080717366812822,GE,5.0
bias_collapse,low,cifar100,0.19080717366812822,PE,6.0
bias_collapse,low,cifar100,0.19080717366812822,Confidence,7.5
bias_collapse,low,cifar100,0.19080717366812822,PCE,7.5
bias_collapse,low,cifar100,0.19080717366812822,MSR,9.25
bias_collapse,low,cifar100,0.19080717366812822,GradNorm,9.75
bias_collapse,low,cifar100,0.19080717366812822,CTM,12.0
bias_collapse,low,cifar100,0.19080717366812822,GEN,12.25
bias_collapse,low,cifar100,0.19080717366812822,REN,12.5
bias_collapse,low,cifar100,0.19080717366812822,ViM,13.75
bias_collapse,low,cifar100,0.19080717366812822,CTMmeanOC,15.25
bias_collapse,low,cifar100,0.19080717366812822,CTMmean,16.25
bias_collapse,low,cifar100,0.19080717366812822,pNML,17.0
bias_collapse,low,cifar100,0.19080717366812822,KPCA RecError global,17.5
bias_collapse,low,cifar100,0.19080717366812822,PCA RecError global,18.75
bias_collapse,low,cifar100,0.19080717366812822,fDBD,19.75
bias_collapse,low,cifar100,0.19080717366812822,Residual,21.0
bias_collapse,low,cifar100,0.19080717366812822,Maha,22.0
bias_collapse,low,cifar10,0.2171741844853313,REN,3.0
bias_collapse,low,cifar10,0.2171741844853313,GEN,4.0
bias_collapse,low,cifar10,0.2171741844853313,GradNorm,4.0
bias_collapse,low,cifar10,0.2171741844853313,MSR,5.333333333333333
bias_collapse,low,cifar10,0.2171741844853313,PCE,5.666666666666667
bias_collapse,low,cifar10,0.2171741844853313,Energy,7.0
bias_collapse,low,cifar10,0.2171741844853313,Confidence,7.666666666666667
bias_collapse,low,cifar10,0.2171741844853313,NeCo,9.0
bias_collapse,low,cifar10,0.2171741844853313,PE,9.333333333333334
bias_collapse,low,cifar10,0.2171741844853313,MLS,9.333333333333334
bias_collapse,low,cifar10,0.2171741844853313,CTM,11.0
bias_collapse,low,cifar10,0.2171741844853313,KPCA RecError global,12.0
bias_collapse,low,cifar10,0.2171741844853313,GE,12.0
bias_collapse,low,cifar10,0.2171741844853313,CTMmeanOC,12.333333333333334
bias_collapse,low,cifar10,0.2171741844853313,NNGuide,12.666666666666666
bias_collapse,low,cifar10,0.2171741844853313,CTMmean,14.0
bias_collapse,low,cifar10,0.2171741844853313,fDBD,16.333333333333332
bias_collapse,low,cifar10,0.2171741844853313,PCA RecError global,16.666666666666668
bias_collapse,low,cifar10,0.2171741844853313,ViM,19.0
bias_collapse,low,cifar10,0.2171741844853313,pNML,19.666666666666668
bias_collapse,low,cifar10,0.2171741844853313,Residual,21.0
bias_collapse,low,cifar10,0.2171741844853313,Maha,22.0
bias_collapse,low,tinyimagenet,0.25916467614357813,Energy,2.0
bias_collapse,low,tinyimagenet,0.25916467614357813,NNGuide,6.0
bias_collapse,low,tinyimagenet,0.25916467614357813,GradNorm,7.285714285714286
bias_collapse,low,tinyimagenet,0.25916467614357813,MLS,7.571428571428571
bias_collapse,low,tinyimagenet,0.25916467614357813,NeCo,7.714285714285714
bias_collapse,low,tinyimagenet,0.25916467614357813,CTM,8.714285714285714
bias_collapse,low,tinyimagenet,0.25916467614357813,PE,8.714285714285714
bias_collapse,low,tinyimagenet,0.25916467614357813,PCE,9.857142857142858
bias_collapse,low,tinyimagenet,0.25916467614357813,GE,10.0
bias_collapse,low,tinyimagenet,0.25916467614357813,KPCA RecError global,11.428571428571429
bias_collapse,low,tinyimagenet,0.25916467614357813,MSR,11.714285714285714
bias_collapse,low,tinyimagenet,0.25916467614357813,Confidence,12.0
bias_collapse,low,tinyimagenet,0.25916467614357813,GEN,12.285714285714286
bias_collapse,low,tinyimagenet,0.25916467614357813,CTMmeanOC,12.714285714285714
bias_collapse,low,tinyimagenet,0.25916467614357813,CTMmean,12.857142857142858
bias_collapse,low,tinyimagenet,0.25916467614357813,REN,14.571428571428571
bias_collapse,low,tinyimagenet,0.25916467614357813,pNML,14.571428571428571
bias_collapse,low,tinyimagenet,0.25916467614357813,Residual,15.285714285714286
bias_collapse,low,tinyimagenet,0.25916467614357813,fDBD,15.285714285714286
bias_collapse,low,tinyimagenet,0.25916467614357813,ViM,16.571428571428573
bias_collapse,low,tinyimagenet,0.25916467614357813,PCA RecError global,17.857142857142858
bias_collapse,low,tinyimagenet,0.25916467614357813,Maha,18.0
bias_collapse,low,isun,0.40957509267432773,Energy,3.2857142857142856
bias_collapse,low,isun,0.40957509267432773,NNGuide,5.428571428571429
bias_collapse,low,isun,0.40957509267432773,NeCo,7.571428571428571
bias_collapse,low,isun,0.40957509267432773,CTM,8.142857142857142
bias_collapse,low,isun,0.40957509267432773,MLS,8.142857142857142
bias_collapse,low,isun,0.40957509267432773,GradNorm,9.0
bias_collapse,low,isun,0.40957509267432773,PE,9.142857142857142
bias_collapse,low,isun,0.40957509267432773,KPCA RecError global,9.428571428571429
bias_collapse,low,isun,0.40957509267432773,GE,10.0
bias_collapse,low,isun,0.40957509267432773,PCE,10.857142857142858
bias_collapse,low,isun,0.40957509267432773,fDBD,11.142857142857142
bias_collapse,low,isun,0.40957509267432773,CTMmean,11.571428571428571
bias_collapse,low,isun,0.40957509267432773,CTMmeanOC,11.714285714285714
bias_collapse,low,isun,0.40957509267432773,MSR,12.285714285714286
bias_collapse,low,isun,0.40957509267432773,Confidence,12.714285714285714
bias_collapse,low,isun,0.40957509267432773,GEN,13.571428571428571
bias_collapse,low,isun,0.40957509267432773,REN,14.857142857142858
bias_collapse,low,isun,0.40957509267432773,pNML,15.142857142857142
bias_collapse,low,isun,0.40957509267432773,Residual,15.428571428571429
bias_collapse,low,isun,0.40957509267432773,ViM,16.0
bias_collapse,low,isun,0.40957509267432773,Maha,17.857142857142858
bias_collapse,low,isun,0.40957509267432773,PCA RecError global,19.714285714285715
bias_collapse,low,lsun resize,0.44339047660145725,Energy,4.571428571428571
bias_collapse,low,lsun resize,0.44339047660145725,NNGuide,5.714285714285714
bias_collapse,low,lsun resize,0.44339047660145725,CTM,7.0
bias_collapse,low,lsun resize,0.44339047660145725,NeCo,7.571428571428571
bias_collapse,low,lsun resize,0.44339047660145725,MLS,7.857142857142857
bias_collapse,low,lsun resize,0.44339047660145725,KPCA RecError global,8.714285714285714
bias_collapse,low,lsun resize,0.44339047660145725,GradNorm,9.0
bias_collapse,low,lsun resize,0.44339047660145725,PE,9.0
