nc_metric,bin,ood_set,clip_fid,n_models,n_methods_input,n_methods_used,n_blocks_used,friedman_stat,friedman_p,significant,top_clique,top_clique_size
cdnv_score,high,textures,0.5468303877588535,7,22,22,7,127.66177300959919,2.7586709516077804e-17,True,"Maha, Residual, ViM, pNML",4
cdnv_score,high,svhn,0.6846676149471842,7,22,22,7,114.3066064370413,7.823684970469673e-15,True,"GE, GradNorm, KPCA RecError global",3
bias_collapse,low,cifar100,0.19080717366812822,2,22,22,2,41.288537549407096,0.005163761050916325,True,"PCA RecError global, ViM, pNML",3
bias_collapse,low,cifar10,0.2171741844853313,5,22,22,5,83.4853754940712,2.0942855859136995e-09,True,"GE, MLS, NNGuide",3
bias_collapse,low,tinyimagenet,0.25916467614357813,7,22,22,7,123.42687747035575,1.6734604101708714e-16,True,"Maha, Residual, ViM, pNML",4
bias_collapse,low,isun,0.40957509267432773,7,22,22,7,98.11236589497457,6.214756899374455e-12,True,"CTMmean, CTMmeanOC, KPCA RecError global, Residual, ViM, pNML",6
bias_collapse,low,lsun resize,0.44339047660145725,7,22,22,7,77.33088650479954,2.2441581274859676e-08,True,"CTMmean, CTMmeanOC, KPCA RecError global, REN, Residual, ViM, pNML",7
bias_collapse,low,lsun cropped,0.452894850417105,7,22,22,7,101.5477131564088,1.5350407618727323e-12,True,"CTMmeanOC, GradNorm, KPCA RecError global",3
bias_collapse,low,places365,0.5321273594354652,7,22,22,7,133.3941276115189,2.3660952613767055e-18,True,"Residual, pNML",2
bias_collapse,low,textures,0.5468303877588535,7,22,22,7,133.46866177300967,2.2914651194736676e-18,True,"Residual, ViM, pNML",3
bias_collapse,low,svhn,0.6846676149471842,7,22,22,7,116.24449463579901,3.4720803851586247e-15,True,"CTMmean, CTMmeanOC, KPCA RecError global, NNGuide",4
bias_collapse,mid,cifar100,0.19080717366812822,3,22,22,3,60.67588932806325,1.008595016596887e-05,True,"PCA RecError global, ViM, pNML",3
bias_collapse,mid,cifar10,0.2171741844853313,3,22,22,3,60.312252964426875,1.1453496394438636e-05,True,"CTM, GE, NeCo, fDBD",4
bias_collapse,mid,tinyimagenet,0.25916467614357813,6,22,22,6,113.9446640316205,9.102982313538858e-15,True,"Maha, PCA RecError global, Residual, ViM, pNML",5
bias_collapse,mid,isun,0.40957509267432773,6,22,22,6,84.6245059288537,1.3427437477320594e-09,True,"CTMmeanOC, KPCA RecError global, Maha, Residual, ViM",5
bias_collapse,mid,lsun resize,0.44339047660145725,6,22,22,6,79.1462450592885,1.1210027676723476e-08,True,"KPCA RecError global, Maha, Residual, ViM, fDBD",5
bias_collapse,mid,lsun cropped,0.452894850417105,6,22,22,6,71.98418972332013,1.6835392860966303e-07,True,"Energy, KPCA RecError global, MLS",3
bias_collapse,mid,places365,0.5321273594354652,6,22,22,6,111.92094861660075,2.1193027354660687e-14,True,"Maha, PCA RecError global, Residual, ViM, pNML",5
bias_collapse,mid,textures,0.5468303877588535,6,22,22,6,111.98418972332013,2.0641594778996523e-14,True,"Maha, Residual, ViM, pNML",4
bias_collapse,mid,svhn,0.6846676149471842,6,22,22,6,66.75098814229244,1.1545937273745098e-06,True,"CTMmean, CTMmeanOC, KPCA RecError global",3
bias_collapse,high,cifar100,0.19080717366812822,5,22,22,5,100.97786561264826,1.9372104211368418e-12,True,"GE, PE",2
bias_collapse,high,cifar10,0.2171741844853313,7,22,22,7,119.25974025974028,9.759942288513907e-16,True,"Energy, GE, MLS, NeCo, PE",5
bias_collapse,high,tinyimagenet,0.25916467614357813,2,22,22,2,39.50988142292488,0.008525605761962058,True,"Maha, Residual, ViM, pNML",4
bias_collapse,high,isun,0.40957509267432773,7,22,22,7,80.31902879728966,7.141342096044452e-09,True,"GradNorm, KPCA RecError global, PCE, PE, REN",5
bias_collapse,high,lsun resize,0.44339047660145725,7,22,22,7,77.77809147374364,1.8922837976463666e-08,True,"CTM, GE, GEN, GradNorm, KPCA RecError global, MLS, MSR, PCE, PE, REN, fDBD",11
bias_collapse,high,lsun cropped,0.452894850417105,7,22,22,7,133.12987012987014,2.650765439276183e-18,True,GradNorm,1
bias_collapse,high,places365,0.5321273594354652,7,22,22,7,134.17334839073976,1.6922110668057895e-18,True,"Maha, Residual, pNML",3
bias_collapse,high,textures,0.5468303877588535,7,22,22,7,134.81705251270478,1.2826063334272052e-18,True,"Maha, Residual, ViM, pNML",4
bias_collapse,high,svhn,0.6846676149471842,7,22,22,7,123.08808582721633,1.9321955765352805e-16,True,"GE, GradNorm, KPCA RecError global, PE",4
equiangular_uc,low,cifar100,0.19080717366812822,5,22,22,5,101.44268774703562,1.6023392268801694e-12,True,"PCA RecError global, ViM, pNML",3
equiangular_uc,low,cifar10,0.2171741844853313,2,22,22,2,40.22134387351778,0.006989043619487128,True,"CTM, Energy, GE, NeCo, ViM, fDBD",6
equiangular_uc,low,tinyimagenet,0.25916467614357813,7,22,22,7,138.1981931112366,2.981327667420205e-19,True,"PCA RecError global, Residual, ViM, pNML",4
equiangular_uc,low,isun,0.40957509267432773,7,22,22,7,108.62168266516096,8.351068737090214e-14,True,"KPCA RecError global, Residual, ViM, pNML",4
equiangular_uc,low,lsun resize,0.44339047660145725,7,22,22,7,98.95934500282328,4.406844468763464e-12,True,"CTMmeanOC, KPCA RecError global, ViM",3
equiangular_uc,low,lsun cropped,0.452894850417105,7,22,22,7,99.95539243365329,2.9389247801871152e-12,True,"Energy, KPCA RecError global, MLS, NNGuide",4
equiangular_uc,low,places365,0.5321273594354652,7,22,22,7,134.6544325239978,1.3756533450859975e-18,True,"Residual, ViM, pNML",3
equiangular_uc,low,textures,0.5468303877588535,7,22,22,7,135.57594579333716,9.24863026420897e-19,True,"Residual, ViM, pNML",3
equiangular_uc,low,svhn,0.6846676149471842,7,22,22,7,98.7967250141163,4.707767784161039e-12,True,"CTMmean, CTMmeanOC, KPCA RecError global",3
equiangular_uc,mid,cifar100,0.19080717366812822,3,22,22,3,61.41897233201581,7.770669363212742e-06,True,"CTM, GE, PE",3
equiangular_uc,mid,cifar10,0.2171741844853313,6,22,22,6,98.64031620553351,5.016451746359174e-12,True,"Energy, GE, MLS, NeCo",4
equiangular_uc,mid,tinyimagenet,0.25916467614357813,3,22,22,3,57.32411067193675,3.2169221432850425e-05,True,"Maha, Residual, ViM, pNML",4
equiangular_uc,mid,isun,0.40957509267432773,6,22,22,6,57.786561264822126,2.745763171880197e-05,True,"CTM, GradNorm, KPCA RecError global, MSR, NNGuide, PCE, PE, REN, ViM, fDBD",10
equiangular_uc,mid,lsun resize,0.44339047660145725,6,22,22,6,55.05928853754938,6.929954320826261e-05,True,"CTM, CTMmeanOC, GE, GEN, GradNorm, KPCA RecError global, MLS, MSR, Maha, NNGuide, PCE, PE, REN, ViM, fDBD",15
equiangular_uc,mid,lsun cropped,0.452894850417105,6,22,22,6,109.93675889328063,4.8392940912998175e-14,True,"GradNorm, KPCA RecError global, PE",3
equiangular_uc,mid,places365,0.5321273594354652,6,22,22,6,113.16205533596838,1.2625924158406721e-14,True,"Maha, Residual, ViM, pNML",4
equiangular_uc,mid,textures,0.5468303877588535,6,22,22,6,113.73913043478262,9.920090628393661e-15,True,"Maha, Residual, ViM, pNML",4
equiangular_uc,mid,svhn,0.6846676149471842,6,22,22,6,101.31225296442688,1.6900187513389406e-12,True,"GE, GradNorm, KPCA RecError global, PE",4
equiangular_uc,high,cifar100,0.19080717366812822,2,22,22,2,41.47826086956522,0.00489050439864518,True,"GE, GradNorm, PE",3
equiangular_uc,high,cifar10,0.2171741844853313,7,22,22,7,115.41784302653866,4.911685474447746e-15,True,"Energy, GE, MLS, NNGuide, PE",5
equiangular_uc,high,tinyimagenet,0.25916467614357813,5,22,22,5,90.3154150197629,1.4237172283295782e-10,True,"Maha, Residual, ViM, pNML",4
equiangular_uc,high,isun,0.40957509267432773,7,22,22,7,64.8498023715415,2.2942244140208716e-06,True,"CTMmeanOC, GEN, GradNorm, KPCA RecError global, MSR, REN, Residual",7
equiangular_uc,high,lsun resize,0.44339047660145725,7,22,22,7,64.29418407679282,2.8001623992973136e-06,True,"CTMmeanOC, GEN, GradNorm, KPCA RecError global, MSR, PCE, PE, REN, Residual",9
equiangular_uc,high,lsun cropped,0.452894850417105,7,22,22,7,119.7476002258611,7.943876474798166e-16,True,"GradNorm, KPCA RecError global",2
equiangular_uc,high,places365,0.5321273594354652,7,22,22,7,131.36815358554497,5.648002487764555e-18,True,"Maha, Residual, pNML",3
equiangular_uc,high,textures,0.5468303877588535,7,22,22,7,127.53980801806892,2.906098817963236e-17,True,"PCA RecError global, Residual, ViM, pNML",4
equiangular_uc,high,svhn,0.6846676149471842,7,22,22,7,113.68322981366464,1.0154694887636992e-14,True,"CTMmeanOC, GradNorm, KPCA RecError global",3
equiangular_wc,low,cifar100,0.19080717366812822,5,22,22,5,100.97786561264826,1.9372104211368418e-12,True,"GE, PE",2
equiangular_wc,low,cifar10,0.2171741844853313,7,22,22,7,131.8560135516658,4.581312567902103e-18,True,"Energy, GE, MLS, NNGuide, NeCo, PE",6
equiangular_wc,low,tinyimagenet,0.25916467614357813,2,22,22,2,38.65612648221344,0.010785503176574961,True,"CTMmeanOC, KPCA RecError global, Maha, Residual, ViM, pNML",6
equiangular_wc,low,isun,0.40957509267432773,7,22,22,7,77.08018068887634,2.468993222277428e-08,True,"GE, GEN, GradNorm, KPCA RecError global, MSR, PCE, PE, REN",8
equiangular_wc,low,lsun resize,0.44339047660145725,7,22,22,7,91.98701298701303,7.313733865885967e-11,True,"GEN, GradNorm, MSR, PCE, PE, REN",6
equiangular_wc,low,lsun cropped,0.452894850417105,7,22,22,7,120.4997176736307,5.781708037337174e-16,True,"GradNorm, KPCA RecError global",2
equiangular_wc,low,places365,0.5321273594354652,7,22,22,7,133.62450592885375,2.1429198677002145e-18,True,"Maha, Residual, pNML",3
equiangular_wc,low,textures,0.5468303877588535,7,22,22,7,127.67532467532476,2.742757446783458e-17,True,"Maha, Residual, ViM, pNML",4
equiangular_wc,low,svhn,0.6846676149471842,7,22,22,7,112.17899491812534,1.9031193544388956e-14,True,"GE, GradNorm, KPCA RecError global",3
equiangular_wc,mid,cifar10,0.2171741844853313,6,22,22,6,86.65612648221338,6.053063956196338e-10,True,"Energy, GE, MLS, NNGuide, NeCo, PE, fDBD",7
equiangular_wc,mid,tinyimagenet,0.25916467614357813,6,22,22,6,111.01185770750988,3.0948762562971183e-14,True,"Maha, PCA RecError global, Residual, ViM, pNML",5
equiangular_wc,mid,isun,0.40957509267432773,6,22,22,6,84.18181818181813,1.5962376166604643e-09,True,"CTMmeanOC, KPCA RecError global, Maha, Residual, ViM",5
equiangular_wc,mid,lsun resize,0.44339047660145725,6,22,22,6,75.90513833992094,3.8576719129283236e-08,True,"KPCA RecError global, Maha, Residual, ViM",4
equiangular_wc,mid,lsun cropped,0.452894850417105,6,22,22,6,103.82608695652175,6.037423940775713e-13,True,"GradNorm, KPCA RecError global, PE",3
equiangular_wc,mid,places365,0.5321273594354652,6,22,22,6,108.15810276679838,1.0118970988292159e-13,True,"Maha, PCA RecError global, Residual, ViM, pNML",5
equiangular_wc,mid,textures,0.5468303877588535,6,22,22,6,107.85770750988138,1.1458729213510714e-13,True,"Maha, Residual, ViM, pNML",4
equiangular_wc,mid,svhn,0.6846676149471842,6,22,22,6,114.64031620553351,6.803530996077273e-15,True,"CTMmean, CTMmeanOC, GradNorm, KPCA RecError global",4
equiangular_wc,high,cifar100,0.19080717366812822,5,22,22,5,101.44268774703562,1.6023392268801694e-12,True,"PCA RecError global, ViM, pNML",3
equiangular_wc,high,cifar10,0.2171741844853313,2,22,22,2,40.10276679841897,0.007225655835624078,True,"CTM, Energy, GE, MLS, NeCo, ViM",6
equiangular_wc,high,tinyimagenet,0.25916467614357813,7,22,22,7,126.89610389610391,3.824574495578231e-17,True,"Maha, PCA RecError global, Residual, ViM, pNML",5
equiangular_wc,high,isun,0.40957509267432773,7,22,22,7,101.32411067193675,1.681854504397128e-12,True,"KPCA RecError global, Residual, ViM",3
equiangular_wc,high,lsun resize,0.44339047660145725,7,22,22,7,99.67758328627895,3.2907842670317553e-12,True,"CTMmeanOC, KPCA RecError global, ViM",3
equiangular_wc,high,lsun cropped,0.452894850417105,7,22,22,7,98.3020892151327,5.754491094631903e-12,True,"Energy, KPCA RecError global, NNGuide",3
equiangular_wc,high,places365,0.5321273594354652,7,22,22,7,131.76115189158668,4.771667386258693e-18,True,"Residual, ViM, pNML",3
equiangular_wc,high,textures,0.5468303877588535,7,22,22,7,136.04347826086962,7.560025279952161e-19,True,"Residual, ViM, pNML",3
equiangular_wc,high,svhn,0.6846676149471842,7,22,22,7,94.58893280632412,2.57816400325866e-11,True,"CTMmean, CTMmeanOC, KPCA RecError global",3
equinorm_uc,low,cifar100,0.19080717366812822,4,22,22,4,81.11857707509881,5.245683628296824e-09,True,"PCA RecError global, ViM, pNML",3
equinorm_uc,low,cifar10,0.2171741844853313,3,22,22,3,58.57312252964425,2.0947871640363034e-05,True,"CTM, Energy, GE, NeCo, ViM, fDBD",6
equinorm_uc,low,tinyimagenet,0.25916467614357813,7,22,22,7,129.71485036702427,1.146968439403805e-17,True,"Maha, Residual, ViM, pNML",4
equinorm_uc,low,isun,0.40957509267432773,7,22,22,7,97.78035008469794,7.109990827893883e-12,True,"CTMmeanOC, KPCA RecError global, Maha, Residual, ViM",5
equinorm_uc,low,lsun resize,0.44339047660145725,7,22,22,7,90.51665725578778,1.3142157115877833e-10,True,"CTMmeanOC, KPCA RecError global, ViM, fDBD",4
equinorm_uc,low,lsun cropped,0.452894850417105,7,22,22,7,91.16713721061546,1.0143536183390452e-10,True,KPCA RecError global,1
equinorm_uc,low,places365,0.5321273594354652,7,22,22,7,134.7967250141163,1.29388491827241e-18,True,"Residual, ViM, pNML",3
equinorm_uc,low,textures,0.5468303877588535,7,22,22,7,135.21682665160927,1.0796849161809482e-18,True,"Residual, ViM, pNML",3
equinorm_uc,low,svhn,0.6846676149471842,7,22,22,7,91.65499717673629,8.350283389327114e-11,True,"CTMmean, CTMmeanOC, KPCA RecError global",3
equinorm_uc,mid,cifar100,0.19080717366812822,1,22,22,1,,,False,,0
equinorm_uc,mid,cifar10,0.2171741844853313,5,22,22,5,75.52648221343878,4.452301025315662e-08,True,"Energy, GE, MLS, NNGuide, NeCo, PE, fDBD",7
equinorm_uc,mid,tinyimagenet,0.25916467614357813,6,22,22,6,104.798418972332,4.048708006272172e-13,True,"Maha, PCA RecError global, Residual, ViM, pNML",5
equinorm_uc,mid,isun,0.40957509267432773,6,22,22,6,77.95256916996044,1.7703304314855925e-08,True,"CTMmeanOC, KPCA RecError global, Maha, Residual, ViM",5
equinorm_uc,mid,lsun resize,0.44339047660145725,6,22,22,6,70.23715415019757,3.219318358202922e-07,True,"KPCA RecError global, Maha, Residual, ViM",4
equinorm_uc,mid,lsun cropped,0.452894850417105,6,22,22,6,89.20948616600788,2.208435402858445e-10,True,"GradNorm, KPCA RecError global, PCE, PE",4
equinorm_uc,mid,places365,0.5321273594354652,6,22,22,6,105.6521739130435,2.8488194629780636e-13,True,"Maha, PCA RecError global, Residual, ViM, pNML",5
equinorm_uc,mid,textures,0.5468303877588535,6,22,22,6,108.57707509881425,8.506868688133147e-14,True,"Maha, PCA RecError global, Residual, ViM, pNML",5
equinorm_uc,mid,svhn,0.6846676149471842,6,22,22,6,92.63241106719363,5.650679253315396e-11,True,"CTMmean, CTMmeanOC, KPCA RecError global, NNGuide",4
equinorm_uc,high,cifar100,0.19080717366812822,5,22,22,5,100.97786561264826,1.9372104211368418e-12,True,"GE, PE",2
equinorm_uc,high,cifar10,0.2171741844853313,7,22,22,7,131.8560135516658,4.581312567902103e-18,True,"Energy, GE, MLS, NNGuide, NeCo, PE",6
equinorm_uc,high,tinyimagenet,0.25916467614357813,2,22,22,2,38.65612648221344,0.010785503176574961,True,"CTMmeanOC, KPCA RecError global, Maha, Residual, ViM, pNML",6
equinorm_uc,high,isun,0.40957509267432773,7,22,22,7,77.08018068887634,2.468993222277428e-08,True,"GE, GEN, GradNorm, KPCA RecError global, MSR, PCE, PE, REN",8
equinorm_uc,high,lsun resize,0.44339047660145725,7,22,22,7,91.98701298701303,7.313733865885967e-11,True,"GEN, GradNorm, MSR, PCE, PE, REN",6
equinorm_uc,high,lsun cropped,0.452894850417105,7,22,22,7,120.4997176736307,5.781708037337174e-16,True,"GradNorm, KPCA RecError global",2
equinorm_uc,high,places365,0.5321273594354652,7,22,22,7,133.62450592885375,2.1429198677002145e-18,True,"Maha, Residual, pNML",3
equinorm_uc,high,textures,0.5468303877588535,7,22,22,7,127.67532467532476,2.742757446783458e-17,True,"Maha, Residual, ViM, pNML",4
equinorm_uc,high,svhn,0.6846676149471842,7,22,22,7,112.17899491812534,1.9031193544388956e-14,True,"GE, GradNorm, KPCA RecError global",3
equinorm_wc,low,cifar100,0.19080717366812822,5,22,22,5,100.97786561264826,1.9372104211368418e-12,True,"GE, PE",2
equinorm_wc,low,cifar10,0.2171741844853313,7,22,22,7,109.37380011293055,6.113498987355453e-14,True,"Energy, GE, MLS, NNGuide, NeCo, PCE, PE",7
equinorm_wc,low,tinyimagenet,0.25916467614357813,2,22,22,2,35.83399209486166,0.02282259010755328,True,"CTMmeanOC, KPCA RecError global, Maha, PCA RecError global, Residual, ViM, fDBD, pNML",8
equinorm_wc,low,isun,0.40957509267432773,7,22,22,7,67.18746470920382,9.852080839126442e-07,True,"GE, GEN, GradNorm, KPCA RecError global, MSR, PCE, PE, REN",8
equinorm_wc,low,lsun resize,0.44339047660145725,7,22,22,7,69.3015245623942,4.54552303701368e-07,True,"GE, GEN, GradNorm, KPCA RecError global, MLS, MSR, PCE, PE, REN",9
equinorm_wc,low,lsun cropped,0.452894850417105,7,22,22,7,131.7950310559006,4.7027947882808744e-18,True,GradNorm,1
equinorm_wc,low,places365,0.5321273594354652,7,22,22,7,131.4494635798984,5.454410888695269e-18,True,"Maha, Residual, pNML",3
equinorm_wc,low,textures,0.5468303877588535,7,22,22,7,130.81931112365896,7.146565601983162e-18,True,"Maha, Residual, ViM, pNML",4
equinorm_wc,low,svhn,0.6846676149471842,7,22,22,7,121.24505928853762,4.218622342978146e-16,True,"Energy, GE, GradNorm, KPCA RecError global, MLS",5
equinorm_wc,mid,cifar10,0.2171741844853313,6,22,22,6,103.90513833992088,5.84461487601696e-13,True,"CTM, Energy, GE, MLS, NNGuide, NeCo",6
equinorm_wc,mid,tinyimagenet,0.25916467614357813,6,22,22,6,102.45849802371538,1.0576579021590589e-12,True,"Maha, Residual, ViM, pNML",4
equinorm_wc,mid,isun,0.40957509267432773,6,22,22,6,90.9486166007905,1.1066160348657276e-10,True,"CTMmeanOC, KPCA RecError global, Maha, Residual, ViM",5
equinorm_wc,mid,lsun resize,0.44339047660145725,6,22,22,6,86.13438735177863,7.430930226775994e-10,True,"KPCA RecError global, Maha, Residual, ViM, fDBD",5
equinorm_wc,mid,lsun cropped,0.452894850417105,6,22,22,6,106.72727272727275,1.828404736125447e-13,True,"GradNorm, KPCA RecError global",2
equinorm_wc,mid,places365,0.5321273594354652,6,22,22,6,109.9446640316205,4.8234290172821e-14,True,"Maha, Residual, ViM, pNML",4
equinorm_wc,mid,textures,0.5468303877588535,6,22,22,6,111.96837944664026,2.0778098642010143e-14,True,"Maha, Residual, ViM, pNML",4
equinorm_wc,mid,svhn,0.6846676149471842,6,22,22,6,108.66403162055337,8.205786956129327e-14,True,"GradNorm, KPCA RecError global",2
equinorm_wc,high,cifar100,0.19080717366812822,5,22,22,5,101.44268774703562,1.6023392268801694e-12,True,"PCA RecError global, ViM, pNML",3
equinorm_wc,high,cifar10,0.2171741844853313,2,22,22,2,39.08300395256916,0.009593659038499848,True,"GE, MLS, NNGuide, PCE, PE",5
