nc_metric,bin,method,avg_rank
cdnv_score,mid,REN,16.333333333333332
cdnv_score,mid,Residual,17.166666666666668
cdnv_score,mid,Confidence,22.0
cdnv_score,high,PE,4.0
cdnv_score,high,GE,4.142857142857143
cdnv_score,high,PCE,5.428571428571429
cdnv_score,high,MLS,6.0
cdnv_score,high,GradNorm,6.285714285714286
cdnv_score,high,MSR,6.857142857142857
cdnv_score,high,Energy,7.714285714285714
cdnv_score,high,GEN,10.0
cdnv_score,high,KPCA RecError global,10.142857142857142
cdnv_score,high,CTMmeanOC,11.142857142857142
cdnv_score,high,fDBD,11.142857142857142
cdnv_score,high,NeCo,11.285714285714286
cdnv_score,high,CTM,11.285714285714286
cdnv_score,high,NNGuide,11.285714285714286
cdnv_score,high,REN,12.571428571428571
cdnv_score,high,CTMmean,13.0
cdnv_score,high,ViM,15.142857142857142
cdnv_score,high,PCA RecError global,16.0
cdnv_score,high,pNML,18.428571428571427
cdnv_score,high,Maha,19.285714285714285
cdnv_score,high,Residual,19.857142857142858
cdnv_score,high,Confidence,22.0
bias_collapse,low,KPCA RecError global,2.4285714285714284
bias_collapse,low,CTMmeanOC,3.2857142857142856
bias_collapse,low,CTMmean,4.428571428571429
bias_collapse,low,pNML,6.428571428571429
bias_collapse,low,PCA RecError global,8.0
bias_collapse,low,ViM,8.571428571428571
bias_collapse,low,GradNorm,8.857142857142858
bias_collapse,low,MSR,9.428571428571429
bias_collapse,low,PCE,9.571428571428571
bias_collapse,low,PE,9.857142857142858
bias_collapse,low,GE,11.142857142857142
bias_collapse,low,fDBD,11.571428571428571
bias_collapse,low,MLS,12.142857142857142
bias_collapse,low,NNGuide,12.285714285714286
bias_collapse,low,GEN,13.0
bias_collapse,low,Energy,14.285714285714286
bias_collapse,low,REN,15.142857142857142
bias_collapse,low,NeCo,15.428571428571429
bias_collapse,low,Residual,16.285714285714285
bias_collapse,low,CTM,19.0
bias_collapse,low,Maha,19.857142857142858
bias_collapse,low,Confidence,22.0
bias_collapse,mid,ViM,2.1666666666666665
bias_collapse,mid,KPCA RecError global,5.166666666666667
bias_collapse,mid,NeCo,5.833333333333333
bias_collapse,mid,NNGuide,6.166666666666667
bias_collapse,mid,fDBD,6.5
bias_collapse,mid,CTMmeanOC,9.166666666666666
bias_collapse,mid,PE,10.0
bias_collapse,mid,pNML,10.666666666666666
bias_collapse,mid,MLS,10.666666666666666
bias_collapse,mid,GE,10.833333333333334
bias_collapse,mid,CTMmean,11.166666666666666
bias_collapse,mid,PCA RecError global,11.166666666666666
bias_collapse,mid,CTM,11.333333333333334
bias_collapse,mid,Energy,11.333333333333334
bias_collapse,mid,Maha,12.166666666666666
bias_collapse,mid,PCE,14.0
bias_collapse,mid,GradNorm,14.833333333333334
bias_collapse,mid,MSR,15.5
bias_collapse,mid,Residual,15.833333333333334
bias_collapse,mid,GEN,17.166666666666668
bias_collapse,mid,REN,19.666666666666668
bias_collapse,mid,Confidence,21.666666666666668
bias_collapse,high,GE,3.4285714285714284
bias_collapse,high,PE,3.5714285714285716
bias_collapse,high,MLS,5.0
bias_collapse,high,Energy,6.428571428571429
bias_collapse,high,PCE,7.142857142857143
bias_collapse,high,CTM,7.571428571428571
bias_collapse,high,NeCo,8.0
bias_collapse,high,GradNorm,8.0
bias_collapse,high,NNGuide,9.142857142857142
bias_collapse,high,fDBD,9.428571428571429
bias_collapse,high,MSR,9.571428571428571
bias_collapse,high,KPCA RecError global,9.857142857142858
bias_collapse,high,ViM,12.142857142857142
bias_collapse,high,GEN,12.571428571428571
bias_collapse,high,CTMmeanOC,13.428571428571429
bias_collapse,high,REN,14.142857142857142
bias_collapse,high,CTMmean,15.857142857142858
bias_collapse,high,Maha,17.428571428571427
bias_collapse,high,PCA RecError global,18.142857142857142
bias_collapse,high,pNML,19.714285714285715
bias_collapse,high,Residual,20.428571428571427
bias_collapse,high,Confidence,22.0
equiangular_uc,low,ViM,2.2857142857142856
equiangular_uc,low,KPCA RecError global,3.142857142857143
equiangular_uc,low,NeCo,6.285714285714286
equiangular_uc,low,pNML,6.428571428571429
equiangular_uc,low,NNGuide,7.0
equiangular_uc,low,CTMmeanOC,7.714285714285714
equiangular_uc,low,PCA RecError global,7.714285714285714
equiangular_uc,low,fDBD,8.285714285714286
equiangular_uc,low,CTMmean,9.285714285714286
equiangular_uc,low,Energy,10.714285714285714
equiangular_uc,low,MLS,10.857142857142858
equiangular_uc,low,GE,11.285714285714286
equiangular_uc,low,PE,11.285714285714286
equiangular_uc,low,PCE,14.142857142857142
equiangular_uc,low,Maha,14.714285714285714
equiangular_uc,low,CTM,14.857142857142858
equiangular_uc,low,MSR,15.428571428571429
equiangular_uc,low,Residual,15.571428571428571
equiangular_uc,low,GEN,17.0
equiangular_uc,low,GradNorm,17.571428571428573
equiangular_uc,low,REN,19.714285714285715
equiangular_uc,low,Confidence,21.714285714285715
equiangular_uc,mid,PE,4.166666666666667
equiangular_uc,mid,GE,5.333333333333333
equiangular_uc,mid,CTM,6.166666666666667
equiangular_uc,mid,MLS,6.5
equiangular_uc,mid,fDBD,7.333333333333333
equiangular_uc,mid,NNGuide,7.666666666666667
equiangular_uc,mid,NeCo,7.833333333333333
equiangular_uc,mid,Energy,8.333333333333334
equiangular_uc,mid,GradNorm,8.333333333333334
equiangular_uc,mid,PCE,8.833333333333334
equiangular_uc,mid,ViM,9.0
equiangular_uc,mid,KPCA RecError global,9.833333333333334
equiangular_uc,mid,MSR,11.0
equiangular_uc,mid,CTMmeanOC,12.5
equiangular_uc,mid,GEN,14.666666666666666
equiangular_uc,mid,REN,14.833333333333334
equiangular_uc,mid,CTMmean,15.166666666666666
equiangular_uc,mid,Maha,15.166666666666666
equiangular_uc,mid,PCA RecError global,18.5
equiangular_uc,mid,pNML,19.833333333333332
equiangular_uc,mid,Residual,20.0
equiangular_uc,mid,Confidence,22.0
equiangular_uc,high,GradNorm,4.857142857142857
equiangular_uc,high,KPCA RecError global,5.142857142857143
equiangular_uc,high,CTMmeanOC,6.142857142857143
equiangular_uc,high,PCE,7.0
equiangular_uc,high,PE,7.142857142857143
equiangular_uc,high,MSR,7.428571428571429
equiangular_uc,high,CTMmean,7.571428571428571
equiangular_uc,high,GE,8.0
equiangular_uc,high,MLS,9.857142857142858
equiangular_uc,high,GEN,10.714285714285714
equiangular_uc,high,pNML,11.857142857142858
equiangular_uc,high,fDBD,12.0
equiangular_uc,high,PCA RecError global,12.142857142857142
equiangular_uc,high,Energy,12.571428571428571
equiangular_uc,high,ViM,12.571428571428571
equiangular_uc,high,NNGuide,13.142857142857142
equiangular_uc,high,REN,13.714285714285714
equiangular_uc,high,NeCo,15.428571428571429
equiangular_uc,high,CTM,16.142857142857142
equiangular_uc,high,Residual,17.571428571428573
equiangular_uc,high,Maha,20.0
equiangular_uc,high,Confidence,22.0
equiangular_wc,low,PE,3.7142857142857144
equiangular_wc,low,GE,4.0
equiangular_wc,low,PCE,5.285714285714286
equiangular_wc,low,MLS,6.0
equiangular_wc,low,GradNorm,6.142857142857143
equiangular_wc,low,MSR,6.714285714285714
equiangular_wc,low,Energy,7.857142857142857
equiangular_wc,low,GEN,9.857142857142858
equiangular_wc,low,KPCA RecError global,10.285714285714286
equiangular_wc,low,fDBD,10.857142857142858
equiangular_wc,low,CTMmeanOC,11.142857142857142
equiangular_wc,low,NeCo,11.285714285714286
equiangular_wc,low,CTM,11.285714285714286
equiangular_wc,low,NNGuide,12.142857142857142
equiangular_wc,low,REN,12.285714285714286
equiangular_wc,low,CTMmean,13.0
equiangular_wc,low,ViM,14.857142857142858
equiangular_wc,low,pNML,17.428571428571427
equiangular_wc,low,PCA RecError global,18.285714285714285
equiangular_wc,low,Maha,19.142857142857142
equiangular_wc,low,Residual,19.428571428571427
equiangular_wc,low,Confidence,22.0
equiangular_wc,mid,KPCA RecError global,1.5
equiangular_wc,mid,ViM,6.166666666666667
equiangular_wc,mid,CTMmeanOC,7.666666666666667
equiangular_wc,mid,PE,8.166666666666666
equiangular_wc,mid,GradNorm,8.166666666666666
equiangular_wc,mid,NNGuide,8.833333333333334
equiangular_wc,mid,fDBD,9.0
equiangular_wc,mid,GE,9.666666666666666
equiangular_wc,mid,CTMmean,9.833333333333334
equiangular_wc,mid,MLS,10.833333333333334
equiangular_wc,mid,PCE,11.0
equiangular_wc,mid,CTM,12.0
equiangular_wc,mid,PCA RecError global,12.0
equiangular_wc,mid,MSR,12.0
equiangular_wc,mid,NeCo,12.333333333333334
equiangular_wc,mid,pNML,13.166666666666666
equiangular_wc,mid,Energy,13.333333333333334
equiangular_wc,mid,GEN,15.0
equiangular_wc,mid,Maha,16.0
equiangular_wc,mid,REN,16.5
equiangular_wc,mid,Residual,17.833333333333332
equiangular_wc,mid,Confidence,22.0
equiangular_wc,high,ViM,2.4285714285714284
equiangular_wc,high,KPCA RecError global,5.142857142857143
equiangular_wc,high,pNML,6.571428571428571
equiangular_wc,high,NeCo,6.571428571428571
equiangular_wc,high,CTMmeanOC,6.857142857142857
equiangular_wc,high,NNGuide,7.0
equiangular_wc,high,PCA RecError global,7.142857142857143
equiangular_wc,high,fDBD,8.0
equiangular_wc,high,CTMmean,8.428571428571429
equiangular_wc,high,MLS,11.0
equiangular_wc,high,Energy,11.142857142857142
equiangular_wc,high,PE,11.285714285714286
equiangular_wc,high,GE,11.571428571428571
equiangular_wc,high,PCE,14.0
equiangular_wc,high,CTM,14.714285714285714
equiangular_wc,high,Maha,14.857142857142858
equiangular_wc,high,MSR,15.285714285714286
equiangular_wc,high,Residual,15.571428571428571
equiangular_wc,high,GradNorm,16.428571428571427
equiangular_wc,high,GEN,17.571428571428573
equiangular_wc,high,REN,19.714285714285715
equiangular_wc,high,Confidence,21.714285714285715
equinorm_uc,low,ViM,2.2857142857142856
equinorm_uc,low,KPCA RecError global,2.7142857142857144
equinorm_uc,low,NNGuide,6.714285714285714
equinorm_uc,low,NeCo,7.0
equinorm_uc,low,fDBD,7.285714285714286
equinorm_uc,low,CTMmeanOC,8.0
equinorm_uc,low,pNML,9.0
equinorm_uc,low,CTMmean,9.857142857142858
equinorm_uc,low,PCA RecError global,10.0
equinorm_uc,low,PE,10.428571428571429
equinorm_uc,low,GE,10.857142857142858
equinorm_uc,low,MLS,11.142857142857142
equinorm_uc,low,Energy,11.571428571428571
equinorm_uc,low,CTM,12.714285714285714
equinorm_uc,low,PCE,13.857142857142858
equinorm_uc,low,Maha,14.285714285714286
equinorm_uc,low,MSR,15.285714285714286
equinorm_uc,low,GradNorm,15.428571428571429
equinorm_uc,low,Residual,16.0
equinorm_uc,low,GEN,17.714285714285715
equinorm_uc,low,REN,19.142857142857142
equinorm_uc,low,Confidence,21.714285714285715
equinorm_uc,mid,KPCA RecError global,4.333333333333333
equinorm_uc,mid,CTMmeanOC,6.333333333333333
equinorm_uc,mid,ViM,6.333333333333333
equinorm_uc,mid,CTMmean,8.166666666666666
equinorm_uc,mid,PCA RecError global,8.666666666666666
equinorm_uc,mid,PE,9.166666666666666
equinorm_uc,mid,NNGuide,9.166666666666666
equinorm_uc,mid,GradNorm,9.333333333333334
equinorm_uc,mid,fDBD,9.833333333333334
equinorm_uc,mid,pNML,10.333333333333334
equinorm_uc,mid,GE,10.5
equinorm_uc,mid,MLS,10.666666666666666
equinorm_uc,mid,PCE,11.166666666666666
equinorm_uc,mid,NeCo,11.833333333333334
equinorm_uc,mid,MSR,12.0
equinorm_uc,mid,Energy,12.833333333333334
equinorm_uc,mid,CTM,14.333333333333334
equinorm_uc,mid,GEN,14.833333333333334
equinorm_uc,mid,Maha,16.666666666666668
equinorm_uc,mid,REN,17.166666666666668
equinorm_uc,mid,Residual,17.333333333333332
equinorm_uc,mid,Confidence,22.0
equinorm_uc,high,PE,3.7142857142857144
equinorm_uc,high,GE,4.0
equinorm_uc,high,PCE,5.285714285714286
equinorm_uc,high,MLS,6.0
equinorm_uc,high,GradNorm,6.142857142857143
equinorm_uc,high,MSR,6.714285714285714
equinorm_uc,high,Energy,7.857142857142857
equinorm_uc,high,GEN,9.857142857142858
equinorm_uc,high,KPCA RecError global,10.285714285714286
equinorm_uc,high,fDBD,10.857142857142858
equinorm_uc,high,CTMmeanOC,11.142857142857142
equinorm_uc,high,NeCo,11.285714285714286
equinorm_uc,high,CTM,11.285714285714286
equinorm_uc,high,NNGuide,12.142857142857142
equinorm_uc,high,REN,12.285714285714286
equinorm_uc,high,CTMmean,13.0
equinorm_uc,high,ViM,14.857142857142858
equinorm_uc,high,pNML,17.428571428571427
equinorm_uc,high,PCA RecError global,18.285714285714285
equinorm_uc,high,Maha,19.142857142857142
equinorm_uc,high,Residual,19.428571428571427
equinorm_uc,high,Confidence,22.0
equinorm_wc,low,GE,3.857142857142857
equinorm_wc,low,PE,4.0
equinorm_wc,low,MLS,5.142857142857143
equinorm_wc,low,PCE,6.571428571428571
equinorm_wc,low,Energy,6.857142857142857
equinorm_wc,low,GradNorm,8.0
equinorm_wc,low,MSR,8.571428571428571
equinorm_wc,low,NeCo,9.142857142857142
equinorm_wc,low,CTM,9.857142857142858
equinorm_wc,low,KPCA RecError global,9.857142857142858
equinorm_wc,low,NNGuide,10.428571428571429
equinorm_wc,low,GEN,11.428571428571429
equinorm_wc,low,fDBD,11.571428571428571
equinorm_wc,low,CTMmeanOC,12.857142857142858
equinorm_wc,low,REN,13.0
equinorm_wc,low,ViM,13.285714285714286
equinorm_wc,low,CTMmean,15.142857142857142
equinorm_wc,low,PCA RecError global,15.857142857142858
equinorm_wc,low,pNML,17.428571428571427
equinorm_wc,low,Maha,18.285714285714285
equinorm_wc,low,Residual,19.857142857142858
equinorm_wc,low,Confidence,22.0
equinorm_wc,mid,KPCA RecError global,3.6666666666666665
equinorm_wc,mid,ViM,4.333333333333333
equinorm_wc,mid,fDBD,5.833333333333333
equinorm_wc,mid,GradNorm,7.0
equinorm_wc,mid,PE,7.333333333333333
equinorm_wc,mid,CTM,8.5
equinorm_wc,mid,CTMmeanOC,8.5
equinorm_wc,mid,NNGuide,8.833333333333334
equinorm_wc,mid,GE,9.166666666666666
equinorm_wc,mid,CTMmean,10.833333333333334
equinorm_wc,mid,MLS,11.166666666666666
equinorm_wc,mid,NeCo,11.333333333333334
equinorm_wc,mid,PCE,11.5
equinorm_wc,mid,MSR,12.833333333333334
equinorm_wc,mid,Maha,13.833333333333334
equinorm_wc,mid,Energy,14.0
equinorm_wc,mid,pNML,15.666666666666666
equinorm_wc,mid,GEN,16.0
equinorm_wc,mid,REN,16.166666666666668
equinorm_wc,mid,PCA RecError global,16.833333333333332
equinorm_wc,mid,Residual,17.666666666666668
equinorm_wc,mid,Confidence,22.0
equinorm_wc,high,KPCA RecError global,3.7142857142857144
equinorm_wc,high,pNML,4.428571428571429
equinorm_wc,high,CTMmeanOC,4.428571428571429
equinorm_wc,high,CTMmean,5.428571428571429
equinorm_wc,high,PCA RecError global,5.428571428571429
equinorm_wc,high,ViM,5.571428571428571
equinorm_wc,high,NNGuide,8.714285714285714
equinorm_wc,high,NeCo,9.571428571428571
equinorm_wc,high,fDBD,10.0
equinorm_wc,high,Energy,11.571428571428571
equinorm_wc,high,MLS,11.571428571428571
equinorm_wc,high,PE,11.714285714285714
equinorm_wc,high,GE,12.142857142857142
equinorm_wc,high,PCE,12.285714285714286
equinorm_wc,high,MSR,12.714285714285714
equinorm_wc,high,GEN,15.142857142857142
equinorm_wc,high,Residual,15.285714285714286
equinorm_wc,high,GradNorm,15.571428571428571
equinorm_wc,high,Maha,17.571428571428573
equinorm_wc,high,CTM,19.142857142857142
equinorm_wc,high,REN,19.285714285714285
equinorm_wc,high,Confidence,21.714285714285715
max_equiangular_uc,low,ViM,2.2857142857142856
max_equiangular_uc,low,KPCA RecError global,3.142857142857143
max_equiangular_uc,low,NeCo,6.285714285714286
max_equiangular_uc,low,pNML,6.428571428571429
max_equiangular_uc,low,NNGuide,7.0
max_equiangular_uc,low,CTMmeanOC,7.714285714285714
max_equiangular_uc,low,PCA RecError global,7.714285714285714
max_equiangular_uc,low,fDBD,8.285714285714286
max_equiangular_uc,low,CTMmean,9.285714285714286
max_equiangular_uc,low,Energy,10.714285714285714
max_equiangular_uc,low,MLS,10.857142857142858
max_equiangular_uc,low,GE,11.285714285714286
max_equiangular_uc,low,PE,11.285714285714286
max_equiangular_uc,low,PCE,14.142857142857142
max_equiangular_uc,low,Maha,14.714285714285714
max_equiangular_uc,low,CTM,14.857142857142858
max_equiangular_uc,low,MSR,15.428571428571429
max_equiangular_uc,low,Residual,15.571428571428571
max_equiangular_uc,low,GEN,17.0
max_equiangular_uc,low,GradNorm,17.571428571428573
max_equiangular_uc,low,REN,19.714285714285715
max_equiangular_uc,low,Confidence,21.714285714285715
max_equiangular_uc,mid,PE,4.166666666666667
max_equiangular_uc,mid,GE,5.333333333333333
max_equiangular_uc,mid,CTM,6.166666666666667
max_equiangular_uc,mid,MLS,6.5
max_equiangular_uc,mid,fDBD,7.333333333333333
max_equiangular_uc,mid,NNGuide,7.666666666666667
max_equiangular_uc,mid,NeCo,7.833333333333333
max_equiangular_uc,mid,Energy,8.333333333333334
max_equiangular_uc,mid,GradNorm,8.333333333333334
max_equiangular_uc,mid,PCE,8.833333333333334
max_equiangular_uc,mid,ViM,9.0
max_equiangular_uc,mid,KPCA RecError global,9.833333333333334
max_equiangular_uc,mid,MSR,11.0
max_equiangular_uc,mid,CTMmeanOC,12.5
max_equiangular_uc,mid,GEN,14.666666666666666
max_equiangular_uc,mid,REN,14.833333333333334
max_equiangular_uc,mid,CTMmean,15.166666666666666
max_equiangular_uc,mid,Maha,15.166666666666666
max_equiangular_uc,mid,PCA RecError global,18.5
max_equiangular_uc,mid,pNML,19.833333333333332
max_equiangular_uc,mid,Residual,20.0
max_equiangular_uc,mid,Confidence,22.0
max_equiangular_uc,high,GradNorm,4.857142857142857
max_equiangular_uc,high,KPCA RecError global,5.142857142857143
max_equiangular_uc,high,CTMmeanOC,6.142857142857143
max_equiangular_uc,high,PCE,7.0
max_equiangular_uc,high,PE,7.142857142857143
max_equiangular_uc,high,MSR,7.428571428571429
max_equiangular_uc,high,CTMmean,7.571428571428571
max_equiangular_uc,high,GE,8.0
max_equiangular_uc,high,MLS,9.857142857142858
max_equiangular_uc,high,GEN,10.714285714285714
max_equiangular_uc,high,pNML,11.857142857142858
max_equiangular_uc,high,fDBD,12.0
max_equiangular_uc,high,PCA RecError global,12.142857142857142
max_equiangular_uc,high,Energy,12.571428571428571
max_equiangular_uc,high,ViM,12.571428571428571
max_equiangular_uc,high,NNGuide,13.142857142857142
max_equiangular_uc,high,REN,13.714285714285714
max_equiangular_uc,high,NeCo,15.428571428571429
max_equiangular_uc,high,CTM,16.142857142857142
max_equiangular_uc,high,Residual,17.571428571428573
max_equiangular_uc,high,Maha,20.0
max_equiangular_uc,high,Confidence,22.0
max_equiangular_wc,low,GE,3.4285714285714284
max_equiangular_wc,low,PE,3.5714285714285716
max_equiangular_wc,low,MLS,4.714285714285714
max_equiangular_wc,low,Energy,6.0
max_equiangular_wc,low,NeCo,7.428571428571429
max_equiangular_wc,low,CTM,7.571428571428571
max_equiangular_wc,low,PCE,7.571428571428571
max_equiangular_wc,low,NNGuide,9.0
max_equiangular_wc,low,GradNorm,9.0
max_equiangular_wc,low,fDBD,9.571428571428571
max_equiangular_wc,low,MSR,9.857142857142858
max_equiangular_wc,low,KPCA RecError global,10.0
max_equiangular_wc,low,ViM,11.857142857142858
max_equiangular_wc,low,GEN,12.142857142857142
max_equiangular_wc,low,CTMmeanOC,13.714285714285714
max_equiangular_wc,low,REN,14.142857142857142
max_equiangular_wc,low,CTMmean,16.285714285714285
max_equiangular_wc,low,Maha,16.428571428571427
max_equiangular_wc,low,PCA RecError global,18.571428571428573
max_equiangular_wc,low,pNML,19.714285714285715
max_equiangular_wc,low,Residual,20.428571428571427
max_equiangular_wc,low,Confidence,22.0
max_equiangular_wc,mid,KPCA RecError global,4.333333333333333
max_equiangular_wc,mid,fDBD,5.333333333333333
max_equiangular_wc,mid,GradNorm,5.5
max_equiangular_wc,mid,CTMmeanOC,6.333333333333333
max_equiangular_wc,mid,PE,7.166666666666667
max_equiangular_wc,mid,ViM,7.333333333333333
max_equiangular_wc,mid,CTMmean,8.166666666666666
max_equiangular_wc,mid,NNGuide,9.0
max_equiangular_wc,mid,PCE,9.166666666666666
max_equiangular_wc,mid,MSR,9.833333333333334
max_equiangular_wc,mid,GE,10.166666666666666
max_equiangular_wc,mid,CTM,10.833333333333334
max_equiangular_wc,mid,MLS,12.166666666666666
max_equiangular_wc,mid,NeCo,13.166666666666666
max_equiangular_wc,mid,GEN,14.0
max_equiangular_wc,mid,Energy,15.166666666666666
max_equiangular_wc,mid,REN,15.833333333333334
max_equiangular_wc,mid,Maha,15.833333333333334
max_equiangular_wc,mid,pNML,16.333333333333332
max_equiangular_wc,mid,PCA RecError global,17.166666666666668
max_equiangular_wc,mid,Residual,18.166666666666668
max_equiangular_wc,mid,Confidence,22.0
max_equiangular_wc,high,pNML,1.5714285714285714
max_equiangular_wc,high,PCA RecError global,2.4285714285714284
max_equiangular_wc,high,KPCA RecError global,3.0
max_equiangular_wc,high,ViM,4.428571428571429
max_equiangular_wc,high,CTMmeanOC,5.428571428571429
max_equiangular_wc,high,CTMmean,6.571428571428571
max_equiangular_wc,high,NeCo,9.714285714285714
max_equiangular_wc,high,NNGuide,10.0
max_equiangular_wc,high,MLS,11.142857142857142
max_equiangular_wc,high,Energy,11.428571428571429
max_equiangular_wc,high,GE,11.714285714285714
max_equiangular_wc,high,PE,12.285714285714286
max_equiangular_wc,high,fDBD,12.428571428571429
max_equiangular_wc,high,PCE,13.285714285714286
max_equiangular_wc,high,MSR,14.0
max_equiangular_wc,high,Residual,14.285714285714286
max_equiangular_wc,high,GradNorm,15.857142857142858
max_equiangular_wc,high,GEN,16.142857142857142
max_equiangular_wc,high,Maha,17.714285714285715
max_equiangular_wc,high,REN,18.428571428571427
max_equiangular_wc,high,CTM,19.428571428571427
max_equiangular_wc,high,Confidence,21.714285714285715
self_duality,low,ViM,2.2857142857142856
self_duality,low,KPCA RecError global,3.142857142857143
self_duality,low,NeCo,6.142857142857143
self_duality,low,pNML,6.285714285714286
self_duality,low,NNGuide,6.857142857142857
self_duality,low,CTMmeanOC,7.142857142857143
self_duality,low,PCA RecError global,7.571428571428571
self_duality,low,fDBD,8.285714285714286
self_duality,low,CTMmean,8.857142857142858
self_duality,low,Energy,10.428571428571429
self_duality,low,MLS,10.571428571428571
self_duality,low,GE,11.428571428571429
self_duality,low,PE,11.428571428571429
self_duality,low,PCE,14.428571428571429
self_duality,low,Maha,14.571428571428571
self_duality,low,CTM,15.0
self_duality,low,Residual,15.428571428571429
self_duality,low,MSR,15.714285714285714
self_duality,low,GEN,17.142857142857142
self_duality,low,GradNorm,18.428571428571427
self_duality,low,REN,20.142857142857142
self_duality,low,Confidence,21.714285714285715
self_duality,mid,KPCA RecError global,4.0
self_duality,mid,GradNorm,5.5
self_duality,mid,ViM,6.166666666666667
self_duality,mid,fDBD,6.666666666666667
self_duality,mid,CTMmeanOC,7.0
self_duality,mid,PE,7.333333333333333
self_duality,mid,CTMmean,8.833333333333334
self_duality,mid,GE,9.5
self_duality,mid,PCE,10.0
self_duality,mid,NNGuide,10.333333333333334
