nc_metric,bin,method,avg_rank
self_duality,mid,PE,7.166666666666667
self_duality,mid,MLS,8.0
self_duality,mid,KPCA RecError global,8.5
self_duality,mid,fDBD,9.833333333333334
self_duality,mid,CTMmeanOC,10.333333333333334
self_duality,mid,GE,10.333333333333334
self_duality,mid,PCE,10.333333333333334
self_duality,mid,CTMmean,10.5
self_duality,mid,REN,11.666666666666666
self_duality,mid,MSR,12.5
self_duality,mid,GEN,12.666666666666666
self_duality,mid,GradNorm,13.5
self_duality,mid,Confidence,14.0
self_duality,mid,ViM,15.5
self_duality,mid,pNML,15.5
self_duality,mid,Residual,19.166666666666668
self_duality,mid,PCA RecError global,19.833333333333332
self_duality,mid,Maha,21.333333333333332
self_duality,high,Energy,1.7142857142857142
self_duality,high,fDBD,5.571428571428571
self_duality,high,NeCo,6.285714285714286
self_duality,high,KPCA RecError global,6.857142857142857
self_duality,high,CTMmean,7.0
self_duality,high,CTMmeanOC,7.571428571428571
self_duality,high,MLS,7.571428571428571
self_duality,high,NNGuide,8.142857142857142
self_duality,high,CTM,9.0
self_duality,high,GradNorm,9.0
self_duality,high,GE,10.142857142857142
self_duality,high,pNML,11.571428571428571
self_duality,high,REN,11.857142857142858
self_duality,high,ViM,12.285714285714286
self_duality,high,GEN,14.285714285714286
self_duality,high,Confidence,14.857142857142858
self_duality,high,PCA RecError global,15.285714285714286
self_duality,high,PCE,16.428571428571427
self_duality,high,PE,17.0
self_duality,high,MSR,18.0
self_duality,high,Maha,21.142857142857142
self_duality,high,Residual,21.428571428571427
w_etf_diff,low,CTM,4.142857142857143
w_etf_diff,low,Energy,5.571428571428571
w_etf_diff,low,NNGuide,5.857142857142857
w_etf_diff,low,KPCA RecError global,6.714285714285714
w_etf_diff,low,fDBD,7.714285714285714
w_etf_diff,low,CTMmean,8.571428571428571
w_etf_diff,low,CTMmeanOC,8.857142857142858
w_etf_diff,low,PE,9.428571428571429
w_etf_diff,low,REN,9.571428571428571
w_etf_diff,low,NeCo,9.857142857142858
w_etf_diff,low,MLS,11.142857142857142
w_etf_diff,low,PCE,11.428571428571429
w_etf_diff,low,GradNorm,12.0
w_etf_diff,low,pNML,12.142857142857142
w_etf_diff,low,GEN,12.142857142857142
w_etf_diff,low,GE,13.428571428571429
w_etf_diff,low,MSR,13.571428571428571
w_etf_diff,low,Confidence,14.714285714285714
w_etf_diff,low,ViM,15.0
w_etf_diff,low,Residual,19.428571428571427
w_etf_diff,low,PCA RecError global,20.285714285714285
w_etf_diff,low,Maha,21.428571428571427
w_etf_diff,mid,Energy,1.5
w_etf_diff,mid,NeCo,2.8333333333333335
w_etf_diff,mid,NNGuide,3.3333333333333335
w_etf_diff,mid,MLS,3.8333333333333335
w_etf_diff,mid,GE,5.166666666666667
w_etf_diff,mid,GradNorm,8.0
w_etf_diff,mid,fDBD,10.666666666666666
w_etf_diff,mid,CTM,11.166666666666666
w_etf_diff,mid,CTMmeanOC,11.5
w_etf_diff,mid,KPCA RecError global,11.5
w_etf_diff,mid,PE,11.833333333333334
w_etf_diff,mid,CTMmean,12.0
w_etf_diff,mid,Confidence,12.666666666666666
w_etf_diff,mid,PCE,12.666666666666666
w_etf_diff,mid,ViM,13.166666666666666
w_etf_diff,mid,GEN,13.5
w_etf_diff,mid,MSR,14.333333333333334
w_etf_diff,mid,REN,15.666666666666666
w_etf_diff,mid,PCA RecError global,16.833333333333332
w_etf_diff,mid,pNML,18.5
w_etf_diff,mid,Residual,21.0
w_etf_diff,mid,Maha,21.333333333333332
w_etf_diff,high,CTMmean,3.2857142857142856
w_etf_diff,high,CTMmeanOC,3.4285714285714284
w_etf_diff,high,CTM,4.142857142857143
w_etf_diff,high,fDBD,4.571428571428571
w_etf_diff,high,NNGuide,6.285714285714286
w_etf_diff,high,KPCA RecError global,8.285714285714286
w_etf_diff,high,REN,8.714285714285714
w_etf_diff,high,Confidence,10.0
w_etf_diff,high,GEN,10.0
w_etf_diff,high,MLS,10.428571428571429
w_etf_diff,high,NeCo,10.571428571428571
w_etf_diff,high,Energy,12.142857142857142
w_etf_diff,high,PCE,12.571428571428571
w_etf_diff,high,MSR,12.571428571428571
w_etf_diff,high,GE,13.285714285714286
w_etf_diff,high,PE,13.714285714285714
w_etf_diff,high,PCA RecError global,16.0
w_etf_diff,high,ViM,16.285714285714285
w_etf_diff,high,pNML,16.571428571428573
w_etf_diff,high,GradNorm,17.142857142857142
w_etf_diff,high,Maha,21.0
w_etf_diff,high,Residual,22.0
M_etf_diff,low,Energy,3.7142857142857144
M_etf_diff,low,NNGuide,4.0
M_etf_diff,low,NeCo,5.857142857142857
M_etf_diff,low,MLS,7.0
M_etf_diff,low,PE,7.857142857142857
M_etf_diff,low,CTM,8.285714285714286
M_etf_diff,low,GradNorm,8.285714285714286
M_etf_diff,low,GE,8.428571428571429
M_etf_diff,low,PCE,9.571428571428571
M_etf_diff,low,KPCA RecError global,10.714285714285714
M_etf_diff,low,MSR,11.142857142857142
M_etf_diff,low,Confidence,11.285714285714286
M_etf_diff,low,CTMmeanOC,11.571428571428571
M_etf_diff,low,GEN,11.857142857142858
M_etf_diff,low,CTMmean,12.142857142857142
M_etf_diff,low,fDBD,13.285714285714286
M_etf_diff,low,REN,14.857142857142858
M_etf_diff,low,ViM,15.428571428571429
M_etf_diff,low,pNML,16.857142857142858
M_etf_diff,low,PCA RecError global,19.428571428571427
M_etf_diff,low,Residual,20.0
M_etf_diff,low,Maha,21.428571428571427
M_etf_diff,mid,CTM,1.0
M_etf_diff,mid,fDBD,3.6666666666666665
M_etf_diff,mid,CTMmean,4.5
M_etf_diff,mid,CTMmeanOC,4.833333333333333
M_etf_diff,mid,NNGuide,5.333333333333333
M_etf_diff,mid,REN,6.0
M_etf_diff,mid,KPCA RecError global,7.166666666666667
M_etf_diff,mid,GEN,10.0
M_etf_diff,mid,PE,10.666666666666666
M_etf_diff,mid,Energy,11.0
M_etf_diff,mid,PCE,11.166666666666666
M_etf_diff,mid,MSR,12.5
M_etf_diff,mid,Confidence,13.0
M_etf_diff,mid,NeCo,13.166666666666666
M_etf_diff,mid,MLS,13.333333333333334
M_etf_diff,mid,pNML,15.0
M_etf_diff,mid,GE,15.833333333333334
M_etf_diff,mid,ViM,16.333333333333332
M_etf_diff,mid,GradNorm,17.0
M_etf_diff,mid,PCA RecError global,19.833333333333332
M_etf_diff,mid,Residual,20.333333333333332
M_etf_diff,mid,Maha,21.333333333333332
M_etf_diff,high,fDBD,5.0
M_etf_diff,high,NeCo,5.714285714285714
M_etf_diff,high,Energy,5.857142857142857
M_etf_diff,high,CTMmean,6.142857142857143
M_etf_diff,high,CTMmeanOC,6.428571428571429
M_etf_diff,high,MLS,6.428571428571429
M_etf_diff,high,NNGuide,6.428571428571429
M_etf_diff,high,KPCA RecError global,8.0
M_etf_diff,high,CTM,8.714285714285714
M_etf_diff,high,GE,9.142857142857142
M_etf_diff,high,REN,11.714285714285714
M_etf_diff,high,Confidence,13.142857142857142
M_etf_diff,high,GradNorm,13.142857142857142
M_etf_diff,high,ViM,13.142857142857142
M_etf_diff,high,GEN,13.285714285714286
M_etf_diff,high,PCA RecError global,14.285714285714286
M_etf_diff,high,pNML,14.857142857142858
M_etf_diff,high,PCE,15.714285714285714
M_etf_diff,high,PE,16.285714285714285
M_etf_diff,high,MSR,16.571428571428573
M_etf_diff,high,Maha,21.0
M_etf_diff,high,Residual,22.0
wM_etf_diff,low,NNGuide,2.5714285714285716
wM_etf_diff,low,Energy,4.285714285714286
wM_etf_diff,low,NeCo,4.857142857142857
wM_etf_diff,low,MLS,6.142857142857143
wM_etf_diff,low,PE,6.428571428571429
wM_etf_diff,low,GE,7.714285714285714
wM_etf_diff,low,CTM,8.0
wM_etf_diff,low,PCE,9.142857142857142
wM_etf_diff,low,GradNorm,10.571428571428571
wM_etf_diff,low,KPCA RecError global,10.714285714285714
wM_etf_diff,low,MSR,11.142857142857142
wM_etf_diff,low,Confidence,11.857142857142858
wM_etf_diff,low,CTMmeanOC,11.857142857142858
wM_etf_diff,low,GEN,12.142857142857142
wM_etf_diff,low,CTMmean,12.428571428571429
wM_etf_diff,low,fDBD,12.428571428571429
wM_etf_diff,low,REN,14.428571428571429
wM_etf_diff,low,ViM,16.857142857142858
wM_etf_diff,low,pNML,18.571428571428573
wM_etf_diff,low,PCA RecError global,19.428571428571427
wM_etf_diff,low,Residual,20.0
wM_etf_diff,low,Maha,21.428571428571427
wM_etf_diff,mid,CTM,1.3333333333333333
wM_etf_diff,mid,CTMmean,4.166666666666667
wM_etf_diff,mid,CTMmeanOC,4.5
wM_etf_diff,mid,fDBD,4.666666666666667
wM_etf_diff,mid,REN,6.5
wM_etf_diff,mid,NNGuide,7.0
wM_etf_diff,mid,KPCA RecError global,7.166666666666667
wM_etf_diff,mid,GEN,9.666666666666666
wM_etf_diff,mid,Energy,10.333333333333334
wM_etf_diff,mid,PCE,11.666666666666666
wM_etf_diff,mid,Confidence,12.333333333333334
wM_etf_diff,mid,PE,12.333333333333334
wM_etf_diff,mid,MSR,12.5
wM_etf_diff,mid,pNML,13.0
wM_etf_diff,mid,NeCo,14.333333333333334
wM_etf_diff,mid,MLS,14.333333333333334
wM_etf_diff,mid,GradNorm,14.333333333333334
wM_etf_diff,mid,ViM,14.666666666666666
wM_etf_diff,mid,GE,16.666666666666668
wM_etf_diff,mid,PCA RecError global,19.833333333333332
wM_etf_diff,mid,Residual,20.333333333333332
wM_etf_diff,mid,Maha,21.333333333333332
wM_etf_diff,high,fDBD,5.0
wM_etf_diff,high,NeCo,5.714285714285714
wM_etf_diff,high,Energy,5.857142857142857
wM_etf_diff,high,CTMmean,6.142857142857143
wM_etf_diff,high,CTMmeanOC,6.428571428571429
wM_etf_diff,high,MLS,6.428571428571429
wM_etf_diff,high,NNGuide,6.428571428571429
wM_etf_diff,high,KPCA RecError global,8.0
wM_etf_diff,high,CTM,8.714285714285714
wM_etf_diff,high,GE,9.142857142857142
wM_etf_diff,high,REN,11.714285714285714
wM_etf_diff,high,Confidence,13.142857142857142
wM_etf_diff,high,GradNorm,13.142857142857142
wM_etf_diff,high,ViM,13.142857142857142
wM_etf_diff,high,GEN,13.285714285714286
wM_etf_diff,high,PCA RecError global,14.285714285714286
wM_etf_diff,high,pNML,14.857142857142858
wM_etf_diff,high,PCE,15.714285714285714
wM_etf_diff,high,PE,16.285714285714285
wM_etf_diff,high,MSR,16.571428571428573
wM_etf_diff,high,Maha,21.0
wM_etf_diff,high,Residual,22.0
