nc_metric,bin,method,avg_rank
var_collapse,high,GradNorm,11.857142857142858
var_collapse,high,REN,12.285714285714286
var_collapse,high,PCE,14.142857142857142
var_collapse,high,Confidence,15.714285714285714
var_collapse,high,MSR,15.714285714285714
var_collapse,high,GEN,16.428571428571427
var_collapse,high,PCA RecError global,17.571428571428573
var_collapse,high,Residual,19.0
var_collapse,high,Maha,20.857142857142858
cdnv_score,low,Energy,3.5714285714285716
cdnv_score,low,NNGuide,4.142857142857143
cdnv_score,low,NeCo,5.857142857142857
cdnv_score,low,MLS,6.857142857142857
cdnv_score,low,GE,7.0
cdnv_score,low,GradNorm,9.285714285714286
cdnv_score,low,Confidence,9.857142857142858
cdnv_score,low,KPCA RecError global,9.857142857142858
cdnv_score,low,CTMmeanOC,10.142857142857142
cdnv_score,low,CTMmean,10.714285714285714
cdnv_score,low,PCE,10.714285714285714
cdnv_score,low,PE,10.857142857142858
cdnv_score,low,pNML,12.428571428571429
cdnv_score,low,MSR,13.0
cdnv_score,low,fDBD,13.428571428571429
cdnv_score,low,ViM,13.571428571428571
cdnv_score,low,CTM,14.142857142857142
cdnv_score,low,REN,14.857142857142858
cdnv_score,low,GEN,15.0
cdnv_score,low,PCA RecError global,15.285714285714286
cdnv_score,low,Residual,20.714285714285715
cdnv_score,low,Maha,21.714285714285715
cdnv_score,mid,CTM,5.166666666666667
cdnv_score,mid,CTMmean,5.666666666666667
cdnv_score,mid,fDBD,6.0
cdnv_score,mid,CTMmeanOC,6.833333333333333
cdnv_score,mid,ViM,8.166666666666666
cdnv_score,mid,KPCA RecError global,8.5
cdnv_score,mid,REN,9.333333333333334
cdnv_score,mid,GE,9.5
cdnv_score,mid,Energy,9.666666666666666
cdnv_score,mid,PE,9.666666666666666
cdnv_score,mid,NNGuide,9.833333333333334
cdnv_score,mid,NeCo,10.333333333333334
cdnv_score,mid,pNML,10.666666666666666
cdnv_score,mid,MLS,11.333333333333334
cdnv_score,mid,GradNorm,12.666666666666666
cdnv_score,mid,GEN,12.666666666666666
cdnv_score,mid,PCE,14.166666666666666
cdnv_score,mid,MSR,15.333333333333334
cdnv_score,mid,PCA RecError global,17.166666666666668
cdnv_score,mid,Residual,19.5
cdnv_score,mid,Confidence,20.333333333333332
cdnv_score,mid,Maha,20.5
cdnv_score,high,CTM,2.0
cdnv_score,high,CTMmeanOC,2.4285714285714284
cdnv_score,high,CTMmean,2.857142857142857
cdnv_score,high,fDBD,3.142857142857143
cdnv_score,high,NNGuide,4.714285714285714
cdnv_score,high,REN,6.571428571428571
cdnv_score,high,GEN,8.285714285714286
cdnv_score,high,KPCA RecError global,9.0
cdnv_score,high,PCE,9.857142857142858
cdnv_score,high,MSR,10.0
cdnv_score,high,PE,11.0
cdnv_score,high,MLS,13.142857142857142
cdnv_score,high,NeCo,13.428571428571429
cdnv_score,high,GradNorm,14.428571428571429
cdnv_score,high,GE,14.857142857142858
cdnv_score,high,ViM,15.428571428571429
cdnv_score,high,Energy,15.857142857142858
cdnv_score,high,Confidence,17.285714285714285
cdnv_score,high,pNML,17.714285714285715
cdnv_score,high,PCA RecError global,18.142857142857142
cdnv_score,high,Maha,20.857142857142858
cdnv_score,high,Residual,22.0
bias_collapse,low,Energy,3.5714285714285716
bias_collapse,low,NNGuide,4.142857142857143
bias_collapse,low,NeCo,5.857142857142857
bias_collapse,low,MLS,6.857142857142857
bias_collapse,low,GE,7.0
bias_collapse,low,GradNorm,9.285714285714286
bias_collapse,low,Confidence,9.857142857142858
bias_collapse,low,KPCA RecError global,9.857142857142858
bias_collapse,low,CTMmeanOC,10.142857142857142
bias_collapse,low,CTMmean,10.714285714285714
bias_collapse,low,PCE,10.714285714285714
bias_collapse,low,PE,10.857142857142858
bias_collapse,low,pNML,12.428571428571429
bias_collapse,low,MSR,13.0
bias_collapse,low,fDBD,13.428571428571429
bias_collapse,low,ViM,13.571428571428571
bias_collapse,low,CTM,14.142857142857142
bias_collapse,low,REN,14.857142857142858
bias_collapse,low,GEN,15.0
bias_collapse,low,PCA RecError global,15.285714285714286
bias_collapse,low,Residual,20.714285714285715
bias_collapse,low,Maha,21.714285714285715
bias_collapse,mid,CTM,3.6666666666666665
bias_collapse,mid,KPCA RecError global,6.0
bias_collapse,mid,CTMmean,6.333333333333333
bias_collapse,mid,CTMmeanOC,6.5
bias_collapse,mid,fDBD,7.166666666666667
bias_collapse,mid,Energy,8.5
bias_collapse,mid,GE,8.5
bias_collapse,mid,REN,8.666666666666666
bias_collapse,mid,NNGuide,9.333333333333334
bias_collapse,mid,PE,9.5
bias_collapse,mid,MLS,10.0
bias_collapse,mid,NeCo,10.0
bias_collapse,mid,GEN,12.0
bias_collapse,mid,ViM,13.0
bias_collapse,mid,PCE,13.833333333333334
bias_collapse,mid,pNML,14.0
bias_collapse,mid,MSR,14.166666666666666
bias_collapse,mid,GradNorm,14.833333333333334
bias_collapse,mid,Confidence,18.333333333333332
bias_collapse,mid,PCA RecError global,18.666666666666668
bias_collapse,mid,Residual,19.5
bias_collapse,mid,Maha,20.5
bias_collapse,high,fDBD,2.142857142857143
bias_collapse,high,CTMmean,2.2857142857142856
bias_collapse,high,CTMmeanOC,2.7142857142857144
bias_collapse,high,CTM,3.2857142857142856
bias_collapse,high,NNGuide,5.142857142857143
bias_collapse,high,REN,7.142857142857143
bias_collapse,high,GEN,8.857142857142858
bias_collapse,high,PCE,10.142857142857142
bias_collapse,high,MSR,11.0
bias_collapse,high,PE,11.142857142857142
bias_collapse,high,KPCA RecError global,11.142857142857142
bias_collapse,high,ViM,11.285714285714286
bias_collapse,high,GradNorm,12.571428571428571
bias_collapse,high,NeCo,13.714285714285714
bias_collapse,high,MLS,14.285714285714286
bias_collapse,high,pNML,14.857142857142858
bias_collapse,high,GE,15.714285714285714
bias_collapse,high,PCA RecError global,16.857142857142858
bias_collapse,high,Energy,16.857142857142858
bias_collapse,high,Confidence,19.0
bias_collapse,high,Maha,20.857142857142858
bias_collapse,high,Residual,22.0
equiangular_uc,low,NNGuide,3.857142857142857
equiangular_uc,low,Energy,5.142857142857143
equiangular_uc,low,NeCo,5.571428571428571
equiangular_uc,low,MLS,6.0
equiangular_uc,low,GE,7.714285714285714
equiangular_uc,low,Confidence,8.714285714285714
equiangular_uc,low,CTMmeanOC,9.285714285714286
equiangular_uc,low,PE,9.428571428571429
equiangular_uc,low,GradNorm,9.571428571428571
equiangular_uc,low,CTMmean,10.428571428571429
equiangular_uc,low,PCE,10.428571428571429
equiangular_uc,low,KPCA RecError global,10.571428571428571
equiangular_uc,low,MSR,12.285714285714286
equiangular_uc,low,GEN,12.857142857142858
equiangular_uc,low,fDBD,13.142857142857142
equiangular_uc,low,pNML,14.0
equiangular_uc,low,CTM,14.142857142857142
equiangular_uc,low,REN,14.285714285714286
equiangular_uc,low,PCA RecError global,14.571428571428571
equiangular_uc,low,ViM,18.0
equiangular_uc,low,Residual,21.285714285714285
equiangular_uc,low,Maha,21.714285714285715
equiangular_uc,mid,CTMmean,2.5
equiangular_uc,mid,CTMmeanOC,2.5
equiangular_uc,mid,CTM,2.6666666666666665
equiangular_uc,mid,fDBD,2.8333333333333335
equiangular_uc,mid,NNGuide,4.833333333333333
equiangular_uc,mid,REN,6.833333333333333
equiangular_uc,mid,GEN,8.5
equiangular_uc,mid,PCE,9.333333333333334
equiangular_uc,mid,KPCA RecError global,9.333333333333334
equiangular_uc,mid,MSR,10.166666666666666
equiangular_uc,mid,PE,10.666666666666666
equiangular_uc,mid,NeCo,13.166666666666666
equiangular_uc,mid,MLS,13.166666666666666
equiangular_uc,mid,ViM,13.333333333333334
equiangular_uc,mid,GE,14.833333333333334
equiangular_uc,mid,GradNorm,15.0
equiangular_uc,mid,Energy,15.833333333333334
equiangular_uc,mid,pNML,17.666666666666668
equiangular_uc,mid,Confidence,18.0
equiangular_uc,mid,PCA RecError global,18.833333333333332
equiangular_uc,mid,Maha,21.0
equiangular_uc,mid,Residual,22.0
equiangular_uc,high,CTM,4.142857142857143
equiangular_uc,high,CTMmean,5.857142857142857
equiangular_uc,high,fDBD,6.142857142857143
equiangular_uc,high,ViM,6.571428571428571
equiangular_uc,high,CTMmeanOC,7.0
equiangular_uc,high,KPCA RecError global,7.571428571428571
equiangular_uc,high,Energy,9.0
equiangular_uc,high,REN,9.285714285714286
equiangular_uc,high,NNGuide,9.285714285714286
equiangular_uc,high,GE,9.571428571428571
equiangular_uc,high,pNML,10.142857142857142
equiangular_uc,high,NeCo,11.285714285714286
equiangular_uc,high,PE,11.571428571428571
equiangular_uc,high,GradNorm,12.142857142857142
equiangular_uc,high,MLS,12.428571428571429
equiangular_uc,high,GEN,14.0
equiangular_uc,high,PCE,14.285714285714286
equiangular_uc,high,MSR,15.142857142857142
equiangular_uc,high,PCA RecError global,17.428571428571427
equiangular_uc,high,Residual,19.285714285714285
equiangular_uc,high,Maha,20.428571428571427
equiangular_uc,high,Confidence,20.428571428571427
equiangular_wc,low,CTM,1.8571428571428572
equiangular_wc,low,CTMmeanOC,2.142857142857143
equiangular_wc,low,CTMmean,2.5714285714285716
equiangular_wc,low,fDBD,3.4285714285714284
equiangular_wc,low,NNGuide,5.285714285714286
equiangular_wc,low,REN,6.571428571428571
equiangular_wc,low,KPCA RecError global,7.285714285714286
equiangular_wc,low,GEN,8.142857142857142
equiangular_wc,low,PCE,9.428571428571429
equiangular_wc,low,MSR,9.714285714285714
equiangular_wc,low,PE,11.142857142857142
equiangular_wc,low,MLS,12.571428571428571
equiangular_wc,low,NeCo,13.0
equiangular_wc,low,GE,14.428571428571429
equiangular_wc,low,ViM,14.714285714285714
equiangular_wc,low,Energy,15.428571428571429
equiangular_wc,low,GradNorm,17.142857142857142
equiangular_wc,low,Confidence,17.142857142857142
equiangular_wc,low,PCA RecError global,18.714285714285715
equiangular_wc,low,pNML,19.285714285714285
equiangular_wc,low,Maha,21.0
equiangular_wc,low,Residual,22.0
equiangular_wc,mid,CTM,3.8333333333333335
equiangular_wc,mid,fDBD,4.0
equiangular_wc,mid,CTMmean,4.166666666666667
equiangular_wc,mid,CTMmeanOC,5.333333333333333
equiangular_wc,mid,NNGuide,6.666666666666667
equiangular_wc,mid,ViM,7.0
equiangular_wc,mid,REN,8.666666666666666
equiangular_wc,mid,KPCA RecError global,9.833333333333334
equiangular_wc,mid,GradNorm,10.666666666666666
equiangular_wc,mid,PE,11.5
equiangular_wc,mid,PCE,12.0
equiangular_wc,mid,pNML,12.166666666666666
equiangular_wc,mid,Energy,12.5
equiangular_wc,mid,GEN,12.666666666666666
equiangular_wc,mid,GE,12.666666666666666
equiangular_wc,mid,NeCo,12.833333333333334
equiangular_wc,mid,MSR,13.166666666666666
equiangular_wc,mid,MLS,14.0
equiangular_wc,mid,PCA RecError global,17.5
equiangular_wc,mid,Confidence,20.0
equiangular_wc,mid,Maha,20.833333333333332
equiangular_wc,mid,Residual,21.0
equiangular_wc,high,Energy,1.5714285714285714
equiangular_wc,high,NeCo,4.142857142857143
equiangular_wc,high,GE,4.714285714285714
equiangular_wc,high,MLS,5.142857142857143
equiangular_wc,high,NNGuide,6.285714285714286
equiangular_wc,high,GradNorm,8.285714285714286
equiangular_wc,high,PE,9.142857142857142
equiangular_wc,high,pNML,9.571428571428571
equiangular_wc,high,Confidence,10.285714285714286
equiangular_wc,high,KPCA RecError global,10.428571428571429
equiangular_wc,high,CTMmeanOC,11.714285714285714
equiangular_wc,high,CTMmean,12.285714285714286
equiangular_wc,high,PCE,13.0
equiangular_wc,high,PCA RecError global,14.428571428571429
equiangular_wc,high,fDBD,14.857142857142858
equiangular_wc,high,MSR,15.142857142857142
equiangular_wc,high,GEN,15.142857142857142
equiangular_wc,high,ViM,15.285714285714286
equiangular_wc,high,REN,15.428571428571429
equiangular_wc,high,CTM,15.428571428571429
equiangular_wc,high,Residual,19.428571428571427
equiangular_wc,high,Maha,21.285714285714285
equinorm_uc,low,NNGuide,3.857142857142857
equinorm_uc,low,Energy,5.142857142857143
equinorm_uc,low,NeCo,5.571428571428571
equinorm_uc,low,MLS,6.0
equinorm_uc,low,GE,7.714285714285714
equinorm_uc,low,Confidence,8.714285714285714
equinorm_uc,low,CTMmeanOC,9.285714285714286
equinorm_uc,low,PE,9.428571428571429
equinorm_uc,low,GradNorm,9.571428571428571
equinorm_uc,low,PCE,10.285714285714286
equinorm_uc,low,CTMmean,10.428571428571429
equinorm_uc,low,KPCA RecError global,10.714285714285714
equinorm_uc,low,MSR,12.428571428571429
equinorm_uc,low,GEN,12.714285714285714
equinorm_uc,low,fDBD,13.142857142857142
equinorm_uc,low,pNML,14.0
equinorm_uc,low,CTM,14.142857142857142
equinorm_uc,low,REN,14.285714285714286
equinorm_uc,low,PCA RecError global,14.571428571428571
equinorm_uc,low,ViM,18.0
equinorm_uc,low,Residual,21.285714285714285
equinorm_uc,low,Maha,21.714285714285715
equinorm_uc,mid,CTM,2.3333333333333335
equinorm_uc,mid,CTMmean,5.0
equinorm_uc,mid,CTMmeanOC,5.166666666666667
equinorm_uc,mid,KPCA RecError global,5.333333333333333
equinorm_uc,mid,fDBD,6.0
equinorm_uc,mid,NNGuide,7.666666666666667
equinorm_uc,mid,REN,7.833333333333333
equinorm_uc,mid,Energy,9.833333333333334
equinorm_uc,mid,GE,10.0
equinorm_uc,mid,PE,11.5
equinorm_uc,mid,GEN,11.666666666666666
equinorm_uc,mid,MLS,12.0
equinorm_uc,mid,NeCo,12.0
equinorm_uc,mid,ViM,12.166666666666666
equinorm_uc,mid,PCE,13.0
equinorm_uc,mid,MSR,13.0
equinorm_uc,mid,pNML,14.333333333333334
equinorm_uc,mid,GradNorm,16.5
equinorm_uc,mid,Confidence,18.5
equinorm_uc,mid,Residual,19.333333333333332
equinorm_uc,mid,PCA RecError global,19.666666666666668
equinorm_uc,mid,Maha,20.166666666666668
equinorm_uc,high,fDBD,3.4285714285714284
equinorm_uc,high,CTMmean,3.7142857142857144
equinorm_uc,high,CTM,4.428571428571429
equinorm_uc,high,CTMmeanOC,4.714285714285714
equinorm_uc,high,NNGuide,6.857142857142857
equinorm_uc,high,ViM,7.571428571428571
equinorm_uc,high,REN,8.428571428571429
equinorm_uc,high,PE,10.857142857142858
equinorm_uc,high,GradNorm,10.857142857142858
equinorm_uc,high,KPCA RecError global,10.857142857142858
equinorm_uc,high,PCE,11.285714285714286
equinorm_uc,high,GEN,11.428571428571429
equinorm_uc,high,NeCo,12.285714285714286
equinorm_uc,high,MSR,12.571428571428571
equinorm_uc,high,pNML,13.0
equinorm_uc,high,MLS,13.428571428571429
equinorm_uc,high,GE,13.714285714285714
equinorm_uc,high,Energy,14.142857142857142
equinorm_uc,high,PCA RecError global,16.714285714285715
equinorm_uc,high,Confidence,20.0
equinorm_uc,high,Maha,21.142857142857142
equinorm_uc,high,Residual,21.571428571428573
equinorm_wc,low,NNGuide,4.428571428571429
equinorm_wc,low,CTMmeanOC,6.428571428571429
equinorm_wc,low,CTMmean,7.571428571428571
equinorm_wc,low,KPCA RecError global,7.857142857142857
equinorm_wc,low,MLS,8.428571428571429
equinorm_wc,low,NeCo,8.571428571428571
equinorm_wc,low,CTM,8.857142857142858
equinorm_wc,low,Energy,9.142857142857142
equinorm_wc,low,fDBD,9.428571428571429
equinorm_wc,low,GE,10.285714285714286
equinorm_wc,low,PE,10.285714285714286
equinorm_wc,low,PCE,10.571428571428571
equinorm_wc,low,REN,10.714285714285714
equinorm_wc,low,GEN,11.142857142857142
equinorm_wc,low,MSR,11.285714285714286
equinorm_wc,low,Confidence,11.285714285714286
equinorm_wc,low,GradNorm,12.714285714285714
equinorm_wc,low,pNML,16.142857142857142
equinorm_wc,low,PCA RecError global,16.571428571428573
equinorm_wc,low,ViM,18.285714285714285
equinorm_wc,low,Maha,21.428571428571427
equinorm_wc,low,Residual,21.571428571428573
equinorm_wc,mid,Energy,4.833333333333333
equinorm_wc,mid,NeCo,6.5
equinorm_wc,mid,GE,6.666666666666667
equinorm_wc,mid,MLS,7.166666666666667
equinorm_wc,mid,NNGuide,7.833333333333333
equinorm_wc,mid,PE,8.5
equinorm_wc,mid,KPCA RecError global,9.0
equinorm_wc,mid,CTMmean,9.166666666666666
equinorm_wc,mid,CTMmeanOC,9.333333333333334
equinorm_wc,mid,CTM,9.666666666666666
equinorm_wc,mid,GradNorm,10.0
equinorm_wc,mid,fDBD,11.0
equinorm_wc,mid,ViM,11.5
equinorm_wc,mid,PCE,12.0
equinorm_wc,mid,REN,13.333333333333334
equinorm_wc,mid,MSR,13.833333333333334
equinorm_wc,mid,GEN,14.0
equinorm_wc,mid,pNML,14.5
equinorm_wc,mid,Confidence,14.666666666666666
equinorm_wc,mid,PCA RecError global,17.0
equinorm_wc,mid,Residual,20.833333333333332
equinorm_wc,mid,Maha,21.666666666666668
equinorm_wc,high,fDBD,2.857142857142857
equinorm_wc,high,CTMmean,3.0
equinorm_wc,high,CTM,3.4285714285714284
equinorm_wc,high,CTMmeanOC,4.0
equinorm_wc,high,NNGuide,6.142857142857143
equinorm_wc,high,REN,7.285714285714286
equinorm_wc,high,ViM,7.857142857142857
equinorm_wc,high,KPCA RecError global,10.571428571428571
equinorm_wc,high,pNML,10.714285714285714
equinorm_wc,high,GEN,11.0
equinorm_wc,high,PCE,11.857142857142858
equinorm_wc,high,PE,12.571428571428571
equinorm_wc,high,MSR,13.0
equinorm_wc,high,GradNorm,13.285714285714286
equinorm_wc,high,GE,14.0
equinorm_wc,high,NeCo,14.0
equinorm_wc,high,Energy,14.428571428571429
equinorm_wc,high,MLS,15.142857142857142
equinorm_wc,high,PCA RecError global,17.0
equinorm_wc,high,Residual,20.0
equinorm_wc,high,Maha,20.142857142857142
equinorm_wc,high,Confidence,20.714285714285715
max_equiangular_uc,low,NNGuide,3.857142857142857
max_equiangular_uc,low,Energy,5.142857142857143
max_equiangular_uc,low,NeCo,5.571428571428571
max_equiangular_uc,low,MLS,6.0
max_equiangular_uc,low,GE,7.714285714285714
max_equiangular_uc,low,Confidence,8.714285714285714
max_equiangular_uc,low,CTMmeanOC,9.285714285714286
max_equiangular_uc,low,PE,9.428571428571429
max_equiangular_uc,low,GradNorm,9.571428571428571
max_equiangular_uc,low,CTMmean,10.428571428571429
max_equiangular_uc,low,PCE,10.428571428571429
max_equiangular_uc,low,KPCA RecError global,10.571428571428571
max_equiangular_uc,low,MSR,12.285714285714286
max_equiangular_uc,low,GEN,12.857142857142858
max_equiangular_uc,low,fDBD,13.142857142857142
max_equiangular_uc,low,pNML,14.0
max_equiangular_uc,low,CTM,14.142857142857142
max_equiangular_uc,low,REN,14.285714285714286
max_equiangular_uc,low,PCA RecError global,14.571428571428571
max_equiangular_uc,low,ViM,18.0
max_equiangular_uc,low,Residual,21.285714285714285
max_equiangular_uc,low,Maha,21.714285714285715
max_equiangular_uc,mid,CTMmean,2.5
max_equiangular_uc,mid,CTMmeanOC,2.5
max_equiangular_uc,mid,CTM,2.6666666666666665
max_equiangular_uc,mid,fDBD,2.8333333333333335
max_equiangular_uc,mid,NNGuide,4.833333333333333
max_equiangular_uc,mid,REN,6.833333333333333
max_equiangular_uc,mid,GEN,8.5
max_equiangular_uc,mid,PCE,9.333333333333334
max_equiangular_uc,mid,KPCA RecError global,9.333333333333334
max_equiangular_uc,mid,MSR,10.166666666666666
max_equiangular_uc,mid,PE,10.666666666666666
max_equiangular_uc,mid,NeCo,13.166666666666666
max_equiangular_uc,mid,MLS,13.166666666666666
max_equiangular_uc,mid,ViM,13.333333333333334
max_equiangular_uc,mid,GE,14.833333333333334
max_equiangular_uc,mid,GradNorm,15.0
max_equiangular_uc,mid,Energy,15.833333333333334
max_equiangular_uc,mid,pNML,17.666666666666668
max_equiangular_uc,mid,Confidence,18.0
max_equiangular_uc,mid,PCA RecError global,18.833333333333332
max_equiangular_uc,mid,Maha,21.0
max_equiangular_uc,mid,Residual,22.0
max_equiangular_uc,high,CTM,4.142857142857143
max_equiangular_uc,high,CTMmean,5.857142857142857
max_equiangular_uc,high,fDBD,6.142857142857143
max_equiangular_uc,high,ViM,6.571428571428571
max_equiangular_uc,high,CTMmeanOC,7.0
max_equiangular_uc,high,KPCA RecError global,7.571428571428571
max_equiangular_uc,high,Energy,9.0
max_equiangular_uc,high,REN,9.285714285714286
max_equiangular_uc,high,NNGuide,9.285714285714286
max_equiangular_uc,high,GE,9.571428571428571
max_equiangular_uc,high,pNML,10.142857142857142
max_equiangular_uc,high,NeCo,11.285714285714286
max_equiangular_uc,high,PE,11.571428571428571
max_equiangular_uc,high,GradNorm,12.142857142857142
max_equiangular_uc,high,MLS,12.428571428571429
max_equiangular_uc,high,GEN,14.0
max_equiangular_uc,high,PCE,14.285714285714286
max_equiangular_uc,high,MSR,15.142857142857142
max_equiangular_uc,high,PCA RecError global,17.428571428571427
max_equiangular_uc,high,Residual,19.285714285714285
max_equiangular_uc,high,Maha,20.428571428571427
max_equiangular_uc,high,Confidence,20.428571428571427
max_equiangular_wc,low,CTM,1.8571428571428572
max_equiangular_wc,low,CTMmeanOC,2.142857142857143
max_equiangular_wc,low,CTMmean,2.5714285714285716
max_equiangular_wc,low,fDBD,3.4285714285714284
max_equiangular_wc,low,NNGuide,5.285714285714286
max_equiangular_wc,low,REN,6.571428571428571
max_equiangular_wc,low,KPCA RecError global,7.285714285714286
max_equiangular_wc,low,GEN,8.142857142857142
max_equiangular_wc,low,PCE,9.428571428571429
max_equiangular_wc,low,MSR,9.714285714285714
max_equiangular_wc,low,PE,11.142857142857142
max_equiangular_wc,low,MLS,12.571428571428571
max_equiangular_wc,low,NeCo,13.0
max_equiangular_wc,low,GE,14.428571428571429
max_equiangular_wc,low,ViM,14.714285714285714
max_equiangular_wc,low,Energy,15.428571428571429
max_equiangular_wc,low,GradNorm,17.142857142857142
max_equiangular_wc,low,Confidence,17.142857142857142
max_equiangular_wc,low,PCA RecError global,18.714285714285715
max_equiangular_wc,low,pNML,19.285714285714285
max_equiangular_wc,low,Maha,21.0
max_equiangular_wc,low,Residual,22.0
max_equiangular_wc,mid,CTM,3.8333333333333335
max_equiangular_wc,mid,fDBD,4.0
max_equiangular_wc,mid,CTMmean,4.166666666666667
max_equiangular_wc,mid,CTMmeanOC,5.333333333333333
max_equiangular_wc,mid,NNGuide,6.666666666666667
max_equiangular_wc,mid,ViM,7.0
max_equiangular_wc,mid,REN,8.666666666666666
max_equiangular_wc,mid,KPCA RecError global,9.833333333333334
max_equiangular_wc,mid,GradNorm,10.666666666666666
max_equiangular_wc,mid,PE,11.5
max_equiangular_wc,mid,PCE,12.0
max_equiangular_wc,mid,pNML,12.166666666666666
max_equiangular_wc,mid,Energy,12.5
max_equiangular_wc,mid,GEN,12.666666666666666
max_equiangular_wc,mid,GE,12.666666666666666
max_equiangular_wc,mid,NeCo,12.833333333333334
max_equiangular_wc,mid,MSR,13.166666666666666
max_equiangular_wc,mid,MLS,14.0
max_equiangular_wc,mid,PCA RecError global,17.5
max_equiangular_wc,mid,Confidence,20.0
max_equiangular_wc,mid,Maha,20.833333333333332
max_equiangular_wc,mid,Residual,21.0
max_equiangular_wc,high,Energy,1.5714285714285714
max_equiangular_wc,high,NeCo,4.142857142857143
max_equiangular_wc,high,GE,4.714285714285714
max_equiangular_wc,high,MLS,5.142857142857143
max_equiangular_wc,high,NNGuide,6.285714285714286
max_equiangular_wc,high,GradNorm,8.285714285714286
max_equiangular_wc,high,PE,9.142857142857142
max_equiangular_wc,high,pNML,9.571428571428571
max_equiangular_wc,high,Confidence,10.285714285714286
max_equiangular_wc,high,KPCA RecError global,10.428571428571429
max_equiangular_wc,high,CTMmeanOC,11.714285714285714
max_equiangular_wc,high,CTMmean,12.285714285714286
max_equiangular_wc,high,PCE,13.0
max_equiangular_wc,high,PCA RecError global,14.428571428571429
max_equiangular_wc,high,fDBD,14.857142857142858
max_equiangular_wc,high,MSR,15.142857142857142
max_equiangular_wc,high,GEN,15.142857142857142
max_equiangular_wc,high,ViM,15.285714285714286
max_equiangular_wc,high,REN,15.428571428571429
max_equiangular_wc,high,CTM,15.428571428571429
max_equiangular_wc,high,Residual,19.428571428571427
max_equiangular_wc,high,Maha,21.285714285714285
self_duality,low,NNGuide,4.428571428571429
self_duality,low,CTMmeanOC,4.857142857142857
self_duality,low,CTMmean,5.857142857142857
self_duality,low,CTM,6.285714285714286
self_duality,low,fDBD,7.714285714285714
self_duality,low,KPCA RecError global,9.285714285714286
self_duality,low,PCE,9.571428571428571
self_duality,low,GEN,9.571428571428571
self_duality,low,MLS,9.571428571428571
self_duality,low,NeCo,10.0
self_duality,low,REN,10.142857142857142
self_duality,low,PE,10.142857142857142
self_duality,low,MSR,10.285714285714286
self_duality,low,Energy,11.0
self_duality,low,GE,11.428571428571429
self_duality,low,Confidence,13.428571428571429
self_duality,low,GradNorm,14.142857142857142
self_duality,low,PCA RecError global,16.714285714285715
self_duality,low,ViM,17.714285714285715
self_duality,low,pNML,17.857142857142858
self_duality,low,Maha,21.285714285714285
self_duality,low,Residual,21.714285714285715
self_duality,mid,Energy,2.5
self_duality,mid,GE,5.166666666666667
self_duality,mid,NeCo,5.166666666666667
self_duality,mid,MLS,6.166666666666667
self_duality,mid,NNGuide,7.5
self_duality,mid,KPCA RecError global,8.166666666666666
self_duality,mid,GradNorm,8.666666666666666
self_duality,mid,PE,9.0
self_duality,mid,CTMmean,10.833333333333334
self_duality,mid,CTMmeanOC,10.833333333333334
self_duality,mid,pNML,11.0
