ood_set,avg_clip_fid,low,mid,high
cifar100,0.19080717366812822,"PCA RecError global, ViM, pNML","CTM, GE, PE","GE, GradNorm, PE"
cifar10,0.2171741844853313,"CTM, Energy, GE, NeCo, ViM, fDBD","Energy, GE, MLS, NeCo","Energy, GE, MLS, NNGuide, PE"
tinyimagenet,0.25916467614357813,"PCA RecError global, Residual, ViM, pNML","Maha, Residual, ViM, pNML","Maha, Residual, ViM, pNML"
isun,0.40957509267432773,"KPCA RecError global, Residual, ViM, pNML","CTM, GradNorm, KPCA RecError global, MSR, NNGuide, PCE, PE, REN, ViM, fDBD","CTMmeanOC, GEN, GradNorm, KPCA RecError global, MSR, REN, Residual"
lsun resize,0.44339047660145725,"CTMmeanOC, KPCA RecError global, ViM","CTM, CTMmeanOC, GE, GEN, GradNorm, KPCA RecError global, MLS, MSR, Maha, NNGuide, PCE, PE, REN, ViM, fDBD","CTMmeanOC, GEN, GradNorm, KPCA RecError global, MSR, PCE, PE, REN, Residual"
lsun cropped,0.452894850417105,"Energy, KPCA RecError global, MLS, NNGuide","GradNorm, KPCA RecError global, PE","GradNorm, KPCA RecError global"
places365,0.5321273594354652,"Residual, ViM, pNML","Maha, Residual, ViM, pNML","Maha, Residual, pNML"
textures,0.5468303877588535,"Residual, ViM, pNML","Maha, Residual, ViM, pNML","PCA RecError global, Residual, ViM, pNML"
svhn,0.6846676149471842,"CTMmean, CTMmeanOC, KPCA RecError global","GE, GradNorm, KPCA RecError global, PE","CTMmeanOC, GradNorm, KPCA RecError global"
