nc_metric,bin,ood_set,clip_fid,method,avg_rank
var_collapse,low,isun,0.40957509267432773,Energy,13.857142857142858
var_collapse,low,isun,0.40957509267432773,Confidence,14.0
var_collapse,low,isun,0.40957509267432773,GE,14.142857142857142
var_collapse,low,isun,0.40957509267432773,ViM,16.142857142857142
var_collapse,low,isun,0.40957509267432773,pNML,17.571428571428573
var_collapse,low,isun,0.40957509267432773,PCA RecError global,17.571428571428573
var_collapse,low,isun,0.40957509267432773,Maha,21.0
var_collapse,low,isun,0.40957509267432773,Residual,22.0
var_collapse,low,lsun resize,0.44339047660145725,CTM,1.5714285714285714
var_collapse,low,lsun resize,0.44339047660145725,CTMmean,3.0
var_collapse,low,lsun resize,0.44339047660145725,CTMmeanOC,4.0
var_collapse,low,lsun resize,0.44339047660145725,fDBD,4.714285714285714
var_collapse,low,lsun resize,0.44339047660145725,NNGuide,5.285714285714286
var_collapse,low,lsun resize,0.44339047660145725,REN,7.428571428571429
var_collapse,low,lsun resize,0.44339047660145725,KPCA RecError global,9.0
var_collapse,low,lsun resize,0.44339047660145725,MLS,10.428571428571429
var_collapse,low,lsun resize,0.44339047660145725,GEN,10.428571428571429
var_collapse,low,lsun resize,0.44339047660145725,PCE,10.714285714285714
var_collapse,low,lsun resize,0.44339047660145725,PE,11.0
var_collapse,low,lsun resize,0.44339047660145725,MSR,11.857142857142858
var_collapse,low,lsun resize,0.44339047660145725,Confidence,13.285714285714286
var_collapse,low,lsun resize,0.44339047660145725,Energy,13.857142857142858
var_collapse,low,lsun resize,0.44339047660145725,NeCo,14.142857142857142
var_collapse,low,lsun resize,0.44339047660145725,GE,14.285714285714286
var_collapse,low,lsun resize,0.44339047660145725,GradNorm,14.714285714285714
var_collapse,low,lsun resize,0.44339047660145725,ViM,15.0
var_collapse,low,lsun resize,0.44339047660145725,pNML,17.571428571428573
var_collapse,low,lsun resize,0.44339047660145725,PCA RecError global,17.714285714285715
var_collapse,low,lsun resize,0.44339047660145725,Maha,21.142857142857142
var_collapse,low,lsun resize,0.44339047660145725,Residual,21.857142857142858
var_collapse,low,lsun cropped,0.452894850417105,CTMmeanOC,2.5714285714285716
var_collapse,low,lsun cropped,0.452894850417105,fDBD,3.7142857142857144
var_collapse,low,lsun cropped,0.452894850417105,CTMmean,4.714285714285714
var_collapse,low,lsun cropped,0.452894850417105,KPCA RecError global,5.857142857142857
var_collapse,low,lsun cropped,0.452894850417105,NNGuide,6.285714285714286
var_collapse,low,lsun cropped,0.452894850417105,CTM,6.285714285714286
var_collapse,low,lsun cropped,0.452894850417105,REN,7.142857142857143
var_collapse,low,lsun cropped,0.452894850417105,Confidence,8.285714285714286
var_collapse,low,lsun cropped,0.452894850417105,GEN,8.714285714285714
var_collapse,low,lsun cropped,0.452894850417105,MSR,10.285714285714286
var_collapse,low,lsun cropped,0.452894850417105,PCE,10.571428571428571
var_collapse,low,lsun cropped,0.452894850417105,PE,11.714285714285714
var_collapse,low,lsun cropped,0.452894850417105,MLS,13.285714285714286
var_collapse,low,lsun cropped,0.452894850417105,GE,14.857142857142858
var_collapse,low,lsun cropped,0.452894850417105,Maha,15.142857142857142
var_collapse,low,lsun cropped,0.452894850417105,GradNorm,15.571428571428571
var_collapse,low,lsun cropped,0.452894850417105,Energy,15.857142857142858
var_collapse,low,lsun cropped,0.452894850417105,NeCo,15.857142857142858
var_collapse,low,lsun cropped,0.452894850417105,ViM,17.142857142857142
var_collapse,low,lsun cropped,0.452894850417105,Residual,19.571428571428573
var_collapse,low,lsun cropped,0.452894850417105,pNML,19.714285714285715
var_collapse,low,lsun cropped,0.452894850417105,PCA RecError global,19.857142857142858
var_collapse,low,places365,0.5321273594354652,CTMmeanOC,3.142857142857143
var_collapse,low,places365,0.5321273594354652,NNGuide,4.0
var_collapse,low,places365,0.5321273594354652,fDBD,4.428571428571429
var_collapse,low,places365,0.5321273594354652,REN,4.857142857142857
var_collapse,low,places365,0.5321273594354652,CTM,5.142857142857143
var_collapse,low,places365,0.5321273594354652,CTMmean,6.142857142857143
var_collapse,low,places365,0.5321273594354652,GEN,7.428571428571429
var_collapse,low,places365,0.5321273594354652,PCE,8.0
var_collapse,low,places365,0.5321273594354652,PE,8.285714285714286
var_collapse,low,places365,0.5321273594354652,MLS,8.714285714285714
var_collapse,low,places365,0.5321273594354652,MSR,9.428571428571429
var_collapse,low,places365,0.5321273594354652,KPCA RecError global,12.142857142857142
var_collapse,low,places365,0.5321273594354652,Energy,13.142857142857142
var_collapse,low,places365,0.5321273594354652,GE,13.714285714285714
var_collapse,low,places365,0.5321273594354652,NeCo,14.0
var_collapse,low,places365,0.5321273594354652,Confidence,16.0
var_collapse,low,places365,0.5321273594354652,GradNorm,17.142857142857142
var_collapse,low,places365,0.5321273594354652,ViM,17.714285714285715
var_collapse,low,places365,0.5321273594354652,Maha,19.0
var_collapse,low,places365,0.5321273594354652,PCA RecError global,19.714285714285715
var_collapse,low,places365,0.5321273594354652,pNML,19.857142857142858
var_collapse,low,places365,0.5321273594354652,Residual,21.0
var_collapse,low,textures,0.5468303877588535,CTMmean,1.1428571428571428
var_collapse,low,textures,0.5468303877588535,CTMmeanOC,2.2857142857142856
var_collapse,low,textures,0.5468303877588535,fDBD,3.4285714285714284
var_collapse,low,textures,0.5468303877588535,CTM,4.285714285714286
var_collapse,low,textures,0.5468303877588535,NNGuide,5.142857142857143
var_collapse,low,textures,0.5468303877588535,REN,8.142857142857142
var_collapse,low,textures,0.5468303877588535,MSR,8.714285714285714
var_collapse,low,textures,0.5468303877588535,PCE,8.857142857142858
var_collapse,low,textures,0.5468303877588535,GEN,9.142857142857142
var_collapse,low,textures,0.5468303877588535,PE,9.714285714285714
var_collapse,low,textures,0.5468303877588535,MLS,12.142857142857142
var_collapse,low,textures,0.5468303877588535,Confidence,12.857142857142858
var_collapse,low,textures,0.5468303877588535,GE,13.142857142857142
var_collapse,low,textures,0.5468303877588535,NeCo,13.285714285714286
var_collapse,low,textures,0.5468303877588535,KPCA RecError global,14.428571428571429
var_collapse,low,textures,0.5468303877588535,Energy,14.571428571428571
var_collapse,low,textures,0.5468303877588535,ViM,15.571428571428571
var_collapse,low,textures,0.5468303877588535,GradNorm,17.571428571428573
var_collapse,low,textures,0.5468303877588535,Maha,18.142857142857142
var_collapse,low,textures,0.5468303877588535,PCA RecError global,19.142857142857142
var_collapse,low,textures,0.5468303877588535,pNML,19.285714285714285
var_collapse,low,textures,0.5468303877588535,Residual,22.0
var_collapse,low,svhn,0.6846676149471842,CTMmean,2.7142857142857144
var_collapse,low,svhn,0.6846676149471842,fDBD,3.7142857142857144
var_collapse,low,svhn,0.6846676149471842,CTMmeanOC,3.857142857142857
var_collapse,low,svhn,0.6846676149471842,CTM,4.0
var_collapse,low,svhn,0.6846676149471842,NNGuide,5.285714285714286
var_collapse,low,svhn,0.6846676149471842,REN,7.428571428571429
var_collapse,low,svhn,0.6846676149471842,KPCA RecError global,8.571428571428571
var_collapse,low,svhn,0.6846676149471842,GEN,10.0
var_collapse,low,svhn,0.6846676149471842,PE,10.285714285714286
var_collapse,low,svhn,0.6846676149471842,MSR,10.428571428571429
var_collapse,low,svhn,0.6846676149471842,PCE,10.714285714285714
var_collapse,low,svhn,0.6846676149471842,MLS,11.428571428571429
var_collapse,low,svhn,0.6846676149471842,NeCo,11.571428571428571
var_collapse,low,svhn,0.6846676149471842,Confidence,11.857142857142858
var_collapse,low,svhn,0.6846676149471842,GE,14.428571428571429
var_collapse,low,svhn,0.6846676149471842,Energy,14.714285714285714
var_collapse,low,svhn,0.6846676149471842,Maha,17.428571428571427
var_collapse,low,svhn,0.6846676149471842,ViM,17.428571428571427
var_collapse,low,svhn,0.6846676149471842,GradNorm,18.571428571428573
var_collapse,low,svhn,0.6846676149471842,PCA RecError global,19.428571428571427
var_collapse,low,svhn,0.6846676149471842,Residual,19.571428571428573
var_collapse,low,svhn,0.6846676149471842,pNML,19.571428571428573
var_collapse,mid,cifar100,0.19080717366812822,CTM,4.0
var_collapse,mid,cifar100,0.19080717366812822,Energy,4.0
var_collapse,mid,cifar100,0.19080717366812822,NNGuide,4.333333333333333
var_collapse,mid,cifar100,0.19080717366812822,MLS,5.0
var_collapse,mid,cifar100,0.19080717366812822,REN,5.0
var_collapse,mid,cifar100,0.19080717366812822,KPCA RecError global,5.333333333333333
var_collapse,mid,cifar100,0.19080717366812822,ViM,6.666666666666667
var_collapse,mid,cifar100,0.19080717366812822,NeCo,7.333333333333333
var_collapse,mid,cifar100,0.19080717366812822,PE,8.666666666666666
var_collapse,mid,cifar100,0.19080717366812822,GEN,10.333333333333334
var_collapse,mid,cifar100,0.19080717366812822,PCE,10.666666666666666
var_collapse,mid,cifar100,0.19080717366812822,CTMmeanOC,11.666666666666666
var_collapse,mid,cifar100,0.19080717366812822,Confidence,11.666666666666666
var_collapse,mid,cifar100,0.19080717366812822,MSR,13.0
var_collapse,mid,cifar100,0.19080717366812822,CTMmean,13.666666666666666
var_collapse,mid,cifar100,0.19080717366812822,Maha,14.666666666666666
var_collapse,mid,cifar100,0.19080717366812822,GE,17.0
var_collapse,mid,cifar100,0.19080717366812822,GradNorm,19.333333333333332
var_collapse,mid,cifar100,0.19080717366812822,pNML,19.333333333333332
var_collapse,mid,cifar100,0.19080717366812822,fDBD,19.333333333333332
var_collapse,mid,cifar100,0.19080717366812822,Residual,20.0
var_collapse,mid,cifar100,0.19080717366812822,PCA RecError global,22.0
var_collapse,mid,cifar10,0.2171741844853313,PCE,2.0
var_collapse,mid,cifar10,0.2171741844853313,GEN,2.3333333333333335
var_collapse,mid,cifar10,0.2171741844853313,MSR,3.3333333333333335
var_collapse,mid,cifar10,0.2171741844853313,PE,3.6666666666666665
var_collapse,mid,cifar10,0.2171741844853313,REN,4.666666666666667
var_collapse,mid,cifar10,0.2171741844853313,fDBD,5.666666666666667
var_collapse,mid,cifar10,0.2171741844853313,NeCo,7.0
var_collapse,mid,cifar10,0.2171741844853313,MLS,7.333333333333333
var_collapse,mid,cifar10,0.2171741844853313,GE,10.0
var_collapse,mid,cifar10,0.2171741844853313,NNGuide,10.666666666666666
var_collapse,mid,cifar10,0.2171741844853313,Confidence,11.333333333333334
var_collapse,mid,cifar10,0.2171741844853313,CTMmeanOC,12.0
var_collapse,mid,cifar10,0.2171741844853313,GradNorm,12.333333333333334
var_collapse,mid,cifar10,0.2171741844853313,Energy,13.0
var_collapse,mid,cifar10,0.2171741844853313,CTMmean,14.666666666666666
var_collapse,mid,cifar10,0.2171741844853313,CTM,16.333333333333332
var_collapse,mid,cifar10,0.2171741844853313,KPCA RecError global,16.666666666666668
var_collapse,mid,cifar10,0.2171741844853313,ViM,18.0
var_collapse,mid,cifar10,0.2171741844853313,PCA RecError global,19.333333333333332
var_collapse,mid,cifar10,0.2171741844853313,pNML,19.666666666666668
var_collapse,mid,cifar10,0.2171741844853313,Maha,21.0
var_collapse,mid,cifar10,0.2171741844853313,Residual,22.0
var_collapse,mid,tinyimagenet,0.25916467614357813,CTM,2.8333333333333335
var_collapse,mid,tinyimagenet,0.25916467614357813,Confidence,4.5
var_collapse,mid,tinyimagenet,0.25916467614357813,fDBD,6.333333333333333
var_collapse,mid,tinyimagenet,0.25916467614357813,NNGuide,6.666666666666667
var_collapse,mid,tinyimagenet,0.25916467614357813,PE,7.0
var_collapse,mid,tinyimagenet,0.25916467614357813,GE,8.0
var_collapse,mid,tinyimagenet,0.25916467614357813,Energy,9.333333333333334
var_collapse,mid,tinyimagenet,0.25916467614357813,PCE,9.833333333333334
var_collapse,mid,tinyimagenet,0.25916467614357813,MLS,10.0
var_collapse,mid,tinyimagenet,0.25916467614357813,CTMmeanOC,11.0
var_collapse,mid,tinyimagenet,0.25916467614357813,NeCo,11.0
var_collapse,mid,tinyimagenet,0.25916467614357813,CTMmean,11.333333333333334
var_collapse,mid,tinyimagenet,0.25916467614357813,MSR,11.833333333333334
var_collapse,mid,tinyimagenet,0.25916467614357813,KPCA RecError global,12.0
var_collapse,mid,tinyimagenet,0.25916467614357813,ViM,12.333333333333334
var_collapse,mid,tinyimagenet,0.25916467614357813,GEN,12.833333333333334
var_collapse,mid,tinyimagenet,0.25916467614357813,REN,14.666666666666666
var_collapse,mid,tinyimagenet,0.25916467614357813,GradNorm,15.0
var_collapse,mid,tinyimagenet,0.25916467614357813,Maha,17.0
var_collapse,mid,tinyimagenet,0.25916467614357813,PCA RecError global,19.5
var_collapse,mid,tinyimagenet,0.25916467614357813,Residual,19.5
var_collapse,mid,tinyimagenet,0.25916467614357813,pNML,20.5
var_collapse,mid,isun,0.40957509267432773,CTM,3.6666666666666665
var_collapse,mid,isun,0.40957509267432773,Confidence,4.833333333333333
var_collapse,mid,isun,0.40957509267432773,fDBD,6.666666666666667
var_collapse,mid,isun,0.40957509267432773,NNGuide,7.5
var_collapse,mid,isun,0.40957509267432773,PE,8.0
var_collapse,mid,isun,0.40957509267432773,GE,8.166666666666666
var_collapse,mid,isun,0.40957509267432773,ViM,9.0
var_collapse,mid,isun,0.40957509267432773,Energy,9.333333333333334
var_collapse,mid,isun,0.40957509267432773,KPCA RecError global,10.166666666666666
var_collapse,mid,isun,0.40957509267432773,CTMmeanOC,10.166666666666666
var_collapse,mid,isun,0.40957509267432773,PCE,10.5
var_collapse,mid,isun,0.40957509267432773,CTMmean,10.666666666666666
var_collapse,mid,isun,0.40957509267432773,MLS,11.0
var_collapse,mid,isun,0.40957509267432773,NeCo,12.166666666666666
var_collapse,mid,isun,0.40957509267432773,MSR,12.5
var_collapse,mid,isun,0.40957509267432773,Maha,13.5
var_collapse,mid,isun,0.40957509267432773,GEN,14.333333333333334
var_collapse,mid,isun,0.40957509267432773,REN,15.166666666666666
var_collapse,mid,isun,0.40957509267432773,GradNorm,16.333333333333332
var_collapse,mid,isun,0.40957509267432773,PCA RecError global,19.666666666666668
var_collapse,mid,isun,0.40957509267432773,pNML,19.666666666666668
var_collapse,mid,isun,0.40957509267432773,Residual,20.0
var_collapse,mid,lsun resize,0.44339047660145725,CTM,3.3333333333333335
var_collapse,mid,lsun resize,0.44339047660145725,Confidence,4.833333333333333
var_collapse,mid,lsun resize,0.44339047660145725,NNGuide,7.166666666666667
var_collapse,mid,lsun resize,0.44339047660145725,ViM,7.333333333333333
var_collapse,mid,lsun resize,0.44339047660145725,fDBD,7.5
var_collapse,mid,lsun resize,0.44339047660145725,PE,8.5
var_collapse,mid,lsun resize,0.44339047660145725,GE,8.666666666666666
var_collapse,mid,lsun resize,0.44339047660145725,Energy,9.166666666666666
var_collapse,mid,lsun resize,0.44339047660145725,MLS,9.5
var_collapse,mid,lsun resize,0.44339047660145725,KPCA RecError global,10.166666666666666
var_collapse,mid,lsun resize,0.44339047660145725,CTMmean,11.0
var_collapse,mid,lsun resize,0.44339047660145725,CTMmeanOC,11.0
var_collapse,mid,lsun resize,0.44339047660145725,PCE,11.5
var_collapse,mid,lsun resize,0.44339047660145725,NeCo,11.666666666666666
var_collapse,mid,lsun resize,0.44339047660145725,Maha,12.833333333333334
var_collapse,mid,lsun resize,0.44339047660145725,MSR,13.333333333333334
var_collapse,mid,lsun resize,0.44339047660145725,GEN,14.333333333333334
var_collapse,mid,lsun resize,0.44339047660145725,REN,15.166666666666666
var_collapse,mid,lsun resize,0.44339047660145725,GradNorm,16.666666666666668
var_collapse,mid,lsun resize,0.44339047660145725,PCA RecError global,19.666666666666668
var_collapse,mid,lsun resize,0.44339047660145725,Residual,19.666666666666668
var_collapse,mid,lsun resize,0.44339047660145725,pNML,20.0
var_collapse,mid,lsun cropped,0.452894850417105,Confidence,2.0
var_collapse,mid,lsun cropped,0.452894850417105,KPCA RecError global,6.166666666666667
var_collapse,mid,lsun cropped,0.452894850417105,PE,6.5
var_collapse,mid,lsun cropped,0.452894850417105,fDBD,8.333333333333334
var_collapse,mid,lsun cropped,0.452894850417105,NNGuide,8.833333333333334
var_collapse,mid,lsun cropped,0.452894850417105,REN,8.833333333333334
var_collapse,mid,lsun cropped,0.452894850417105,PCE,8.833333333333334
var_collapse,mid,lsun cropped,0.452894850417105,GE,9.666666666666666
var_collapse,mid,lsun cropped,0.452894850417105,GEN,10.166666666666666
var_collapse,mid,lsun cropped,0.452894850417105,GradNorm,10.5
var_collapse,mid,lsun cropped,0.452894850417105,ViM,10.666666666666666
var_collapse,mid,lsun cropped,0.452894850417105,MSR,10.666666666666666
var_collapse,mid,lsun cropped,0.452894850417105,CTMmeanOC,11.166666666666666
var_collapse,mid,lsun cropped,0.452894850417105,CTM,11.166666666666666
var_collapse,mid,lsun cropped,0.452894850417105,CTMmean,12.333333333333334
var_collapse,mid,lsun cropped,0.452894850417105,MLS,12.5
var_collapse,mid,lsun cropped,0.452894850417105,Maha,13.666666666666666
var_collapse,mid,lsun cropped,0.452894850417105,Energy,14.166666666666666
var_collapse,mid,lsun cropped,0.452894850417105,NeCo,15.333333333333334
var_collapse,mid,lsun cropped,0.452894850417105,PCA RecError global,20.333333333333332
var_collapse,mid,lsun cropped,0.452894850417105,Residual,20.333333333333332
var_collapse,mid,lsun cropped,0.452894850417105,pNML,20.833333333333332
var_collapse,mid,places365,0.5321273594354652,REN,5.333333333333333
var_collapse,mid,places365,0.5321273594354652,CTMmeanOC,8.333333333333334
var_collapse,mid,places365,0.5321273594354652,PE,8.5
var_collapse,mid,places365,0.5321273594354652,CTM,8.5
var_collapse,mid,places365,0.5321273594354652,PCE,8.666666666666666
var_collapse,mid,places365,0.5321273594354652,GEN,9.166666666666666
var_collapse,mid,places365,0.5321273594354652,MLS,9.166666666666666
var_collapse,mid,places365,0.5321273594354652,ViM,9.833333333333334
var_collapse,mid,places365,0.5321273594354652,MSR,10.166666666666666
var_collapse,mid,places365,0.5321273594354652,fDBD,10.333333333333334
var_collapse,mid,places365,0.5321273594354652,NNGuide,10.666666666666666
var_collapse,mid,places365,0.5321273594354652,Energy,10.666666666666666
var_collapse,mid,places365,0.5321273594354652,NeCo,10.833333333333334
var_collapse,mid,places365,0.5321273594354652,KPCA RecError global,10.833333333333334
var_collapse,mid,places365,0.5321273594354652,Maha,11.0
var_collapse,mid,places365,0.5321273594354652,CTMmean,11.5
var_collapse,mid,places365,0.5321273594354652,Residual,13.5
var_collapse,mid,places365,0.5321273594354652,Confidence,13.833333333333334
var_collapse,mid,places365,0.5321273594354652,GE,14.166666666666666
var_collapse,mid,places365,0.5321273594354652,GradNorm,17.5
var_collapse,mid,places365,0.5321273594354652,pNML,19.5
var_collapse,mid,places365,0.5321273594354652,PCA RecError global,21.0
var_collapse,mid,textures,0.5468303877588535,CTM,4.166666666666667
var_collapse,mid,textures,0.5468303877588535,NNGuide,4.666666666666667
var_collapse,mid,textures,0.5468303877588535,ViM,5.666666666666667
var_collapse,mid,textures,0.5468303877588535,CTMmeanOC,5.833333333333333
var_collapse,mid,textures,0.5468303877588535,KPCA RecError global,6.333333333333333
var_collapse,mid,textures,0.5468303877588535,CTMmean,6.666666666666667
var_collapse,mid,textures,0.5468303877588535,Confidence,7.166666666666667
var_collapse,mid,textures,0.5468303877588535,REN,8.833333333333334
var_collapse,mid,textures,0.5468303877588535,fDBD,9.0
var_collapse,mid,textures,0.5468303877588535,PE,9.666666666666666
var_collapse,mid,textures,0.5468303877588535,Maha,10.333333333333334
var_collapse,mid,textures,0.5468303877588535,PCE,11.166666666666666
var_collapse,mid,textures,0.5468303877588535,MSR,12.666666666666666
var_collapse,mid,textures,0.5468303877588535,Energy,12.666666666666666
var_collapse,mid,textures,0.5468303877588535,GEN,13.0
var_collapse,mid,textures,0.5468303877588535,MLS,13.0
var_collapse,mid,textures,0.5468303877588535,NeCo,14.5
var_collapse,mid,textures,0.5468303877588535,GE,16.0
var_collapse,mid,textures,0.5468303877588535,GradNorm,19.666666666666668
var_collapse,mid,textures,0.5468303877588535,Residual,20.5
var_collapse,mid,textures,0.5468303877588535,PCA RecError global,20.666666666666668
var_collapse,mid,textures,0.5468303877588535,pNML,20.833333333333332
var_collapse,mid,svhn,0.6846676149471842,Confidence,3.0
var_collapse,mid,svhn,0.6846676149471842,REN,3.3333333333333335
var_collapse,mid,svhn,0.6846676149471842,PE,6.5
var_collapse,mid,svhn,0.6846676149471842,CTMmean,7.166666666666667
var_collapse,mid,svhn,0.6846676149471842,CTMmeanOC,7.333333333333333
var_collapse,mid,svhn,0.6846676149471842,GEN,8.0
var_collapse,mid,svhn,0.6846676149471842,PCE,8.333333333333334
var_collapse,mid,svhn,0.6846676149471842,NNGuide,8.5
var_collapse,mid,svhn,0.6846676149471842,GE,8.833333333333334
var_collapse,mid,svhn,0.6846676149471842,CTM,9.666666666666666
var_collapse,mid,svhn,0.6846676149471842,MSR,10.0
var_collapse,mid,svhn,0.6846676149471842,fDBD,10.5
var_collapse,mid,svhn,0.6846676149471842,MLS,12.0
var_collapse,mid,svhn,0.6846676149471842,KPCA RecError global,12.0
var_collapse,mid,svhn,0.6846676149471842,NeCo,13.166666666666666
var_collapse,mid,svhn,0.6846676149471842,Energy,13.5
var_collapse,mid,svhn,0.6846676149471842,ViM,15.666666666666666
var_collapse,mid,svhn,0.6846676149471842,PCA RecError global,17.666666666666668
var_collapse,mid,svhn,0.6846676149471842,Maha,18.666666666666668
var_collapse,mid,svhn,0.6846676149471842,GradNorm,19.166666666666668
var_collapse,mid,svhn,0.6846676149471842,pNML,19.833333333333332
var_collapse,mid,svhn,0.6846676149471842,Residual,20.166666666666668
var_collapse,high,cifar100,0.19080717366812822,NNGuide,2.0
var_collapse,high,cifar100,0.19080717366812822,CTM,3.0
var_collapse,high,cifar100,0.19080717366812822,REN,3.5
var_collapse,high,cifar100,0.19080717366812822,Energy,4.0
var_collapse,high,cifar100,0.19080717366812822,MLS,5.0
var_collapse,high,cifar100,0.19080717366812822,NeCo,6.0
var_collapse,high,cifar100,0.19080717366812822,PE,8.5
var_collapse,high,cifar100,0.19080717366812822,PCE,9.5
var_collapse,high,cifar100,0.19080717366812822,Maha,10.5
var_collapse,high,cifar100,0.19080717366812822,ViM,11.0
var_collapse,high,cifar100,0.19080717366812822,Confidence,11.0
var_collapse,high,cifar100,0.19080717366812822,GEN,11.0
var_collapse,high,cifar100,0.19080717366812822,MSR,12.0
var_collapse,high,cifar100,0.19080717366812822,CTMmeanOC,12.5
var_collapse,high,cifar100,0.19080717366812822,CTMmean,14.0
var_collapse,high,cifar100,0.19080717366812822,KPCA RecError global,14.5
var_collapse,high,cifar100,0.19080717366812822,fDBD,18.0
