nc_metric,bin,ood_set,clip_fid,n_models,n_methods_input,n_methods_used,n_blocks_used,friedman_stat,friedman_p,significant,top_clique,top_clique_size
M_etf_diff,low,lsun cropped,0.452894850417105,14,22,22,7,126.21174477696218,5.1200808797646516e-17,True,"CTM, Energy, NNGuide",3
M_etf_diff,low,places365,0.5321273594354652,14,22,22,7,90.69282891022021,1.2252473896750277e-10,True,"Energy, GradNorm, MLS, NNGuide, NeCo",5
M_etf_diff,low,textures,0.5468303877588535,14,22,22,7,97.02145680406556,9.666906152089594e-12,True,"CTM, MLS, NNGuide, NeCo",4
M_etf_diff,low,svhn,0.6846676149471842,14,22,22,7,48.93337097684923,0.0005124218035020277,True,"CTM, Energy, GE, KPCA RecError global, MLS, NNGuide, NeCo, PCE, PE, REN",10
M_etf_diff,mid,cifar100,0.19080717366812822,6,22,22,3,62.620553359683754,5.083529732168803e-06,True,"CTM, fDBD",2
M_etf_diff,mid,cifar10,0.2171741844853313,12,22,22,6,80.11857707509876,7.714527294368347e-09,True,"CTM, CTMmeanOC, GEN, MSR, NNGuide, REN",6
M_etf_diff,mid,tinyimagenet,0.25916467614357813,6,22,22,3,37.65612648221341,0.014136953296840027,True,"CTM, Energy, GEN, GradNorm, MLS, NNGuide, NeCo, PE, REN",9
M_etf_diff,mid,isun,0.40957509267432773,12,22,22,6,66.29249011857706,1.363429550148922e-06,True,"CTM, NNGuide",2
M_etf_diff,mid,lsun resize,0.44339047660145725,12,22,22,6,61.019762845849755,8.940739839344167e-06,True,"CTM, NNGuide, REN",3
M_etf_diff,mid,lsun cropped,0.452894850417105,12,22,22,6,80.90118577075094,5.705149603275434e-09,True,"CTM, KPCA RecError global, fDBD",3
M_etf_diff,mid,places365,0.5321273594354652,12,22,22,6,90.98814229249007,1.0893314461812261e-10,True,"CTM, CTMmean, CTMmeanOC, NNGuide, fDBD",5
M_etf_diff,mid,textures,0.5468303877588535,12,22,22,6,91.25691699604738,9.786999118136976e-11,True,"CTM, CTMmean, CTMmeanOC, NNGuide, fDBD",5
M_etf_diff,mid,svhn,0.6846676149471842,12,22,22,6,74.9249011857707,5.588549171092781e-08,True,"CTM, CTMmean, CTMmeanOC, KPCA RecError global, fDBD",5
M_etf_diff,high,cifar100,0.19080717366812822,4,22,22,2,40.88537549407113,0.005792966518719598,True,"CTM, CTMmean, CTMmeanOC, NNGuide, fDBD",5
M_etf_diff,high,cifar10,0.2171741844853313,14,22,22,7,107.32072275550536,1.4308382159708228e-13,True,"GEN, MSR, PCE, PE, REN, fDBD",6
M_etf_diff,high,tinyimagenet,0.25916467614357813,10,22,22,5,81.8537549407115,3.9471163582967435e-09,True,"CTMmean, CTMmeanOC, Energy, GE, KPCA RecError global, MLS, NNGuide, NeCo, ViM",9
M_etf_diff,high,isun,0.40957509267432773,14,22,22,7,74.32241671372105,7.013174075548936e-08,True,"CTM, CTMmean, CTMmeanOC, Energy, GE, KPCA RecError global, MLS, NNGuide, NeCo, ViM, fDBD",11
M_etf_diff,high,lsun resize,0.44339047660145725,14,22,22,7,74.22077922077926,7.286620127164491e-08,True,"CTM, CTMmean, CTMmeanOC, Energy, GE, KPCA RecError global, MLS, NNGuide, NeCo, ViM, fDBD, pNML",12
M_etf_diff,high,lsun cropped,0.452894850417105,14,22,22,7,84.63523433088653,1.3371240119811694e-09,True,"CTMmean, CTMmeanOC, Confidence, Energy, GE, GradNorm, KPCA RecError global, MLS, NNGuide, NeCo",10
M_etf_diff,high,places365,0.5321273594354652,14,22,22,7,116.62394127611526,2.9605750678277526e-15,True,"GEN, PCE, REN, fDBD",4
M_etf_diff,high,textures,0.5468303877588535,14,22,22,7,107.17165443252406,1.521769916265998e-13,True,"CTM, CTMmean, CTMmeanOC, fDBD",4
M_etf_diff,high,svhn,0.6846676149471842,14,22,22,7,103.30942970073409,7.463136723449087e-13,True,"CTM, GEN, REN, fDBD",4
wM_etf_diff,low,cifar100,0.19080717366812822,10,22,22,5,103.2640316205534,7.603381454975543e-13,True,"NNGuide, NeCo",2
wM_etf_diff,low,cifar10,0.2171741844853313,4,22,22,2,34.766798418972314,0.029943814034476535,True,"Energy, GEN, GradNorm, MLS, MSR, NeCo, PCE, PE, REN",9
wM_etf_diff,low,tinyimagenet,0.25916467614357813,14,22,22,7,96.7571993224168,1.0756964622885554e-11,True,"Energy, GE, MLS, NNGuide, NeCo",5
wM_etf_diff,low,isun,0.40957509267432773,14,22,22,7,87.78599661208364,3.8780328044349953e-10,True,"Energy, GE, MLS, NNGuide, NeCo, PE",6
wM_etf_diff,low,lsun resize,0.44339047660145725,14,22,22,7,88.41614906832297,3.023347374225363e-10,True,"CTM, Energy, GE, MLS, NNGuide, NeCo, PE",7
wM_etf_diff,low,lsun cropped,0.452894850417105,14,22,22,7,124.35516657255789,1.1282080549687445e-16,True,"CTM, Energy, NNGuide",3
wM_etf_diff,low,places365,0.5321273594354652,14,22,22,7,93.25409373235459,4.4055498735616746e-11,True,"Energy, MLS, NNGuide, NeCo, PCE, PE",6
wM_etf_diff,low,textures,0.5468303877588535,14,22,22,7,99.63015245623944,3.354912289727467e-12,True,"CTM, GE, MLS, NNGuide, NeCo",5
wM_etf_diff,low,svhn,0.6846676149471842,14,22,22,7,56.09542631281761,4.88648687647167e-05,True,"CTM, Energy, GE, MLS, NNGuide, NeCo, PE, REN",8
wM_etf_diff,mid,cifar100,0.19080717366812822,6,22,22,3,62.620553359683754,5.083529732168803e-06,True,"CTM, fDBD",2
wM_etf_diff,mid,cifar10,0.2171741844853313,12,22,22,6,78.78260869565213,1.2887088087487629e-08,True,"CTM, CTMmean, CTMmeanOC, Confidence, Energy, GEN, GradNorm, MSR, NNGuide, PCE, REN",11
wM_etf_diff,mid,tinyimagenet,0.25916467614357813,6,22,22,3,27.47430830039525,0.1556996526556507,False,,0
wM_etf_diff,mid,isun,0.40957509267432773,12,22,22,6,55.05138339920944,6.948372139329896e-05,True,"CTM, CTMmean, CTMmeanOC, KPCA RecError global, NNGuide, REN, fDBD",7
wM_etf_diff,mid,lsun resize,0.44339047660145725,12,22,22,6,60.790513833992065,9.689074125925944e-06,True,"CTM, CTMmean, CTMmeanOC, KPCA RecError global, NNGuide, REN",6
wM_etf_diff,mid,lsun cropped,0.452894850417105,12,22,22,6,77.00395256916994,2.5416743187723362e-08,True,"CTM, CTMmean, CTMmeanOC, KPCA RecError global, fDBD",5
wM_etf_diff,mid,places365,0.5321273594354652,12,22,22,6,86.37944664031619,6.748789168608269e-10,True,"CTM, CTMmean, CTMmeanOC, NNGuide, fDBD",5
wM_etf_diff,mid,textures,0.5468303877588535,12,22,22,6,91.40711462450588,9.218147858192986e-11,True,"CTM, CTMmean, CTMmeanOC, NNGuide, fDBD",5
wM_etf_diff,mid,svhn,0.6846676149471842,12,22,22,6,68.27667984189719,6.62056719061217e-07,True,"CTM, CTMmean, CTMmeanOC, KPCA RecError global, fDBD",5
wM_etf_diff,high,cifar100,0.19080717366812822,4,22,22,2,40.88537549407113,0.005792966518719598,True,"CTM, CTMmean, CTMmeanOC, NNGuide, fDBD",5
wM_etf_diff,high,cifar10,0.2171741844853313,14,22,22,7,107.32072275550536,1.4308382159708228e-13,True,"GEN, MSR, PCE, PE, REN, fDBD",6
wM_etf_diff,high,tinyimagenet,0.25916467614357813,10,22,22,5,81.8537549407115,3.9471163582967435e-09,True,"CTMmean, CTMmeanOC, Energy, GE, KPCA RecError global, MLS, NNGuide, NeCo, ViM",9
wM_etf_diff,high,isun,0.40957509267432773,14,22,22,7,74.32241671372105,7.013174075548936e-08,True,"CTM, CTMmean, CTMmeanOC, Energy, GE, KPCA RecError global, MLS, NNGuide, NeCo, ViM, fDBD",11
wM_etf_diff,high,lsun resize,0.44339047660145725,14,22,22,7,74.22077922077926,7.286620127164491e-08,True,"CTM, CTMmean, CTMmeanOC, Energy, GE, KPCA RecError global, MLS, NNGuide, NeCo, ViM, fDBD, pNML",12
wM_etf_diff,high,lsun cropped,0.452894850417105,14,22,22,7,84.63523433088653,1.3371240119811694e-09,True,"CTMmean, CTMmeanOC, Confidence, Energy, GE, GradNorm, KPCA RecError global, MLS, NNGuide, NeCo",10
wM_etf_diff,high,places365,0.5321273594354652,14,22,22,7,116.62394127611526,2.9605750678277526e-15,True,"GEN, PCE, REN, fDBD",4
wM_etf_diff,high,textures,0.5468303877588535,14,22,22,7,107.17165443252406,1.521769916265998e-13,True,"CTM, CTMmean, CTMmeanOC, fDBD",4
wM_etf_diff,high,svhn,0.6846676149471842,14,22,22,7,103.30942970073409,7.463136723449087e-13,True,"CTM, GEN, REN, fDBD",4
