model,drop out,methods,reward,test,cifar100,tinyimagenet,lsun resize,isun,places365,lsun cropped,textures,svhn
confidnet,do1,MCD-MSR class avg,rew2.2,0.00839678583585906,0.3683601194963172,0.29630334099845895,0.2779736995431213,0.26295692405329896,0.3598318338340218,0.3326666826967031,0.2517509351938365,0.5031128598110408
confidnet,do1,MCD-MSR class,rew2.2,0.00876055472250374,0.3667998822983095,0.29329128040063546,0.2757246879129192,0.2606480809634693,0.3580196007879365,0.32576980624269136,0.24913875202359131,0.4901805017965296
confidnet,do1,MCD-MSR global,rew2.2,0.00891192789464298,0.36731750607893165,0.2949365840192444,0.2772238051202879,0.2621116989016211,0.35863872293581067,0.32725412385042785,0.2504792830474526,0.4957676052739547
confidnet,do1,MCD-MSR class pred,rew2.2,0.00937877669741068,0.38585990750226545,0.3151193608287313,0.30325610386841106,0.28596815042691903,0.38137311829391707,0.3545543034345558,0.2645017269939184,0.507458348028904
confidnet,do1,MCD-Confidence,rew2.2,0.01232848158544958,0.3559669469155203,0.28767761849048645,0.27525105065281075,0.25802172868480583,0.3487879004002878,0.3022215167742991,0.23568214191786718,0.4581850045111981
confidnet,do1,MCD-EMSR,rew2.2,0.0167470208105058,0.3747688769498008,0.31108843324199287,0.29877843633631573,0.2808165044363136,0.3679345571202444,0.33259159850837444,0.25074188114645113,0.5013420846677968
confidnet,do1,MCD-MSR,rew2.2,0.020604854458724182,0.31911982020165536,0.25756995852763104,0.23998168805235007,0.2262833320480478,0.31178971430802455,0.28602432579978493,0.21407501338705998,0.44745293636250194
confidnet,do1,MCD-CTMmean class avg,rew2.2,0.0314366832521226,0.49042436882886287,0.480258277524831,0.47833599628804124,0.45199420484638936,0.4890822867315364,0.4809875978482232,0.34998263946690306,0.6854978595350584
confidnet,do1,MCD-CTMmean global,rew2.2,0.0322223410526911,0.4851246527783334,0.47232017541883237,0.46924258603293517,0.4435676254410037,0.48290730317244046,0.4725434950760657,0.3455081972548023,0.6757539476379943
confidnet,do1,MCD-CTMmean class pred,rew2.2,0.040695250141620606,0.471742570951208,0.45966277366712643,0.45836957285323204,0.43226045953218717,0.47073600564498064,0.460532573548831,0.3317780961229315,0.6593836824174548
confidnet,do1,MCD-CTMmean class,rew2.2,0.040755051496293784,0.47206363366052306,0.46036680573006394,0.45919762073224274,0.4329920379643424,0.4711384886551042,0.461114895834615,0.3321236057242376,0.659669898238568
confidnet,do1,MCD-CTMmeanOC,rew2.2,0.04087595329417118,0.4683485302928558,0.4558230527589024,0.4534093798852036,0.4277549025665219,0.46692607495541827,0.456164816125644,0.3289955681857809,0.6554272802612837
confidnet,do1,MCD-CTMmean,rew2.2,0.04095092534754004,0.46866847632958375,0.4560802360165507,0.4535981921005722,0.42794965148242453,0.46709818881698906,0.45630478812770303,0.32922821773434785,0.6564737277185853
confidnet,do1,MCD-MLS,rew2.2,0.054490483060148,0.5402493865289977,0.539401523567588,0.5389539089322977,0.5104170809865088,0.5401650132321029,0.5401353111129554,0.3984937943898764,0.7537408535061303
confidnet,do1,MCD-MLS global,rew2.2,0.05449938182036076,0.5402987824749282,0.5399059647846978,0.5396649100650277,0.5111100079343236,0.5402468174410819,0.540189982159539,0.39851897823741844,0.7537421059569238
confidnet,do1,MCD-MLS class avg,rew2.2,0.05449980368084374,0.5403063599391957,0.5399420088872732,0.5397384092193693,0.5111700546348689,0.5402578618425262,0.5401902746780476,0.39852180559410144,0.7537423953625173
confidnet,do1,MCD-NeCo,rew2.2,0.05450929273764288,0.5403339210876683,0.5402511080000708,0.5401780968317251,0.5116065516709638,0.5403031988577751,0.5402184165528663,0.3985297486713281,0.7537423953625173
confidnet,do1,MCD-MLS class pred,rew2.2,0.05450943584839498,0.5403334324237785,0.5402413050702936,0.5401801314832964,0.5115943850113601,0.5403050012038529,0.5402109136836186,0.39852962571956085,0.7537423953625173
confidnet,do1,MCD-ENNGuide,rew2.2,0.054511111111111066,0.5403361439459169,0.5403127692312292,0.540248615881296,0.5116960430622701,0.5403070602983471,0.5402194141567963,0.3985304269935107,0.7537423953625173
confidnet,do1,MCD-NNGuide class pred,rew2.2,0.054511111111111066,0.5403361439459169,0.5403127692312292,0.540248615881296,0.5116960430622701,0.5403070602983471,0.5402194141567963,0.3985304269935107,0.7537423953625173
confidnet,do1,MCD-NNGuide,rew2.2,0.054511111111111066,0.5403361439459169,0.5403127692312292,0.540248615881296,0.5116960430622701,0.5403070602983471,0.5402194141567963,0.3985304269935107,0.7537423953625173
confidnet,do1,MCD-NNGuide class avg,rew2.2,0.054511111111111066,0.5403361439459169,0.5403127692312292,0.540248615881296,0.5116960430622701,0.5403070602983471,0.5402194141567963,0.3985304269935107,0.7537423953625173
confidnet,do1,MCD-ENeCo,rew2.2,0.054511111111111066,0.5403361439459169,0.5403127692312292,0.540248615881296,0.5116960430622701,0.5403070602983471,0.5402194141567963,0.3985304269935107,0.7537423953625173
confidnet,do1,MCD-ENNGuide global,rew2.2,0.054511111111111066,0.5403361439459169,0.5403127692312292,0.540248615881296,0.5116960430622701,0.5403070602983471,0.5402194141567963,0.3985304269935107,0.7537423953625173
confidnet,do1,MCD-ENNGuide class pred,rew2.2,0.054511111111111066,0.5403361439459169,0.5403127692312292,0.540248615881296,0.5116960430622701,0.5403070602983471,0.5402194141567963,0.3985304269935107,0.7537423953625173
confidnet,do1,MCD-ENNGuide class avg,rew2.2,0.054511111111111066,0.5403361439459169,0.5403127692312292,0.540248615881296,0.5116960430622701,0.5403070602983471,0.5402194141567963,0.3985304269935107,0.7537423953625173
confidnet,do1,MCD-EMLS,rew2.2,0.054511111111111066,0.5403361439459169,0.5403127692312292,0.540248048268066,0.5116911645846657,0.5403070602983471,0.5402018636277817,0.3985295836177202,0.7537423953625173
confidnet,do1,MCD-MLS class,rew2.2,0.054511111111111066,0.5403361439459169,0.5403082392702224,0.5402429926587509,0.5116853378844529,0.5403069124391153,0.5402193908232674,0.3985304269935107,0.7537423953625173
confidnet,do1,MCD-Energy class pred,rew2.2,0.054511111111111066,0.5403361439459169,0.5403127692312292,0.540248615881296,0.5116960430622701,0.5403070602983471,0.5402194141567963,0.3985304269935107,0.7537423953625173
confidnet,do1,MCD-Energy global,rew2.2,0.054511111111111066,0.5403361439459169,0.5403127692312292,0.540248615881296,0.5116960430622701,0.5403070602983471,0.5402194141567963,0.3985304269935107,0.7537423953625173
confidnet,do1,MCD-Energy,rew2.2,0.054511111111111066,0.5403361439459169,0.5403127692312292,0.540248615881296,0.5116960430622701,0.5403070602983471,0.5402194141567963,0.3985304269935107,0.7537423953625173
confidnet,do1,MCD-Energy class,rew2.2,0.054511111111111066,0.5403361439459169,0.5403127692312292,0.540248615881296,0.5116960430622701,0.5403070602983471,0.5402194141567963,0.3985304269935107,0.7537423953625173
confidnet,do1,MCD-Energy class avg,rew2.2,0.054511111111111066,0.5403361439459169,0.5403127692312292,0.540248615881296,0.5116960430622701,0.5403070602983471,0.5402194141567963,0.3985304269935107,0.7537423953625173
confidnet,do1,MCD-NNGuide global,rew2.2,0.054511111111111066,0.5403361439459169,0.5403127692312292,0.540248615881296,0.5116960430622701,0.5403070602983471,0.5402194141567963,0.3985304269935107,0.7537423953625173
confidnet,do1,MCD-GradNorm,rew2.2,0.054511111111111066,0.5403361439459169,0.5403127692312292,0.540248615881296,0.5116960430622701,0.5403070602983471,0.5402194141567963,0.3985304269935107,0.7537423953625173
confidnet,do1,MCD-EEnergy,rew2.2,0.054511111111111066,0.5403361439459169,0.5403127692312292,0.540248615881296,0.5116960430622701,0.5403070602983471,0.5402194141567963,0.3985304269935107,0.7537423953625173
confidnet,do1,MCD-GradNorm class pred,rew2.2,0.054511111111111066,0.5403361439459169,0.5403127692312292,0.540248615881296,0.5116960430622701,0.5403070602983471,0.5402194141567963,0.3985304269935107,0.7537423953625173
confidnet,do1,MCD-GradNorm class avg,rew2.2,0.054511111111111066,0.5403361439459169,0.5403127692312292,0.540248615881296,0.5116960430622701,0.5403070602983471,0.5402194141567963,0.3985304269935107,0.7537423953625173
confidnet,do1,MCD-GradNorm global,rew2.2,0.054511111111111066,0.5403361439459169,0.5403127692312292,0.540248615881296,0.5116960430622701,0.5403070602983471,0.5402194141567963,0.3985304269935107,0.7537423953625173
confidnet,do1,MCD-fDBD class avg,rew2.2,0.2625854971930384,0.20417382610017182,0.236672782653724,0.23380650073542242,0.2330245627462535,0.20242070478202567,0.26092494780048847,0.21900742228746642,0.3253578426124578
