model,drop out,methods,reward,run,test,cifar100,cifar10,lsun resize,isun,places365,lsun cropped,textures,svhn
confidnet,do1,MCD-MSR global,rew2.2,1,0.0881580501937924,0.2413636938985551,0.2243557132479934,0.2292678963785155,0.2378677586300419,0.3096313115521143,0.1888998689761147,0.2418584511231902,0.5547418612105554
confidnet,do1,MCD-MSR global,rew2.2,3,0.0989425335406994,0.2682196682800015,0.1976691545965807,0.2397682663256328,0.1637271467023857,0.2399006081097303,0.1617011136932166,0.2310006649103876,0.5433070779282393
confidnet,do1,MCD-MSR global,rew2.2,5,0.0971610239458333,0.2587656912355054,0.1909816270511093,0.1712747947341087,0.1629124613857226,0.2414826490066265,0.1673483839044236,0.2229572255247788,0.5606374294813317
confidnet,do1,MCD-MSR global,rew2.2,4,0.0744793101917788,0.2395862422744399,0.2922598534025294,0.2398108506764376,0.2106026692026011,0.2782466891870353,0.1477081130441258,0.1999584058942086,0.4969144536930047
confidnet,do1,MCD-MSR global,rew2.2,2,0.083706983990295,0.2614457366184916,0.250558188734667,0.2601259678089304,0.2593663961325851,0.2676982221677253,0.1863183987948669,0.2274615874749254,0.5118314958351047
confidnet,do1,MCD-EMSR,rew2.2,1,0.1670178727542332,0.2516932027976363,0.2662793647593834,0.2645655031607894,0.2600230744665167,0.266405113399627,0.2393916651811999,0.1665603994688455,0.4367817400073556
confidnet,do1,MCD-EMSR,rew2.2,3,0.0686811100097234,0.2450686280310082,0.24146591003427,0.2551310720390692,0.231913559593103,0.2341267436685382,0.226764400587814,0.1644389554333133,0.4435576433198578
confidnet,do1,MCD-EMSR,rew2.2,5,0.0506181283065383,0.236902354250421,0.2441710757560574,0.238332000794101,0.2165706284403104,0.248102919089239,0.2201671217445206,0.1393447973942565,0.4913884141149317
confidnet,do1,MCD-EMSR,rew2.2,4,0.0923655427480076,0.252040441602408,0.2522928548462165,0.2648968260993952,0.2432066869826172,0.246151799773418,0.2045455839514876,0.1478937604078615,0.4072355923149529
confidnet,do1,MCD-EMSR,rew2.2,2,0.0770195312026592,0.2686277301852332,0.2670940746603998,0.2679794701085292,0.2531479955496751,0.2550192982634269,0.2295921932979168,0.1632716817262801,0.4352484739547348
confidnet,do1,MCD-MSR class pred,rew2.2,1,0.0896677721825642,0.2571191560526212,0.2612369284340256,0.2779648624665644,0.268616295524281,0.3237415088721149,0.2267058187514742,0.248966412815498,0.570113324539451
confidnet,do1,MCD-MSR class pred,rew2.2,3,0.1016854505377764,0.2594878352389601,0.2229674341530299,0.2314282088342744,0.2066087416605657,0.2397027813776786,0.1845584443319462,0.2589563560638188,0.552154491587399
confidnet,do1,MCD-MSR class pred,rew2.2,5,0.0959636843196908,0.2969288314971239,0.22268068482226,0.2023777992747291,0.1977689604041418,0.2513298100990873,0.1917280433592708,0.2286206676531237,0.5673101145242194
confidnet,do1,MCD-MSR class pred,rew2.2,4,0.0767761144668288,0.252646035887197,0.2927395776331242,0.2559419153605465,0.2415954339150957,0.2700551548634143,0.1640798553313249,0.2209087772736775,0.4988296584195865
confidnet,do1,MCD-MSR class pred,rew2.2,2,0.1006747634882081,0.2793345978138751,0.2681933077266007,0.2968126978455321,0.2751773650108579,0.279024955620022,0.2178810857496664,0.2660051167740394,0.529828226481007
confidnet,do1,MCD-MSR class,rew2.2,1,0.1070557726864072,0.2350434486378536,0.2317895474619959,0.2420133255697515,0.2546714656359108,0.3060101175375181,0.1994338452782862,0.2354991210244766,0.559412799036876
confidnet,do1,MCD-MSR class,rew2.2,3,0.1031022809308323,0.2487899517826859,0.2146913081434623,0.2317652374746318,0.1628587932732055,0.2182803253926177,0.1602756952154514,0.2433598202662059,0.541207609436312
confidnet,do1,MCD-MSR class,rew2.2,5,0.0878431005958577,0.2642225127069884,0.1931269824888952,0.1662152066758239,0.1648509229064152,0.2490246969060975,0.1640045831736082,0.2284342669572356,0.5628788823366303
confidnet,do1,MCD-MSR class,rew2.2,4,0.0778551086515816,0.2445481999561586,0.3042081342734614,0.2397089921988542,0.202692230973043,0.2644484673824133,0.1569301564768075,0.2151501312449371,0.4937662792090804
confidnet,do1,MCD-MSR class,rew2.2,2,0.119373078817978,0.2625335950966831,0.2509887583620673,0.2642825279934488,0.2434696787599194,0.2773946680812285,0.1844643597570081,0.2496785610724552,0.508978948760652
confidnet,do1,MCD-MSR,rew2.2,1,0.0778973907727699,0.1610311151856218,0.1711685253231483,0.1635467692964064,0.1535373301091061,0.1742850738003405,0.1529234081654165,0.1553673075304041,0.4372831213378972
confidnet,do1,MCD-MSR,rew2.2,3,0.0898638172796482,0.1632272464509449,0.1519778750144868,0.1649560594501836,0.1373753614729855,0.1591389288749546,0.1405979383252687,0.1618301636670656,0.4257673366010323
confidnet,do1,MCD-MSR,rew2.2,5,0.0876278430121878,0.1482707449949662,0.1579831835823837,0.1436683805757068,0.133668918377588,0.1601779070261106,0.131348662527904,0.1370124883396567,0.4558827087852669
confidnet,do1,MCD-MSR,rew2.2,4,0.1337610512003152,0.1753751114701337,0.1650209196278005,0.1886043590093748,0.160022513847345,0.1522702618276331,0.1238140075013437,0.1232871743563839,0.3862519883707899
confidnet,do1,MCD-MSR,rew2.2,2,0.115497894559218,0.1738270913572525,0.1865417493235538,0.1978121452256895,0.1666866900266117,0.1614382754645141,0.1603708049505179,0.1480376139244185,0.4203636846909329
