model,drop out,methods,reward,test,cifar10,tinyimagenet,lsun resize,isun,places365,lsun cropped,textures,svhn
confidnet,do1,MCD-MSR,rew2.2,0.07694423408482017,0.5158424855926492,0.3371280239969802,0.45703106905306584,0.3932945907602139,0.3973618418251507,0.26413235411543046,0.19510799726449862,0.558870297543737
confidnet,do1,MCD-MSR class avg,rew2.2,0.11904490520900923,0.5173375671395662,0.5054483508281501,0.5823408616176537,0.46292561675070376,0.4409316917368268,0.326844472525243,0.29964989758519917,0.6334179948261429
confidnet,do1,MCD-MSR class pred,rew2.2,0.11988368948861643,0.41674797457291446,0.4232066252452727,0.512865899036882,0.4607327689766402,0.44885141171961535,0.3292808636171505,0.36959275671333824,0.6468965813242061
confidnet,do1,MCD-MSR global,rew2.2,0.1238459265140213,0.6140900091767294,0.5024643080654237,0.5209855988993223,0.46530863459802585,0.45556915047684343,0.3435297409376881,0.3040495297618584,0.6481118976880671
confidnet,do1,MCD-MSR class,rew2.2,0.13827957940596958,0.5166724658478221,0.5063917841028485,0.531959375812459,0.4704215867399061,0.4595681480929633,0.3443559381450063,0.2570539164400105,0.6915109556937278
confidnet,do1,MCD-fDBD class avg,rew2.2,0.14714572128747908,0.34302250162169806,0.37290816884826156,0.34426061845410494,0.3289745816085132,0.23661744908731747,0.22403400751414743,0.2939418998413991,0.4573746945770608
confidnet,do1,MCD-Confidence,rew2.2,0.19123582374439216,0.4426214152725535,0.4568957280065199,0.5355318717286185,0.48228380561877576,0.455479782845882,0.3598500084806395,0.26848243114713644,0.6426231839088619
confidnet,do1,MCD-EMSR,rew2.2,0.19352406076045348,0.415680932529618,0.3440978591622541,0.451038925056025,0.46553446518795233,0.39497585649861916,0.2592140939318284,0.1837763693696308,0.6170785725058413
confidnet,do1,MCD-CTM,rew2.2,0.2495715201188582,0.20638346990286474,0.3343765162240586,0.2958718485371124,0.2478346865489241,0.32257286437655586,0.37878978022583876,0.4632560993340906,0.3659626450413541
confidnet,do1,MCD-fDBD,rew2.2,0.2499200094796688,0.2332441651427831,0.27602652636705594,0.26901952678131763,0.22667317213452876,0.1763186735486076,0.2329871120452584,0.34272343628721913,0.4051063625226858
