model,drop out,methods,reward,test,cifar100,cifar10,lsun resize,isun,places365,lsun cropped,textures,svhn
modelvit,do1,MSR,rew0,0.10284486057819649,0.4416649670848572,0.4938695702659775,0.46223474264165276,0.4301670934544971,0.4638489933205827,0.3885266654429723,0.29712718539872107,0.5489645796993483
modelvit,do0,Energy class,rew0,0.10606666666666657,0.554158025084939,0.554158025084939,0.554158025084939,0.5259159038918716,0.554158025084939,0.554158025084939,0.4121182547373464,0.7639081137274946
modelvit,do0,GradNorm class pred,rew0,0.10606666666666657,0.554158025084939,0.554158025084939,0.554158025084939,0.5259159038918716,0.554158025084939,0.554158025084939,0.4121182547373464,0.7639081137274946
modelvit,do0,GradNorm,rew0,0.10606666666666657,0.554158025084939,0.554158025084939,0.554158025084939,0.5259159038918716,0.554158025084939,0.554158025084939,0.4121182547373464,0.7639081137274946
modelvit,do0,NNGuide class avg,rew0,0.10606666666666657,0.554158025084939,0.554158025084939,0.554158025084939,0.5259159038918716,0.554158025084939,0.554158025084939,0.4121182547373464,0.7639081137274946
modelvit,do0,NNGuide class pred,rew0,0.10606666666666657,0.554158025084939,0.554158025084939,0.554158025084939,0.5259159038918716,0.554158025084939,0.554158025084939,0.4121182547373464,0.7639081137274946
modelvit,do0,NeCo,rew0,0.10606666666666657,0.554158025084939,0.554158025084939,0.554158025084939,0.5259159038918716,0.554158025084939,0.554158025084939,0.4121182547373464,0.7639081137274946
modelvit,do0,GradNorm class avg,rew0,0.10606666666666657,0.554158025084939,0.554158025084939,0.554158025084939,0.5259159038918716,0.554158025084939,0.554158025084939,0.4121182547373464,0.7639081137274946
modelvit,do0,MLS global,rew0,0.10606666666666657,0.554158025084939,0.554158025084939,0.554158025084939,0.5259159038918716,0.554158025084939,0.554158025084939,0.4121182547373464,0.7639081137274946
modelvit,do0,NNGuide,rew0,0.10606666666666657,0.554158025084939,0.554158025084939,0.554158025084939,0.5259159038918716,0.554158025084939,0.554158025084939,0.4121182547373464,0.7639081137274946
modelvit,do0,MLS class pred,rew0,0.10606666666666657,0.554158025084939,0.554158025084939,0.554158025084939,0.5259159038918716,0.554158025084939,0.554158025084939,0.4121182547373464,0.7639081137274946
modelvit,do0,MLS class avg,rew0,0.10606666666666657,0.554158025084939,0.554158025084939,0.554158025084939,0.5259159038918716,0.554158025084939,0.554158025084939,0.4121182547373464,0.7639081137274946
modelvit,do0,MLS,rew0,0.10606666666666657,0.554158025084939,0.554158025084939,0.554158025084939,0.5259159038918716,0.554158025084939,0.554158025084939,0.4121182547373464,0.7639081137274946
modelvit,do0,MLS class,rew0,0.10606666666666657,0.554158025084939,0.554158025084939,0.554158025084939,0.5259159038918716,0.554158025084939,0.554158025084939,0.4121182547373464,0.7639081137274946
modelvit,do0,GradNorm global,rew0,0.10606666666666657,0.554158025084939,0.554158025084939,0.554158025084939,0.5259159038918716,0.554158025084939,0.554158025084939,0.4121182547373464,0.7639081137274946
modelvit,do0,NNGuide global,rew0,0.10606666666666657,0.554158025084939,0.554158025084939,0.554158025084939,0.5259159038918716,0.554158025084939,0.554158025084939,0.4121182547373464,0.7639081137274946
modelvit,do0,Energy class pred,rew0,0.10606666666666657,0.554158025084939,0.554158025084939,0.554158025084939,0.5259159038918716,0.554158025084939,0.554158025084939,0.4121182547373464,0.7639081137274946
modelvit,do0,Energy global,rew0,0.10606666666666657,0.554158025084939,0.554158025084939,0.554158025084939,0.5259159038918716,0.554158025084939,0.554158025084939,0.4121182547373464,0.7639081137274946
modelvit,do0,Energy class avg,rew0,0.10606666666666657,0.554158025084939,0.554158025084939,0.554158025084939,0.5259159038918716,0.554158025084939,0.554158025084939,0.4121182547373464,0.7639081137274946
modelvit,do0,Energy,rew0,0.10606666666666657,0.554158025084939,0.554158025084939,0.554158025084939,0.5259159038918716,0.554158025084939,0.554158025084939,0.4121182547373464,0.7639081137274946
modelvit,do1,MSR global,rew0,0.12650212194315222,0.43887098355185705,0.48705986422902026,0.45384553505500147,0.4285814652098655,0.4482147436752776,0.37752574351621615,0.2796646901605516,0.5408606517683746
modelvit,do1,MLS class avg,rew0,0.1313111111111111,0.5612248555575451,0.5612248555575451,0.5612248555575451,0.5330532335426367,0.5612248555575451,0.5612248555575451,0.4190765869366029,0.7690356946316061
modelvit,do1,MLS,rew0,0.1313111111111111,0.5612248555575451,0.5612248555575451,0.5612248555575451,0.5330532335426367,0.5612248555575451,0.5612248555575451,0.4190765869366029,0.7690356946316061
modelvit,do1,MLS class,rew0,0.1313111111111111,0.5612248555575451,0.5612248555575451,0.5612248555575451,0.5330532335426367,0.5612248555575451,0.5612248555575451,0.4190765869366029,0.7690356946316061
modelvit,do1,NNGuide class pred,rew0,0.1313111111111111,0.5612248555575451,0.5612248555575451,0.5612248555575451,0.5330532335426367,0.5612248555575451,0.5612248555575451,0.4190765869366029,0.7690356946316061
modelvit,do1,NeCo,rew0,0.1313111111111111,0.5612248555575451,0.5612248555575451,0.5612248555575451,0.5330532335426367,0.5612248555575451,0.5612248555575451,0.4190765869366029,0.7690356946316061
modelvit,do1,NNGuide global,rew0,0.1313111111111111,0.5612248555575451,0.5612248555575451,0.5612248555575451,0.5330532335426367,0.5612248555575451,0.5612248555575451,0.4190765869366029,0.7690356946316061
modelvit,do1,Energy global,rew0,0.1313111111111111,0.5612248555575451,0.5612248555575451,0.5612248555575451,0.5330532335426367,0.5612248555575451,0.5612248555575451,0.4190765869366029,0.7690356946316061
modelvit,do1,Energy class avg,rew0,0.1313111111111111,0.5612248555575451,0.5612248555575451,0.5612248555575451,0.5330532335426367,0.5612248555575451,0.5612248555575451,0.4190765869366029,0.7690356946316061
modelvit,do1,Energy class pred,rew0,0.1313111111111111,0.5612248555575451,0.5612248555575451,0.5612248555575451,0.5330532335426367,0.5612248555575451,0.5612248555575451,0.4190765869366029,0.7690356946316061
modelvit,do1,NNGuide,rew0,0.1313111111111111,0.5612248555575451,0.5612248555575451,0.5612248555575451,0.5330532335426367,0.5612248555575451,0.5612248555575451,0.4190765869366029,0.7690356946316061
modelvit,do1,NNGuide class avg,rew0,0.1313111111111111,0.5612248555575451,0.5612248555575451,0.5612248555575451,0.5330532335426367,0.5612248555575451,0.5612248555575451,0.4190765869366029,0.7690356946316061
modelvit,do1,Energy,rew0,0.1313111111111111,0.5612248555575451,0.5612248555575451,0.5612248555575451,0.5330532335426367,0.5612248555575451,0.5612248555575451,0.4190765869366029,0.7690356946316061
modelvit,do1,Energy class,rew0,0.1313111111111111,0.5612248555575451,0.5612248555575451,0.5612248555575451,0.5330532335426367,0.5612248555575451,0.5612248555575451,0.4190765869366029,0.7690356946316061
