model,drop out,methods,reward,test,cifar100,cifar10,lsun resize,isun,places365,lsun cropped,textures,svhn
confidnet,do1,MCD-MSR global,rew2.2,0.08848958037247978,0.25387620646139875,0.23116490740657597,0.22804955518472497,0.2068952864106673,0.2673918960046463,0.17039517568254953,0.2246472669854981,0.5334864636296471
confidnet,do1,MCD-EMSR,rew2.2,0.09114043700423233,0.25086647137334134,0.2542606560112654,0.2581809744403768,0.2409723890064445,0.24996117483884986,0.22409219295258778,0.1563019188861114,0.4428423727423666
confidnet,do1,MCD-MSR class pred,rew2.2,0.09295355699901367,0.26910329129795546,0.25356358655380806,0.2529050967563293,0.23795335930298842,0.2727708421664634,0.1969906495047365,0.24469146611603146,0.5436471631103326
confidnet,do1,MCD-MSR class,rew2.2,0.09904586833653137,0.2510275416360739,0.23896094614597643,0.22879705798250205,0.20570861830969878,0.26303165505997506,0.17302172798023227,0.23442438011306205,0.5332489037559102
confidnet,do1,MCD-MSR,rew2.2,0.10092959936482782,0.16434626189178383,0.16653845057427463,0.17171754271147222,0.15025816276672727,0.1614620893987106,0.14181096429409018,0.14510694956358577,0.42510976795718386
confidnet,do1,MCD-Confidence,rew2.2,0.19136303613638078,0.10061792874873714,0.1797615518181917,0.19203686719656388,0.21282921940869737,0.07947519171377423,0.24828891139376638,0.07413613408570174,0.25962301315485053
confidnet,do1,MCD-CTM global,rew2.2,0.1986194639147864,0.32012199315223505,0.3272833172476246,0.3282543528187044,0.32159586709515764,0.3146199136282347,0.32074902628156127,0.25475473795282466,0.3965083703220042
confidnet,do1,MCD-CTM,rew2.2,0.20116027301638115,0.317759524065406,0.32610874556998704,0.32798431881911544,0.3212537849642193,0.31395220632976273,0.31811835665264676,0.2542170741845977,0.3942186464310147
confidnet,do1,MCD-MSR class avg,rew2.2,0.22335355101662097,0.2691326454237119,0.26796317129885966,0.2781084134089034,0.2407041426710544,0.2670213559555533,0.21035115342158556,0.24441332209720518,0.4604511054068309
confidnet,do1,MCD-CTM class pred,rew2.2,0.23645710721611973,0.34109334305506417,0.34898857135050576,0.3452966084062679,0.340247305763795,0.33766131749237605,0.34064395131829994,0.2700382660392522,0.41661680642075244
confidnet,do1,MCD-CTM class,rew2.2,0.2375678584454716,0.34283324493303685,0.35003081751733006,0.34719069659942786,0.3421034121058134,0.33855931868331013,0.34231232486521934,0.2713539569839809,0.41680129583153647
confidnet,do1,MCD-ECTM,rew2.2,0.2465002978602251,0.3284592457460621,0.3339100143650317,0.34760631709941847,0.34406203276362113,0.32255740464045646,0.3390939650554086,0.2824478408339565,0.3845348044545901
confidnet,do1,MCD-CTM class avg,rew2.2,0.278643700602461,0.31576448443831295,0.3681049234905469,0.3948641007415069,0.3977503522494056,0.30908472821838745,0.39431657110084617,0.2802739983246213,0.3813871199392349
confidnet,do1,MCD-fDBD global,rew2.2,0.3295616830039535,0.32547543224747005,0.3679501795830554,0.3799507264239163,0.3824238197023685,0.324250524105124,0.37605811753581253,0.3130587042298189,0.3648946994575838
