model,drop out,methods,reward,run,test,cifar10,tinyimagenet,lsun resize,isun,places365,lsun cropped,textures,svhn
confidnet,do0,MSR,rew2.2,5,0.0443119980260122,0.2436366891616194,0.1678120597532638,0.1833669911846641,0.1558438805955645,0.2454668600078311,0.1910345085035316,0.0884385899551084,0.3867463150017585
confidnet,do0,MSR,rew2.2,3,0.0447526537046515,0.2394175562575858,0.1879485340795608,0.1872916626464065,0.1701852128993642,0.2438816949683997,0.1832052589651233,0.0814254138450721,0.365069423028232
confidnet,do0,MSR,rew2.2,1,0.0417109841179388,0.2364956779547046,0.194214402380777,0.2013138287171456,0.1833820819279088,0.2374550124002168,0.1688420816598556,0.0791682856392807,0.3706964719039124
confidnet,do0,MSR,rew2.2,2,0.0397163689746908,0.2383610641517505,0.1758078693557878,0.202739669467364,0.1692018152813559,0.2374932957266327,0.1842457348564563,0.07396825942564,0.3304126603861891
confidnet,do0,MSR,rew2.2,4,0.0432520468592608,0.2405408379933339,0.1376873134107021,0.1595481734567222,0.1384823114606068,0.2422478669015143,0.1820578322876172,0.0834184672855936,0.3543793771586365
confidnet,do0,MSR global,rew2.2,5,0.0441389709617901,0.2430576587320794,0.1669362530096223,0.1822983487005593,0.154874867000767,0.2448489971028427,0.1901522888899066,0.0877658532105025,0.3859106696814812
confidnet,do0,MSR global,rew2.2,3,0.0448414158042967,0.2395307018192019,0.1878643427742084,0.1870886418023854,0.1700579516765188,0.2439594665033982,0.1831406596320544,0.081429135186023,0.364466345984538
confidnet,do0,MSR global,rew2.2,1,0.0419523620065223,0.2367385164817591,0.1942078341564327,0.2013204280343672,0.1834034617518191,0.2376238652457079,0.1686097293310501,0.0792005856823234,0.3706808157626595
confidnet,do0,MSR global,rew2.2,2,0.0398764655596718,0.2385923954288493,0.1759690097592146,0.2028419027488031,0.1693550944828705,0.2376439405769165,0.1842177617149207,0.074169113268216,0.3301262046227707
confidnet,do0,MSR global,rew2.2,4,0.0438041989151445,0.2407435551388039,0.1376256728235475,0.1594478247441658,0.1383828037686101,0.242431640971782,0.1818485393511566,0.0834670810081089,0.3544020952790635
confidnet,do0,MSR class avg,rew2.2,5,0.0447845584967789,0.2412731649359916,0.1701115667345658,0.186864835001402,0.154282905200337,0.2331374714331168,0.1738905349029215,0.0697096965120276,0.349074824871444
confidnet,do0,MSR class avg,rew2.2,3,0.0469737005817279,0.2335235034043522,0.183225338482369,0.1798425889921297,0.1615678544578603,0.227292958358006,0.1606148538936267,0.0652452670361195,0.3325924507890309
confidnet,do0,MSR class avg,rew2.2,1,0.043339003415045,0.2362029149962409,0.1942249838005612,0.2012306777055935,0.1827825888580097,0.2355264128037651,0.1656642531437808,0.0769100570196975,0.3614887057059158
confidnet,do0,MSR class avg,rew2.2,2,0.0404225797726179,0.2376606650998719,0.1769447448462496,0.2046228867226111,0.1697048161826249,0.228659123434557,0.1698876766235378,0.0664154018863074,0.3214255383783113
confidnet,do0,MSR class avg,rew2.2,4,0.0421096267315908,0.240517739963345,0.1373673096818664,0.159537831871441,0.1373128659776804,0.2392164957755926,0.1787957548081312,0.0811039434854913,0.3516347651310059
confidnet,do0,MSR class,rew2.2,5,0.0453536701904145,0.2463782092790656,0.171432906335385,0.1905079484698016,0.1617917298656344,0.2529446569895244,0.191291852561485,0.0872206494094413,0.3858416896773757
confidnet,do0,MSR class,rew2.2,3,0.0454384496570131,0.2408934307474848,0.1842148635124105,0.1841811935525349,0.1679640654015964,0.2501094985909703,0.1850986687246466,0.0821367574751516,0.3548741472607387
