model,drop out,methods,reward,run,test,cifar10,tinyimagenet,lsun resize,isun,places365,lsun cropped,textures,svhn
modelvit,do1,GEN global,rew0,0,11.264012342230773,164.39057912404806,171.49804965030256,173.84930147406754,158.9613512439047,172.52130704102734,164.62233277269343,90.96072784908638,294.9281547613526
modelvit,do1,GEN global,rew0,1,11.13206789899333,169.9363104191986,173.9478090084186,175.05499708009387,160.6249186383086,174.6857200632213,165.2202054186791,94.56090346179828,300.7379966524147
modelvit,do1,GEN global,rew0,2,11.663302496154856,177.47159131619986,179.49317183811883,179.40491417213536,166.4041270785177,180.8201046258132,170.571637619453,103.18461834700602,302.4704784337958
modelvit,do1,GEN global,rew0,3,11.708141993057833,166.6561363447458,171.6540534739609,174.86049748268871,159.9938061688675,173.00577590292284,164.10768826617908,89.94453311738913,297.06132999946306
modelvit,do1,GEN global,rew0,4,11.4046728456443,167.5264676101006,172.5347210527431,175.855282853917,161.23189206796937,174.33595209988147,164.06066080169782,92.59411781081666,297.4355751335116
modelvit,do1,MSR global,rew0,0,11.361086427297977,163.57209193645963,170.8642247703588,173.87167922804386,158.9896085297357,171.58782159351682,164.9166260702275,88.6382245629626,294.92453170874546
modelvit,do1,MSR global,rew0,1,11.217104949263254,165.85260789247116,171.0406019706496,173.2759392357923,158.35440400324626,171.4381776776924,162.9643036680163,88.46954680982216,298.5719217559721
modelvit,do1,MSR global,rew0,2,11.80720370720034,167.4554136435761,171.2755869756116,173.78776433744673,160.27630180662467,172.7415760831705,162.49553662877577,89.07672233339548,294.45485288701553
modelvit,do1,MSR global,rew0,3,11.789808650189824,166.21082888723512,171.48371599833993,175.33787334932984,160.33193182413493,172.56224515678176,164.6192959876805,89.10456108768764,297.32695087791507
modelvit,do1,MSR global,rew0,4,11.610537056150658,165.28265369420666,171.1056212445165,175.65760520236535,160.87927907211687,172.76091219015453,163.59164945672143,88.52527107135313,296.61073217799344
modelvit,do1,PCE global,rew0,0,11.439925926801353,163.1955379231413,170.5177696880484,173.56413858826983,158.67854493206963,171.21635002269903,164.60216490846057,88.27243263430199,294.6439619880072
modelvit,do1,PCE global,rew0,1,11.271203719935633,165.4523849960928,170.68245749908047,172.93120795496924,157.98564874773714,171.03034678956394,162.47884820768934,88.10341707551636,298.25102218295865
modelvit,do1,PCE global,rew0,2,11.880969140849226,167.05115162688804,170.88638608565242,173.4904054093614,159.94929935362578,172.33083055711108,162.13551763556066,88.69579826845441,294.1471686739476
modelvit,do1,PCE global,rew0,3,11.843524702927324,165.79419953279492,171.11037432524768,175.01014598702577,160.00520240359774,172.13634250578372,164.20150033973863,88.74330520160753,297.0050796679604
modelvit,do1,PCE global,rew0,4,11.66809260525608,164.8515429534766,170.72806838239418,175.35713526169928,160.5633155975929,172.36446169957932,163.16286743833604,88.15538394229365,296.25439769582
modelvit,do1,GEN,rew0,0,11.530382718709811,164.88680003634298,173.0211171520887,174.80651700085824,160.4528592968693,172.91834673321668,165.4028350334769,90.84880934709852,295.9249921966891
modelvit,do1,GEN,rew0,1,11.428067908912556,167.43387545337714,172.60003405492498,174.95050112723084,160.36782104624606,172.52981319769228,164.23373591775936,89.91809069519604,299.7618281180313
modelvit,do1,GEN,rew0,2,11.878827162293115,177.5029514603953,180.00337251666036,180.93421225352367,167.2777913229228,180.4494499892052,170.90459583244112,102.69710878223388,302.4328998331438
modelvit,do1,GEN,rew0,3,11.900179021056424,169.2634001787609,174.44681122224222,176.59322740492726,162.25383273355908,175.32708316409926,165.90985790397562,93.81525570246724,298.8173440667004
modelvit,do1,GEN,rew0,4,11.670499995606304,168.08599574317023,173.52597667355644,177.55058351380248,162.8778090325736,174.6418075891851,164.51991793413436,92.54024179857755,297.7257681280016
modelvit,do1,REN global,rew0,0,11.850222236052408,162.44945841924653,169.94741397099918,172.14183849595426,157.24393052798263,170.81063567098963,163.07640173472035,89.08050709324732,293.7152008157173
modelvit,do1,REN global,rew0,1,11.432549384993358,166.53802004516365,170.97532087266092,172.05019295186568,157.19207875101606,171.8839254355641,161.218784763454,90.71742060723602,297.53164565517176
modelvit,do1,REN global,rew0,2,11.582845690746682,178.78467372647034,179.82548712456693,177.8973229016334,164.9193856415958,181.28756450467455,169.0659241423727,105.86701285034178,302.33776723273246
modelvit,do1,REN global,rew0,3,11.951833346337985,170.812808679856,174.12061882007688,173.0802526722511,158.85322775288398,180.29642189579656,162.5907862424435,109.69156210153945,295.52427851251235
modelvit,do1,REN global,rew0,4,11.60114199619016,178.06947308971743,178.07966357277303,174.88881892041502,160.54467655280834,181.7920334899928,164.2377168201498,124.5757788041574,298.44394926109624
modelvit,do1,GEN class pred,rew0,0,11.455351856787782,168.17576221158353,176.59438463799216,178.0532693300713,163.3266075070143,176.62354499864935,167.0243730984326,96.5005185839886,299.1581889668736
