model,drop out,methods,reward,test,cifar100,cifar10,lsun resize,isun,places365,lsun cropped,textures,svhn
confidnet,do1,MCD-MSR global,rew2.2,123.28130750280884,323.34722372793783,309.62827392277256,309.5034648524589,281.6818490167366,328.6022969270797,300.5771327555329,242.7359771575022,568.7116847065499
confidnet,do1,MCD-MSR class,rew2.2,123.3058887308994,323.14265341988164,309.3605456189435,308.7203331909136,280.6486218047762,328.46640478583834,299.927933240714,242.72193644592298,567.669808027264
confidnet,do1,MCD-MSR,rew2.2,123.35232435228795,324.6208095579324,308.7603012675624,308.1583534393009,281.0193790036784,327.73711812005405,300.7655686327731,243.42348318343647,571.1984815272215
confidnet,do1,MCD-GEN class,rew2.2,123.7194569243959,321.58329412276845,307.72005225755294,307.19412833455755,279.12632626813394,328.4350150977045,297.85529997023616,243.41236860458912,565.861312164727
confidnet,do1,MCD-GEN global,rew2.2,123.75004263129344,321.9278432787235,308.2268079334781,308.12556571298,280.2948381142354,328.57507504837423,298.59221139830004,243.56404106288477,567.2223268951118
confidnet,do1,MCD-MSR class pred,rew2.2,123.85200448887838,324.8962616004352,311.3114415784999,311.515948819705,283.15851315634006,329.4712077248344,301.59618821476,246.39719429601382,570.6786946757586
confidnet,do1,MCD-GEN class pred,rew2.2,124.10431780551896,323.51775643456097,309.98168824840263,310.0828050007846,281.766638013732,329.22210815651823,299.4887240656816,246.73639717723964,569.0971575722081
confidnet,do1,MCD-PCE global,rew2.2,124.10500665368359,321.8157277568619,308.03324673891353,307.5575186815001,279.5028166462127,326.93413322631557,298.78546269276654,241.71534022222676,567.761231361517
confidnet,do1,MCD-PCE class,rew2.2,124.11318514014775,321.6607109811776,307.7850873274843,306.82446107956963,278.5114410251948,326.8301658268541,298.20276972441445,241.71215606972572,566.7471852120734
confidnet,do1,MCD-GEN,rew2.2,124.44470141953272,322.6504859413709,306.6556623869059,305.9696681710717,278.84315337207914,327.16695619486507,298.0541616432937,244.61925181552246,568.9412125958171
confidnet,do1,MCD-PCE class pred,rew2.2,124.49203646594864,323.2226297059977,309.5881504315962,309.4228990549416,280.9342663573089,327.7751099786228,299.85790208201536,245.04174502254855,569.5754414348476
confidnet,do1,MCD-PCE,rew2.2,125.00804155420175,322.63955059005696,306.680450594605,305.6732055739259,278.1803041291193,325.5213353740861,298.3518707364913,242.33095208904606,569.8304840014421
confidnet,do1,MCD-EGEN,rew2.2,125.51410239776467,319.555013380508,304.5421677845038,304.2171914813475,276.06715478674334,325.1566389092118,293.60301065999755,241.8391869106306,563.9997316576943
confidnet,do1,MCD-EMSR,rew2.2,125.7272104796837,321.5135258662214,306.18348054780927,305.7813049045679,277.7174314442378,325.68000969338124,296.2993533046773,241.9957437718512,566.9845973499582
confidnet,do1,MCD-Confidence,rew2.2,125.82676378725898,319.07997456397345,304.1344235664439,302.0177850595878,273.93538843091767,324.21749992140013,292.2931966866765,240.83503878710835,563.2190573973587
confidnet,do1,MCD-REN global,rew2.2,126.63303440346176,318.1357029332274,304.49665824467706,303.0978889405375,275.62105071393455,325.6655283793142,293.4318524483994,255.34793426493064,563.7036856591101
confidnet,do1,MCD-REN class,rew2.2,126.67729129432571,317.1662002557353,303.2711690975955,301.7467932925417,273.79471107160754,324.8688072074333,292.5120948500845,250.96997744359265,562.2477812406139
confidnet,do1,MCD-REN class pred,rew2.2,127.2720567416555,319.09868933135056,305.7035274513581,304.52488348125445,276.11765864318005,324.52825735560697,294.30245957793085,245.7103646224363,566.0096247681038
confidnet,do1,MCD-PE class,rew2.2,128.20965923151363,319.38746546363984,305.90037645486694,304.0362724688688,275.22686344539795,323.35839406314005,296.515575097952,239.73159642317827,566.0476633496279
confidnet,do1,MCD-PE global,rew2.2,128.23043830003976,319.4649130847206,306.0779553678003,304.6237031502884,276.08409589969995,323.4506954642396,297.0493909529727,239.76922941691083,566.904970435556
