model,drop out,methods,reward,run,test,cifar100,cifar10,lsun resize,isun,places365,lsun cropped,textures,svhn
confidnet,do1,MCD-MSR global,rew2.2,1,125.36101598531889,322.3686771257664,309.8483338612224,313.59419296329145,287.4661593880511,332.57619090457337,303.5466298736383,240.1629708579008,574.0309956177111
confidnet,do1,MCD-MSR global,rew2.2,3,123.7180692388728,324.9573886693152,307.9431182892219,314.002091681733,280.20537824139967,326.2213658786959,301.7901920634591,246.72644169455333,570.9383799346407
confidnet,do1,MCD-MSR global,rew2.2,5,121.69358992229292,320.74492896334783,305.97414788056983,296.7725443948901,270.8163510484112,325.6025199144224,297.78837841934313,241.9846231406601,570.7270850643597
confidnet,do1,MCD-MSR global,rew2.2,4,124.27767198006364,323.8731525444895,312.0096153128492,309.77308474085214,282.9789914262841,327.94856468440526,300.5391432820388,238.64805365082728,563.8528448081636
confidnet,do1,MCD-MSR global,rew2.2,2,121.3561903874959,324.7919713367704,312.3661542699997,313.3754104815277,286.9423649795368,330.66284325330145,299.22132013918497,246.1577964435694,564.0091181078747
confidnet,do1,MCD-MSR class,rew2.2,1,125.47093963064256,321.93744206877307,309.350422291897,312.8236035386776,286.1786179700854,332.52576258959544,303.1654167784543,240.22748062345627,572.4679434698318
confidnet,do1,MCD-MSR class,rew2.2,3,123.74956718230776,324.7167806482143,307.569942821827,312.9546216149496,279.15020713513945,325.9449899858083,301.02758700771074,246.46571096536064,569.3984344781508
confidnet,do1,MCD-MSR class,rew2.2,5,121.63284377740152,320.6348588821734,306.05507831720934,296.1069768168575,269.86567278262174,325.3431228779699,296.88657695884524,242.11634625041887,570.7512195448443
confidnet,do1,MCD-MSR class,rew2.2,4,124.27677359415166,323.6998266408687,311.7824277269163,309.32019097866925,282.4857330480429,327.8139594258529,300.1092688608589,238.54491557479176,563.0276226087477
confidnet,do1,MCD-MSR class,rew2.2,2,121.39931946999342,324.72435885937875,312.04485693686775,312.39627300541406,285.5628780879915,330.7041890499653,298.450816597701,246.25522881558732,562.7038200347456
confidnet,do1,MCD-MSR,rew2.2,1,125.43390485443848,323.44009849935725,308.7775898062236,312.17317914478986,286.7076432500884,331.57354212137005,303.51528716766103,240.66124214462175,577.2495090150793
confidnet,do1,MCD-MSR,rew2.2,3,123.78466240213152,326.44812772537733,307.5394582429031,312.6748870793487,279.39657433103145,325.568729557801,302.24885297722426,247.5741816774682,573.4876434189736
confidnet,do1,MCD-MSR,rew2.2,5,121.95986223469178,323.04744849404153,306.0037414681788,296.0822971079479,270.7447856039432,324.9987267382286,298.4311456526339,242.9033643610006,574.6550119111035
confidnet,do1,MCD-MSR,rew2.2,4,124.1396692656886,324.8209502711896,310.76378871065594,308.1081729272781,282.005323286092,327.3282313546682,300.4493871431679,239.27084248651244,565.839365243586
confidnet,do1,MCD-MSR,rew2.2,2,121.44352300448938,325.34742279969623,310.71692810985064,311.75323093714,286.24256854723694,329.2163608282022,299.18317022317865,246.70778524757932,564.7608780473649
confidnet,do1,MCD-GEN class,rew2.2,1,125.37066698872434,320.4776688063767,307.8858244406481,311.5676453177904,284.9939003850761,333.3386472963127,299.9032384677887,242.1872204437945,569.7000849979916
confidnet,do1,MCD-GEN class,rew2.2,3,124.17498472298028,322.9186645679774,305.4254275198181,311.02604237210204,277.31804030949115,324.9128695804714,297.95726782430137,246.0344255494172,567.0568050234364
confidnet,do1,MCD-GEN class,rew2.2,5,122.27673105371004,318.8042822921498,304.04262665065704,293.9153303480715,267.3280100713539,323.6599556817733,294.5951364268048,241.3439579926496,570.0951266250981
confidnet,do1,MCD-GEN class,rew2.2,4,124.71095750083784,323.05839351704805,311.56957019862216,309.2019038379776,282.4716107525612,330.5105813928323,301.1099836153255,241.3357263155562,562.0299727430227
confidnet,do1,MCD-GEN class,rew2.2,2,122.06394435572696,322.6574614302903,309.6768124780192,310.259719796846,283.5200698221872,329.7530215371327,295.7108735169605,246.1605127215282,560.4245714340863
confidnet,do1,MCD-GEN global,rew2.2,1,125.3528393990386,320.7923119114422,308.29308667310016,311.9901203428037,285.85271400365485,332.69078587502423,299.98196198763304,241.61078389079444,571.92578661273
confidnet,do1,MCD-GEN global,rew2.2,3,124.2828120008732,323.14008866026444,305.82178623326394,311.9501499521031,278.12456096482066,324.9055777976773,298.71384545565473,246.16552302833375,568.8600454294788
confidnet,do1,MCD-GEN global,rew2.2,5,122.15805205823078,318.84691927725413,304.1009174453441,294.6297795722172,268.5335091580904,324.0199606104718,294.9401013259052,241.6952659451661,570.0518074100528
confidnet,do1,MCD-GEN global,rew2.2,4,124.8717048055389,323.9958618747669,312.6846938406632,310.72099168549056,284.03779511498067,331.72666471382445,302.8457401341626,242.32303176254183,563.3561008104501
confidnet,do1,MCD-GEN global,rew2.2,2,122.08480489278575,322.86403466989,310.23355547501905,311.3367870122853,284.9256113296303,329.5323862448733,296.4794080881447,246.0256006875877,561.917894212847
confidnet,do1,MCD-MSR class pred,rew2.2,1,126.31572673850071,324.9997953609081,313.08193830422204,317.0345126841826,290.07389889546647,334.07976572311594,306.2636493399845,245.20866240607413,577.5968039258247
confidnet,do1,MCD-MSR class pred,rew2.2,3,124.20715071524803,326.42100602407464,309.1519440264743,315.3896383132297,281.3417462887946,326.9282874059607,302.57945738913315,250.36226041408284,572.9143372151838
