model,drop out,methods,reward,run,test,cifar100,cifar10,lsun resize,isun,places365,lsun cropped,textures,svhn
modelvit,do0,GE,rew0,2,22.22272096206952,287.2800816922766,260.6357456115121,246.2259310271047,214.9971023238368,244.05294872992485,208.36905099580468,111.64035024987548,431.2865863108356
modelvit,do0,ViM,rew0,1,22.78076928261564,330.49674794384,282.9021123241569,307.1711272631672,263.85787120847857,215.46316501814172,271.43350181868755,104.5210738684329,475.5096134259951
modelvit,do0,ViM,rew0,0,23.92921155965369,331.79253576300374,296.2140568579882,305.814788282938,257.53032115694214,213.3376848764132,276.93847735501737,104.04116191296173,488.0492992484822
modelvit,do0,ViM,rew0,3,23.148196220061635,326.47408938905653,283.5571214410442,291.39626015577164,253.43081864826388,215.0367001780289,267.33968346937945,105.18245592043452,475.5535613739651
modelvit,do0,ViM,rew0,4,21.714113153892363,320.7368340302127,256.01792463590994,291.26071125254066,254.67467409491485,215.84092418985136,262.32481873209207,104.5921928325174,468.2675580039858
modelvit,do0,ViM,rew0,2,22.29028400274304,331.9605653488515,262.6826902979086,278.02631244333304,248.529808150879,213.9558920709013,259.1506030444372,103.41661883436402,475.02977693362544
modelvit,do0,MLS global,rew0,1,24.876320198695687,293.061902065407,265.0892041376489,256.185016371679,220.15027392654952,238.77334316933653,209.3635176137005,114.09214802028109,432.5889616350396
modelvit,do0,MLS global,rew0,0,22.681937428087824,291.75962503865105,272.87794755220364,264.03290856788743,219.21028743205144,238.55338900966805,210.2774315975565,114.4275355216768,435.0025512892439
modelvit,do0,MLS global,rew0,3,22.66007149453637,288.07639170574805,267.85845504735926,254.23107707675297,217.2321034783184,240.330428544751,208.56615371558615,114.34258223876496,430.4838479136442
modelvit,do0,MLS global,rew0,4,21.229116859962232,303.8697463064611,250.74292053379827,248.30767571693096,220.01603039029663,239.03900802048497,210.92019584583036,114.01279726584842,438.7222380946698
modelvit,do0,MLS global,rew0,2,22.518272969716534,296.74098916218065,251.72233596499228,247.93262151064783,215.503075833028,238.69769262290671,209.8692025469617,112.16959972289024,432.2614469938053
modelvit,do0,GradNorm global,rew0,1,21.580569397735715,296.55984934893644,260.40613398170456,247.85309617912347,213.39817766285617,230.1452815889247,209.93637212765276,109.192008456704,430.9069166731028
modelvit,do0,GradNorm global,rew0,0,23.77675723711339,293.7698209584684,256.8683645026967,249.77893833182395,215.9977813989121,228.6782635916261,217.2816600577084,111.81893680009183,435.2853953630923
modelvit,do0,GradNorm global,rew0,3,24.476237651736785,281.54430695130526,260.78813317872925,245.89129209290843,211.64506403153248,229.64663031288225,210.6918511617141,110.36933024449864,429.710101202253
modelvit,do0,GradNorm global,rew0,4,22.997138240542785,286.29012145367483,246.7566383006584,248.36530613619283,219.34834253536116,234.4846506898216,216.05074432004187,111.54281828388636,437.771896566172
modelvit,do0,GradNorm global,rew0,2,22.041851231298,281.00206339328366,244.11703668186615,239.8089944603184,211.3747002761869,230.3173522206563,211.5857045068249,108.64056149039124,430.7798009166172
modelvit,do0,MSR class avg,rew0,1,26.822430803155942,316.45471192337334,294.7324493492942,272.768350286229,257.5987317924858,289.3396597082793,269.1773848966142,159.93453440791387,486.42326374207823
modelvit,do0,MSR class avg,rew0,0,18.321155111538246,285.13710619177414,289.9908740637943,242.548414251148,218.3076864587657,255.78286113214165,224.8585115796804,127.96872095641416,466.76555162199554
modelvit,do0,MSR class avg,rew0,3,24.06301729313822,305.0562805162855,295.9944205227452,268.4888055791205,248.0632380902938,285.277050004724,265.25559331625794,150.3396967449917,464.848022557708
modelvit,do0,MSR class avg,rew0,4,24.801780531105276,311.6365758411292,302.79007048638886,255.52659610038248,246.62745117848783,277.0726379931658,261.58519268679595,154.30776471231107,507.99114087099775
modelvit,do0,MSR class avg,rew0,2,23.755168557623016,309.5806219358944,277.90152965227384,255.83486189567785,239.58056229906444,273.4471765777766,250.58060818684152,143.74411903862364,489.5088983665087
modelvit,do0,PCE class avg,rew0,1,26.82277407861935,315.3990399713558,293.5106396680577,271.6047289898649,256.58874737767366,287.8844861497211,268.2636076766711,158.6511274412192,485.2409678456984
modelvit,do0,PCE class avg,rew0,0,18.32715287822712,284.40192841681545,289.2199617174994,241.7086020506685,217.43936775394,254.88136343206887,223.9342731971484,127.02138055422452,465.7328297300983
