model,drop out,methods,reward,test,cifar100,cifar10,lsun resize,isun,places365,lsun cropped,textures,svhn
confidnet,do1,MSR,rew2.2,0.02910363864392724,0.10623080878653055,0.0979557624452576,0.11167595936928654,0.09029879510936538,0.14444919095244008,0.06981491972180229,0.0782528695373686,0.2563891536184082
confidnet,do1,MSR global,rew2.2,0.029234816419551342,0.10630201550327348,0.09807610321650619,0.1117807256586116,0.09038415504165533,0.1443823608166188,0.06979022367221521,0.07822260724766254,0.2565994771520312
confidnet,do1,MSR class,rew2.2,0.03034598496557354,0.1055906217278811,0.09737631851541809,0.11011849520203161,0.08842475274569675,0.14389107651812877,0.06826864524193894,0.07859488770009168,0.253931759068989
confidnet,do1,MSR class pred,rew2.2,0.03302261181798114,0.11769609527324902,0.11068937322719244,0.12471743418975685,0.10146681435034229,0.15747780864717212,0.07803443636285944,0.08704208059856934,0.2661763190379041
confidnet,do1,MSR class avg,rew2.2,0.04512672774444828,0.11201841878483654,0.1113598861910177,0.13581360956497704,0.10876906859049655,0.13387474286175943,0.08662653272257179,0.056959146913010406,0.29930320630739726
confidnet,do1,Confidence,rew2.2,0.05000175337857664,0.0630794980713337,0.051545114694886096,0.05770786399603128,0.0397355106983184,0.10145880771154081,0.03637824077054102,0.060241473028881665,0.20352443202470855
confidnet,do0,MSR class avg,rew2.2,0.056474351877407826,0.1596419584430871,0.14994682704046594,0.15628688445128552,0.13614033589316885,0.14524102405192024,0.16281340197338584,0.11445500385293679,0.33199901841343993
confidnet,do0,Confidence,rew2.2,0.05656486651115115,0.0807392058327883,0.06112250636517038,0.06277340666516043,0.05081308937052979,0.08636303982935574,0.06195915481251524,0.08587768162937241,0.2231763795275053
confidnet,do0,MSR,rew2.2,0.06494333354757313,0.14957219518888093,0.12803161642636413,0.13022237833851227,0.11623874529392686,0.15051276265207345,0.13610874612294355,0.1338348962766018,0.30577056618693377
confidnet,do0,MSR global,rew2.2,0.06505153358432444,0.14955454192326229,0.12802159341001348,0.13023426041381703,0.11626026746238308,0.15063163346585332,0.1361439454403818,0.1339298589473163,0.3061730559251646
confidnet,do0,MSR class,rew2.2,0.06620269414685909,0.14922771432359036,0.1279006845812191,0.12988785740640962,0.11576541371769125,0.1500760659979493,0.13392034606615913,0.13436160184814788,0.3046596273003669
confidnet,do0,MSR class pred,rew2.2,0.0709037733291462,0.16896527910145592,0.14823753878047435,0.15307234809407447,0.13764437599823992,0.16545033455837113,0.162191674378029,0.15187635203003041,0.3389593965348165
confidnet,do0,CTM,rew2.2,0.11206937107178896,0.24458204343740086,0.26132111174931516,0.2611820400667991,0.25428955946818627,0.23699714864700402,0.2547473738410965,0.1635152483671204,0.3633128103921706
confidnet,do0,CTM global,rew2.2,0.11342825181417993,0.24878519699401508,0.2647033440927752,0.2635559014255727,0.2559015520514195,0.24158094229514565,0.25663650583425196,0.1668073915271605,0.36774469213597033
confidnet,do1,CTM global,rew2.2,0.11425597177048522,0.24815322434155554,0.26969051041351366,0.2774561680125237,0.27427999968160593,0.23448371767295612,0.2634354695068734,0.1655321411285425,0.3379618267573991
confidnet,do1,CTM,rew2.2,0.11579599955346846,0.24726042268860904,0.268837293696573,0.2766714718372389,0.2734662045252158,0.23291311730972572,0.2624605861497596,0.16537865142382935,0.33580052042712827
confidnet,do1,CTM class pred,rew2.2,0.11696310755146873,0.2605523409140237,0.2815557495907899,0.28609669241738506,0.2811332874138997,0.24643620338588307,0.27143474325751693,0.17022945916940108,0.35165930868609735
confidnet,do1,CTM class,rew2.2,0.11705822815265916,0.2611742698215048,0.2823365257529043,0.28683399868270787,0.2819705684358853,0.2470238527034833,0.27201610308920304,0.17074995146700714,0.35238211480461373
confidnet,do1,fDBD class avg,rew2.2,0.12015079245103726,0.2766217330570192,0.29394022721937907,0.2974487204551443,0.28819695580392,0.2698269485829075,0.2826740521790899,0.1767848655600285,0.39276848828233635
confidnet,do0,CTM class pred,rew2.2,0.12508297819660766,0.27082563439421314,0.2848635483755928,0.28500449726834454,0.2758910909649102,0.2646041015899939,0.27569029239374065,0.18181335855116826,0.39703810292063163
confidnet,do1,CTM class avg,rew2.2,0.12523890062901705,0.23743979718710334,0.24946564704875823,0.26224626918174754,0.2598617113989787,0.21442680355381113,0.2520713971540903,0.15741787342914235,0.32106160425620606
confidnet,do0,CTM class,rew2.2,0.12554625654783508,0.2718460272593772,0.2860380737172159,0.28627863770981105,0.2771345240932745,0.2654762664095142,0.277207341008567,0.18253632635304287,0.3986381690456583
confidnet,do0,CTM class avg,rew2.2,0.1431035306278202,0.22142744937022557,0.23861916443404238,0.23898349214471132,0.23799232754389235,0.20517216918848852,0.24754151785050227,0.1558698271606424,0.3034242911949207
confidnet,do1,fDBD global,rew2.2,0.18430360737873444,0.25187897962263606,0.2692499726487029,0.27368217370194153,0.27433631461953645,0.2318103652105346,0.26639492660570363,0.1958671218877269,0.31164736905150675
confidnet,do1,fDBD,rew2.2,0.1845449577209022,0.25142587228667634,0.2688215252562992,0.27342988171299043,0.27338670448953195,0.2283514157995134,0.26457525945900007,0.19687623749965927,0.3083896344162613
confidnet,do0,CTMmeanOC,rew2.2,0.1865310773471991,0.38815198282706576,0.39711102382702984,0.3954054115305274,0.377689827107702,0.39211327760848547,0.387670934410082,0.2840606395522695,0.5446307734416792
