model,drop out,methods,reward,run,test,cifar100,cifar10,lsun resize,isun,places365,lsun cropped,textures,svhn
confidnet,do1,MSR class,rew2.2,1,0.1249380493169957,0.1797462033394453,0.1747419818117025,0.1973840925745716,0.1735505198145179,0.2670041521950859,0.1403600477343785,0.1576365891778939,0.4839863033692728
confidnet,do1,MSR class,rew2.2,3,0.0785827685782193,0.1789201607543031,0.1769204962676317,0.1786038697096812,0.1655638516481172,0.2520841522219271,0.1440217516693836,0.1641618752245439,0.4930106836146186
confidnet,do1,MSR class,rew2.2,5,0.0851440257111622,0.1799880339849532,0.1770526253789671,0.1790735761897216,0.1570167384702958,0.2381290742198519,0.1451388269008937,0.1673276070584629,0.5323018960603961
confidnet,do1,MSR class,rew2.2,4,0.0622341714468571,0.1758372172364338,0.1815670530854796,0.24405433355012,0.1901623188702325,0.2551030921440794,0.1174782734071994,0.1743689167430224,0.4460508169601583
confidnet,do1,MSR class,rew2.2,2,0.0989525085718101,0.1619859700062332,0.1727391097890823,0.1865337027680126,0.1586706441742671,0.2669076195134615,0.12148234015007,0.1838837826409814,0.4226115998733929
confidnet,do1,MSR global,rew2.2,1,0.1582651327005804,0.1829931371151846,0.1800195046300843,0.1956334702099879,0.17202585262819,0.292062654600781,0.1422800898160757,0.1481168845667144,0.4905212108916089
confidnet,do1,MSR global,rew2.2,3,0.0727341469347805,0.1741588412133335,0.1731536036559078,0.1765243080241429,0.1577650609757941,0.2518908769130956,0.1392772298751347,0.1763465169420088,0.5004147835027342
confidnet,do1,MSR global,rew2.2,5,0.0729743123965526,0.181779069738254,0.1770621103495662,0.1790721301479919,0.157626361855951,0.2411873387333559,0.1463622484139604,0.1456026496882364,0.5400817058249222
confidnet,do1,MSR global,rew2.2,4,0.0638658112857241,0.1740241289474253,0.1765223299395234,0.2198085326512677,0.191917096095866,0.2525842123795107,0.1319799672780917,0.1576987349515751,0.4413030925863038
confidnet,do1,MSR global,rew2.2,2,0.0895258319837911,0.1776828029206762,0.1815366811622988,0.1894147698337564,0.1752177129443414,0.2683377890693977,0.1286281016173159,0.1915939804695362,0.424360288689365
confidnet,do1,MSR,rew2.2,1,0.15824083634528,0.185098190462924,0.1770001740471572,0.1992811240703133,0.1749754017615307,0.2958663127886338,0.1416517402919543,0.1531161726681972,0.4916834954489507
confidnet,do1,MSR,rew2.2,3,0.07076281252504,0.1773830185775755,0.1751051437882884,0.1808836283661355,0.1570538482053161,0.2513935103864479,0.138598540238073,0.200124431935862,0.5036484319500315
