model,drop out,methods,reward,test,cifar100,cifar10,lsun resize,isun,places365,lsun cropped,textures,svhn
confidnet,do1,MSR class,rew2.2,0.08997030472500887,0.1752955170642737,0.17660425326657264,0.19712991495842141,0.1689928145954861,0.2558456180588812,0.13369624797238505,0.16947575416898092,0.4755922599755677
confidnet,do1,MSR global,rew2.2,0.09147304706028574,0.17812759598697472,0.1776588459474761,0.19209064217342936,0.1709104169000285,0.2612125743392282,0.13770552740011568,0.1638717533236142,0.4793362162989868
confidnet,do1,MSR,rew2.2,0.09246182659788667,0.17913188861355123,0.17742949862662183,0.19323631669436545,0.1706228486787284,0.25999584793380326,0.1364700782434184,0.1709123312013147,0.47814047890010203
confidnet,do1,MSR class pred,rew2.2,0.10640455738992478,0.20371738395066466,0.20321313196349897,0.2245413066066808,0.19261860189998964,0.26481992955494793,0.1478645351326784,0.16009979025210627,0.4789330755650291
confidnet,do1,Confidence,rew2.2,0.11024215573701297,0.14912831913652858,0.11639139375185104,0.12887417553676753,0.0953094193172066,0.25352415015165775,0.10423056934827298,0.19072680664573927,0.509344137733428
confidnet,do0,MSR class avg,rew2.2,0.12299763147479448,0.32443231868672023,0.3160168073771772,0.32742183626388216,0.28765910786630794,0.3080875881706599,0.322976737637331,0.24499579248009393,0.605494600496563
confidnet,do0,Confidence,rew2.2,0.13953794625108637,0.20683682417534363,0.14997148536942834,0.15581255778206288,0.13747894285840662,0.2323008773531477,0.13843832710013787,0.21959131375294438,0.4945059442771112
confidnet,do1,MSR class avg,rew2.2,0.1434339934631378,0.18902263644496337,0.19959359767427584,0.2525213552661414,0.20207016589230492,0.2392891008523652,0.13377339110688366,0.1575315411674265,0.5106659438807553
confidnet,do0,MSR class,rew2.2,0.1473240376757258,0.3239988800066208,0.28921809145891053,0.28693005682901,0.2776083446365195,0.3262694256568744,0.27971805695683416,0.2898078071676872,0.5939450527037528
confidnet,do0,MSR,rew2.2,0.15282772460887295,0.31826770684687583,0.2864433464593784,0.28598476995161554,0.27915767131796837,0.32302057091268155,0.27666269140141475,0.28824207381045025,0.5915309884067346
confidnet,do0,MSR global,rew2.2,0.1571151282493185,0.31606014601656784,0.2860590094939601,0.28264901025957406,0.27368246168444704,0.3210990220993402,0.27891979702255904,0.29107361841715723,0.5927469729574089
confidnet,do0,MSR class pred,rew2.2,0.16320556337591005,0.342819269253564,0.31907412193991436,0.32555428676248377,0.30480057152996815,0.34177213518827887,0.32272901941683807,0.30441379866813206,0.6176902051766346
confidnet,do1,CTM,rew2.2,0.2254225816451036,0.32227877528566384,0.3314761312082871,0.3488855593306427,0.35112195243086713,0.3146569154135549,0.32264890001248403,0.27140927590774877,0.4001598644655222
confidnet,do1,CTM global,rew2.2,0.2260639440260419,0.32505176045926226,0.32975400377369696,0.3468404021880286,0.3461471254984607,0.3183871005033202,0.3227032221766483,0.2753761273512308,0.40319059812084734
confidnet,do1,CTM class avg,rew2.2,0.23501117088270213,0.30974402872507223,0.34437648512258406,0.36930211159366605,0.37637556542299455,0.28300130524232414,0.34718411856690407,0.24051532125162653,0.37822811552380514
confidnet,do0,CTM,rew2.2,0.23631756262246215,0.3591658038688424,0.3634250902421193,0.3593957602444303,0.3537123000494481,0.35567778196892036,0.35070445827905006,0.29679040199458784,0.45798137680895906
confidnet,do0,CTM global,rew2.2,0.23660903168865702,0.37060702039789944,0.37498823592405894,0.3662964835443665,0.36007471781649786,0.3675675181766375,0.35725055302130765,0.3053802694844182,0.4640408939559631
confidnet,do1,CTM class,rew2.2,0.2436033516733906,0.34773655467922554,0.34999407049397624,0.35217498312801043,0.35158152135817405,0.342730127333123,0.3441434359499801,0.296712099071519,0.4173365552623668
confidnet,do0,CTM class avg,rew2.2,0.24360775132218815,0.28096959810219935,0.3089748462889507,0.3265646144768271,0.3317585959534681,0.27083291527405207,0.34515932159680834,0.2171638781733815,0.3604066087264765
confidnet,do1,CTM class pred,rew2.2,0.24388755425408076,0.3468868582897075,0.34924047518031387,0.35151533215010666,0.35131739845540777,0.34288162312435055,0.342857933948089,0.2943589203346876,0.41726370964691634
confidnet,do0,CTM class pred,rew2.2,0.2806029509449904,0.4038275984290053,0.4095102077128745,0.40558886864369753,0.40012720904945837,0.39830800398424915,0.3951233184826011,0.3392736471736142,0.4962116179718552
confidnet,do0,CTM class,rew2.2,0.28157644894659295,0.405444946031668,0.41106271773430353,0.40710226648285913,0.4017964868604798,0.3990855903160334,0.39612250891759687,0.3417127237579921,0.49672698954762956
confidnet,do1,fDBD class avg,rew2.2,0.3032961730364616,0.40068837112654493,0.40278919125083845,0.4062166955972052,0.40020841187197487,0.3966575911112708,0.40059423040594816,0.34501431437959507,0.4749892353781896
confidnet,do0,fDBD global,rew2.2,0.31792819173565795,0.3242497589931054,0.3463292362693287,0.3555225587254675,0.36049035481494895,0.3070003053281856,0.35951313748314073,0.30044460532563677,0.3713768212198689
confidnet,do0,fDBD class pred,rew2.2,0.32358107229555066,0.3296672367329728,0.34150812683061066,0.34263257124278085,0.35025546672297336,0.3213027929049456,0.35574012184557036,0.296104813678274,0.38808438564039777
confidnet,do0,fDBD,rew2.2,0.32407748759582244,0.32721456481662436,0.35582745353836726,0.36209857379815624,0.3660663210285297,0.3101757963890893,0.3665081595077469,0.30402157849432554,0.36300849781962047
confidnet,do1,fDBD global,rew2.2,0.3396771016481681,0.3582063259713599,0.39365280537645375,0.40348801698482484,0.4071032059008294,0.3384430383572954,0.3719243356315607,0.3214959797339825,0.3710251243082525
confidnet,do1,fDBD,rew2.2,0.3426299705168686,0.36149608289312124,0.3988636394837647,0.4082485121807132,0.4118328967563011,0.34310632187469264,0.37742419662860377,0.32776844812972483,0.3767761808670861
confidnet,do1,fDBD class pred,rew2.2,0.3457760862598832,0.3620558531896888,0.38935042464283204,0.3977768691287057,0.4011717956751687,0.3387852933881623,0.36960289007099323,0.3186044442014862,0.36868450053263463
confidnet,do0,GradNorm,rew2.2,0.36648888888888886,0.6368790556768624,0.6368790556768624,0.6368790556768624,0.6101910735435586,0.6368790556768624,0.6368790556768624,0.4972862573604582,0.8203296461874915
confidnet,do0,Energy class,rew2.2,0.36648888888888886,0.6368790556768624,0.6368790556768624,0.6368790556768624,0.6101910735435586,0.6368790556768624,0.6368790556768624,0.4972862573604582,0.8203296461874915
confidnet,do0,Energy,rew2.2,0.36648888888888886,0.6368790556768624,0.6368790556768624,0.6368790556768624,0.6101910735435586,0.6368790556768624,0.6368790556768624,0.4972862573604582,0.8203296461874915
confidnet,do0,MLS global,rew2.2,0.36648888888888886,0.6368790556768624,0.6937439159997714,0.6368790556768624,0.6101910735435586,0.6368776994233956,0.6368790556768624,0.5871681420539782,0.8203296461874915
confidnet,do0,MLS class,rew2.2,0.36648888888888886,0.6368790556768624,0.6368790556768624,0.6368790556768624,0.6101910735435586,0.6368790556768624,0.6368790556768624,0.4972862573604582,0.8203296461874915
confidnet,do0,MLS class avg,rew2.2,0.36648888888888886,0.6368790556768624,0.6368790556768624,0.6368790556768624,0.6101910735435586,0.6368790556768624,0.6368790556768624,0.4972862573604582,0.8203296461874915
confidnet,do0,MLS class pred,rew2.2,0.36648888888888886,0.6368790556768624,0.6368790556768624,0.6368790556768624,0.6101910735435586,0.6368790556768624,0.6368790556768624,0.4972862573604582,0.8203296461874915
confidnet,do0,GradNorm global,rew2.2,0.36648888888888886,0.6368790556768624,0.6368790556768624,0.6368790556768624,0.6101910735435586,0.6368790556768624,0.6368790556768624,0.4972862573604582,0.8203296461874915
confidnet,do0,GradNorm class pred,rew2.2,0.36648888888888886,0.6368790556768624,0.6368790556768624,0.6368790556768624,0.6101910735435586,0.6368790556768624,0.6368790556768624,0.4972862573604582,0.8203296461874915
confidnet,do0,MLS,rew2.2,0.36648888888888886,0.6368790556768624,0.6945054428228151,0.6368790556768624,0.6101910735435586,0.6368778090834653,0.6368790556768624,0.5867027489875719,0.8203296461874915
confidnet,do0,GradNorm class avg,rew2.2,0.36648888888888886,0.6368790556768624,0.6368790556768624,0.6368790556768624,0.6101910735435586,0.6368790556768624,0.6368790556768624,0.4972862573604582,0.8203296461874915
confidnet,do0,Energy class avg,rew2.2,0.36648888888888886,0.6368790556768624,0.6368790556768624,0.6368790556768624,0.6101910735435586,0.6368790556768624,0.6368790556768624,0.4972862573604582,0.8203296461874915
confidnet,do0,NNGuide global,rew2.2,0.36648888888888886,0.6368790556768624,0.6368790556768624,0.6368790556768624,0.6101910735435586,0.6368790556768624,0.6368790556768624,0.4972862573604582,0.8203296461874915
confidnet,do0,NNGuide class pred,rew2.2,0.36648888888888886,0.6368790556768624,0.6368790556768624,0.6368790556768624,0.6101910735435586,0.6368790556768624,0.6368790556768624,0.4972862573604582,0.8203296461874915
confidnet,do0,NNGuide class avg,rew2.2,0.36648888888888886,0.6368790556768624,0.6368790556768624,0.6368790556768624,0.6101910735435586,0.6368790556768624,0.6368790556768624,0.4972862573604582,0.8203296461874915
confidnet,do0,NNGuide,rew2.2,0.36648888888888886,0.6368790556768624,0.6368790556768624,0.6368790556768624,0.6101910735435586,0.6368790556768624,0.6368790556768624,0.4972862573604582,0.8203296461874915
confidnet,do0,Energy global,rew2.2,0.36648888888888886,0.6368790556768624,0.6368790556768624,0.6368790556768624,0.6101910735435586,0.6368790556768624,0.6368790556768624,0.4972862573604582,0.8203296461874915
confidnet,do0,Energy class pred,rew2.2,0.36648888888888886,0.6368790556768624,0.6368790556768624,0.6368790556768624,0.6101910735435586,0.6368790556768624,0.6368790556768624,0.4972862573604582,0.8203296461874915
confidnet,do1,NNGuide global,rew2.2,0.38366666666666666,0.6432136283023411,0.6432136283023411,0.6432136283023411,0.6167111351644652,0.6432136283023411,0.6432136283023411,0.5041607270401945,0.8243461375451314
confidnet,do1,NNGuide class pred,rew2.2,0.38366666666666666,0.6432136283023411,0.6432136283023411,0.6432136283023411,0.6167111351644652,0.6432136283023411,0.6432136283023411,0.5041607270401945,0.8243461375451314
confidnet,do1,NNGuide class avg,rew2.2,0.38366666666666666,0.6432136283023411,0.6432136283023411,0.6432136283023411,0.6167111351644652,0.6432136283023411,0.6432136283023411,0.5041607270401945,0.8243461375451314
