model,drop out,methods,reward,test,cifar10,tinyimagenet,lsun resize,isun,places365,lsun cropped,textures,svhn
confidnet,do0,MSR global,rew2.2,0.09664054711095307,0.4029700317282641,0.2772415840452361,0.30634870527056707,0.26401244890934467,0.3824023907422009,0.28064725268061197,0.15364780936055097,0.5467358109488416
confidnet,do0,MSR,rew2.2,0.09674352260078375,0.40224819250820126,0.2733529498749128,0.30663786207166954,0.2640233200248648,0.38160339379025104,0.27743935953041365,0.155006445541429,0.54816594807427
confidnet,do0,MSR class avg,rew2.2,0.10026181740188896,0.40019769686375817,0.2756296969628672,0.3030093714384846,0.26658210084017375,0.37048056639636406,0.26848538417657675,0.12890419475213188,0.5181126800049913
confidnet,do1,MSR,rew2.2,0.11964644858648898,0.3796475405087471,0.25321667795394465,0.35798619774051943,0.2941850565359705,0.43061060263277523,0.27068067903082116,0.24460343593286873,0.6434820544337445
confidnet,do0,MSR class pred,rew2.2,0.12300389665913185,0.3891430956509354,0.2958409190262784,0.317001584753318,0.28193745193710196,0.3766247782092861,0.2868362008248849,0.15926555356295036,0.562043386712778
confidnet,do1,MSR global,rew2.2,0.12377970650006434,0.3839237431544477,0.24602666306748042,0.35679435394178,0.29574709788381714,0.4391725019600149,0.26610183968347656,0.25141847348089674,0.6552278227375493
confidnet,do1,MSR class pred,rew2.2,0.13143615118211904,0.37381021966991196,0.2683018065925238,0.3284249535923698,0.2963693638475681,0.4210065257746704,0.23964161621327137,0.2495679648051575,0.6503583296256479
confidnet,do1,MSR class,rew2.2,0.13446486872231614,0.39326008533951295,0.23391901333627713,0.33045856333720697,0.3174539794518516,0.45334381444163707,0.2880885370922512,0.40406715734373194,0.6642307864372751
confidnet,do1,MSR class avg,rew2.2,0.13719116647891297,0.3713815300496658,0.22471775299997496,0.31043101759137104,0.26367945458091996,0.40550066086699255,0.25548195726477674,0.28347333495185456,0.6869334761548277
confidnet,do0,MSR class,rew2.2,0.17069582072583,0.5160809748169493,0.39607078586041206,0.43829524405492365,0.2983798102285814,0.5038196275545965,0.40853087819121925,0.30274223154307134,0.6161716738229034
confidnet,do1,CTM global,rew2.2,0.19156502201175502,0.2521917310663984,0.33718418786920445,0.3453534015568202,0.3401144341071656,0.31633960367685515,0.35034499614752734,0.3377897731108439,0.4080217625997954
confidnet,do0,fDBD class avg,rew2.2,0.21823384461271025,0.3044733893434036,0.3046133850940822,0.29393479787811294,0.2792424896745596,0.2878386269698653,0.3018632119405359,0.24321145977829056,0.4470611195756516
confidnet,do0,CTM class,rew2.2,0.23351016470137848,0.23129003436283035,0.26904803788257575,0.2701132149030511,0.2550222628788989,0.245678080203646,0.27165169209327356,0.24036593013339572,0.3928024846454429
confidnet,do1,CTM,rew2.2,0.2374061193490758,0.3086003960182736,0.3393722631203625,0.34582135732357316,0.33161287571702686,0.3163931218943355,0.35558843444010696,0.3428979698551938,0.4078157793261754
confidnet,do1,fDBD global,rew2.2,0.23783566910998505,0.2751714478719412,0.2570447666823565,0.2646884636822392,0.3077959149263122,0.2134064220983694,0.23395354849997246,0.22974284990628382,0.5078216379163976
confidnet,do0,fDBD global,rew2.2,0.2732061013293985,0.3980355605483055,0.261119340455369,0.2703338534280798,0.27220487160163737,0.33643592842496356,0.24244273373468475,0.3584579799988151,0.5205726155363479
confidnet,do0,fDBD,rew2.2,0.27758269689612736,0.31511639257272084,0.2649093081377006,0.27314179258671023,0.2739134768639362,0.33690515976885094,0.2512851791271351,0.2762566513216921,0.4245729420622057
confidnet,do1,CTM class,rew2.2,0.2839673496400588,0.3617990337440318,0.40383552368478126,0.40017429839240803,0.3976286905915821,0.3539778153036467,0.40769089725731,0.36604384187399674,0.4408131579861877
confidnet,do1,CTM class pred,rew2.2,0.28589221256146324,0.3569184389225436,0.38205019854735656,0.3756090069815519,0.3743357565267496,0.34879611965130874,0.388976076547148,0.355644194387028,0.4377339873721226
confidnet,do1,fDBD,rew2.2,0.29126246905126074,0.4573152982236183,0.3525731720994906,0.3584456045875329,0.28827444987740763,0.25081568828274853,0.37358463309040807,0.4256477289398511,0.5125807708064014
confidnet,do1,fDBD class avg,rew2.2,0.3190374357500981,0.36084702906337035,0.31856407655871477,0.3266367573809551,0.3348209393476519,0.2872315829041907,0.31870325150941253,0.3141108055724596,0.36814529335768603
confidnet,do0,fDBD class pred,rew2.2,0.3393888162213762,0.21512338759878893,0.3567767323384307,0.35759669807478084,0.3608850599067952,0.24252429221201907,0.3259993445450368,0.3511562023952144,0.37063086319861216
confidnet,do1,CTM class avg,rew2.2,0.3403750419583805,0.35529310863586366,0.31590148777584487,0.33811238009328554,0.3407525304443262,0.2794501389361975,0.3248549714001147,0.2858740687636342,0.39032838985345714
confidnet,do0,CTM class pred,rew2.2,0.3545658347508658,0.34524292165362647,0.3743276798460132,0.37638359821885115,0.36284324396228385,0.2515999217539518,0.26717497939261453,0.3567874585148408,0.4791827780653283
confidnet,do0,CTM class avg,rew2.2,0.36041318480871876,0.22170935666096386,0.3765207392899835,0.2848239461399393,0.26991874149970985,0.440588813227794,0.2218293808372814,0.36380869247118053,0.3498694138981763
confidnet,do0,CTM global,rew2.2,0.36069002611529566,0.32648509820039767,0.3694645408741116,0.3707636919159662,0.3663746729012761,0.3210373828322525,0.3526725399535048,0.3533705552588808,0.3677991667367582
