model,drop out,methods,reward,test,cifar100,tinyimagenet,lsun resize,isun,places365,lsun cropped,textures,svhn
modelvit,do1,GE class avg,rew0,1.0741216253899943,193.45591770181986,204.98503607129987,186.48375845130695,167.8036808515394,194.45595523044233,180.83749773596355,89.15956466015902,402.99025660095145
modelvit,do1,GE class,rew0,1.0806195004257866,192.52418423957997,205.0714990804482,186.67375444528838,168.40628144466984,195.0860279135825,179.9991154625734,89.05234417159268,402.1737274401828
modelvit,do1,ViM,rew0,1.1339991992245713,184.3580518506506,181.89896661043505,178.22616709300294,158.4862826264379,179.02416445939036,182.9761269749341,87.78026193624927,401.59435550952537
modelvit,do1,MLS global,rew0,1.1819121636602277,191.54997860840353,203.74341352351948,185.13028801108013,166.9124988700064,194.66930045928382,178.79427993723795,88.70472536456518,400.992649559367
modelvit,do1,Energy global,rew0,1.2013223621004727,191.481897285672,203.6661173486635,185.03795790025634,166.82109013849035,194.6017925920239,178.6735005663416,88.65126364122662,400.88437234907735
modelvit,do1,pNML,rew0,1.2055087485703146,183.5079107304041,180.48129265318047,177.8701778317921,157.90911998543095,178.45536381992682,181.52606890516603,87.7572638930355,399.23019451443577
modelvit,do1,PCA RecError global,rew0,1.2249384832830401,183.1778131907201,182.97681656760875,178.7744203942119,159.27584295493293,179.81301718958747,181.77446771236194,87.9568937202984,399.3985374224647
modelvit,do1,MLS class pred,rew0,1.2610634157136602,192.35329071421842,204.97790168357787,185.69054282454687,167.5365453613359,195.09736760460288,178.78730822603524,88.71165652465115,401.00640747716136
modelvit,do1,MLS class,rew0,1.2612539348632303,192.35219235078995,204.97667089804787,185.68911683792163,167.53534146986007,195.096173682586,178.7855033607322,88.710178626088,401.0046388990613
modelvit,do1,pNML global,rew0,1.2634359529076997,185.62620285004184,197.37488449828632,183.07118140670863,164.97335240062347,187.5423811284142,186.52757819184703,89.24499022539742,401.4674100422077
modelvit,do1,MLS,rew0,1.2704502539573395,192.23346179612673,205.7377556091441,185.78614563153366,167.84303692515522,195.20364337411007,178.82893144813164,88.73051571389855,401.0793278467601
