,dataset,architecture,study,dropout,run,reward,lr,temperature,raw_entropy_mean,raw_entropy_std,raw_entropy_p50,raw_maxprob_mean,raw_maxprob_std,raw_maxprob_p50,raw_margin_mean,raw_margin_std,raw_margin_p50,raw_logitnorm_mean,raw_logitnorm_std,raw_logitnorm_p50,raw_kl_uniform_mean,raw_kl_uniform_std,raw_kl_uniform_p50,raw_top23margin_mean,raw_top23margin_std,raw_top23margin_p50,raw_top34margin_mean,raw_top34margin_std,raw_top34margin_p50,scaled_entropy_mean,scaled_entropy_std,scaled_entropy_p50,scaled_maxprob_mean,scaled_maxprob_std,scaled_maxprob_p50,scaled_margin_mean,scaled_margin_std,scaled_margin_p50,scaled_logitnorm_mean,scaled_logitnorm_std,scaled_logitnorm_p50,scaled_kl_uniform_mean,scaled_kl_uniform_std,scaled_kl_uniform_p50,scaled_top23margin_mean,scaled_top23margin_std,scaled_top23margin_p50,scaled_top34margin_mean,scaled_top34margin_std,scaled_top34margin_p50,logit_classmean_cv_norm,logit_classmean_cos_mse,logit_classmean_cos_max_dev,logit_classmean_cos_mean,logit_within_between_ratio,logit_classmean_mean_norm,n_classes_seen,logit_cov_participation,logit_cov_effrank
65,cifar10,ViT,vit,True,0,0.0,0.01,3.2935400009155273,0.00961023259154368,0.07110850357391779,9.46100265520642e-11,0.996075290265391,0.03380600898689441,0.9999999999966429,25.334231527100542,6.611923749636395,26.780713081359863,31.01714053975306,3.6639306228754682,31.461317257884424,2.292974860402502,0.0711085035739178,2.302585092899424,2.574231310820086,2.6628647796628524,1.8016729354858398,1.3612988647349271,1.3664639710391928,0.944880485534668,0.05695469680907891,0.1842026187451883,0.008638580713232914,0.9835258148276472,0.0700504638526604,0.9991236396760524,7.692097720671754,2.007543175388316,8.131285429000854,9.41756910099363,1.1124597327322243,9.55243217949126,2.245630396184967,0.18420261874518834,2.2939463928439014,0.781600135420376,0.808511443026934,0.547032356262207,0.41332392029489157,0.41489217395711153,0.2868890166282654,0.03068214420185993,0.014221421318310935,0.3230211229233811,-0.11098621373883696,0.10633725996538523,29.483061964380717,10.0,8.17169145864561,8.600171496436994
66,cifar10,ViT,vit,True,1,0.0,0.01,3.1873583793640137,0.01027695324912776,0.07554590829619316,1.185169352325131e-10,0.9958503751314737,0.03543682113664173,0.9999999999957532,25.036918231183236,6.6282305344000525,26.518684402108192,31.089011461456096,3.6925671462311684,31.0363643890545,2.292308139744918,0.07554590829619318,2.3025850928755274,2.6607203344012422,2.7624772225341077,1.8781650066375732,1.4369967561334371,1.4210731427099588,1.0153517574071884,0.054964944505417154,0.18758785090912472,0.0072756348336428,0.9835828394741621,0.07144685778095469,0.9992775235526559,7.855068445679918,2.079537268089868,8.319956626743078,9.753848724048765,1.1585039112296456,9.73733154894212,2.247620148488629,0.18758785090912472,2.295308951562766,0.8347728803994113,0.8666980283213633,0.5892543494701385,0.4508425425206908,0.4458466773579086,0.31855589151382446,0.035731428775805735,0.016527045707661645,0.32637449341611285,-0.11097399992129904,0.10546002374518863,29.553294304214795,10.0,7.990181282605062,8.50118329616952
67,cifar10,ViT,vit,True,2,0.0,0.01,3.00626540184021,0.010596390336645545,0.07687684145789554,1.2201382085847793e-10,0.9956829440772318,0.03627982281018703,0.9999999999956712,25.025073343614135,6.65929710521896,26.654221773147583,30.674815201413267,3.6084452688544593,30.842170490641617,2.2919887026574,0.07687684145789553,2.3025850928720266,2.5149302076581868,2.946320976753011,1.5344276130199432,1.235396617149189,1.2957409552559624,0.856264591217041,0.048738606119197454,0.1772942460921961,0.0047179275645880345,0.984805678438186,0.06914135577257455,0.9995516490184772,8.324306072271732,2.2151394542074905,8.866223454475403,10.203628454841798,1.2003082843886073,10.259297244727927,2.2538464868748487,0.17729424609219605,2.2978668499867685,0.8365629348021256,0.9800601681463266,0.5104098990559578,0.41094063634944394,0.4310134942376111,0.28482669591903687,0.05312643005865109,0.015926020358737296,0.3471571972548903,-0.11077898155154275,0.10365549453193376,29.222202783201322,10.0,7.997256837255621,8.511739004465117
68,cifar10,ViT,vit,True,3,0.0,0.01,3.1326518058776855,0.00996042190888809,0.07312008526033362,3.990215396830221e-11,0.9959858882459631,0.03444452162444432,0.999999999998638,26.086954468061776,6.927305542723345,27.7791784144938,31.270738263216476,3.5815328095784458,31.644610809311548,2.292624671085158,0.07312008526033363,2.302585092954136,2.4273611566060946,2.875881773963412,1.5008701421320438,1.246585131039142,1.2728681911968505,0.8752255439758301,0.04992743478070668,0.17996461025476007,0.0048645838982735974,0.9846325128232175,0.06914732300527149,0.9995388469731386,8.327435058155103,2.2113231771388904,8.86762448400259,9.982194065988178,1.1432910620406445,10.10154089513672,2.252657658213339,0.17996461025476007,2.29772035648652,0.7748582693048475,0.918034289026455,0.47910532308742404,0.39793287223431895,0.4063229078050913,0.27938807010650635,0.04214705256231509,0.013853433217050822,0.27341169345923233,-0.11087192440793296,0.10096589182261957,29.874553056022837,10.0,8.16331282233574,8.605471414593474
69,cifar10,ViT,vit,True,4,0.0,0.01,3.2794835567474365,0.010669808915906282,0.07628644802854309,1.2900092043794567e-10,0.9956632868766093,0.035766831128081086,0.9999999999953664,24.909793793945898,6.631665616898018,26.440675735473633,31.185374545338238,3.6139101329673435,31.35918378225863,2.2919152840781396,0.07628644802854309,2.302585092865032,2.691551761665172,2.797138506707626,1.890324354171753,1.4347102806392207,1.3863742130480985,1.0370919704437256,0.06042846503100102,0.19314849687528488,0.009213623098038474,0.9822634851470557,0.07347411333229158,0.9990586037837738,7.595645281103721,2.0221676692078194,8.062451332807541,9.509233394055277,1.1019753796337537,9.56223257283332,2.242156627963045,0.19314849687528485,2.293371104053496,0.8207242741186104,0.8529204242177639,0.5764091536402702,0.4374805532467191,0.4227416268552465,0.31623636186122894,0.03731588417718281,0.01781695133647606,0.4150729037871837,-0.11096040062148446,0.1062577147289759,29.581180111572337,10.0,7.913711874031851,8.44741214911449
70,cifar10,ResNet18,devries,False,1,2.2,0.0,1.21982741355896,0.05756999216188293,0.16064498824916923,0.018980414128589675,0.9859487081886132,0.059614640555519446,0.9979453101370673,7.26422522291969,1.5936966493035902,7.673065036535263,8.198358520553876,0.7434690534727673,8.246707398104316,2.245015100832163,0.16064498824916923,2.2836038918844928,0.5079086535105249,0.6901994217618829,0.2707768380641937,0.28395177997689464,0.31568611293101806,0.19072115421295166,0.12342341072998678,0.19821717915759804,0.07053988285105664,0.9746601812388265,0.06990829159856324,0.9909484702448094,5.955125407340857,1.3064935511873081,6.290287494659424,6.7209167705028525,0.6094870833853502,6.760552636857451,2.179161682264059,0.198217179157598,2.2320392656267516,0.4163774711009516,0.5658172741359235,0.22197963297367096,0.23278029078553783,0.2587957194002506,0.15635091066360474,0.020403534352322124,0.019913422955600057,0.325282555639115,-0.1110300145028398,0.04440591698759687,8.047787167429366,10.0,7.807140180045981,8.424822229993492
71,cifar10,ResNet18,devries,True,1,2.2,0.0,1.1937841176986694,0.11797915342275374,0.27461224172865695,0.01750955365104003,0.9659287763655658,0.1010205073540451,0.9980724951389451,6.59962939488474,2.1691200404002444,7.342644929885864,8.655022147520375,1.1907748649764787,8.838604969489104,2.1846059395712922,0.27461224172865695,2.2850754293694457,0.7759113417041907,0.8256285578415883,0.529413253068924,0.44732870440206957,0.3839739320126574,0.3330698600038886,0.18447684050463867,0.32289625699957497,0.05643768429201025,0.9520450864235801,0.11487462805047062,0.9928182031113876,5.528327355700102,1.8170119775710973,6.150730848312378,7.250073123812417,0.9974792323097669,7.403855341264173,2.1181082524894075,0.32289625699957497,2.2461472727029657,0.6499595113885214,0.6916062508171191,0.4434748589992523,0.37471490677137276,0.32164436298135884,0.2790034357458353,0.06986449354517978,0.06601772967563947,0.6345353419563196,-0.1098682689769774,0.07134513246546054,8.393365385184172,10.0,5.904246186344468,7.222873933183757
72,cifar10,ResNet18,confidnet,False,1,2.2,0.0,1.1299690008163452,0.052191217260906066,0.138867471295539,0.021187832317905643,0.988351741043,0.0512061466170618,0.9976631502094908,7.103767670750842,1.4343107368204444,7.421452607959509,8.177935737408337,0.773113738028895,8.199375059131182,2.25039387573314,0.138867471295539,2.2813966902026537,0.6059148146859673,0.6804054989501372,0.3853616341948509,0.2946781802744768,0.31276659125540884,0.20349302887916565,0.08689693975897018,0.1601583846970612,0.048264555465794945,0.9826281369042773,0.05665911684518904,0.994096761193379,6.28669252462855,1.2693363592546032,6.567837119102478,7.237309812144662,0.6841902187595742,7.25628311614975,2.215688153235076,0.16015838469706126,2.254319195490008,0.5362225106665457,0.6021452787399639,0.3410373628139496,0.26078430464619423,0.27679218711454084,0.18008726835250854,0.023123676542004822,0.023482941021762162,0.37535204468184685,-0.11099612234097773,0.039005341164212226,8.044838226416001,10.0,7.602474129175357,8.321852086157945
73,cifar10,ResNet18,confidnet,True,1,2.2,0.0,1.1447081565856934,0.11040281893853626,0.232024298649658,0.030849125776169318,0.9709951814292099,0.08565001539552888,0.9962682366403832,5.996428763187346,1.757373387280917,6.513595283031464,8.457088253704585,1.043629027459189,8.562656140089405,2.19218227405551,0.23202429864965798,2.271735906651421,0.9190211109802593,0.8554264315023097,0.6970730721950531,0.4710954502601316,0.41306562699346916,0.35863691568374634,0.16542401721589944,0.2645179140514056,0.06982187958816949,0.9600516323995681,0.0948784977133332,0.9906325033885979,5.238390876012802,1.5352152218245574,5.690179884433746,7.3879863661921545,0.9116987774485065,7.480209028971371,2.1371610757781463,0.2645179140514056,2.232763006653738,0.8028431578995409,0.7472877928746043,0.6089526414871216,0.41154197033676204,0.3608479809037214,0.31329987198114395,0.0817869518758979,0.0856215141522272,0.6719341021169294,-0.10950766815587379,0.05795825596440799,8.18610230370846,10.0,5.275265276655867,6.785874259755818
74,cifar10,ResNet18,dg,False,1,2.2,0.0,1.2635654211044312,0.04551155264920917,0.14126614953264885,0.017593248677409988,0.9895060140842779,0.05193808321253384,0.9981263312792655,7.573238964394331,1.4425525398576502,7.862523555755615,8.177824556056985,0.7312230547507728,8.199910120294165,2.2570735403448365,0.14126614953264885,2.2849917664306565,0.5303508225911158,0.6470203452996957,0.3317799046635628,0.21693056166290073,0.26133973503315977,0.14789098501205444,0.12287436929621792,0.18092946723041828,0.08237667761281164,0.976916144193211,0.06251939215640599,0.9892688872341215,5.99354717768813,1.1416524344352577,6.22249011695385,6.472023069580632,0.5786982156503644,6.489501891527347,2.1797107236978284,0.18092946723041828,2.2202066869761103,0.41972565395578304,0.512059237157516,0.26257437467575073,0.17168130585019797,0.206827229247552,0.11704260110855103,0.013374523530318972,0.008707372958869143,0.2878641789263302,-0.11108841186486111,0.03556377682124825,8.06228982903058,10.0,8.43607792967391,8.750148163146369
75,cifar10,ResNet18,dg,False,1,3.0,0.0,1.1934993267059326,0.046790461235702005,0.12918358619835474,0.01969533815876326,0.9896469165026317,0.048060563731692506,0.9978535366553759,7.239364898310166,1.3868216181997266,7.527993626892567,8.18070249477006,0.717401285390397,8.202368257243103,2.2557946317583437,0.1291835861983547,2.282889469406423,0.618140694304264,0.6895477288011129,0.4047057554125786,0.29905382968152466,0.2893176216556403,0.22829526662826538,0.1007626212006517,0.15924847842717663,0.06378997885318566,0.9808744122396577,0.055678081138902255,0.9919293338667898,6.065663161024209,1.1619793881579568,6.3074973076581955,6.854383837535331,0.6010906491150805,6.872537174849986,2.2018224717933945,0.15924847842717663,2.2387934143111505,0.5179229517843272,0.5777529262606261,0.3390917181968689,0.25056891365106154,0.24241121478485317,0.1912822723388672,0.011755308253962185,0.018447330405153544,0.3879346300025759,-0.11108911526851992,0.03380788595352745,8.074115135632411,10.0,7.875129435172433,8.451361133819834
