method,nc_metric,rho,p,significant
CTM,var_collapse,0.7728575242088448,6.475273177971569e-05,True
CTM,equiangular_uc,-0.20778213200456047,0.3793753335456892,False
CTM,equiangular_wc,0.9545710492460435,6.634844976054934e-11,True
CTM,equinorm_uc,-0.4868695713021988,0.029475328741852626,True
CTM,equinorm_wc,-0.14107716711748755,0.5529993343984858,False
CTM,max_equiangular_uc,-0.18938076238054036,0.4238968377107326,False
CTM,max_equiangular_wc,0.9714389714013952,1.0828966817382384e-12,True
CTM,self_duality,0.18478041997453531,0.4354461505542655,False
CTMmean,var_collapse,0.7994801276742586,2.34230464327037e-05,True
CTMmean,equiangular_uc,-0.1433975928133193,0.5464212119768914,False
CTMmean,equiangular_wc,0.8519050540791281,1.8768514575342478e-06,True
CTMmean,equinorm_uc,-0.4833886596448989,0.03083350485429915,True
CTMmean,equinorm_wc,-0.16652623681546755,0.4828668654384104,False
CTMmean,max_equiangular_uc,-0.09097266640844986,0.7028780050262075,False
CTMmean,max_equiangular_wc,0.8318602292772661,5.44584274541539e-06,True
CTMmean,self_duality,0.052424926404869406,0.8262562713574922,False
CTMmeanOC,var_collapse,0.7518577656419457,0.00013197209665110523,True
CTMmeanOC,equiangular_uc,-0.08473806784898978,0.7224405274413361,False
CTMmeanOC,equiangular_wc,0.8019302602799852,2.117211540374378e-05,True
CTMmeanOC,equinorm_uc,-0.3720771524642006,0.10621189252519551,False
CTMmeanOC,equinorm_wc,-0.04159868785314044,0.8617625346041622,False
CTMmeanOC,max_equiangular_uc,-0.03235453499688701,0.8922862027557017,False
CTMmeanOC,max_equiangular_wc,0.7688053792117436,7.47095093781309e-05,True
CTMmeanOC,self_duality,0.11170018034639563,0.6391801988367734,False
Confidence,var_collapse,-0.2991927086738963,0.20002780285507524,False
Confidence,equiangular_uc,0.572234897823596,0.00837578716795937,True
Confidence,equiangular_wc,-0.6153063417458021,0.0038803229736083015,True
Confidence,equinorm_uc,0.8575832138082118,1.3491648826774695e-06,True
Confidence,equinorm_wc,0.7160627552066773,0.0003840052572013803,True
Confidence,max_equiangular_uc,0.556852239279951,0.010762474610613392,True
Confidence,max_equiangular_wc,-0.6260742027263536,0.0031463951752339014,True
Confidence,self_duality,0.5768496953866895,0.0077508443743216845,True
Energy,var_collapse,-0.8114291652677165,1.4119292423960733e-05,True
Energy,equiangular_uc,0.0038639484060367453,0.9871008359578155,False
Energy,equiangular_wc,-0.808338006542887,1.6148083753934484e-05,True
Energy,equinorm_uc,0.4041690032714435,0.07715838588118978,False
Energy,equinorm_wc,0.22797295595616796,0.33369900983888223,False
Energy,max_equiangular_uc,-0.054868067365721786,0.8182858556565927,False
Energy,max_equiangular_wc,-0.7866998954690813,3.884165323940024e-05,True
Energy,self_duality,-0.046367380872440946,0.8460873447498121,False
GE,var_collapse,-0.8955314073733995,9.581280298356482e-08,True
GE,equiangular_uc,-0.23110487932216764,0.326917882651227,False
GE,equiangular_wc,-0.7130801868558987,0.00041677200435350593,True
GE,equinorm_uc,0.2721564039386053,0.2457122509236193,False
GE,equinorm_wc,0.019765548889395912,0.9340819878420343,False
GE,max_equiangular_uc,-0.3116875017173971,0.1809718009544934,False
GE,max_equiangular_wc,-0.7069984795053154,0.0004910089896875333,True
GE,self_duality,-0.17408887291044864,0.4629166324276096,False
GEN,var_collapse,0.674110171148289,0.0011168872801440358,True
GEN,equiangular_uc,0.006949589393281329,0.9768019888956441,False
GEN,equiangular_wc,0.6602109923617263,0.0015349719730847191,True
GEN,equinorm_uc,-0.20617115200067945,0.38316425980749536,False
GEN,equinorm_wc,-0.08802813231489684,0.7120956315528689,False
GEN,max_equiangular_uc,0.05250800874923671,0.8259849530330562,False
GEN,max_equiangular_wc,0.6887815265341051,0.0007840429478414865,True
GEN,self_duality,0.2362860393715652,0.3158809626321587,False
GradNorm,var_collapse,-0.6998954074157976,0.0005916579756809132,True
