method,nc_metric,rho,p,significant
Maha,max_equiangular_wc,-0.5238456633873758,0.017755217842014795,True
Maha,self_duality,-0.19692860748440724,0.4053077130932915,False
NNGuide,var_collapse,0.670741003148362,0.0012081698201398922,True
NNGuide,equiangular_uc,-0.17223779153244134,0.46776056553839773,False
NNGuide,equiangular_wc,0.7337178167923823,0.00023149224406176518,True
NNGuide,equinorm_uc,-0.5341647807878359,0.01526188291974971,True
NNGuide,equinorm_wc,-0.2336970915946782,0.32136767475784767,False
NNGuide,max_equiangular_uc,-0.1608564396690642,0.4980984243324166,False
NNGuide,max_equiangular_wc,0.5546512141419148,0.011145045154889123,True
NNGuide,self_duality,0.0690468679711549,0.7723904740274287,False
NeCo,var_collapse,-0.46789103043047364,0.03748579410218789,True
NeCo,equiangular_uc,-0.49375817682825596,0.02692623764839538,True
NeCo,equiangular_wc,-0.3377945000180981,0.14522322880074234,False
NeCo,equinorm_uc,-0.12857493356544722,0.5890375142764135,False
NeCo,equinorm_wc,-0.38876799439019843,0.0902525151972755,False
NeCo,max_equiangular_uc,-0.5051701531802187,0.023088617148015057,True
NeCo,max_equiangular_wc,-0.3895287928136626,0.08956971705884707,False
NeCo,self_duality,-0.5462532680472848,0.012707269606995603,True
PCA RecError global,var_collapse,0.49665306844300583,0.02590831518855627,True
PCA RecError global,equiangular_uc,0.09979118840431336,0.6755145968959722,False
PCA RecError global,equiangular_wc,0.5864651380068877,0.0065707360850740726,True
PCA RecError global,equinorm_uc,-0.29937356521294006,0.1997427976935499,False
PCA RecError global,equinorm_wc,0.0023028735785610775,0.9923120333102726,False
PCA RecError global,max_equiangular_uc,0.10593218461380956,0.6566858848438775,False
PCA RecError global,max_equiangular_wc,0.5242875513857387,0.017642170312269546,True
PCA RecError global,self_duality,0.4651804628693377,0.038755781637977965,True
PCE,var_collapse,0.33825898362849555,0.14463579369109003,False
PCE,equiangular_uc,0.8104594439957914,1.4730479161268234e-05,True
PCE,equiangular_wc,0.5153341562662315,0.02004810236129152,True
PCE,equinorm_uc,0.46236295077631046,0.04011099045852587,True
PCE,equinorm_wc,0.7635420905618613,8.958890834169012e-05,True
PCE,max_equiangular_uc,0.8021353974188037,2.0992460255843557e-05,True
