method,nc_metric,rho,p,significant
CTM,var_collapse,0.4399440343482486,0.05224339208439488,False
CTM,equiangular_uc,0.5922323539303346,0.005936650662446672,True
CTM,equiangular_wc,0.5276251880470254,0.01680677994924347,True
CTM,equinorm_uc,0.24689166962550316,0.29399631582186503,False
CTM,equinorm_wc,0.5030129343771933,0.023778626237936997,True
CTM,max_equiangular_uc,0.5960780185662459,0.005542476949493287,True
CTM,max_equiangular_wc,0.6691456466485598,0.001253536939982405,True
CTM,self_duality,0.806051307687001,1.7807127714741696e-05,True
CTMmean,var_collapse,0.8031980508759117,2.0082782190809368e-05,True
CTMmean,equiangular_uc,-0.27252714261576644,0.24504411430098078,False
CTMmean,equiangular_wc,0.6866169954236115,0.000827084279834024,True
CTMmean,equinorm_uc,-0.6843459359018135,0.0008743743532067108,True
CTMmean,equinorm_wc,-0.3807809798214737,0.09765317091071668,False
CTMmean,max_equiangular_uc,-0.26041482516617687,0.26747664754099976,False
CTMmean,max_equiangular_wc,0.310378134645734,0.18290869567329254,False
CTMmean,self_duality,0.19076899983103648,0.42044409454412635,False
CTMmeanOC,var_collapse,0.8450326213842781,2.7495737991880416e-06,True
CTMmeanOC,equiangular_uc,-0.18390098415017567,0.43767271434170363,False
CTMmeanOC,equiangular_wc,0.750802365042866,0.00013653149817382067,True
CTMmeanOC,equinorm_uc,-0.6383339945708577,0.0024550670533637605,True
CTMmeanOC,equinorm_wc,-0.3092880187980227,0.18453192969052437,False
CTMmeanOC,max_equiangular_uc,-0.17022239855222873,0.47306349857223295,False
CTMmeanOC,max_equiangular_wc,0.3837603181646228,0.09484255078179755,False
CTMmeanOC,self_duality,0.264452654893641,0.25985984325529954,False
Confidence,var_collapse,-0.506253378182245,0.022748173772251582,True
Confidence,equiangular_uc,0.32312435348851815,0.1646437264974351,False
Confidence,equiangular_wc,-0.41544559734238046,0.06850801032947977,False
Confidence,equinorm_uc,0.48279470146528,0.031070072858412536,True
Confidence,equinorm_wc,0.3087464548555396,0.18534195382140717,False
Confidence,max_equiangular_uc,0.29134163019456555,0.2126621946604363,False
Confidence,max_equiangular_wc,-0.06432217809490408,0.7876110276916073,False
Confidence,self_duality,-0.22777618360666033,0.3341278016629111,False
Energy,var_collapse,-0.7671535145905929,7.913119831329448e-05,True
Energy,equiangular_uc,0.38016886902712493,0.09823806474461899,False
Energy,equiangular_wc,-0.5725252290528018,0.008335295535220543,True
Energy,equinorm_uc,0.7588231210461738,0.00010502856662536375,True
Energy,equinorm_wc,0.4778616660480396,0.0330902452881559,True
Energy,max_equiangular_uc,0.37713963501097264,0.10117026813265509,False
Energy,max_equiangular_wc,-0.23400832774777217,0.3207050887145346,False
Energy,self_duality,0.04013735071401917,0.8665763524378025,False
GE,var_collapse,-0.7042019192766429,0.0005287442887842402,True
GE,equiangular_uc,-0.1344934996043374,0.571853703279799,False
GE,equiangular_wc,-0.6173100515547395,0.003733953626622911,True
GE,equinorm_uc,0.2833430469192501,0.22606408145075105,False
GE,equinorm_wc,-0.02871209542115068,0.9043558757583969,False
GE,max_equiangular_uc,-0.15867210627478007,0.5040281216378535,False
GE,max_equiangular_wc,-0.4994393440363315,0.024957504567518305,True
GE,self_duality,-0.3150774681742061,0.17602193248653203,False
GEN,var_collapse,0.5092999450220244,0.021811979488661086,True
GEN,equiangular_uc,0.13414596766205109,0.5728566694397985,False
GEN,equiangular_wc,0.48807911397944,0.029014551139550423,True
GEN,equinorm_uc,-0.17204030880952312,0.4682788508438298,False
GEN,equinorm_wc,0.11216724979651728,0.6377705102051072,False
GEN,max_equiangular_uc,0.1697666483406748,0.47426685054752316,False
GEN,max_equiangular_wc,0.3061862764715742,0.1892037549158679,False
GEN,self_duality,0.4547320937696646,0.04396600932356059,True
GradNorm,var_collapse,-0.31931438335969076,0.1699661197043432,False
GradNorm,equiangular_uc,-0.7349540082554403,0.00022310968560292134,True
GradNorm,equiangular_wc,-0.4383936189593854,0.05317567718028735,False
GradNorm,equinorm_uc,-0.4262581554587796,0.06091757881480285,False
GradNorm,equinorm_wc,-0.668967425470896,0.0012586928563932261,True
GradNorm,max_equiangular_uc,-0.747089471756046,0.0001536617127825981,True
GradNorm,max_equiangular_wc,-0.6333195014378665,0.002720675113789853,True
GradNorm,self_duality,-0.5658159857157466,0.009312836651730124,True
KPCA RecError global,var_collapse,0.48146461862118745,0.031604989716579455,True
KPCA RecError global,equiangular_uc,0.3474721068351022,0.1333255317740159,False
KPCA RecError global,equiangular_wc,0.4625391226062036,0.040025192107388724,True
KPCA RecError global,equinorm_uc,0.08781430150952475,0.7127665290870806,False
KPCA RecError global,equinorm_wc,0.19228303951223522,0.41669573625473255,False
KPCA RecError global,max_equiangular_uc,0.3732107814154802,0.10506744763379422,False
KPCA RecError global,max_equiangular_wc,0.526128789216549,0.017177310310086676,True
KPCA RecError global,self_duality,0.46405316228740234,0.03929367794320152,True
MLS,var_collapse,-0.6606250182075626,0.0015208507416890557,True
MLS,equiangular_uc,0.135609952132057,0.5686368307983312,False
MLS,equiangular_wc,-0.4197090138612267,0.06543475883423827,False
MLS,equinorm_uc,0.44470973129339364,0.04945572513159287,True
MLS,equinorm_wc,0.1977329469635021,0.40335340561023736,False
MLS,max_equiangular_uc,0.12879157465055696,0.5884047040497182,False
MLS,max_equiangular_wc,-0.1803082045107797,0.4468308168527192,False
MLS,self_duality,-0.20530892194294664,0.38520083962963647,False
MSR,var_collapse,0.48744157412876143,0.02925671247301971,True
MSR,equiangular_uc,-0.14738390902790896,0.5352039699889733,False
MSR,equiangular_wc,0.41989061582430315,0.06530619822385199,False
MSR,equinorm_uc,-0.38304463856732585,0.09551223337865358,False
MSR,equinorm_wc,-0.1335666675565425,0.5745302044464987,False
MSR,max_equiangular_uc,-0.1504544071326571,0.5266368124562768,False
MSR,max_equiangular_wc,0.32854329720804704,0.1572728877486952,False
MSR,self_duality,0.1251227977684852,0.5991596803893513,False
Maha,var_collapse,-0.616455833913039,0.0037957836211212534,True
Maha,equiangular_uc,0.5933799470820695,0.005816686251566463,True
Maha,equiangular_wc,-0.417838379403624,0.06677014232701167,False
Maha,equinorm_uc,0.8117767331608868,1.3905650339158736e-05,True
Maha,equinorm_wc,0.6576627746826271,0.0016243299628445698,True
Maha,max_equiangular_uc,0.5752488931434508,0.007963155673115457,True
Maha,max_equiangular_wc,0.06593110523134106,0.7824192575459459,False
Maha,self_duality,0.10878632363171276,0.6480014285380853,False
NNGuide,var_collapse,-0.36274545220157445,0.11597768733878155,False
NNGuide,equiangular_uc,0.038426425021353225,0.8722180857349683,False
NNGuide,equiangular_wc,-0.13602954457559044,0.5674298921857482,False
NNGuide,equinorm_uc,0.22902149312726525,0.33141958817732364,False
NNGuide,equinorm_wc,0.0015370570008541291,0.9948686129372604,False
NNGuide,max_equiangular_uc,0.04611171002562388,0.846926403308184,False
NNGuide,max_equiangular_wc,-0.027667026015374328,0.9078226883053322,False
NNGuide,self_duality,0.0007685285004270646,0.9974342943455001,False
NeCo,var_collapse,-0.6558537262802501,0.0016903822321646328,True
NeCo,equiangular_uc,-0.48377702939659417,0.03067958564180873,True
NeCo,equiangular_wc,-0.5600039872266347,0.010233266040613712,True
NeCo,equinorm_uc,-0.03094361654486796,0.8969588930905484,False
NeCo,equinorm_wc,-0.3222664454794785,0.16583206277998608,False
NeCo,max_equiangular_uc,-0.48000341762282983,0.0322009200400208,True
NeCo,max_equiangular_wc,-0.6196270532521121,0.003570433939965926,True
NeCo,self_duality,-0.5894381590619969,0.0062372680712625955,True
PCA RecError global,var_collapse,0.38438713413074277,0.09425884846524231,False
PCA RecError global,equiangular_uc,-0.184664334541161,0.4357397141327648,False
PCA RecError global,equiangular_wc,0.3558553056179454,0.12359062387393091,False
PCA RecError global,equinorm_uc,-0.4240146737318503,0.0624375791389795,False
PCA RecError global,equinorm_wc,-0.2678821677034867,0.2534994316579577,False
PCA RecError global,max_equiangular_uc,-0.16802076790869583,0.4788908122526008,False
PCA RecError global,max_equiangular_wc,0.2559939058231545,0.27597517762761553,False
PCA RecError global,self_duality,0.15375485365229713,0.5175000661829853,False
PCE,var_collapse,0.046733622878392146,0.8448856926984111,False
PCE,equiangular_uc,-0.4374573551403593,0.05374477733413271,False
PCE,equiangular_wc,-0.0796769963828325,0.7384443447186385,False
PCE,equinorm_uc,-0.35241748400099,0.12751943004199423,False
PCE,equinorm_wc,-0.29112748678342654,0.2130140090965413,False
PCE,max_equiangular_uc,-0.46810235374914105,0.03738815803320824,True
PCE,max_equiangular_wc,-0.16701524241786045,0.4815641136892699,False
PCE,self_duality,-0.37080448316625897,0.10750742931216355,False
PE,var_collapse,-0.5548074635557029,0.011117528414661852,True
PE,equiangular_uc,-0.3650844753370634,0.11347155548582351,False
PE,equiangular_wc,-0.5540515950767442,0.011251155510474767,True
PE,equinorm_uc,0.01133802718438085,0.962161303318485,False
PE,equinorm_wc,-0.25548354588804845,0.27696697233887646,False
PE,max_equiangular_uc,-0.38549292426894893,0.09323553592435932,False
PE,max_equiangular_wc,-0.5155023026498493,0.020000630992850457,True
PE,self_duality,-0.7037135539105714,0.0005355801685908907,True
REN,var_collapse,0.2801081152747411,0.23163718279130577,False
REN,equiangular_uc,0.22801253588402107,0.33361279937229693,False
REN,equiangular_wc,0.10872120916324182,0.6481990743252289,False
REN,equinorm_uc,0.028690319084744374,0.9044280976970687,False
REN,equinorm_wc,0.2597228885566333,0.2687958107401474,False
REN,max_equiangular_uc,0.23103256947188888,0.3270735163327525,False
REN,max_equiangular_wc,0.01661018473327306,0.9445881633948141,False
REN,self_duality,0.27180302290810454,0.24635019132068642,False
Residual,var_collapse,-0.6592983216520492,0.0015664896729851014,True
Residual,equiangular_uc,0.5532805010848855,0.011388812079512183,True
Residual,equiangular_wc,-0.4770801925522366,0.03341947401495286,True
Residual,equinorm_uc,0.7661444064423939,8.194166748850821e-05,True
Residual,equinorm_wc,0.6112589967075531,0.004190498233109566,True
Residual,max_equiangular_uc,0.5317456312821804,0.015819485822176155,True
Residual,max_equiangular_wc,0.004969585339085798,0.9834102787344712,False
Residual,self_duality,0.06791766630083924,0.7760211397769835,False
ViM,var_collapse,-0.25213328829890036,0.2835326238425104,False
ViM,equiangular_uc,0.13141492602245713,0.5807647786056789,False
ViM,equiangular_wc,-0.29797570435324583,0.20195268918867215,False
ViM,equinorm_uc,0.24372884535560363,0.30042305066424024,False
ViM,equinorm_wc,0.20170663063912023,0.3937745408539608,False
ViM,max_equiangular_uc,0.12224644281158803,0.6076481046520927,False
ViM,max_equiangular_wc,-0.24754904669346575,0.29267121010001657,False
ViM,self_duality,-0.31402054997226675,0.1775551883481224,False
fDBD,var_collapse,0.7699865973782859,7.167958390584688e-05,True
fDBD,equiangular_uc,-0.45495732417088397,0.04384828408999274,True
fDBD,equiangular_wc,0.6216475706738297,0.0034327292738680596,True
fDBD,equinorm_uc,-0.7692219632200157,7.36285926813669e-05,True
fDBD,equinorm_wc,-0.4916597637678628,0.027683598749371187,True
fDBD,max_equiangular_uc,-0.4465463484299097,0.04841237102061547,True
fDBD,max_equiangular_wc,0.28826707766793824,0.2177501706717083,False
fDBD,self_duality,-0.056582927712009096,0.8127015437536627,False
pNML,var_collapse,0.16645753766924637,0.4830500257224938,False
pNML,equiangular_uc,-0.4657609948245259,0.0384810155365611,True
pNML,equiangular_wc,-0.007202489610688545,0.975958027162493,False
pNML,equinorm_uc,-0.3881341623537716,0.09082427842726176,False
pNML,equinorm_wc,-0.4401521428754111,0.052119209909404524,False
pNML,max_equiangular_uc,-0.450555738979739,0.04619338994373431,True
pNML,max_equiangular_wc,-0.31931037274052554,0.16997178369964938,False
pNML,self_duality,-0.07282517273029529,0.7602757408892107,False
