method,nc_metric,rho,p,significant
GradNorm,self_duality,0.24795360360377156,0.29185755017498555,False
KPCA RecError global,var_collapse,-0.5698153778384222,0.008719512145625144,True
KPCA RecError global,equiangular_uc,0.37887062208594424,0.09948703677007675,False
KPCA RecError global,equiangular_wc,-0.368304509119404,0.11008553395788637,False
KPCA RecError global,equinorm_uc,0.6422687238946982,0.0022621244038687973,True
KPCA RecError global,equinorm_wc,0.36302145263613383,0.1156799192453057,False
KPCA RecError global,max_equiangular_uc,0.3615120079266281,0.11731513622923,False
KPCA RecError global,max_equiangular_wc,-0.13660474621027072,0.5657771753897165,False
KPCA RecError global,self_duality,-0.013585002385551785,0.9546691822660833,False
MLS,var_collapse,0.3094068614609284,0.18435449597422449,False
MLS,equiangular_uc,0.79670366292642,2.6221445330511578e-05,True
MLS,equiangular_wc,0.4424442097549393,0.05076635650635713,False
MLS,equinorm_uc,0.4713323196702102,0.035920290279323315,True
MLS,equinorm_wc,0.7267640283947113,0.0002838377940537539,True
MLS,max_equiangular_uc,0.7891015287381907,3.541230485460592e-05,True
MLS,max_equiangular_wc,0.7944230226699514,2.8732032213729245e-05,True
MLS,self_duality,0.5998083874512838,0.005180957321121725,True
MSR,var_collapse,0.8871262954368377,1.8626194915515926e-07,True
MSR,equiangular_uc,-0.14429162636623266,0.5438962305294366,False
MSR,equiangular_wc,0.774899474929768,6.01841803335845e-05,True
MSR,equinorm_uc,-0.6275540575293294,0.003055219270528278,True
MSR,equinorm_wc,-0.2336150141167576,0.32154254428830237,False
MSR,max_equiangular_uc,-0.13436680550506322,0.5722192500627601,False
MSR,max_equiangular_wc,0.5397575652959073,0.01403309334952066,True
MSR,self_duality,0.15879713377871105,0.5036878003670953,False
Maha,var_collapse,-0.852475872468955,1.8167115518608633e-06,True
Maha,equiangular_uc,0.3986703085178197,0.081659810955282,False
Maha,equiangular_wc,-0.7269371370207903,0.0002824216519471869,True
Maha,equinorm_uc,0.8083676681223025,1.6127476204254093e-05,True
Maha,equinorm_wc,0.4877349519100985,0.0291450803038756,True
Maha,max_equiangular_uc,0.38085737983936396,0.09758034675668141,False
Maha,max_equiangular_wc,-0.3070609610286186,0.18787832889028128,False
Maha,self_duality,-0.04665290844357464,0.8451504911695901,False
NNGuide,var_collapse,0.6780289288346202,0.0010180923284707907,True
NNGuide,equiangular_uc,0.04741461040801539,0.8426522287514157,False
NNGuide,equiangular_wc,0.6819801463686214,0.0009260462035666067,True
NNGuide,equinorm_uc,-0.35086811701931386,0.12931876821387406,False
NNGuide,equinorm_wc,-0.023707305204007694,0.9209723433652055,False
NNGuide,max_equiangular_uc,0.049785340928416154,0.8348859645045634,False
NNGuide,max_equiangular_wc,0.6250826138790029,0.003208744732233748,True
NNGuide,self_duality,0.21336574683606924,0.3664070673261812,False
NeCo,var_collapse,-0.06027759513417322,0.800700002123128,False
NeCo,equiangular_uc,-0.1669225711407874,0.4818108634026278,False
NeCo,equiangular_wc,-0.06336875385900263,0.7906916766439549,False
NeCo,equinorm_uc,-0.045594591191233595,0.8486239637849331,False
NeCo,equinorm_wc,-0.08037012684556429,0.7362462729159192,False
NeCo,max_equiangular_uc,-0.16305862273475064,0.4921548141220484,False
NeCo,max_equiangular_wc,0.027820428523464568,0.9073137036381528,False
NeCo,self_duality,-0.33770909068761157,0.14533142786724243,False
PCA RecError global,var_collapse,0.5189745077252579,0.019040202948277428,True
PCA RecError global,equiangular_uc,-0.27094102914728074,0.24791074828191295,False
PCA RecError global,equiangular_wc,0.5284534941677284,0.01660444900881612,True
PCA RecError global,equinorm_uc,-0.602705554633747,0.0049137917111628454,True
PCA RecError global,equinorm_wc,-0.30648722830654496,0.18874700845726117,False
PCA RecError global,max_equiangular_uc,-0.24171415428299683,0.30456105895901664,False
PCA RecError global,max_equiangular_wc,0.2353948299880165,0.31776330613573034,False
PCA RecError global,self_duality,0.16509234720636057,0.4866969271283784,False
PCE,var_collapse,0.8909431731192218,1.3865032416669825e-07,True
PCE,equiangular_uc,-0.15865040714315967,0.5040871973385544,False
PCE,equiangular_wc,0.7619908717467028,9.44330636730916e-05,True
PCE,equinorm_uc,-0.6361646867710934,0.0025671843605951246,True
PCE,equinorm_wc,-0.22586190967671496,0.3383161674995032,False
PCE,max_equiangular_uc,-0.15239817434934055,0.5212467133663411,False
PCE,max_equiangular_wc,0.524406025581577,0.017611959316558786,True
PCE,self_duality,0.12817077227329154,0.59021883884157,False
PE,var_collapse,0.49089512960959253,0.027963701604919244,True
PE,equiangular_uc,0.22633171084803638,0.3372854187646167,False
PE,equiangular_wc,0.476367080602455,0.033722129535262574,True
PE,equinorm_uc,-0.10475487968304388,0.6602806026347436,False
PE,equinorm_wc,0.21945000342360285,0.3525680314451568,False
PE,max_equiangular_uc,0.204157320258195,0.3879303178928004,False
PE,max_equiangular_wc,0.5520658622712239,0.011608414825261306,True
PE,self_duality,0.15827927076197137,0.5050981295307108,False
REN,var_collapse,0.37923185778367396,0.09913835632089127,False
REN,equiangular_uc,-0.12104774450468787,0.6111999931208154,False
REN,equiangular_wc,0.2168133651571308,0.35852767497599936,False
REN,equinorm_uc,-0.3577803587575268,0.12142872266399606,False
REN,equinorm_wc,-0.17927324186137317,0.4494873135197024,False
REN,max_equiangular_uc,-0.11185424492205334,0.638715075899233,False
REN,max_equiangular_wc,0.035241748400099,0.8827351120390114,False
REN,self_duality,-0.2635469880355229,0.2615561933366635,False
Residual,var_collapse,-0.8866532146298878,1.9306159014461122e-07,True
Residual,equiangular_uc,0.17859503253685796,0.4512325389577335,False
Residual,equiangular_wc,-0.8123703249906636,1.3547262330666124e-05,True
Residual,equinorm_uc,0.6519508931102116,0.0018405818493610554,True
Residual,equinorm_wc,0.29713155855689644,0.2032950615272418,False
Residual,max_equiangular_uc,0.16832186694845463,0.478091750521226,False
Residual,max_equiangular_wc,-0.520770470981369,0.018558077226059864,True
Residual,self_duality,-0.13592188316964413,0.5677394683780579,False
ViM,var_collapse,-0.7474846967605868,0.00015175481548334956,True
ViM,equiangular_uc,0.07144509434607871,0.7646947494732117,False
ViM,equiangular_wc,-0.7129144898189358,0.00041866001047611434,True
ViM,equinorm_uc,0.4286705660764722,0.059314534382237605,False
ViM,equinorm_wc,0.1359761473038272,0.5675834247331561,False
ViM,max_equiangular_uc,0.07605445527163217,0.7499636948217568,False
ViM,max_equiangular_wc,-0.610740322635834,0.004231689621259768,True
ViM,self_duality,-0.41330602965796065,0.07009052308622683,False
fDBD,var_collapse,0.5312142427140446,0.015944131234018822,True
fDBD,equiangular_uc,-0.7880314881124891,3.690646832772632e-05,True
fDBD,equiangular_wc,0.328664927146819,0.1571101148179561,False
fDBD,equinorm_uc,-0.8873953032964111,1.824899423134636e-07,True
fDBD,equinorm_wc,-0.8132546104284079,1.3028228201171165e-05,True
fDBD,max_equiangular_uc,-0.775802095474468,5.8254980153941356e-05,True
fDBD,max_equiangular_wc,-0.16738981173291478,0.48056741324430685,False
fDBD,self_duality,-0.38981189033692487,0.0893166161196498,False
pNML,var_collapse,-0.3774695749636817,0.10084784386460051,False
pNML,equiangular_uc,-0.45758556638454484,0.04249242206729579,True
pNML,equiangular_wc,-0.4521931438850637,0.04531000458366351,True
pNML,equinorm_uc,-0.21261551569382892,0.3681346600222115,False
pNML,equinorm_wc,-0.4444896831715192,0.049581877166823995,True
pNML,max_equiangular_uc,-0.456044874241836,0.04328325044162463,True
pNML,max_equiangular_wc,-0.6771341967205639,0.0010399736390901096,True
pNML,self_duality,-0.2996646217568821,0.19928470153464536,False
