method,nc_metric,rho,p,significant
Maha,max_equiangular_wc,-0.41041562650090746,0.07227168213885234,False
Maha,self_duality,-0.11286429728774955,0.6356689378320897,False
NNGuide,var_collapse,0.5415450587145348,0.013657625333607757,True
NNGuide,equiangular_uc,0.04095718931454466,0.8638751390964267,False
NNGuide,equiangular_wc,0.6962722183472593,0.0006494002561582485,True
NNGuide,equinorm_uc,-0.2912511240145398,0.21281083971237058,False
NNGuide,equinorm_wc,-0.009860064094242232,0.9670909996114915,False
NNGuide,max_equiangular_uc,0.06143578397181699,0.7969465122163405,False
NNGuide,max_equiangular_wc,0.6189086385308971,0.003620486997718016,True
NNGuide,self_duality,0.13804089731939123,0.561659958604293,False
NeCo,var_collapse,-0.4779182968532362,0.03306648600501961,True
NeCo,equiangular_uc,-0.5367037742617015,0.014693752055390544,True
NeCo,equiangular_wc,-0.36645492410471786,0.1120214261042187,False
NeCo,equinorm_uc,-0.175592984466844,0.4589995638148576,False
NeCo,equinorm_wc,-0.42982108806449193,0.058561366654258144,False
NeCo,max_equiangular_uc,-0.5534996249498342,0.011349555852476116,True
NeCo,max_equiangular_wc,-0.43516522237435246,0.05515762358494566,False
NeCo,self_duality,-0.5702954756379671,0.008650409055484353,True
PCA RecError global,var_collapse,0.7624406793145839,9.300576830868383e-05,True
PCA RecError global,equiangular_uc,-0.08033822760761572,0.736347389388204,False
PCA RecError global,equiangular_wc,0.7748004066388324,6.039923654883496e-05,True
PCA RecError global,equinorm_uc,-0.5523253148023581,0.011561221118118086,True
PCA RecError global,equinorm_wc,-0.1290046539468445,0.5877825779907034,False
PCA RecError global,max_equiangular_uc,-0.05021139225475984,0.8334918025974951,False
PCA RecError global,max_equiangular_wc,0.49825150775877064,0.025359419798767466,True
PCA RecError global,self_duality,0.3136280808528076,0.17812684335414697,False
PCE,var_collapse,0.5053320227339471,0.023037488639162874,True
PCE,equiangular_uc,0.5273359696698094,0.01687789089475705,True
PCE,equiangular_wc,0.5918302968956135,0.0059791579199981945,True
PCE,equinorm_uc,0.14037000631498525,0.555011075598673,False
PCE,equinorm_wc,0.5311297536242685,0.01596402185544936,True
PCE,max_equiangular_uc,0.5151958610155406,0.020087213328655533,True
PCE,max_equiangular_wc,0.731441546419707,0.0002476329155025692,True
PCE,self_duality,0.43400888439011664,0.0558810171715588,False
PE,var_collapse,0.12348723199606183,0.6039803905488896,False
PE,equiangular_uc,0.41314864038188587,0.0702080068673268,False
PE,equiangular_wc,0.25002353144881656,0.2877161925403805,False
PE,equinorm_uc,0.24544993026377723,0.29691534506520745,False
PE,equinorm_wc,0.40019010369094116,0.08039667019567129,False
PE,max_equiangular_uc,0.4017146374192876,0.07914421061860796,False
PE,max_equiangular_wc,0.45964691909645244,0.04145184503464317,True
PE,self_duality,-0.022105739061023415,0.9262967127303621,False
REN,var_collapse,0.5207933820025604,0.018551990369919082,True
REN,equiangular_uc,-0.2297840176034519,0.32976772391163145,False
REN,equiangular_wc,0.16780280232883657,0.4794696685216533,False
REN,equinorm_uc,-0.4678825884754497,0.037489698583181956,True
REN,equinorm_wc,-0.1882112512607221,0.4268172961789446,False
REN,max_equiangular_uc,-0.24792486109846126,0.29191531229604745,False
REN,max_equiangular_wc,-0.07105163702211999,0.7659558892872281,False
REN,self_duality,-0.10960092944901488,0.6455307267373049,False
Residual,var_collapse,-0.8972586469869521,8.300063377297027e-08,True
Residual,equiangular_uc,0.1916943967530472,0.41815091335680354,False
Residual,equiangular_wc,-0.786913553057677,3.8525370667806e-05,True
Residual,equinorm_uc,0.6499889839483577,0.0019202088586016694,True
Residual,equinorm_wc,0.3068721225332394,0.18816394812325324,False
Residual,max_equiangular_uc,0.17719650120029576,0.45484239087014255,False
Residual,max_equiangular_wc,-0.462321780404408,0.04013106156717439,True
Residual,self_duality,-0.09423632109288456,0.6927078901755488,False
ViM,var_collapse,-0.7491596178671721,0.00014389695181604248,True
ViM,equiangular_uc,-0.02219165364468641,0.9260110131445983,False
ViM,equiangular_wc,-0.779768795308119,5.0394894131765575e-05,True
ViM,equinorm_uc,0.3757276530876216,0.10255856132269035,False
ViM,equinorm_wc,0.05968789600984619,0.8026127375167861,False
ViM,max_equiangular_uc,-0.043618077853349146,0.8551181731517479,False
ViM,max_equiangular_wc,-0.6978892456535863,0.0006230661781814529,True
ViM,self_duality,-0.386440865191953,0.09236480012515996,False
fDBD,var_collapse,0.6522717170894369,0.001827827691261575,True
fDBD,equiangular_uc,-0.6659398089492854,0.00134904643797248,True
fDBD,equiangular_wc,0.44041629326178505,0.05196191129996048,False
fDBD,equinorm_uc,-0.8762765559036207,4.0833564908563266e-07,True
fDBD,equinorm_wc,-0.6879606236123746,0.0008001378729970534,True
fDBD,max_equiangular_uc,-0.6568277477093865,0.0016545443298755667,True
fDBD,max_equiangular_wc,-0.011390076549873753,0.9619877174912717,False
fDBD,self_duality,-0.22172682350420905,0.34746809682937685,False
pNML,var_collapse,-0.3171323782993129,0.17306677213768534,False
pNML,equiangular_uc,-0.5950080787023516,0.005649914719688847,True
pNML,equiangular_wc,-0.41334972608429854,0.07005793187687846,False
pNML,equinorm_uc,-0.3171323782993129,0.17306677213768534,False
pNML,equinorm_wc,-0.6050146828719901,0.0047090845067427065,True
pNML,max_equiangular_uc,-0.571915915233955,0.008420459614221977,True
pNML,max_equiangular_wc,-0.6835280386645385,0.0008919554711048032,True
pNML,self_duality,-0.32406002733983186,0.16335436503800252,False
