method,nc_metric,rho,p,significant
CTM,var_collapse,0.687176033549255,0.0008157810728280036,True
CTM,equiangular_uc,0.388736553500024,0.09028081469243479,False
CTM,equiangular_wc,0.4599028910502252,0.041324017277000726,True
CTM,equinorm_uc,0.32445728087403575,0.1628090570770053,False
CTM,equinorm_wc,-0.11095826822343204,0.6414218546950416,False
CTM,max_equiangular_uc,0.41398912488880507,0.0695823307443924,False
CTM,max_equiangular_wc,0.7216113581703202,0.0003288570890978451,True
CTM,self_duality,0.03826147180118346,0.8727623331417317,False
CTMmean,var_collapse,0.7553247054506192,0.00011790157836519185,True
CTMmean,equiangular_uc,0.7469911329732303,0.0001541393592060168,True
CTMmean,equiangular_wc,0.7333543780102301,0.00023400731513665082,True
CTMmean,equinorm_uc,0.5492581860097281,0.012129169832888418,True
CTMmean,equinorm_wc,-0.012879157465055694,0.9570223252467815,False
CTMmean,max_equiangular_uc,0.7394151579937858,0.00019497989950110155,True
CTMmean,max_equiangular_wc,0.9166929725127877,1.3524364136482766e-08,True
CTMmean,self_duality,0.37122277399278175,0.10708036821696665,False
CTMmeanOC,var_collapse,0.8050189397924978,1.860325185076054e-05,True
CTMmeanOC,equiangular_uc,0.659615707017183,0.0015554682286569497,True
CTMmeanOC,equiangular_wc,0.6414403029202687,0.002301656953911617,True
CTMmeanOC,equinorm_uc,0.4150050602128775,0.06883163629152284,False
CTMmeanOC,equinorm_wc,-0.15524824332781,0.5133906612533965,False
CTMmeanOC,max_equiangular_uc,0.644469536936421,0.00215984588904839,True
CTMmeanOC,max_equiangular_wc,0.8663609286195837,7.869963525509235e-07,True
CTMmeanOC,self_duality,0.3233707312242677,0.16430354043924889,False
Confidence,var_collapse,-0.049957025682163536,0.8343241055539159,False
Confidence,equiangular_uc,-0.30520620377696783,0.19069634079403483,False
Confidence,equiangular_wc,-0.23183182230629015,0.3253557138924631,False
Confidence,equinorm_uc,-0.5549913321877855,0.011085218257233636,True
Confidence,equinorm_wc,-0.39653389135217304,0.08346022380241302,False
