method,nc_metric,rho,p,significant
Maha,max_equiangular_uc,0.7371193774516888,0.00020905098286058698,True
Maha,max_equiangular_wc,0.08848510272123612,0.7106625627170331,False
Maha,self_duality,0.46396971252961206,0.039333725180547736,True
NNGuide,var_collapse,0.7751883167737357,5.956092802400558e-05,True
NNGuide,equiangular_uc,0.7343092453813707,0.0002274488186867247,True
NNGuide,equiangular_wc,-0.6904020946266084,0.0007530722132168028,True
NNGuide,equinorm_uc,0.6639064002056311,0.001412741122585146,True
NNGuide,equinorm_wc,-0.3679116425312847,0.11049469887232914,False
NNGuide,max_equiangular_uc,0.7312811660189733,0.0002488055123520232,True
NNGuide,max_equiangular_wc,-0.1135529760899027,0.6335952264373446,False
NNGuide,self_duality,0.646494943871846,0.0020691625054634084,True
NeCo,var_collapse,-0.15006159094398933,0.5277292475958838,False
NeCo,equiangular_uc,0.5676572303891313,0.00903572737387293,True
NeCo,equiangular_wc,-0.35090159902559126,0.1292796949579417,False
NeCo,equinorm_uc,0.1978084607898041,0.40317019456724257,False
NeCo,equinorm_wc,-0.3395332966813496,0.1430327079111497,False
NeCo,max_equiangular_uc,0.5623520226284853,0.009852909108621029,True
NeCo,max_equiangular_wc,-0.295575860950282,0.20578447093118415,False
NeCo,self_duality,0.28723910589783813,0.21946900573953412,False
PCA RecError global,var_collapse,-0.16655075977389247,0.48280149259710303,False
PCA RecError global,equiangular_uc,0.33386202530017717,0.1502636352845881,False
PCA RecError global,equiangular_wc,-0.5635347625226226,0.009665716992215937,True
PCA RecError global,equinorm_uc,0.30648381821405785,0.18875217969803934,False
PCA RecError global,equinorm_wc,-0.3726478186721795,0.10563465881635123,False
PCA RecError global,max_equiangular_uc,0.33994607131931476,0.1425161184695983,False
PCA RecError global,max_equiangular_wc,-0.5977575213802716,0.005377225039911736,True
PCA RecError global,self_duality,0.2973577491853514,0.20293478950901725,False
PCE,var_collapse,-0.6473841028760242,0.002030370290096134,True
PCE,equiangular_uc,-0.6841151158051602,0.000879306033461788,True
PCE,equiangular_wc,0.7529857650472904,0.00012724407045347017,True
PCE,equinorm_uc,-0.8034909078248528,1.9838166965905984e-05,True
PCE,equinorm_wc,0.879248621991196,3.317976955765126e-07,True
PCE,max_equiangular_uc,-0.6841151158051602,0.000879306033461788,True
PCE,max_equiangular_wc,0.7346202585827225,0.0002253468387968425,True
PCE,self_duality,-0.902205505071906,5.423433253773022e-08,True
PE,var_collapse,-0.3793799663063226,0.09899565327277729,False
PE,equiangular_uc,-0.3793799663063226,0.09899565327277729,False
PE,equiangular_wc,0.6016429768696226,0.005010426350806349,True
PE,equinorm_uc,-0.6744532734334624,0.001107926679080699,True
PE,equinorm_wc,0.8898184664275566,1.5141960745816988e-07,True
PE,max_equiangular_uc,-0.3793799663063226,0.09899565327277729,False
PE,max_equiangular_wc,0.942701734458135,5.130341460611361e-10,True
PE,self_duality,-0.7664241743562074,8.115401513997042e-05,True
REN,var_collapse,0.06042358117284274,0.8002266531068645,False
REN,equiangular_uc,-0.6148099384336748,0.0039173100055129445,True
REN,equiangular_wc,0.47885688079477867,0.03267464354403628,True
REN,equinorm_uc,-0.2749272943364344,0.24074681049920693,False
REN,equinorm_wc,0.35574383415511157,0.12371664497223167,False
REN,max_equiangular_uc,-0.6208522965509591,0.003486393914623058,True
REN,max_equiangular_wc,0.2824802419830398,0.2275418810634805,False
REN,self_duality,-0.3670732556250196,0.1113715331425679,False
Residual,var_collapse,0.5146351433931984,0.020246411725231235,True
Residual,equiangular_uc,0.5567555792363916,0.01077904883524915,True
Residual,equiangular_wc,-0.6900093217221306,0.0007604817978382763,True
Residual,equinorm_uc,0.7520412363275607,0.00013119296989677664,True
Residual,equinorm_wc,-0.8477694996075456,2.3669431086640758e-06,True
Residual,max_equiangular_uc,0.554458100917672,0.011179130130139232,True
Residual,max_equiangular_wc,-0.8546619345637045,1.6016648066317674e-06,True
Residual,self_duality,0.8179022814641902,1.0574101004702622e-05,True
ViM,var_collapse,0.2978791386232892,0.20210594957492617,False
ViM,equiangular_uc,0.8518569652577698,1.881996421384991e-06,True
ViM,equiangular_wc,-0.719552204986127,0.00034847770172677535,True
ViM,equinorm_uc,0.48047518203912354,0.032007564803093934,True
ViM,equinorm_wc,-0.4201256422660935,0.0651400995367615,False
ViM,max_equiangular_uc,0.8549518134512585,1.5748900529500555e-06,True
ViM,max_equiangular_wc,-0.30638997115538313,0.1888945316928298,False
ViM,self_duality,0.6189696386977437,0.0036162145425676934,True
fDBD,var_collapse,0.8336755052443852,4.9737762215192386e-06,True
fDBD,equiangular_uc,0.5866044009628674,0.006554795953199489,True
fDBD,equiangular_wc,-0.4941422085630355,0.026789417546308782,True
fDBD,equinorm_uc,0.6252566289332888,0.0031977292810115394,True
fDBD,equinorm_wc,-0.45018477283196795,0.04639535435195407,True
fDBD,max_equiangular_uc,0.5812991932022212,0.007184899656805329,True
fDBD,max_equiangular_wc,-0.13338808083910164,0.5750465480309539,False
fDBD,self_duality,0.6176777607037944,0.0037075963491171914,True
pNML,var_collapse,0.2916161211421608,0.2122117966619929,False
pNML,equiangular_uc,0.33778226169237097,0.14523872921394415,False
pNML,equiangular_wc,-0.538604973085785,0.014279575192168313,True
pNML,equinorm_uc,0.6209345904003266,0.0034808086850627753,True
pNML,equinorm_wc,-0.7694356758368359,7.307931311576348e-05,True
pNML,max_equiangular_uc,0.3385516973682078,0.14426645238333718,False
pNML,max_equiangular_wc,-0.9040869191082822,4.585748062605685e-08,True
pNML,self_duality,0.7194223569074415,0.0003497476774297805,True
