,var_collapse,cdnv_score,bias_collapse,equiangular_uc,equiangular_wc,equinorm_uc,equinorm_wc,max_equiangular_uc,max_equiangular_wc,self_duality,w_etf_diff,M_etf_diff,wM_etf_diff,dataset,architecture,study,dropout,run,reward,lr
53,0.01231516432017088,0.880986213684082,1.5567889213562012,0.16994383931159973,0.11154346168041229,0.07061146199703217,0.023779548704624176,0.1269804984331131,0.08410162478685379,0.08903379738330841,0.3082978129386902,0.4447992146015167,0.3936437964439392,cifar10,VGG13,dg,True,4,3.0,
54,0.01580042950809002,1.2277584075927734,1.7090758085250854,0.17106227576732635,0.131723091006279,0.10525664687156677,0.02988903783261776,0.14529362320899963,0.10744636505842209,0.09110891819000244,0.3551395833492279,0.4476647675037384,0.4089535176753998,cifar10,VGG13,dg,True,4,6.0,
55,0.014960070140659809,1.1225117444992065,2.1828794479370117,0.14709195494651794,0.13276195526123047,0.08414018154144287,0.03132856637239456,0.12227512151002884,0.10955934226512909,0.08402525633573532,0.3579874336719513,0.3922268748283386,0.38459524512290955,cifar10,VGG13,dg,True,4,10.0,
56,0.009272455237805843,0.5379366278648376,1.597486972808838,0.04540305957198143,0.06157548725605011,0.044472627341747284,0.009058576077222824,0.0305266585201025,0.040584687143564224,0.04253645986318588,0.1794554740190506,0.12774239480495453,0.14249396324157715,cifar10,VGG13,dg,True,5,2.2,
57,0.012141133658587933,0.8750188946723938,1.6073329448699951,0.1763772815465927,0.10835640132427216,0.0621989406645298,0.02594083547592163,0.13235405087471008,0.08283353596925735,0.08526314795017242,0.3003862798213959,0.45906299352645874,0.39335617423057556,cifar10,VGG13,dg,True,5,3.0,
58,0.015118111856281757,1.2014951705932617,1.8414143323898315,0.17200186848640442,0.131513312458992,0.09479798376560211,0.033196210861206055,0.14526015520095825,0.1068403422832489,0.08611007034778595,0.35461917519569397,0.4496456980705261,0.41291752457618713,cifar10,VGG13,dg,True,5,6.0,
59,0.014676875434815884,1.125157356262207,2.4334895610809326,0.14674130082130432,0.12829270958900452,0.09323431551456451,0.032757021486759186,0.12268264591693878,0.10495860129594803,0.08391759544610977,0.34702152013778687,0.3914701044559479,0.37813735008239746,cifar10,VGG13,dg,True,5,10.0,
60,0.009580990299582481,15.58228588104248,2.2865407466888428,0.2326623499393463,0.03634265437722206,0.10071265697479248,0.01868174597620964,0.1975981593132019,0.1062764823436737,1.2510195970535278,0.3236745595932007,0.5744603872299194,0.25251373648643494,cifar10,ViT,vit,False,0,0.0,0.0003
61,0.011716940440237522,16.623779296875,1.4192581176757812,0.23505182564258575,0.03615473210811615,0.09357520937919617,0.010375868529081345,0.19754604995250702,0.10447908192873001,1.2811537981033325,0.3184891939163208,0.5789107084274292,0.25829586386680603,cifar10,ViT,vit,False,1,0.0,0.0003
62,0.013156606815755367,19.034074783325195,1.8583087921142578,0.2990812659263611,0.03799174353480339,0.10333041101694107,0.012738731689751148,0.26603400707244873,0.11240379512310028,1.2983214855194092,0.3422792851924896,0.6885013580322266,0.31704458594322205,cifar10,ViT,vit,False,2,0.0,0.0003
63,0.01206824742257595,18.27600860595703,1.6910181045532227,0.2443409264087677,0.03342965617775917,0.06586570292711258,0.01593368500471115,0.20682263374328613,0.10095327347517014,1.2573211193084717,0.3061005473136902,0.5959899425506592,0.2665843665599823,cifar10,ViT,vit,False,3,0.0,0.0003
