Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,method,feature,Variable,Bin id,Coefficient,Points
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Energy,,equiangular_uc,1.0,1.188584102896172e-18,6.6262923551956
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,Energy,,equiangular_uc,2.0,1.188584102896172e-18,6.6262923551956
"(-inf, inf)",40,1.0,10,30,0.75,-4.440892098500626e-16,0.0,0.0,Energy,,equiangular_wc,0.0,1.188584102896172e-18,6.6262923551956
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Energy,,equiangular_wc,1.0,1.188584102896172e-18,6.6262923551956
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,Energy,,equiangular_wc,2.0,1.188584102896172e-18,6.6262923551956
"(-inf, 0.09)",19,0.475,8,11,0.5789473684210527,0.780158557549575,0.33806870827148267,0.04121848494335627,Energy,,equinorm_uc,0.0,-0.8789013319333403,46.989661158435204
"[0.09, inf)",21,0.525,2,19,0.9047619047619048,-1.1526795099383866,0.4994944543066336,0.05919468853040524,Energy,,equinorm_uc,1.0,-0.8789013319333403,-53.01033884156481
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Energy,,equinorm_uc,2.0,-0.8789013319333403,6.6262923551956
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,Energy,,equinorm_uc,3.0,-0.8789013319333403,6.6262923551956
"(-inf, inf)",40,1.0,10,30,0.75,-4.440892098500626e-16,0.0,0.0,Energy,,equinorm_wc,0.0,1.188584102896172e-18,6.6262923551956
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Energy,,equinorm_wc,1.0,1.188584102896172e-18,6.6262923551956
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,Energy,,equinorm_wc,2.0,1.188584102896172e-18,6.6262923551956
"(-inf, inf)",40,1.0,10,30,0.75,-4.440892098500626e-16,0.0,0.0,Energy,,max_equiangular_uc,0.0,1.188584102896172e-18,6.6262923551956
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Energy,,max_equiangular_uc,1.0,1.188584102896172e-18,6.6262923551956
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,Energy,,max_equiangular_uc,2.0,1.188584102896172e-18,6.6262923551956
"(-inf, inf)",40,1.0,10,30,0.75,-4.440892098500626e-16,0.0,0.0,Energy,,max_equiangular_wc,0.0,1.188584102896172e-18,6.6262923551956
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Energy,,max_equiangular_wc,1.0,1.188584102896172e-18,6.6262923551956
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,Energy,,max_equiangular_wc,2.0,1.188584102896172e-18,6.6262923551956
"(-inf, inf)",40,1.0,10,30,0.75,-4.440892098500626e-16,0.0,0.0,Energy,,self_duality,0.0,1.188584102896172e-18,6.6262923551956
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Energy,,self_duality,1.0,1.188584102896172e-18,6.6262923551956
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,Energy,,self_duality,2.0,1.188584102896172e-18,6.6262923551956
"(-inf, inf)",40,1.0,10,30,0.75,-4.440892098500626e-16,0.0,0.0,Energy,,dropout,0.0,1.18858410289602e-18,6.6262923551956
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,Energy,,dropout,1.0,1.18858410289602e-18,6.6262923551956
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,Energy,,dropout,2.0,1.18858410289602e-18,6.6262923551956
"(-inf, 0.01)",14,0.35,6,8,0.5714285714285714,-1.3862943611198908,0.8317766166719345,0.09637237851087876,GE,var_collapse,,,,
"[0.01, inf)",26,0.65,24,2,0.07692307692307693,1.3862943611198906,0.8317766166719345,0.09637237851087876,GE,var_collapse,,,,
