,var_collapse,cdnv_score,bias_collapse,equiangular_uc,equiangular_wc,equinorm_uc,equinorm_wc,max_equiangular_uc,max_equiangular_wc,self_duality,w_etf_diff,M_etf_diff,wM_etf_diff
CTM class avg,0.4720707887744171,0.33405112965727896,0.3144834783139422,0.03588872943412971,-0.3027198202502796,0.11914667490102276,0.32950229524326785,-0.03921592772348538,-0.38224997050982235,0.6679337956966588,0.24500384256798458,0.2403754763699581,0.25305411627235375
CTM global,0.0011224656919892693,0.4400618429967782,-0.44273419692781074,0.21085519656292506,-0.33505797626966305,0.13365416889868054,-1.0900546856865678,0.1393213010584106,-0.5316156735475172,-0.2898098577722641,0.8690716233363377,0.7455085656391005,0.7782125943878865
Energy,0.021407889775049975,-0.2252902811775291,-0.08200522138452118,-0.06982675848325053,0.141883077602577,-0.10085787357505986,-0.09865932792952922,0.015297528852805362,0.20292296173301796,-0.09851208817800856,-0.19014345641445804,-0.20181343972810795,-0.19452473147982385
Energy global,0.021388804591442424,-0.22526668375009606,-0.08198908268079402,-0.06981714954912173,0.1418789555883977,-0.1008416818239036,-0.09864318219993524,0.0153026723944474,0.20291806753332894,-0.09850730357587731,-0.19012034252429239,-0.20178968032906233,-0.19450110609263205
NNGuide global,-1.2115456494935315,0.02390284651682467,0.5648260408989153,-0.22236870230970732,0.4398243888376125,0.1378986318356128,1.5622114551010255,-0.34724875256731913,0.6067002539072986,-0.5257312306871782,-0.41618910199124787,-0.30483476307075313,-0.35340905600597805
PCA RecError class,0.021407242178203587,-0.2252893599048285,-0.0820045384469852,-0.06982613373766115,0.14188319349031422,-0.10085705457292517,-0.0986586265359238,0.01529801209829742,0.20292304820119572,-0.09851179871001464,-0.1901425269258176,-0.20181248853764897,-0.19452378085446892
PCA RecError class pred,0.02140798382450192,-0.22529039285481675,-0.08200529574052588,-0.06982679442084917,0.1418831076812295,-0.10085794306528469,-0.09865940162633857,0.01529751530177455,0.20292299549309387,-0.09851210689496982,-0.19014356476947963,-0.20181355127045997,-0.19452484221013996
pNML class pred,0.6527404746579278,0.10312089851638977,-0.10857118403222014,0.25492161250353534,-0.36957492668018915,0.012715077401856829,-0.40703852636599724,0.18594765058506793,-0.5045216828105978,0.5416505901216531,0.06266352672097472,0.1261798809269759,0.1002168059828047
