lodo_accuracy,lodo_jaccard,lodo_f1,lodo_clique_hit,lodo_n_samples,lodo_baseline_accuracy,lodo_baseline_jaccard,lodo_baseline_f1,lodo_baseline_clique_hit,lodo_best_model,dt_depth,dt_cv_accuracy,dt_cv_jaccard,dt_cv_f1,dt_cv_clique_hit,label,n_samples,n_classes,n_features,classes,target_mode
0.425,0.7083333333333333,0.7891666666666667,1.0,40,0.0,0.0,0.0,0.0,RF,2,0.0,0.125,0.16666666666666666,0.25,group_all,40,11,9,"CTMmean,CTMmeanOC,Energy,GE,KPCA RecError global,MLS,Maha,PE,ViM,fDBD,pNML",clique
