method,var_collapse,equiangular_uc,equiangular_wc,equinorm_uc,equinorm_wc,max_equiangular_uc,max_equiangular_wc,self_duality
CTM,-0.003037898538355831,-0.00019423517445952312,-0.000230602954944659,0.00014759394071956616,-0.0030958661273631765,0.0039031012030279083,-0.0028051443465450187,0.008813051997920759
Energy,-0.011184507674247947,0.005873215149648501,-0.005700683723825646,0.006021446314039896,0.004652854243171048,0.007143877854848374,-0.006618759096446161,-0.0010624430671880678
GE,-0.05213337868684971,-0.02085251540377912,-0.05925221281843317,-0.020879622524255282,-0.015503006392040011,-0.022866610904272423,-0.04434865497107006,-0.020663998299300223
fDBD,-0.012943083124427787,-0.018181682236059926,-0.025996071301626185,-0.017142828094883718,-0.09330182607035403,-0.016451420816161254,-0.015964033291933778,-0.050269055064553356
