,var_collapse,equiangular_uc,equiangular_wc,equinorm_uc,equinorm_wc,max_equiangular_uc,max_equiangular_wc,self_duality
CTMmeanOC,-0.6480614756136855,0.9978375001879201,-0.5674521401611795,-0.09074655037240503,0.32457285243777645,1.0508161898217774,0.4912253997566706,0.3330772140593771
KPCA RecError global,-1.1946792733968152,0.161258341394614,0.0728146316430246,-0.8524473823037201,0.5018458242738597,0.19872263432835288,0.4744035213035759,-0.31242948366653445
Residual,1.1946792733968716,-0.1612583413946199,-0.07281463164301244,0.8524473823037574,-0.5018458242738383,-0.19872263432835335,-0.4744035213035238,0.31242948366651285
ViM,1.1946792733968716,-0.1612583413946199,-0.07281463164301244,0.8524473823037574,-0.5018458242738383,-0.19872263432835335,-0.4744035213035238,0.31242948366651285
pNML,1.1946792733968716,-0.1612583413946199,-0.07281463164301244,0.8524473823037574,-0.5018458242738383,-0.19872263432835335,-0.4744035213035238,0.31242948366651285
