method,feature,mean_abs_shap,mean_shap
NeCo,equinorm_wc,0.018181208436101635,-0.007896356811842156
NeCo,max_equiangular_uc,0.033724048325615284,-0.013450157276032437
NeCo,max_equiangular_wc,0.07461355343143272,-0.0411960416588271
NeCo,self_duality,0.03286963640424119,-0.014792668101828036
PE,var_collapse,0.028212172137288227,-0.012131261841014162
PE,equiangular_uc,0.12776577823862806,-0.06722924140998107
PE,equiangular_wc,0.004960129691215218,-0.0039859333831373306
PE,equinorm_uc,0.08734302783613453,-0.046070837710084064
PE,equinorm_wc,0.11571146809094761,-0.06300774458996423
PE,max_equiangular_uc,0.08844399205912126,-0.045130174456337886
PE,max_equiangular_wc,0.01607723951073652,-0.004002621600374604
PE,self_duality,0.02432055896643187,-0.008692185009106767
Residual,var_collapse,0.14214700642450406,-0.07696240607940262
Residual,equiangular_uc,0.03372265027150136,-0.015212603598029697
Residual,equiangular_wc,0.13312596997082662,-0.07812874651619074
Residual,equinorm_uc,0.01635391538576933,-0.004611019957847321
Residual,equinorm_wc,0.018181208436101635,-0.007896356811842156
Residual,max_equiangular_uc,0.033724048325615284,-0.013450157276032437
Residual,max_equiangular_wc,0.07461355343143272,-0.0411960416588271
Residual,self_duality,0.03286963640424119,-0.014792668101828036
fDBD,var_collapse,0.01702462022028837,-0.006868902266744336
fDBD,equiangular_uc,0.08935714285714288,-0.050733001373626394
fDBD,equiangular_wc,0.00450994318181818,-0.00134659090909091
fDBD,equinorm_uc,0.0789704705017205,-0.041352501869046
fDBD,equinorm_wc,0.08414583333333334,-0.04246600877192983
fDBD,max_equiangular_uc,0.10268181818181824,-0.05644597001020437
fDBD,max_equiangular_wc,0.009829453901679299,-0.0014736506734840957
fDBD,self_duality,0.10661931818181825,-0.053813374125874155
pNML,var_collapse,0.14214700642450406,-0.07696240607940262
pNML,equiangular_uc,0.03372265027150136,-0.015212603598029697
pNML,equiangular_wc,0.13312596997082662,-0.07812874651619074
pNML,equinorm_uc,0.01635391538576933,-0.004611019957847321
pNML,equinorm_wc,0.018181208436101635,-0.007896356811842156
pNML,max_equiangular_uc,0.033724048325615284,-0.013450157276032437
pNML,max_equiangular_wc,0.07461355343143272,-0.0411960416588271
pNML,self_duality,0.03286963640424119,-0.014792668101828036
