lodo_accuracy,lodo_jaccard,lodo_f1,lodo_clique_hit,lodo_n_samples,lodo_baseline_accuracy,lodo_baseline_jaccard,lodo_baseline_f1,lodo_baseline_clique_hit,lodo_best_model,dt_depth,dt_cv_accuracy,dt_cv_jaccard,dt_cv_f1,dt_cv_clique_hit,label,n_samples,n_classes,n_features,classes,target_mode
0.0,0.34523809523809523,0.4738305322128852,1.0,40,0.0,0.25892857142857145,0.3916666666666666,1.0,RF,2,0.0,0.19196428571428573,0.3117170754941653,1.0,group_near,40,14,8,"CTM,CTMmeanOC,Energy,GE,GEN,GradNorm,MLS,MSR,NNGuide,NeCo,PCE,PE,REN,fDBD",clique
