method,var_collapse,equiangular_uc,equiangular_wc,equinorm_uc,equinorm_wc,max_equiangular_uc,max_equiangular_wc,self_duality
CTM,-0.00421209610410208,0.005986328156320541,-0.002740129755585238,0.001707561217513881,-0.001822046939721262,0.005952437405137692,-0.00014468246566786655,-0.00285237151389571
CTMmean,-0.0315275555723963,-0.020718170962658853,-0.02629903532554636,-0.03323422972587289,-0.01785132911978359,-0.032010620995448366,-0.020939912421389047,-0.06566914587690466
CTMmeanOC,-0.0315275555723963,-0.020718170962658853,-0.02629903532554636,-0.03323422972587289,-0.01785132911978359,-0.032010620995448366,-0.020939912421389047,-0.06566914587690466
Energy,0.00421209610410205,-0.005986328156320543,0.0027401297555852333,-0.001707561217513891,0.0018220469397212755,-0.005952437405137673,0.00014468246566790472,0.0028523715138957005
KPCA RecError global,-0.07555018435911354,-0.02438043232664684,-0.019517453156125825,-0.024420074497397953,-0.03894601747230267,-0.030286837654384103,-0.017535436976671138,-0.02223856355735792
NeCo,-0.026656578005450033,-0.01603373527042909,-0.027758590629386192,-0.018881713319410503,-0.08811472494377987,-0.019199016565670808,-0.015463315386953674,-0.04226732587891988
