method,feature,mean_abs_shap,mean_shap
CTM,var_collapse,0.07371563191591915,-0.004761927213911996
CTM,equiangular_uc,0.06566275301330428,-0.0005289475320754772
CTM,equiangular_wc,0.045792641227894545,-0.0006513348755905716
CTM,equinorm_uc,0.06115278032403175,0.005454397568327679
CTM,equinorm_wc,0.054061128274973426,0.0016232588411599588
CTM,max_equiangular_uc,0.07539500507756271,-0.004156450041927651
CTM,max_equiangular_wc,0.05160704371889994,0.0026018423211889297
CTM,self_duality,0.06844859379015475,0.001669160932829096
Energy,var_collapse,0.1394840936080651,0.001214620183840126
Energy,equiangular_uc,0.015388415125428856,-0.0022075844027889245
Energy,equiangular_wc,0.14592273390696717,0.0003889537927867448
Energy,equinorm_uc,0.020678202776307848,0.0007705867287681239
Energy,equinorm_wc,0.019228725412028635,0.004926712149216502
Energy,max_equiangular_uc,0.02279108944158196,-0.008434553222845462
Energy,max_equiangular_wc,0.10415416471413463,-0.0006851746128703921
Energy,self_duality,0.03025924856393606,0.005526439383893278
GE,var_collapse,0.12337981426253489,-0.07037581866662754
GE,equiangular_uc,0.09256312560317431,-0.04520784724379085
GE,equiangular_wc,0.030850281051454143,-0.01624490244152348
GE,equinorm_uc,0.0137790575545026,-0.007213406212217249
GE,equinorm_wc,0.01094062871989841,-0.005904495188028363
GE,max_equiangular_uc,0.14754769950761806,-0.0757961680840118
GE,max_equiangular_wc,0.03560951500313196,-0.017979981232520793
GE,self_duality,0.032385586028554784,-0.016027380931280023
fDBD,var_collapse,0.03011602373321125,-0.0109766306266403
fDBD,equiangular_uc,0.022457386755709633,-0.013704788551409483
fDBD,equiangular_wc,0.03175466460622711,-0.014113971843644829
fDBD,equinorm_uc,0.09314092933210585,-0.0498522111058876
fDBD,equinorm_wc,0.11538776226336123,-0.06000007788856192
fDBD,max_equiangular_uc,0.04459608431637499,-0.021843174874885074
fDBD,max_equiangular_wc,0.02666338056286549,-0.012775376350156145
fDBD,self_duality,0.13366241869343892,-0.06873376875881476
