method,var_collapse,equiangular_uc,equiangular_wc,equinorm_uc,equinorm_wc,max_equiangular_uc,max_equiangular_wc,self_duality,dropout
KPCA RecError global,0.0807270276869654,0.004077479770102486,0.0031292461314028825,0.10405555618592252,0.0016189114046351346,0.005143473397033771,0.02204251868431293,0.026205786739624946,6.505213034913027e-19
Residual,-0.08072702768696535,-0.004077479770102489,-0.0031292461314028847,-0.10405555618592255,-0.0016189114046351364,-0.005143473397033769,-0.02204251868431295,-0.02620578673962498,-2.168404344971009e-20
pNML,-0.08072702768696535,-0.004077479770102489,-0.0031292461314028847,-0.10405555618592255,-0.0016189114046351364,-0.005143473397033769,-0.02204251868431295,-0.02620578673962498,-2.168404344971009e-20
