lodo_accuracy,lodo_jaccard,lodo_f1,lodo_clique_hit,lodo_n_samples,lodo_baseline_accuracy,lodo_baseline_jaccard,lodo_baseline_f1,lodo_baseline_clique_hit,lodo_best_model,dt_depth,dt_cv_accuracy,dt_cv_jaccard,dt_cv_f1,dt_cv_clique_hit,label,n_samples,n_classes,n_features,classes,target_mode
0.125,0.5125,0.6303571428571428,0.875,40,0.0,0.08333333333333333,0.125,0.25,RF,2,0.0,0.12083333333333332,0.1825,0.375,group_near,40,7,9,"CTM,Energy,MLS,NNGuide,NeCo,PCE,fDBD",clique
