lodo_accuracy,lodo_jaccard,lodo_f1,lodo_clique_hit,lodo_n_samples,lodo_baseline_accuracy,lodo_baseline_jaccard,lodo_baseline_f1,lodo_baseline_clique_hit,lodo_best_model,dt_depth,dt_cv_accuracy,dt_cv_jaccard,dt_cv_f1,dt_cv_clique_hit,label,n_samples,n_classes,n_features,classes,target_mode
0.0,0.5833333333333333,0.7289502164502165,1.0,40,0.0,0.03571428571428571,0.0625,0.25,RF,2,0.0,0.03214285714285714,0.05694444444444444,0.25,group_far,40,10,9,"CTM,CTMmean,CTMmeanOC,Energy,KPCA RecError global,MLS,Maha,NNGuide,Residual,fDBD",clique
