Bin,Count,Count (%),Non-event,Event,Event rate,WoE,IV,JS,method,feature,Variable,Bin id,Coefficient,Points
"(-inf, 0.01)",39,0.325,24,15,0.38461538461538464,-0.6286086594223745,0.14667535386522063,0.018038392274668975,CTMmean,,var_collapse,0.0,-1.6902344442485266,0.147891256751139
"[0.01, 0.01)",22,0.18333333333333332,15,7,0.3181818181818182,-0.33647223662121306,0.022431482441414206,0.0027907829136838945,CTMmean,,var_collapse,1.0,-1.6902344442485266,3.7610983259370165
"[0.01, inf)",59,0.49166666666666664,51,8,0.13559322033898305,0.75377180237638,0.22613154071291405,0.027615717911466275,CTMmean,,var_collapse,2.0,-1.6902344442485266,17.245474669947633
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,CTMmean,,var_collapse,3.0,-1.6902344442485266,7.922660421780263
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,CTMmean,,var_collapse,4.0,-1.6902344442485266,7.922660421780263
"(-inf, 0.11)",57,0.475,42,15,0.2631578947368421,-0.06899287148695143,0.00229976238289838,0.0002874132962906728,CTMmean,,equiangular_uc,0.0,-0.02408662568490971,7.910500231218417
"[0.11, inf)",63,0.525,48,15,0.23809523809523808,0.06453852113757108,0.002151284037919039,0.0002688638448071143,CTMmean,,equiangular_uc,1.0,-0.02408662568490971,7.93403552037666
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,CTMmean,,equiangular_uc,2.0,-0.02408662568490971,7.922660421780263
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,CTMmean,,equiangular_uc,3.0,-0.02408662568490971,7.922660421780263
"(-inf, 0.07)",30,0.25,15,15,0.5,-1.0986122886681098,0.3662040962227033,0.04360401198037899,CTMmean,,equiangular_wc,0.0,-1.0966757933537463,-0.8935694759776194
"[0.07, inf)",90,0.75,75,15,0.16666666666666666,0.5108256237659905,0.17027520792199694,0.021055961601308806,CTMmean,,equiangular_wc,1.0,-1.0966757933537463,12.021973876799395
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,CTMmean,,equiangular_wc,2.0,-1.0966757933537463,7.922660421780263
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,CTMmean,,equiangular_wc,3.0,-1.0966757933537463,7.922660421780263
"(-inf, 0.08)",52,0.43333333333333335,42,10,0.19230769230769232,0.33647223662121273,0.04486296488282842,0.005581565827367789,CTMmean,,equinorm_uc,0.0,-0.12182811177288606,8.22261600124877
"[0.08, 0.17)",49,0.4083333333333333,39,10,0.20408163265306123,0.26236426446749084,0.02623642644674912,0.0032701793908122487,CTMmean,,equinorm_uc,1.0,-0.12182811177288606,8.156550818712981
"[0.17, inf)",19,0.15833333333333333,9,10,0.5263157894736842,-1.203972804325936,0.2809269876760517,0.033137658270401604,CTMmean,,equinorm_uc,2.0,-0.12182811177288606,6.84935237172422
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,CTMmean,,equinorm_uc,3.0,-0.12182811177288606,7.922660421780263
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,CTMmean,,equinorm_uc,4.0,-0.12182811177288606,7.922660421780263
"(-inf, 0.07)",91,0.7583333333333333,79,12,0.13186813186813187,0.7859289140109114,0.3754993700274354,0.04576551739963676,CTMmean,,equinorm_wc,0.0,-0.5490401959082851,11.080191282915887
"[0.07, inf)",29,0.24166666666666667,11,18,0.6206896551724138,-1.5910887737659039,0.7601868585770429,0.08611878171351622,CTMmean,,equinorm_wc,1.0,-0.5490401959082851,1.5303368713802188
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,CTMmean,,equinorm_wc,2.0,-0.5490401959082851,7.922660421780263
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,CTMmean,,equinorm_wc,3.0,-0.5490401959082851,7.922660421780263
"(-inf, inf)",120,1.0,90,30,0.25,-2.220446049250313e-16,0.0,0.0,CTMmean,,max_equiangular_uc,0.0,0.0,7.922660421780263
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,CTMmean,,max_equiangular_uc,1.0,0.0,7.922660421780263
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,CTMmean,,max_equiangular_uc,2.0,0.0,7.922660421780263
"(-inf, 0.06)",30,0.25,15,15,0.5,-1.0986122886681098,0.3662040962227033,0.04360401198037899,CTMmean,,max_equiangular_wc,0.0,-1.0966757933537463,-0.8935694759776194
"[0.06, inf)",90,0.75,75,15,0.16666666666666666,0.5108256237659905,0.17027520792199694,0.021055961601308806,CTMmean,,max_equiangular_wc,1.0,-1.0966757933537463,12.021973876799395
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,CTMmean,,max_equiangular_wc,2.0,-1.0966757933537463,7.922660421780263
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,CTMmean,,max_equiangular_wc,3.0,-1.0966757933537463,7.922660421780263
"(-inf, 0.13)",82,0.6833333333333333,74,8,0.0975609756097561,1.1260112628562238,0.6255618126979022,0.07430955339232141,CTMmean,,self_duality,0.0,-1.8967582171692514,23.551074350132
"[0.13, 0.17)",18,0.15,11,7,0.3888888888888889,-0.6466271649250528,0.07184746276945028,0.008827667118338663,CTMmean,,self_duality,1.0,-1.8967582171692514,-1.0521672057260343
"[0.17, inf)",20,0.16666666666666666,5,15,0.75,-2.19722457733622,0.9765442565938753,0.10224005754680474,CTMmean,,self_duality,2.0,-1.8967582171692514,-22.57360220089901
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,CTMmean,,self_duality,3.0,-1.8967582171692514,7.922660421780263
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,CTMmean,,self_duality,4.0,-1.8967582171692514,7.922660421780263
"(-inf, 0.01)",39,0.325,24,15,0.38461538461538464,-0.6286086594223745,0.14667535386522063,0.018038392274668975,CTMmeanOC,var_collapse,,,,
"[0.01, 0.01)",22,0.18333333333333332,15,7,0.3181818181818182,-0.33647223662121306,0.022431482441414206,0.0027907829136838945,CTMmeanOC,var_collapse,,,,
"[0.01, inf)",59,0.49166666666666664,51,8,0.13559322033898305,0.75377180237638,0.22613154071291405,0.027615717911466275,CTMmeanOC,var_collapse,,,,
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,CTMmeanOC,var_collapse,,,,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,CTMmeanOC,var_collapse,,,,
,120,1.0,90,30,0.25,,0.3952383770195489,0.04844489309981914,CTMmeanOC,var_collapse,,,,
"(-inf, 0.11)",57,0.475,42,15,0.2631578947368421,-0.06899287148695143,0.00229976238289838,0.0002874132962906728,CTMmeanOC,equiangular_uc,,,,
"[0.11, inf)",63,0.525,48,15,0.23809523809523808,0.06453852113757108,0.002151284037919039,0.0002688638448071143,CTMmeanOC,equiangular_uc,,,,
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,CTMmeanOC,equiangular_uc,,,,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,CTMmeanOC,equiangular_uc,,,,
,120,1.0,90,30,0.25,,0.004451046420817419,0.0005562771410977871,CTMmeanOC,equiangular_uc,,,,
"(-inf, 0.07)",30,0.25,15,15,0.5,-1.0986122886681098,0.3662040962227033,0.04360401198037899,CTMmeanOC,equiangular_wc,,,,
"[0.07, inf)",90,0.75,75,15,0.16666666666666666,0.5108256237659905,0.17027520792199694,0.021055961601308806,CTMmeanOC,equiangular_wc,,,,
Special,0,0.0,0,0,0.0,0.0,0.0,0.0,CTMmeanOC,equiangular_wc,,,,
Missing,0,0.0,0,0,0.0,0.0,0.0,0.0,CTMmeanOC,equiangular_wc,,,,
,120,1.0,90,30,0.25,,0.5364793041447002,0.06465997358168779,CTMmeanOC,equiangular_wc,,,,
"(-inf, 0.08)",52,0.43333333333333335,42,10,0.19230769230769232,0.33647223662121273,0.04486296488282842,0.005581565827367789,CTMmeanOC,equinorm_uc,,,,
